,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2025-12-17 03:59:49.753,2025-12-17 01:52:07,9280.0,84.0,1874.0,354.0,2071.0,4181.0,25108.0,2025-12-17 01:55:45.000,2026.0.3,407.0,532.0,153.0,45,True,,pipenv,conda-forge/pipenv,,,14789351.0,174409.0,174155.0,https://pypi.org/project/pipenv,2025-12-17 01:55:45.000,254.0,14784850.0,https://anaconda.org/conda-forge/pipenv,2025-12-17 03:59:49.753,306114.0,1.0,,,,,,,,,,,,,,,,,,
11,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2026-01-01 12:53:05.325,2025-12-31 15:07:44,22399.0,210.0,2352.0,165.0,6565.0,6172.0,7598.0,2025-12-31 15:09:25.000,9.1.0,241.0,907.0,1347.0,45,False,,sphinx,conda-forge/sphinx,['sphinx'],,70151732.0,507424.0,471367.0,https://pypi.org/project/sphinx,2025-12-31 15:09:25.000,36057.0,69959602.0,https://anaconda.org/conda-forge/sphinx,2026-01-01 12:53:05.325,13064879.0,1.0,,,,,,,,,,,,,,,,,,
12,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2025-12-28 21:58:38.000,2025-12-28 21:58:38,9894.0,51.0,2011.0,221.0,2651.0,5315.0,12815.0,2025-11-24 19:44:38.000,6.17.0,77.0,487.0,287.0,44,True,,pyinstaller,conda-forge/pyinstaller,,752421.0,5028472.0,87155.0,85724.0,https://pypi.org/project/pyinstaller,2025-11-24 19:42:30.000,1431.0,4998104.0,https://anaconda.org/conda-forge/pyinstaller,2025-11-24 23:02:49.924,1517115.0,1.0,,,,,,,,,,,,,,,,,,
13,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2025-12-22 21:38:46.000,2025-12-22 21:38:45,9897.0,119.0,1204.0,73.0,4886.0,4863.0,5625.0,2025-11-30 13:29:02.000,4.0.4,210.0,623.0,1026.0,44,True,pylint-dev/pylint,pylint,conda-forge/pylint,,514.0,34419356.0,497044.0,485352.0,https://pypi.org/project/pylint,2025-11-30 13:29:02.000,11692.0,34312310.0,https://anaconda.org/conda-forge/pylint,2025-11-30 15:45:47.777,7171598.0,1.0,,,,,,,,,,,,,,,,,,
14,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2025-12-30 09:30:28.000,2025-12-30 09:30:28,6705.0,48.0,4000.0,144.0,3321.0,2656.0,25663.0,2025-12-18 09:54:49.000,9.7.1,436.0,329.0,2.0,43,True,,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,10156983.0,83780.0,76819.0,https://pypi.org/project/mkdocs-material,2025-12-18 09:48:56.000,6961.0,10144448.0,https://anaconda.org/conda-forge/mkdocs-material,2025-12-18 12:47:02.325,852400.0,1.0,,,,,,,,,,,,,,,,,,
15,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2025-12-22 21:55:48.000,2025-12-22 21:55:46,2820.0,45.0,908.0,90.0,1307.0,2230.0,14760.0,2025-12-16 21:18:45.000,4.5.1,201.0,166.0,28.0,43,True,,pre-commit,conda-forge/pre-commit,,4461331.0,84134610.0,285124.0,259162.0,https://pypi.org/project/pre-commit,2025-12-16 21:14:32.000,25962.0,83947237.0,https://anaconda.org/conda-forge/pre-commit,2025-12-17 02:34:24.697,8534739.0,1.0,,,,,,,,,,,,,,,,,,
16,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2025-12-23 19:54:23.354,2025-12-23 17:18:43,15320.0,155.0,2514.0,472.0,844.0,4507.0,11315.0,2025-12-23 17:07:57.000,7.4.1,151.0,223.0,268.0,43,True,,robotframework,conda-forge/robotframework,,576.0,3718863.0,14865.0,13815.0,https://pypi.org/project/robotframework,2025-12-23 17:07:57.000,1050.0,3714560.0,https://anaconda.org/conda-forge/robotframework,2025-12-23 19:54:23.354,249372.0,1.0,,,,,,,,,,,,,,,,,,
17,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2026-01-01 10:06:54.000,2025-12-31 09:50:34,17581.0,107.0,2054.0,176.0,5166.0,9764.0,7255.0,2025-12-12 11:12:52.000,25.11.1,108.0,479.0,618.0,43,True,,conda,conda-forge/conda,,36831.0,1006814.0,51875.0,51792.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,83.0,7242.0,https://anaconda.org/conda-forge/conda,2025-12-15 16:48:19.575,67943760.0,1.0,,,,,,,,,,,,,,,,,,
18,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2025-12-10 19:30:24.000,2025-12-10 19:27:33,4448.0,98.0,611.0,44.0,1086.0,1182.0,6885.0,2025-10-11 13:30:57.000,7.0.0,150.0,325.0,174.0,43,True,,isort,conda-forge/isort,,,64386038.0,590723.0,568514.0,https://pypi.org/project/isort,2025-10-11 13:30:57.000,22209.0,64258018.0,https://anaconda.org/conda-forge/isort,2025-10-11 14:25:50.638,8449324.0,2.0,,,,,,,,,,,,,,,,,,
19,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2025-12-22 18:30:16.000,2025-12-15 23:53:35,1032.0,30.0,1071.0,162.0,1564.0,1374.0,5000.0,2025-10-29 06:57:37.000,20.35.4,246.0,296.0,20.0,43,True,,virtualenv,conda-forge/virtualenv,,,261916634.0,492702.0,490711.0,https://pypi.org/project/virtualenv,2025-10-29 06:57:37.000,1991.0,261620642.0,https://anaconda.org/conda-forge/virtualenv,2025-10-29 08:33:12.083,18647539.0,2.0,,,,,,,,,,,,,,,,,,
20,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2025-10-31 08:00:32.000,2025-10-31 08:00:32,16489.0,10.0,1328.0,97.0,1961.0,2158.0,2792.0,2025-05-27 00:56:55.000,80.9.0,624.0,633.0,667.0,43,True,,setuptools,conda-forge/setuptools,,,842248629.0,858449.0,828164.0,https://pypi.org/project/setuptools,2025-05-27 00:56:49.000,30285.0,839660690.0,https://anaconda.org/conda-forge/setuptools,2025-06-01 19:09:46.361,175979863.0,1.0,-1.0,,,,,,,,,,,,,,,,,
21,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2025-12-31 10:39:34.000,2025-12-31 10:39:34,3683.0,44.0,2381.0,189.0,3260.0,5779.0,34147.0,2025-09-21 14:51:46.000,2.2.1,181.0,624.0,580.0,42,True,,poetry,conda-forge/poetry,,15582073.0,52572683.0,874.0,,https://pypi.org/project/poetry,2025-09-21 14:51:46.000,874.0,52284117.0,https://anaconda.org/conda-forge/poetry,2025-09-22 08:31:06.578,7333984.0,2.0,1.0,,,,,,,,,,,,,,,,,
22,hypothesis,HypothesisWorks/hypothesis,testing,The property-based testing library for Python.,,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2026-01-01 11:01:18.686,2026-01-01 04:52:45,17041.0,282.0,630.0,66.0,2890.0,1671.0,8353.0,2026-01-01 04:53:13.000,hypothesis-python-6.148.9,1468.0,361.0,66.0,42,True,,hypothesis,conda-forge/hypothesis,,,12797352.0,40098.0,36615.0,https://pypi.org/project/hypothesis,2026-01-01 04:52:51.000,3483.0,12561194.0,https://anaconda.org/conda-forge/hypothesis,2026-01-01 11:01:18.686,16058786.0,1.0,,,,,,,,,,,,,,,,,,
23,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2025-05-22 12:10:29.000,2024-11-12 13:36:45,2019.0,,1408.0,207.0,594.0,588.0,30820.0,2024-11-27 19:23:27.000,4.67.1,142.0,129.0,576.0,41,False,,tqdm,conda-forge/tqdm,,19955.0,251220127.0,1216363.0,1169929.0,https://pypi.org/project/tqdm,2024-11-24 20:12:19.000,46434.0,250559690.0,https://anaconda.org/conda-forge/tqdm,2025-04-22 14:56:23.993,44233118.0,1.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-12-14 01:39:50.951159,3.0,5483.0,,,,,,,,,,,,
24,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4-3.13. You feed it your..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2025-12-31 21:42:34.000,2025-12-27 05:16:30,14252.0,895.0,747.0,135.0,491.0,2537.0,14301.0,2025-11-29 11:32:20.000,2.8.9,369.0,201.0,177.0,41,True,,nuitka,conda-forge/nuitka,,,588147.0,3692.0,3536.0,https://pypi.org/project/nuitka,2025-11-29 11:32:20.000,156.0,551463.0,https://anaconda.org/conda-forge/nuitka,2025-11-29 13:33:07.389,2494515.0,1.0,,,,,,,,,,,,,,,,,,
25,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2025-12-09 08:06:18.000,2025-12-08 10:31:56,1005.0,10.0,1102.0,149.0,1156.0,1451.0,14105.0,2025-12-09 08:06:18.000,1.57.0,126.0,51.0,61.0,41,True,,playwright,,,,27105259.0,51232.0,47950.0,https://pypi.org/project/playwright,2025-12-09 08:06:18.000,3282.0,27105259.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
26,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2025-12-21 01:47:23.000,2025-12-21 01:47:23,8504.0,6.0,520.0,109.0,619.0,1365.0,6094.0,2024-11-11 01:41:40.000,0.19.2,35.0,178.0,92.0,41,True,,jedi,conda-forge/jedi,,,79610486.0,586958.0,585805.0,https://pypi.org/project/jedi,2024-11-11 01:41:40.000,1153.0,79086768.0,https://anaconda.org/conda-forge/jedi,2025-04-22 14:56:29.139,35089160.0,1.0,,,,,,,,,,,,,,,,,,
27,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2025-12-22 21:54:36.000,2025-12-22 21:54:35,2506.0,12.0,336.0,37.0,395.0,1585.0,3742.0,2025-06-20 19:31:34.000,7.3.0,94.0,178.0,22.0,41,True,,flake8,conda-forge/flake8,,,45898726.0,703661.0,677127.0,https://pypi.org/project/flake8,2025-06-20 19:31:34.000,26534.0,45753276.0,https://anaconda.org/conda-forge/flake8,2025-06-26 20:01:55.726,9890625.0,1.0,,,,,,,,,,,,,,,,,,
28,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2025-12-29 03:58:52.000,2025-12-19 09:26:21,3488.0,210.0,569.0,74.0,3178.0,1764.0,2122.0,2025-12-16 14:55:58.000,2.48.0,309.0,294.0,235.0,40,True,,sentry-sdk,conda-forge/sentry-sdk,,4022.0,70851035.0,1401.0,,https://pypi.org/project/sentry-sdk,2025-12-16 14:55:40.000,1401.0,70828887.0,https://anaconda.org/conda-forge/sentry-sdk,2025-12-16 16:56:01.439,1473232.0,1.0,,,,,,,,,,,,,,,,,,
29,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2025-12-29 18:37:01.000,2025-12-29 18:33:00,1260.0,74.0,174.0,34.0,928.0,335.0,1600.0,2025-11-10 16:08:54.000,1.3.0,72.0,76.0,52.0,40,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1812.0,96754595.0,181173.0,166603.0,https://pypi.org/project/pytest-asyncio,2025-11-10 16:07:45.000,14570.0,96713406.0,https://anaconda.org/conda-forge/pytest-asyncio,2025-11-10 17:56:23.183,2798363.0,1.0,,,,,,,,,,,,,,,,,,
30,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2025-10-20 13:17:06.000,2025-10-20 13:17:06,2118.0,2.0,2550.0,225.0,1349.0,1997.0,21519.0,2024-08-30 12:24:05.000,1.6.1,62.0,262.0,128.0,39,True,,mkdocs,conda-forge/mkdocs,['mkdocs'],,9530003.0,99401.0,92265.0,https://pypi.org/project/mkdocs,2024-08-30 12:24:05.000,7136.0,9517372.0,https://anaconda.org/conda-forge/mkdocs,2025-04-22 14:56:22.183,694741.0,1.0,-1.0,,,,,,,,,,,,,,,,,
31,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2025-12-15 04:04:54.000,2025-02-10 20:44:26,1355.0,,902.0,197.0,421.0,472.0,13978.0,2024-11-14 00:11:39.000,0.43.0,75.0,156.0,418.0,39,True,,yapf,conda-forge/yapf,,,7947382.0,108409.0,107153.0,https://pypi.org/project/yapf,2024-11-14 00:11:39.000,1256.0,7898139.0,https://anaconda.org/conda-forge/yapf,2025-04-22 14:56:24.153,2806882.0,2.0,,,,,,,,,,,,,,,,,,
32,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2025-12-31 20:38:54.000,2025-12-31 20:25:35,2454.0,106.0,635.0,97.0,1125.0,947.0,7984.0,2025-11-12 22:46:11.000,7.5.2,124.0,222.0,224.0,39,True,,pip-tools,conda-forge/pip-tools,,,16695054.0,39676.0,36836.0,https://pypi.org/project/pip-tools,2025-11-12 22:46:11.000,2840.0,16690894.0,https://anaconda.org/conda-forge/pip-tools,2025-11-13 01:43:55.319,282911.0,2.0,,,,,,,,,,,,,,,,,,
33,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2026-01-01 12:03:20.000,2025-12-16 08:51:00,1821.0,68.0,262.0,32.0,392.0,353.0,4476.0,2025-10-27 08:28:21.000,25.5.0,42.0,136.0,34.0,39,True,,structlog,conda-forge/structlog,,,40218897.0,29843.0,27660.0,https://pypi.org/project/structlog,2025-10-27 08:28:21.000,2183.0,40203679.0,https://anaconda.org/conda-forge/structlog,2025-10-28 14:11:51.489,913124.0,2.0,,,,,,,,,,,,,,,,,,
34,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2025-12-22 16:50:47.000,2025-12-15 23:53:15,953.0,28.0,541.0,40.0,1627.0,1690.0,3878.0,2025-10-24 18:03:36.000,4.32.0,249.0,333.0,149.0,39,True,,tox,conda-forge/tox,['pytest'],,19504667.0,144209.0,132352.0,https://pypi.org/project/tox,2025-10-24 18:03:36.000,11857.0,19480720.0,https://anaconda.org/conda-forge/tox,2025-10-24 20:09:57.261,1628430.0,2.0,,,,,,,,,,,,,,,,,,
35,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2026-01-01 01:28:30.000,2025-12-31 22:47:42,9823.0,89.0,338.0,60.0,1293.0,2812.0,2340.0,2025-11-16 22:46:54.000,4.10.1,42.0,171.0,649.0,39,True,,scons,conda-forge/scons,,1991.0,776531.0,4132.0,4074.0,https://pypi.org/project/scons,2025-11-16 22:43:35.000,58.0,758659.0,https://anaconda.org/conda-forge/scons,2025-11-17 08:09:00.894,1160138.0,1.0,,,,,,,,,,,,,,,,,,
36,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2025-12-29 23:35:46.000,2025-12-29 23:35:45,839.0,67.0,273.0,28.0,601.0,334.0,696.0,2025-04-19 11:49:36.000,25.0,47.0,130.0,120.0,39,True,,packaging,conda-forge/packaging,,950.0,824203568.0,1814090.0,1800309.0,https://pypi.org/project/packaging,2025-04-19 11:48:57.000,13781.0,822985662.0,https://anaconda.org/conda-forge/packaging,2025-04-22 18:15:05.471,82816857.0,2.0,,,,,,,,,,,,,,,,,,
37,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2025-12-31 13:00:04.000,2025-12-30 09:40:36,6703.0,179.0,1644.0,496.0,1001.0,1993.0,31093.0,2025-11-05 09:08:23.000,4.4.1,126.0,216.0,142.0,38,True,,glances,conda-forge/glances,,1699.0,127945.0,1215.0,1211.0,https://pypi.org/project/glances,2025-11-03 13:57:21.000,4.0,119968.0,https://anaconda.org/conda-forge/glances,2025-04-22 14:56:20.672,477847.0,1.0,,,,,,,,,,,,,,,,,,
38,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2025-12-19 17:09:17.000,2025-12-19 17:09:17,8431.0,25.0,1745.0,127.0,2321.0,7185.0,15083.0,2025-10-24 22:36:50.000,1.1.407,491.0,132.0,183.0,38,True,,,,,5935.0,1246515.0,1507.0,1474.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2025-10-22 17:08:49.430,33.0,1246330.0,,,,,,,
39,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2025-12-22 15:14:34.000,2025-12-22 15:14:32,1486.0,15.0,714.0,69.0,587.0,518.0,7581.0,2025-11-23 21:36:17.000,1.9.2,49.0,193.0,210.0,38,True,,bandit,conda-forge/bandit,,889.0,10856645.0,63540.0,60865.0,https://pypi.org/project/bandit,2025-11-23 21:36:17.000,2675.0,10847689.0,https://anaconda.org/conda-forge/bandit,2025-11-23 23:29:16.042,563678.0,1.0,,,,,,,,,,,,,,,,,,
40,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2025-12-22 21:01:40.000,2025-12-22 21:01:38,759.0,16.0,150.0,36.0,389.0,154.0,2004.0,2025-09-16 16:40:09.000,3.15.1,66.0,81.0,13.0,38,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],151.0,53828561.0,132614.0,123201.0,https://pypi.org/project/pytest-mock,2025-09-16 16:37:25.000,9413.0,53763755.0,https://anaconda.org/conda-forge/pytest-mock,2025-09-17 09:28:14.765,4341977.0,2.0,,,,,,,,,,,,,,,,,,
