,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
10,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2022-02-24 11:02:48.000,2022-02-23 08:19:30,2770.0,316.0,1111.0,525.0,606.0,660.0,35339.0,2022-02-08 20:13:09.000,11.2.0,153.0,153.0,49.0,42,True,rich,conda-forge/rich,,13675.0,12244.0,https://pypi.org/project/rich,2022-02-08 20:12:21.000,1431.0,4565192.0,4599215.0,https://anaconda.org/conda-forge/rich,2022-02-08 21:24:54.371,646439.0,1.0,,,,,,,,,,,,,,,,,,,
11,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2022-02-24 09:10:34.000,2022-02-23 18:16:02,10088.0,182.0,2023.0,211.0,4914.0,5227.0,12609.0,,,87.0,539.0,2082.0,42,True,mypy,conda-forge/mypy,,66697.0,61281.0,https://pypi.org/project/mypy,2022-01-07 17:03:15.000,5416.0,9306151.0,9337931.0,https://anaconda.org/conda-forge/mypy,2022-01-11 06:15:23.330,1620791.0,1.0,,,,,,,,,,,,,,,,,,,
12,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-02-20 23:47:39.000,2022-02-20 23:45:31,13350.0,241.0,1858.0,470.0,521.0,3545.0,6713.0,2021-12-15 19:00:16.000,4.1.3,83.0,155.0,221.0,42,True,robotframework,conda-forge/robotframework,,5976.0,4956.0,https://pypi.org/project/robotframework,2022-02-11 15:55:26.000,1020.0,941954.0,943420.0,https://anaconda.org/conda-forge/robotframework,2021-12-15 22:28:24.922,71600.0,1.0,,515.0,,,,,,,,,,,,,,,,,
13,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-02-23 13:35:31.000,2022-01-27 23:51:23,1626.0,16.0,1868.0,228.0,997.0,1527.0,13672.0,2021-10-12 21:59:03.000,1.2.3,49.0,211.0,116.0,41,True,mkdocs,conda-forge/mkdocs,['mkdocs'],22228.0,18701.0,https://pypi.org/project/mkdocs,2021-12-15 14:53:23.599,3527.0,889614.0,891966.0,https://anaconda.org/conda-forge/mkdocs,2021-10-13 01:18:18.279,164696.0,1.0,,,,,,,,,,,,,,,,,,,
14,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-02-24 13:14:27.000,2022-02-24 13:14:26,514.0,52.0,930.0,157.0,1088.0,1142.0,4064.0,2022-02-05 21:07:26.000,20.13.1,181.0,224.0,64.0,41,True,virtualenv,conda-forge/virtualenv,,17680.0,,https://pypi.org/project/virtualenv,2022-02-24 11:01:05.000,17680.0,26090924.0,26116837.0,https://anaconda.org/conda-forge/virtualenv,2022-02-06 06:47:55.979,1528884.0,2.0,,,,,,,,,,,,,,,,,,,
15,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-02-22 16:44:57.000,2022-02-10 20:51:31,2191.0,103.0,192.0,29.0,201.0,1330.0,1837.0,2021-10-11 12:42:47.000,4.0.1,81.0,161.0,39.0,41,True,flake8,conda-forge/flake8,,270938.0,230420.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,40518.0,15628567.0,15682834.0,https://anaconda.org/conda-forge/flake8,2021-11-02 21:24:52.298,3690209.0,1.0,,,,,,,,,,,,,,,,,,,
16,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-02-22 18:29:21.000,2021-09-20 16:15:31,1889.0,,1073.0,201.0,458.0,541.0,21262.0,2021-09-20 15:24:06.000,4.62.3,125.0,107.0,338.0,40,True,tqdm,conda-forge/tqdm,,273442.0,252442.0,https://pypi.org/project/tqdm,2021-12-15 16:50:56.695,21000.0,34430295.0,34575628.0,https://anaconda.org/conda-forge/tqdm,2021-09-20 17:51:38.361,9871152.0,1.0,,8341.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2021-10-30 01:39:15.438974,2.0,3974.0,,,,,,,,,,,,
17,mkdocs-material,squidfunk/mkdocs-material,documentation,Technical documentation that just works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-02-21 19:35:36.000,2022-02-21 19:34:20,4067.0,284.0,2047.0,86.0,1769.0,1286.0,8838.0,2022-02-17 16:37:52.000,8.2.1,243.0,145.0,8.0,40,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],12589.0,11477.0,https://pypi.org/project/mkdocs-material,2022-02-17 16:37:52.000,1112.0,1066462.0,1068938.0,https://anaconda.org/conda-forge/mkdocs-material,2022-02-17 20:41:44.057,81729.0,1.0,,,,,,,,,,,,,,,,,,,
18,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-01-19 07:06:42.000,2021-12-25 13:08:44,8262.0,6.0,460.0,113.0,553.0,1248.0,5083.0,2021-11-17 00:47:47.000,0.18.1,31.0,149.0,31.0,40,True,jedi,conda-forge/jedi,,188697.0,180438.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,8259.0,13657943.0,13779746.0,https://anaconda.org/conda-forge/jedi,2021-11-17 19:12:02.897,7795393.0,1.0,,,,,,,,,,,,,,,,,,,
19,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-02-24 02:27:36.000,2022-02-24 02:27:35,15838.0,49.0,1100.0,195.0,2962.0,6632.0,4518.0,2021-11-22 18:47:32.000,4.11.0,100.0,379.0,1847.0,40,True,conda,conda-forge/conda,,1087.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1087.0,69759.0,446218.0,https://anaconda.org/conda-forge/conda,2021-11-23 11:16:29.692,24846321.0,2.0,,,,,,,,,,,,,,,,,,,
20,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-02-23 21:51:35.000,2022-02-22 16:53:10,6366.0,266.0,802.0,72.0,1878.0,3206.0,3816.0,2021-12-03 17:31:36.000,2.12.2,132.0,436.0,771.0,40,True,pylint,conda-forge/pylint,,20833.0,,https://pypi.org/project/pylint,2021-12-03 17:31:36.000,20833.0,9948172.0,9987118.0,https://anaconda.org/conda-forge/pylint,2021-12-03 20:37:10.043,2570456.0,1.0,,,,,,,,,,,,,,,,,,,
21,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-02-23 17:25:10.000,2022-02-11 05:53:48,2038.0,54.0,1533.0,164.0,1469.0,2411.0,18445.0,2022-02-10 21:34:42.000,1.1.13,143.0,328.0,1272.0,39,True,poetry,conda-forge/poetry,,121.0,,https://pypi.org/project/poetry,2022-02-10 21:34:42.000,121.0,5466057.0,5699035.0,https://anaconda.org/conda-forge/poetry,2022-02-11 02:56:21.599,364701.0,2.0,,10510491.0,,,,,,,,,,,,,,,,,
22,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-02-22 17:22:11.000,2022-01-31 21:25:02,2158.0,48.0,545.0,79.0,869.0,1339.0,7472.0,2022-01-18 18:42:21.000,2.17.0,165.0,129.0,21.0,39,True,pre-commit,conda-forge/pre-commit,,42417.0,39639.0,https://pypi.org/project/pre-commit,2022-01-18 18:38:17.000,2778.0,4434225.0,4469241.0,https://anaconda.org/conda-forge/pre-commit,2022-01-19 10:50:51.993,1031198.0,1.0,,34079.0,,,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-02-23 22:29:22.000,2022-02-23 22:29:22,11367.0,248.0,482.0,66.0,2023.0,1155.0,5704.0,2022-02-21 22:30:33.000,hypothesis-python-6.37.2,926.0,257.0,57.0,39,True,hypothesis,conda-forge/hypothesis,,13376.0,11487.0,https://pypi.org/project/hypothesis,2022-02-21 22:30:16.000,1889.0,2368794.0,2447085.0,https://anaconda.org/conda-forge/hypothesis,2022-02-22 01:34:53.895,5245540.0,1.0,,,,,,,,,,,,,,,,,,,
24,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-02-19 02:47:56.000,2022-01-07 06:54:33,3876.0,9.0,436.0,39.0,840.0,1008.0,4618.0,2021-11-09 05:43:22.000,5.10.1,132.0,254.0,52.0,38,True,isort,conda-forge/isort,,235861.0,221555.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,14306.0,17673546.0,17715557.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,2814752.0,2.0,-1.0,,,,,,,,,,,,,,,,,,
25,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-02-10 17:22:42.000,2022-01-26 11:13:29,2062.0,10.0,399.0,40.0,988.0,1269.0,2629.0,2022-01-10 16:56:12.000,4.0.0a10,127.0,255.0,43.0,38,True,tox,conda-forge/tox,['pytest'],74962.0,54496.0,https://pypi.org/project/tox,2022-02-06 10:28:03.000,20466.0,4416864.0,4424646.0,https://anaconda.org/conda-forge/tox,2021-12-29 15:02:18.880,412469.0,1.0,,,,,,,,,,,,,,,,,,,
26,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-02-22 16:05:24.519,2022-02-22 12:45:55,1366.0,51.0,275.0,43.0,748.0,450.0,1160.0,2022-02-22 12:45:46.000,1.5.6,142.0,121.0,184.0,38,True,sentry-sdk,conda-forge/sentry-sdk,,19091.0,18135.0,https://pypi.org/project/sentry-sdk,2022-02-22 12:45:34.000,956.0,13261355.0,13264751.0,https://anaconda.org/conda-forge/sentry-sdk,2022-02-22 16:05:24.519,127985.0,1.0,,4499.0,,,,,,,,,,,,,,,,,
27,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-02-21 21:57:49.000,2022-02-11 07:29:48,1187.0,30.0,840.0,212.0,256.0,393.0,12343.0,2020-04-23 19:07:36.000,0.30.0,68.0,135.0,342.0,37,True,yapf,conda-forge/yapf,,31285.0,29196.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,1799536.0,1813327.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,937845.0,2.0,,,,,,,,,,,,,,,,,,,
28,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-02-24 12:12:32.000,2022-02-22 17:15:46,8291.0,86.0,1760.0,230.0,1885.0,4120.0,8884.0,2022-02-04 09:10:39.000,4.9,35.0,422.0,313.0,37,True,pyinstaller,conda-forge/pyinstaller,,137.0,,https://pypi.org/project/pyinstaller,2022-02-04 09:08:33.000,137.0,789783.0,801318.0,https://anaconda.org/conda-forge/pyinstaller,2022-02-17 17:14:20.055,292257.0,1.0,,724542.0,,,,,,,,,,,,,,,,,
29,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-02-22 17:58:43.000,2022-02-22 17:58:42,22583.0,203.0,1567.0,202.0,4991.0,762.0,4763.0,2022-02-10 09:09:46.000,3.4.1,117.0,812.0,633.0,37,True,buildbot,conda-forge/buildbot,,727.0,270.0,https://pypi.org/project/buildbot,2022-02-10 09:09:46.000,457.0,61071.0,63140.0,https://anaconda.org/conda-forge/buildbot,2021-10-16 13:45:45.804,49754.0,1.0,,20178.0,,,,,,,,,,,,,,,,,
30,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-01-31 23:40:03.000,2022-01-31 23:39:49,1275.0,18.0,614.0,122.0,403.0,558.0,4507.0,2021-10-11 00:56:25.000,2.8.0,13.0,131.0,113.0,37,True,pycodestyle,conda-forge/pycodestyle,,205484.0,194246.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,11238.0,21532592.0,21589264.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,3853762.0,1.0,,,,,,,,,,,,,,,,,,,
31,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-02-20 07:45:19.000,2022-02-20 07:45:11,4231.0,45.0,1265.0,494.0,521.0,1236.0,20001.0,2021-11-29 13:01:08.000,3.2.4.2,78.0,153.0,212.0,36,True,glances,conda-forge/glances,,446.0,396.0,https://pypi.org/project/glances,2021-11-22 10:55:51.000,50.0,145703.0,147838.0,https://anaconda.org/conda-forge/glances,2021-11-20 23:54:35.274,151071.0,1.0,,710.0,,,,,,,,,,,,,,,,,
32,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-02-23 03:59:48.000,2022-02-08 08:46:34,1692.0,22.0,492.0,98.0,753.0,680.0,5682.0,2022-02-08 10:11:33.000,6.5.1,99.0,164.0,142.0,36,True,pip-tools,conda-forge/pip-tools,,1799.0,,https://pypi.org/project/pip-tools,2022-02-08 10:13:24.000,1799.0,4423741.0,4424852.0,https://anaconda.org/conda-forge/pip-tools,2022-02-08 14:16:40.284,24453.0,2.0,,,,,,,,,,,,,,,,,,,
33,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-02-23 14:16:34.000,2022-01-25 01:20:30,2734.0,4.0,257.0,66.0,193.0,341.0,3997.0,2021-10-24 07:01:21.000,1.6.0,68.0,51.0,92.0,36,True,autopep8,conda-forge/autopep8,,112559.0,106952.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5607.0,2743820.0,2752863.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,614934.0,3.0,,,,,,,,,,,,,,,,,,,
34,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-12-20 03:34:57.000,2021-12-20 03:34:42,2285.0,45.0,149.0,25.0,204.0,162.0,1290.0,2021-11-22 15:09:58.000,0.22.0,69.0,68.0,72.0,36,True,rope,conda-forge/rope,,36414.0,34830.0,https://pypi.org/project/rope,2021-12-15 13:42:34.748,1584.0,617132.0,628031.0,https://anaconda.org/conda-forge/rope,2021-11-22 17:32:33.372,632152.0,1.0,,,,,,,,,,,,,,,,,,,
35,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-02-03 13:22:14.000,2022-02-02 17:53:26,870.0,8.0,168.0,34.0,210.0,208.0,1192.0,2021-10-04 01:48:57.000,3.0.0,43.0,74.0,111.0,36,True,pytest-cov,conda-forge/pytest-cov,['pytest'],143998.0,115584.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,28414.0,12559355.0,12624582.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,4631163.0,1.0,,,,,,,,,,,,,,,,,,,
36,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-02-13 16:32:09.000,2022-02-13 16:32:09,520.0,3.0,158.0,27.0,252.0,370.0,1108.0,2021-10-06 20:39:49.000,2.4.0,33.0,80.0,84.0,36,True,pyflakes,conda-forge/pyflakes,,133115.0,119529.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,13586.0,15985223.0,16039554.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,3694524.0,1.0,,,,,,,,,,,,,,,,,,,
37,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-02-20 18:17:22.000,2022-02-20 18:17:22,586.0,24.0,485.0,110.0,63.0,435.0,11135.0,2022-01-29 13:50:01.000,0.6.0,18.0,34.0,106.0,35,True,loguru,conda-forge/loguru,,15970.0,14653.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1317.0,2793585.0,2804060.0,https://anaconda.org/conda-forge/loguru,2021-11-02 13:32:36.476,377110.0,2.0,,,,,,,,,,,,,,,,,,,
38,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-02-23 07:49:36.000,2022-02-23 07:49:30,4649.0,500.0,427.0,79.0,362.0,2494.0,7699.0,2022-02-23 06:52:11.000,1.1.224,303.0,72.0,17.0,35,True,,,,214.0,211.0,,,,,307020.0,,,,2.0,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-02-23 06:47:26.557,3.0,307020.0,,,,,,,
39,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-01-19 16:45:03.000,2021-10-19 23:03:00,1347.0,,1611.0,156.0,587.0,542.0,3985.0,2018-10-05 13:20:49.000,0.4.2,23.0,108.0,195.0,35,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],11910.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000,11894.0,2295421.0,2327831.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2139116.0,2.0,,,,,,,,,,,,,,,,,,,
40,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-02-24 06:42:54.000,2022-02-22 00:58:04,1218.0,37.0,400.0,62.0,269.0,397.0,3898.0,2022-01-26 01:00:17.000,1.7.2,33.0,144.0,192.0,35,True,bandit,conda-forge/bandit,,12537.0,11065.0,https://pypi.org/project/bandit,2022-01-26 01:00:17.000,1472.0,2447555.0,2450840.0,https://anaconda.org/conda-forge/bandit,2022-01-26 10:27:27.386,108326.0,1.0,,159.0,,,,,,,,,,,,,,,,,
41,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-02-22 19:58:30.000,2022-02-11 07:56:31,1011.0,46.0,152.0,32.0,187.0,185.0,1941.0,2021-12-16 12:54:47.000,21.5.0,27.0,84.0,27.0,35,True,structlog,conda-forge/structlog,,899.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,899.0,3922078.0,3924583.0,https://anaconda.org/conda-forge/structlog,2022-01-06 16:55:04.638,167861.0,2.0,,,,,,,,,,,,,,,,,,,
42,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-02-18 09:26:03.000,2022-02-18 09:26:00,2013.0,83.0,320.0,24.0,1364.0,918.0,1793.0,2021-12-13 20:48:04.000,0.16.0,53.0,163.0,79.0,35,True,wemake-python-styleguide,,,1057.0,1033.0,https://pypi.org/project/wemake-python-styleguide,2021-12-13 20:48:04.000,24.0,99139.0,99139.0,,,,2.0,,,,,,,,,,,,,,,,,,,
43,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-02-22 12:07:42.000,2022-02-13 14:50:18,1026.0,20.0,258.0,29.0,472.0,360.0,1229.0,2022-02-02 19:00:23.000,3.8.0,48.0,105.0,38.0,35,True,twine,conda-forge/twine,,67882.0,55805.0,https://pypi.org/project/twine,2022-02-02 18:50:21.000,12077.0,2816543.0,2822687.0,https://anaconda.org/conda-forge/twine,2022-02-03 13:33:25.889,405536.0,2.0,,,,,,,,,,,,,,,,,,,
44,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2022-02-14 23:13:27.000,2022-02-14 23:13:27,533.0,4.0,175.0,28.0,283.0,169.0,374.0,2021-11-18 00:41:06.000,21.3,39.0,76.0,66.0,35,True,packaging,conda-forge/packaging,,337008.0,320163.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,16845.0,96502903.0,96688761.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,12637795.0,1.0,,261.0,,,,,,,,,,,,,,,,,
45,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-01-31 19:39:47.000,2022-01-31 19:39:45,782.0,42.0,103.0,23.0,112.0,303.0,298.0,2021-12-22 12:22:00.000,0.37.1,66.0,64.0,30.0,35,True,wheel,conda-forge/wheel,,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,122802077.0,123195521.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,26360772.0,2.0,,,,,,,,,,,,,,,,,,,
46,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-01-26 18:06:27.000,2022-01-26 18:06:27,470.0,21.0,6495.0,34.0,204.0,107.0,19521.0,2022-01-24 18:29:52.000,numpydoc-1.2,15.0,70.0,60.0,34,True,numpydoc,conda-forge/numpydoc,['sphinx'],34658.0,30371.0,https://pypi.org/project/numpydoc,2022-01-24 18:40:01.000,4287.0,281872.0,297375.0,https://anaconda.org/conda-forge/numpydoc,2022-01-24 22:28:54.876,945738.0,2.0,,,,,,,,,,,,,,,,,,,
47,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-02-10 12:58:39.000,2022-02-10 12:58:39,461.0,21.0,100.0,35.0,167.0,101.0,1291.0,2022-01-28 11:41:08.000,3.7.0,53.0,55.0,12.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],27768.0,23596.0,https://pypi.org/project/pytest-mock,2022-01-28 11:25:58.000,4172.0,5685200.0,5705857.0,https://anaconda.org/conda-forge/pytest-mock,2022-01-31 11:40:52.506,1384037.0,2.0,,,,,,,,,,,,,,,,,,,
48,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-02-06 18:53:16.000,2022-02-06 17:21:56,216.0,19.0,171.0,22.0,62.0,46.0,1197.0,2021-07-27 23:09:33.000,2.0.2,22.0,50.0,27.0,34,True,python-json-logger,conda-forge/python-json-logger,,22098.0,21409.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,689.0,5351268.0,5369843.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1077381.0,2.0,,,,,,,,,,,,,,,,,,,
49,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-02-07 23:30:00.000,2022-02-07 23:29:59,970.0,35.0,158.0,47.0,292.0,258.0,847.0,2021-12-10 11:41:55.000,2.5.0,58.0,79.0,205.0,34,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4513.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4513.0,5335529.0,5371539.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,2412703.0,2.0,,,,,,,,,,,,,,,,,,,
50,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-02-21 20:54:48.000,2022-02-21 20:54:48,1272.0,64.0,156.0,22.0,308.0,305.0,548.0,2022-01-19 10:32:28.000,6.4.2,47.0,102.0,78.0,34,True,setuptools_scm,conda-forge/setuptools_scm,,380.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000,380.0,14429309.0,14441872.0,https://anaconda.org/conda-forge/setuptools_scm,2022-01-19 14:29:46.963,892041.0,2.0,,,,,,,,,,,,,,,,,,,
