,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
41,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-10-12 12:20:58.000,2022-10-08 14:17:24,541.0,18.0,7419.0,35.0,258.0,124.0,21799.0,2022-10-08 14:12:04.684,1.5.0,23.0,74.0,35,True,69.0,numpydoc,conda-forge/numpydoc,['sphinx'],38728.0,34337.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,4391.0,353171.0,373297.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1408841.0,2.0,,,,,,,,,,,,,,,,,,,,
42,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-10-03 14:12:07.000,2022-09-23 18:03:58,1207.0,2.0,858.0,217.0,269.0,400.0,12892.0,2020-04-23 19:07:36.000,0.30.0,68.0,137.0,35,True,357.0,yapf,conda-forge/yapf,,43023.0,40934.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,2634264.0,2649717.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1189888.0,3.0,,,,,,,,,,,,,,,,,,,,
43,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-11-03 03:52:19.000,2022-11-03 03:52:13,5423.0,175.0,523.0,76.0,444.0,3301.0,8602.0,2022-11-02 04:06:25.000,1.1.278,362.0,82.0,35,True,13.0,,,,386.0,379.0,,,,,340675.0,,,,2.0,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-11-02 04:02:25.098,7.0,340675.0,,,,,,,,
44,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-11-03 06:35:12.000,2022-10-27 08:43:56,9986.0,571.0,423.0,125.0,267.0,1363.0,7680.0,2022-10-27 09:04:01.525,1.1.7,216.0,123.0,35,True,213.0,nuitka,conda-forge/nuitka,,779.0,742.0,https://pypi.org/project/nuitka,2022-06-30 07:52:49.000,37.0,44884.0,50011.0,https://anaconda.org/conda-forge/nuitka,2022-11-02 09:22:10.130,405034.0,2.0,,,,,,,,,,,,,,,,,,,,
45,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-10-31 17:47:55.000,2022-10-06 15:04:32,23053.0,147.0,1609.0,205.0,5162.0,786.0,4921.0,2022-09-22 04:30:44.515,3.6.1,120.0,826.0,35,True,668.0,buildbot,conda-forge/buildbot,,757.0,300.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,457.0,29232.0,31452.0,https://anaconda.org/conda-forge/buildbot,2022-09-22 06:41:52.613,67402.0,2.0,28558.0,,,,,,,,,,,,,,,,,,,
46,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-10-29 14:12:14.100,2022-10-28 14:45:51,1289.0,4.0,486.0,59.0,349.0,434.0,4614.0,2022-03-04 07:43:44.000,1.7.4,35.0,160.0,35,True,183.0,bandit,conda-forge/bandit,,23903.0,22369.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,1534.0,2670326.0,2674678.0,https://anaconda.org/conda-forge/bandit,2022-10-29 14:12:14.100,182447.0,1.0,506.0,,,,,,,,,,,,,,,,,,,
47,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-10-22 11:56:44.000,2022-09-27 13:35:17,1044.0,1.0,278.0,33.0,494.0,391.0,1337.0,2022-06-01 11:37:12.000,4.0.1,50.0,107.0,35,True,48.0,twine,conda-forge/twine,,86211.0,73528.0,https://pypi.org/project/twine,2022-06-01 11:02:29.000,12683.0,3982111.0,3990071.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,597037.0,2.0,,,,,,,,,,,,,,,,,,,,
48,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-11-02 01:48:00.000,2022-11-02 01:47:58,954.0,48.0,97.0,22.0,64.0,198.0,790.0,2022-10-26 13:49:10.642,4.2.0,103.0,41.0,35,True,9.0,progressbar2,conda-forge/progressbar2,,24176.0,22664.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1512.0,15782074.0,15790353.0,https://anaconda.org/conda-forge/progressbar2,2022-10-27 07:36:32.452,602399.0,2.0,1703.0,,,,,,,,,,,,,,,,,,,
49,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-11-02 23:25:25.000,2022-11-02 23:02:43,809.0,17.0,118.0,26.0,136.0,312.0,355.0,2022-10-20 21:25:30.626,0.38.0,67.0,66.0,35,True,35.0,wheel,conda-forge/wheel,,35368.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,35368.0,125575124.0,126172117.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,45371502.0,2.0,,,,,,,,,,,,,,,,,,,,
50,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-09-10 02:31:57.039,2021-09-14 17:41:07,402.0,,950.0,173.0,141.0,214.0,7337.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,34,False,419.0,pyautogui,conda-forge/pyautogui,,18604.0,17993.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,611.0,527573.0,530396.0,https://anaconda.org/conda-forge/pyautogui,2022-09-10 02:31:57.039,169432.0,2.0,,,,,,,,,,,,,,,,,,,,
51,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-11-03 03:04:43.000,2022-11-03 03:02:43,12954.0,807.0,398.0,106.0,327.0,226.0,6114.0,2022-09-09 15:56:37.775,0.9.16,74.0,225.0,34,True,125.0,pyre-check,,,33.0,,https://pypi.org/project/pyre-check,2022-06-30 15:56:01.000,33.0,180856.0,180856.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
52,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-10-30 19:26:43.000,2022-10-30 19:26:42,1189.0,12.0,201.0,45.0,251.0,163.0,2524.0,2022-07-19 14:27:35.000,2022.1.2,75.0,90.0,34,True,148.0,pudb,conda-forge/pudb,,4225.0,3486.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,739.0,287737.0,289959.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,168937.0,1.0,,,,,,,,,,,,,,,,,,,,
53,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-11-03 14:35:23.000,2022-10-26 17:55:20,8374.0,97.0,279.0,57.0,912.0,2702.0,1551.0,2022-07-30 21:59:57.000,4.4.0,29.0,145.0,34,True,653.0,scons,conda-forge/scons,,48.0,,https://pypi.org/project/scons,2021-11-17 16:05:13.000,48.0,329679.0,334870.0,https://anaconda.org/conda-forge/scons,2022-10-28 08:26:20.087,351823.0,2.0,808.0,,,,,,,,,,,,,,,,,,,
54,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-11-01 12:02:21.000,2022-11-01 11:28:01,526.0,22.0,119.0,33.0,199.0,116.0,1473.0,2022-10-05 18:54:14.310,3.10.0,58.0,62.0,34,True,12.0,pytest-mock,conda-forge/pytest-mock,['pytest'],36152.0,31773.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,4379.0,7511156.0,7534409.0,https://anaconda.org/conda-forge/pytest-mock,2022-10-06 14:14:09.423,1767284.0,2.0,,,,,,,,,,,,,,,,,,,,
55,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-10-25 20:08:40.000,2022-07-13 13:26:51,231.0,,192.0,25.0,70.0,49.0,1377.0,2022-07-11 14:10:01.875,2.0.4,24.0,54.0,34,True,37.0,python-json-logger,conda-forge/python-json-logger,,30947.0,30218.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,729.0,7113245.0,7137433.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1620604.0,2.0,,,,,,,,,,,,,,,,,,,,
56,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-10-28 16:52:43.000,2022-10-28 16:52:42,1032.0,33.0,180.0,45.0,323.0,299.0,1003.0,2022-10-25 15:59:13.353,3.0.2,60.0,85.0,34,True,208.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4688.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4688.0,6705944.0,6753722.0,https://anaconda.org/conda-forge/pytest-xdist,2022-10-25 19:57:12.738,3631194.0,2.0,,,,,,,,,,,,,,,,,,,,
57,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-11-03 08:42:15.000,2022-11-03 08:26:31,2940.0,55.0,2580.0,383.0,870.0,1496.0,29337.0,2022-11-03 08:31:32.000,2.3.6,62.0,387.0,33,True,33.0,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,8506.0,8506.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
58,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-11-03 01:45:23.000,2022-11-03 01:15:51,584.0,34.0,633.0,111.0,660.0,810.0,7171.0,2022-10-12 17:23:01.332,1.27.1,87.0,29.0,33,True,28.0,playwright,,,2191.0,2115.0,https://pypi.org/project/playwright,2022-06-30 23:53:31.000,76.0,646735.0,646735.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
59,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-11-01 07:45:34.000,2022-11-01 07:45:26,794.0,52.0,198.0,54.0,114.0,90.0,4875.0,2022-08-21 16:25:32.877,4.3.0,38.0,46.0,33,True,16.0,pyinstrument,conda-forge/pyinstrument,,1061.0,955.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,106.0,446706.0,448622.0,https://anaconda.org/conda-forge/pyinstrument,2022-10-30 10:38:43.923,141805.0,2.0,,,,,,,,,,,,,,,,,,,,
60,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-10-27 05:46:46.000,2022-08-12 12:22:25,568.0,1.0,235.0,34.0,210.0,172.0,3457.0,2022-08-12 12:25:03.405,1.2.2,59.0,106.0,33,True,109.0,freezegun,conda-forge/freezegun,,4479.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4479.0,5891348.0,5897639.0,https://anaconda.org/conda-forge/freezegun,2022-08-12 15:46:56.359,503320.0,2.0,,,,,,,-1.0,,,,,,,,,,,,,
61,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-11-02 19:24:47.000,2022-10-27 01:39:03,1250.0,48.0,225.0,57.0,1019.0,802.0,2168.0,2022-10-22 01:29:01.368,2.1.112,199.0,108.0,33,True,139.0,pex,,,133.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,133.0,546896.0,603674.0,,,,2.0,1589794.0,,,,,,,,,,,,,,,,,,,
62,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-09-16 13:56:20.000,2022-08-20 08:31:04,665.0,1.0,164.0,32.0,146.0,134.0,1512.0,2022-06-25 15:42:15.000,1.7.0,70.0,84.0,33,True,39.0,nodeenv,conda-forge/nodeenv,,30282.0,29381.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,901.0,7353863.0,7380681.0,https://anaconda.org/conda-forge/nodeenv,2022-06-25 20:07:06.831,1662776.0,2.0,,,,,,,,,,,,,,,,,,,,
63,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-10-27 13:51:52.000,2022-10-27 13:51:52,595.0,33.0,115.0,18.0,69.0,112.0,1447.0,2022-10-06 17:23:25.701,0.9.0,27.0,83.0,33,True,61.0,tabulate,conda-forge/tabulate,,6688.0,,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,6688.0,45578251.0,45624902.0,https://anaconda.org/conda-forge/tabulate,2022-10-07 10:29:50.640,3638806.0,2.0,,,,,,,,,,,,,,,,,,,,
64,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-11-03 06:52:53.000,2022-10-28 03:41:16,2669.0,38.0,157.0,26.0,238.0,180.0,1421.0,2022-10-21 17:10:20.034,1.4.0,76.0,71.0,33,True,71.0,rope,conda-forge/rope,,1602.0,,https://pypi.org/project/rope,2022-06-22 07:57:01.000,1602.0,592743.0,606100.0,https://anaconda.org/conda-forge/rope,2022-10-21 19:54:35.397,894920.0,1.0,,,,,,,,,,,,,,,,,,,,
65,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,372.0,48.0,261.0,463.0,1356.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,447.0,nose,conda-forge/nose,,175328.0,130721.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44607.0,5102639.0,5134242.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2465043.0,2.0,,,,,,,,,,,,,,,,,,,,
66,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-11-03 11:13:31.000,2022-11-03 11:13:31,1367.0,13.0,180.0,24.0,341.0,345.0,643.0,2022-07-11 12:53:19.170,7.0.5,78.0,110.0,33,True,96.0,setuptools_scm,conda-forge/setuptools_scm,,520.0,,https://pypi.org/project/setuptools_scm,2022-07-01 10:34:12.000,520.0,16148341.0,16164118.0,https://anaconda.org/conda-forge/setuptools_scm,2022-10-26 09:15:53.040,1262179.0,3.0,,,,,,,,,,,,,,,,,,,,
67,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-10-29 05:42:19.000,2022-09-12 21:01:02,458.0,7.0,326.0,108.0,268.0,178.0,9298.0,2022-09-07 22:01:08.223,0.3.14,38.0,30.0,32,True,92.0,py-spy,conda-forge/py-spy,,336.0,295.0,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,40.0,928362.0,938147.6666666666,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,339048.0,2.0,10506.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,360.6666666666667,402014.0,,
68,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-11-03 02:55:18.000,2022-10-31 19:25:58,2612.0,87.0,223.0,66.0,182.0,170.0,6467.0,2022-09-24 17:19:01.377,1.5.13,132.0,32.0,32,True,93.0,scalene,,,153.0,150.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,3.0,101831.0,101831.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
69,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-11-02 02:17:30.000,2022-11-02 02:17:27,5641.0,180.0,257.0,55.0,752.0,458.0,3963.0,2022-10-26 21:56:01.298,2022.10.26,153.0,86.0,32,True,103.0,pytype,conda-forge/pytype,,101.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,101.0,389700.0,393738.0,https://anaconda.org/conda-forge/pytype,2022-10-27 04:00:29.148,121141.0,2.0,,,,,,,,,,,,,,,,,,,,
70,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-11-01 10:03:30.000,2022-10-27 14:38:47,2322.0,52.0,299.0,64.0,951.0,305.0,3770.0,2022-10-02 11:00:01.178,6.1.1,41.0,115.0,32,True,2.0,mimesis,conda-forge/mimesis,,61.0,,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,61.0,152143.0,154038.0,https://anaconda.org/conda-forge/mimesis,2022-10-02 13:13:51.318,52951.0,2.0,369.0,,,,,,,,,,,,,,,,,,,
71,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-10-10 12:30:21.000,2022-10-10 12:30:16,3518.0,34.0,197.0,40.0,32.0,806.0,1833.0,2022-09-28 23:09:51.000,7.7.0,254.0,25.0,32,False,27.0,pyarmor,,,550.0,536.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,14.0,555493.0,555493.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
72,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-09-08 09:01:34.000,2022-09-08 09:01:23,1479.0,11.0,155.0,50.0,160.0,212.0,1486.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,32,True,70.0,doit,conda-forge/doit,,1354.0,1073.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,301945.0,304239.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,135375.0,3.0,,,,,,,,,,,,,,,,,,,,
73,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1427.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,32,False,64.0,logbook,conda-forge/logbook,,4734.0,3551.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1685312.0,1687471.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,94902.0,2.0,280.0,,,,,,,,,,,,,,,,,,,
74,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-11-01 08:45:51.000,2022-11-01 08:08:30,335.0,28.0,114.0,34.0,214.0,198.0,1025.0,2022-10-21 13:22:52.000,0.20.1,32.0,39.0,32,True,32.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],2057.0,,https://pypi.org/project/pytest-asyncio,2022-07-15 08:25:25.352,2057.0,4953117.0,4972810.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-10-21 15:18:34.081,1299500.0,2.0,45.0,,,,,,5.0,,,,,,,,,,,,,
75,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-10-25 16:13:21.000,2022-04-05 09:33:19,724.0,,175.0,21.0,304.0,212.0,960.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,32,True,91.0,pydocstyle,conda-forge/pydocstyle,,39060.0,36665.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2515929.0,2528763.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,975441.0,2.0,57.0,,,,,,,,,,,,,,,,,,,
76,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-10-31 22:01:16.000,2022-10-31 22:01:16,1089.0,11.0,136.0,24.0,287.0,211.0,732.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,48.0,nose2,conda-forge/nose2,,6419.0,5337.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1082.0,573041.0,574363.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,71433.0,2.0,,,,,,,,,,,,,,,,,,,,
77,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,180.0,21.0,79.0,54.0,662.0,2021-12-15 14:50:58.488,0.0.1,25.0,28.0,32,False,89.0,alabaster,conda-forge/alabaster,['sphinx'],82788.0,75108.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7680.0,6374226.0,6439366.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4950670.0,2.0,,,,,,,,,,,,,,,,,,,,
78,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-10-29 12:52:56.000,2022-10-29 12:28:45,1734.0,8.0,176.0,21.0,338.0,385.0,636.0,2022-06-20 18:54:02.000,4.34.0,64.0,105.0,32,True,134.0,breathe,conda-forge/breathe,,8885.0,7855.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,336317.0,341751.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,395174.0,2.0,408.0,,,,,,,,,,,,,,,,,,breathe-doc/breathe,
79,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-11-01 00:08:29.000,2022-10-27 14:07:32,392.0,5.0,200.0,20.0,253.0,192.0,536.0,2022-10-25 12:14:09.865,3.2.0,45.0,46.0,32,True,125.0,pytest-html,conda-forge/pytest-html,['pytest'],26276.0,25592.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,684.0,2481657.0,2486327.0,https://anaconda.org/conda-forge/pytest-html,2022-10-25 19:38:16.703,308244.0,2.0,,,,,,,,,,,,,,,,,,,,
80,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-11-02 09:49:12.000,2022-11-02 09:49:09,9987.0,22.0,5017.0,1073.0,328.0,4739.0,25107.0,2022-10-06 09:52:06.098,1.6.10,85.0,121.0,31,True,59.0,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,7427.0,7427.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
81,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-11-03 13:11:04.000,2022-10-31 22:26:45,843.0,81.0,260.0,53.0,149.0,62.0,9506.0,2022-10-31 23:27:34.252,1.4.0,8.0,21.0,31,True,14.0,memray,conda-forge/memray,,50.0,49.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,1.0,62410.0,63738.0,https://anaconda.org/conda-forge/memray,2022-11-01 06:03:07.696,9300.0,2.0,,,,,,,,,,,,,,,,,,,,
82,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-11-02 16:50:13.000,2022-10-28 21:04:56,956.0,12.0,350.0,40.0,460.0,371.0,2971.0,2021-10-26 14:02:33.000,3.2.1,42.0,124.0,31,True,160.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2455845.0,2457355.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,111776.0,2.0,,,,,,,,,,,,,,,,,,,,
