,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
10,jedi,https://github.com/davidhalter/jedi,,"Awesome autocompletion, static analysis and refactoring library for python.",refactoring,35,True,davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000000,2021-09-02 09:22:08.000000,2021-09-02 09:22:08.000000,441.0,1220.0,4969.0,2020-12-25 10:34:25.000000,0.18.0,30.0,145.0,30.0,,conda-forge/jedi,jedi,8224.0,165706.0,149800.0,https://pypi.org/project/jedi,2020-12-25 10:34:25.000000,15906.0,16521382.0,16622757.0,https://anaconda.org/conda-forge/jedi,2021-06-29 02:44:18.629000,5981160.0,1.0,,,,,,,,,,,,,,,
11,flake8,https://github.com/PyCQA/flake8,,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelder's McCabe script.,linters,35,True,PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000000,2021-09-08 22:51:41.000000,2021-09-08 22:51:41.000000,183.0,1256.0,1475.0,2021-03-14 23:32:11.000000,3.9.0,79.0,156.0,37.0,,conda-forge/flake8,flake8,1997.0,262628.0,191338.0,https://pypi.org/project/flake8,2021-05-08 19:52:32.000000,71290.0,11309829.0,11356145.0,https://anaconda.org/conda-forge/flake8,2021-05-10 17:37:45.968000,2917945.0,1.0,,,,,,,,,,,,,,,
12,black,https://github.com/psf/black,,The uncompromising Python code formatter.,formatters,34,True,psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000000,2021-09-09 06:59:40.000000,2021-09-06 21:10:39.000000,1426.0,1341.0,22288.0,2021-08-29 21:37:18.000000,21.8b0,32.0,269.0,315.0,,conda-forge/black,black,,86494.0,80266.0,https://pypi.org/project/black,2021-08-29 21:52:04.000000,6228.0,7993631.0,8044927.0,https://anaconda.org/conda-forge/black,2021-08-30 07:37:09.507000,2030651.0,1.0,,15917.0,,,,,,,,,,,,,
13,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,34,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000000,2021-09-08 13:23:20.938000,2021-09-08 09:39:46.000000,1766.0,3435.0,6250.0,2021-09-08 10:04:10.000000,4.1.1,66.0,146.0,209.0,,conda-forge/robotframework,robotframework,13011.0,5571.0,4163.0,https://pypi.org/project/robotframework,2021-09-08 09:35:35.000000,1408.0,796843.0,798229.0,https://anaconda.org/conda-forge/robotframework,2021-09-08 13:23:20.938000,60729.0,1.0,,513.0,,,,,1.0,,,,,,,,
14,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,34,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000000,2021-08-15 12:15:32.000000,2021-08-15 12:15:32.000000,244.0,335.0,3883.0,2021-04-30 06:09:29.000000,1.5.7,67.0,51.0,88.0,,conda-forge/autopep8,autopep8,2717.0,98339.0,88155.0,https://pypi.org/project/autopep8,2021-04-30 06:04:42.000000,10184.0,2141802.0,2150195.0,https://anaconda.org/conda-forge/autopep8,2021-04-30 08:34:16.877000,528795.0,1.0,,,,,,,,,,,,,,,
15,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,34,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000000,2021-09-09 14:28:26.000000,2021-09-09 01:29:26.000000,760.0,1259.0,1424.0,2021-09-09 02:03:22.000000,58.0.4,440.0,456.0,556.0,,conda-forge/setuptools,setuptools,,172970.0,115040.0,https://pypi.org/project/setuptools,2021-09-09 02:03:12.000000,57930.0,111924175.0,112333373.0,https://anaconda.org/conda-forge/setuptools,2021-09-09 03:48:07.698000,25370231.0,1.0,,110.0,,,,,,,,,,,,,
16,rich,https://github.com/willmcgugan/rich,,Rich is a Python library for rich text and beautiful formatting in the terminal.,logging,33,True,willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000000,2021-09-09 12:54:36.000000,2021-09-07 07:41:21.000000,873.0,505.0,28669.0,2021-08-29 14:57:02.000000,10.9.0,133.0,112.0,5.0,,conda-forge/rich,rich,2251.0,6612.0,6612.0,https://pypi.org/project/rich,2021-08-29 14:54:53.000000,0.0,2122694.0,2148423.0,https://anaconda.org/conda-forge/rich,2021-08-29 18:15:59.865000,360207.0,1.0,,,,,,,,,,,,,,,
17,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,33,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000000,2021-09-08 15:48:36.000000,2021-09-03 19:20:58.000000,1295.0,2060.0,16245.0,2021-08-19 17:05:23.000000,1.1.8,138.0,284.0,1164.0,,conda-forge/poetry,poetry,1859.0,64.0,,https://pypi.org/project/poetry,2021-08-19 17:05:23.000000,64.0,3083261.0,3283602.0,https://anaconda.org/conda-forge/poetry,2021-08-30 22:37:02.280000,251127.0,2.0,,8104134.0,,,,,,,,,,,,,
18,mkdocs,https://github.com/mkdocs/mkdocs,,Project documentation with Markdown.,documentation,33,True,mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000000,2021-09-08 08:10:58.000000,2021-09-08 06:48:47.000000,1824.0,1462.0,12767.0,2021-07-18 19:32:00.000000,1.2.2,47.0,197.0,109.0,['mkdocs'],conda-forge/mkdocs,mkdocs,1575.0,20546.0,14604.0,https://pypi.org/project/mkdocs,2021-07-18 19:20:49.000000,5942.0,,2291.0,https://anaconda.org/conda-forge/mkdocs,2021-07-18 21:27:59.884000,148951.0,1.0,,,,,,,,,,,,,,,
19,pytest,https://github.com/pytest-dev/pytest,,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",testing,33,True,pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000000,2021-09-08 10:32:52.000000,2021-09-07 11:22:24.000000,1800.0,3943.0,7726.0,2021-08-30 17:39:28.000000,6.2.5,148.0,741.0,714.0,['pytest'],conda-forge/pytest,pytest,,499270.0,368686.0,https://pypi.org/project/pytest,2021-08-30 17:39:00.000000,130584.0,,148713.0,https://anaconda.org/conda-forge/pytest,2021-08-31 02:25:39.479000,9220247.0,1.0,,,,,,,,,,,,,,,
20,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,Technical documentation that just works.,documentation,33,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000000,2021-09-09 10:48:09.000000,2021-09-08 13:46:24.000000,1759.0,1097.0,7437.0,2021-09-01 19:41:43.000000,7.2.6,212.0,128.0,12.0,['mkdocs'],conda-forge/mkdocs-material,mkdocs-material,3539.0,9909.0,8407.0,https://pypi.org/project/mkdocs-material,2021-09-01 19:41:43.000000,1502.0,527068.0,529263.0,https://anaconda.org/conda-forge/mkdocs-material,2021-09-02 00:45:20.240000,61467.0,1.0,,,,,,,,,,,,,,,
21,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,33,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000000,2021-09-09 10:33:09.000000,2021-09-09 03:51:04.000000,470.0,1088.0,5354.0,2021-09-09 03:51:22.000000,hypothesis-python-6.20.0,870.0,250.0,65.0,,conda-forge/hypothesis,hypothesis,10926.0,12379.0,9763.0,https://pypi.org/project/hypothesis,2021-09-09 03:51:08.000000,2616.0,1781450.0,1856690.0,https://anaconda.org/conda-forge/hypothesis,2021-09-09 07:40:50.777000,4664902.0,1.0,,,,,,,,,,,,,,,
22,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,33,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000000,2021-08-31 13:13:37.000000,2021-08-31 13:13:32.000000,463.0,631.0,5182.0,2021-06-22 09:33:33.000000,6.2.0,93.0,159.0,126.0,,conda-forge/pip-tools,pip-tools,1623.0,3252.0,,https://pypi.org/project/pip-tools,2021-06-22 09:33:33.000000,3252.0,6405031.0,6405904.0,https://anaconda.org/conda-forge/pip-tools,2021-06-22 11:23:39.836000,14850.0,2.0,,,,,,,,,,,,,,,
23,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,33,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000000,2021-08-04 18:52:30.000000,2021-05-06 22:18:19.000000,609.0,538.0,4391.0,2021-03-14 18:44:02.000000,2.7.0,12.0,125.0,120.0,,conda-forge/pycodestyle,pycodestyle,1222.0,178910.0,157680.0,https://pypi.org/project/pycodestyle,2021-03-14 18:44:02.000000,21230.0,15780188.0,15829028.0,https://anaconda.org/conda-forge/pycodestyle,2021-03-15 18:43:23.361000,3076929.0,1.0,,,,,,,,,,,,,,,
24,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,33,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000000,2021-08-18 06:23:10.000000,2021-08-18 06:23:09.000000,416.0,972.0,4138.0,2021-07-29 06:41:35.000000,5.9.3,130.0,245.0,22.0,,conda-forge/isort,isort,,216134.0,191916.0,https://pypi.org/project/isort,2021-07-29 06:40:41.000000,24218.0,17146183.0,17182937.0,https://anaconda.org/conda-forge/isort,2021-07-29 08:58:06.550000,2278809.0,2.0,,,,,,,,,,,,,,,
25,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,33,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000000,2021-09-08 06:09:28.000000,2021-09-07 17:57:01.000000,1595.0,527.0,3817.0,2018-10-05 13:20:49.000000,0.4.2,23.0,108.0,183.0,['sphinx'],conda-forge/sphinx_rtd_theme,sphinx_rtd_theme,1335.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000000,23474.0,1838594.0,1865759.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-04-06 20:57:24.009000,1657092.0,1.0,,,,,,,,,,,,,,,
26,pytest-cov,https://github.com/pytest-dev/pytest-cov,,Coverage plugin for pytest.,testing,33,True,pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000000,2021-09-09 12:52:47.000000,2021-09-09 12:52:46.000000,146.0,196.0,1099.0,2021-06-01 17:24:42.000000,2.12.1,42.0,70.0,100.0,['pytest'],conda-forge/pytest-cov,pytest-cov,837.0,140829.0,97435.0,https://pypi.org/project/pytest-cov,2021-06-01 17:24:42.000000,43394.0,10158756.0,10211514.0,https://anaconda.org/conda-forge/pytest-cov,2021-06-02 16:41:25.608000,3482028.0,1.0,,,,,,,,,,,,,,,
27,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,32,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000000,2021-09-06 19:52:04.000000,2021-09-06 19:52:04.000000,484.0,1193.0,6471.0,2021-09-03 00:45:09.000000,2.15.0,163.0,124.0,23.0,,conda-forge/pre-commit,pre-commit,2070.0,2136.0,,https://pypi.org/project/pre-commit,2021-09-03 00:33:45.000000,2136.0,3281806.0,3310015.0,https://anaconda.org/conda-forge/pre-commit,2021-09-03 12:43:28.471000,699068.0,1.0,,11886.0,,,,,,,,,,,,,
28,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000000,2021-09-09 14:09:44.000000,2021-09-07 11:41:58.000000,1061.0,6111.0,4285.0,2021-06-30 04:55:46.000000,4.10.3,100.0,367.0,2002.0,,conda-forge/conda,conda,15742.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000000,2104.0,53547.0,398536.0,https://anaconda.org/conda-forge/conda,2021-09-08 16:01:18.436000,21044358.0,2.0,,,,,,,,,,,,,,,
29,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,32,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000000,2021-07-27 02:27:30.000000,2021-07-12 00:36:12.000000,293.0,358.0,3379.0,2021-07-09 21:42:28.000000,1.6.0,52.0,56.0,321.0,,conda-forge/invoke,invoke,3519.0,13238.0,8636.0,https://pypi.org/project/invoke,2021-07-09 21:42:28.000000,4602.0,1885327.0,1891466.0,https://anaconda.org/conda-forge/invoke,2021-07-10 12:55:00.642000,399099.0,1.0,,,,,,,,,,,,,,,
30,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,32,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000000,2021-08-06 03:07:24.000000,2021-05-28 17:28:29.000000,156.0,351.0,1062.0,2021-03-24 16:32:54.000000,2.3.1,30.0,77.0,85.0,,conda-forge/pyflakes,pyflakes,513.0,124470.0,97972.0,https://pypi.org/project/pyflakes,2021-03-24 16:32:54.000000,26498.0,11871379.0,11917927.0,https://anaconda.org/conda-forge/pyflakes,2021-03-24 22:10:26.104000,2932566.0,1.0,,,,,,,,,,,,,,,
31,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000000,2021-09-08 11:52:00.000000,2021-09-01 21:34:19.000000,226.0,383.0,1040.0,2021-07-27 14:52:59.000000,1.3.1,131.0,100.0,178.0,,conda-forge/sentry-sdk,sentry-sdk,1271.0,14823.0,13837.0,https://pypi.org/project/sentry-sdk,2021-07-27 14:52:55.000000,986.0,9105288.0,9108420.0,https://anaconda.org/conda-forge/sentry-sdk,2021-07-27 17:58:10.503000,102106.0,1.0,,4523.0,,,,,,,,,,,,,
32,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,32,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-09-07 07:54:46.000000,2021-09-03 15:58:01.000000,150.0,239.0,755.0,2021-06-16 21:48:35.000000,2.3.0,56.0,75.0,200.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,895.0,28770.0,21428.0,https://pypi.org/project/pytest-xdist,2021-06-16 21:48:35.000000,7342.0,4296065.0,4323932.0,https://anaconda.org/conda-forge/pytest-xdist,2021-06-17 01:17:32.581000,1727808.0,2.0,,,,,,,,,,,,,,,
33,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,32,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580000,2021-09-08 08:11:16.000000,2021-08-18 17:11:44.000000,99.0,295.0,252.0,2021-08-09 20:48:33.000000,0.37.0,65.0,61.0,31.0,,conda-forge/wheel,wheel,739.0,62544.0,,https://pypi.org/project/wheel,2021-08-09 20:48:33.000000,62544.0,94068031.0,94398642.0,https://anaconda.org/conda-forge/wheel,2021-08-13 19:04:03.566000,20497906.0,1.0,,,,,,,,,,,,,,,
34,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000000,2021-09-09 07:14:10.000000,2021-09-09 07:14:10.000000,434.0,390.0,9734.0,2020-09-20 07:56:32.000000,0.5.3,17.0,30.0,57.0,,conda-forge/loguru,loguru,562.0,10213.0,9871.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000000,342.0,1548925.0,1556830.0,https://anaconda.org/conda-forge/loguru,2021-04-19 15:15:46.138000,245057.0,2.0,,,,,,,,,,,,,,,
35,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,31,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000000,2021-08-22 14:50:01.000000,2021-07-08 00:57:12.000000,749.0,175.0,5499.0,2021-07-07 17:05:04.000000,0.9.53,50.0,51.0,344.0,,conda-forge/pyautogui,pyautogui,395.0,10616.0,10008.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000000,608.0,467933.0,470827.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308000,133159.0,2.0,,,,,,,,,,,,,,,
36,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000000,2021-09-09 09:42:14.000000,2021-09-09 09:42:14.000000,1536.0,743.0,4670.0,2021-07-31 09:54:45.000000,3.3.0,113.0,794.0,650.0,,conda-forge/buildbot,buildbot,22199.0,1144.0,252.0,https://pypi.org/project/buildbot,2021-07-31 09:54:45.000000,892.0,56514.0,58565.0,https://anaconda.org/conda-forge/buildbot,2021-07-31 13:21:14.599000,41764.0,2.0,,16775.0,,,,,,,,,,,,,
37,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,31,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-09-09 12:44:07.000000,2021-09-08 19:19:52.000000,755.0,2911.0,3543.0,2021-08-21 17:30:23.000000,2.10.2,117.0,409.0,716.0,,conda-forge/pylint,pylint,,37734.0,,https://pypi.org/project/pylint,2021-08-21 17:30:23.000000,37734.0,11644869.0,11680658.0,https://anaconda.org/conda-forge/pylint,2021-08-24 03:14:21.847000,2183162.0,1.0,,,,,,,,,,,,,,,
38,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,31,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-08-26 17:17:51.000000,2021-08-25 15:42:15.000000,199.0,167.0,2990.0,2021-01-20 07:45:20.000000,1.1.0,56.0,97.0,67.0,,conda-forge/freezegun,freezegun,541.0,8352.0,,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,3338259.0,3342207.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,260625.0,2.0,,,,,,,,,,,,,,,
39,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,31,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-07-19 14:00:45.000000,2019-10-16 17:48:40.000000,157.0,125.0,1404.0,2019-01-16 20:35:25.000000,1.4.3,41.0,76.0,56.0,,conda-forge/logbook,logbook,1194.0,4759.0,2695.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,715476.0,717123.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145000,49335.0,2.0,,273.0,,,,,,,,,,,,,
40,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-08-20 10:06:45.000000,2021-03-04 09:33:31.000000,73.0,59.0,957.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,42.0,,conda-forge/tabulate,tabulate,502.0,58813.0,50711.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,27925835.0,27947064.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1358702.0,2.0,,,,,,,,,,,,,,,
41,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,31,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000000,2021-08-16 05:40:04.000000,2021-08-15 13:40:47.000000,152.0,195.0,810.0,2021-05-17 20:37:45.000000,6.1.1,17.0,74.0,79.0,,conda-forge/pydocstyle,pydocstyle,713.0,22543.0,18623.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000000,3920.0,1822193.0,1828962.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379000,419698.0,1.0,,56.0,,,,,,,,,,,,,
