,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
41,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-12-19 21:26:57.000,2022-12-19 21:26:57,23407.0,356.0,1619.0,203.0,5261.0,793.0,4951.0,2022-12-04 12:01:05.939,3.7.0,121.0,831.0,36,True,667.0,buildbot,conda-forge/buildbot,,764.0,307.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,30054.0,32326.0,https://anaconda.org/conda-forge/buildbot,2022-12-04 16:31:50.847,71342.0,2.0,457.0,28886.0,,,,,,,,,,,,,,,,,,,
42,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-12-11 10:54:44.000,2022-12-03 16:10:49,908.0,9.0,188.0,35.0,229.0,226.0,1356.0,2022-09-28 18:41:46.166,4.0.0,44.0,81.0,36,True,123.0,pytest-cov,conda-forge/pytest-cov,['pytest'],191646.0,161971.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,16072441.0,16159303.0,https://anaconda.org/conda-forge/pytest-cov,2022-09-29 00:56:23.882,7035861.0,1.0,29675.0,,-1.0,,,,,,,,,,,,,,,,,,
43,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-10-12 12:20:58.000,2022-10-08 14:17:24,541.0,13.0,7519.0,35.0,258.0,124.0,21986.0,2022-10-08 14:12:04.684,1.5.0,23.0,74.0,35,True,69.0,numpydoc,conda-forge/numpydoc,['sphinx'],39594.0,35203.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,346425.0,367712.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1511428.0,2.0,4391.0,,,,,,,,,,,,,,,,,,,,
44,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-11-30 22:23:50.000,2022-11-30 22:23:50,1208.0,1.0,858.0,216.0,270.0,400.0,12958.0,2020-04-23 19:07:36.000,0.30.0,68.0,138.0,35,True,363.0,yapf,conda-forge/yapf,,47143.0,45054.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2371091.0,2386989.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1240062.0,3.0,2089.0,,-1.0,,,,,,,,,,,,,,,,,,
45,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-12-22 12:07:55.000,2022-12-22 11:51:14,10245.0,415.0,437.0,127.0,274.0,1427.0,7926.0,2022-12-14 07:21:49.064,1.2.7,226.0,127.0,35,True,218.0,nuitka,conda-forge/nuitka,,832.0,795.0,https://pypi.org/project/nuitka,2022-06-30 07:52:49.000,44345.0,49723.0,https://anaconda.org/conda-forge/nuitka,2022-12-14 16:47:15.016,430256.0,2.0,37.0,,,,,,,,,,,,,,,,,,,,
46,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-12-22 02:04:28.000,2022-11-28 14:16:30,2148.0,40.0,354.0,25.0,1512.0,951.0,2102.0,2022-09-27 22:22:25.120,0.17.0,55.0,180.0,35,True,99.0,wemake-python-styleguide,,,9561.0,9530.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,208347.0,208347.0,,,,2.0,31.0,,-1.0,,,,,,,,,,,,,,,,,,
47,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-12-21 20:54:44.914,2022-11-29 21:40:01,241.0,10.0,196.0,26.0,71.0,49.0,1410.0,2022-07-11 14:10:01.875,2.0.4,24.0,56.0,35,True,39.0,python-json-logger,conda-forge/python-json-logger,,33071.0,32342.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,9455016.0,9481540.0,https://anaconda.org/conda-forge/python-json-logger,2022-12-21 20:54:44.914,1803643.0,2.0,729.0,,,,,,,,,,,,,,,,,,,,
48,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-12-21 12:16:19.000,2022-12-13 11:14:04,1052.0,47.0,185.0,46.0,334.0,301.0,1050.0,2022-12-03 14:34:08.213,3.1.0,61.0,86.0,35,True,211.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4683.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,6693253.0,6743612.0,https://anaconda.org/conda-forge/pytest-xdist,2022-12-03 20:29:50.735,3877681.0,2.0,4683.0,,,,,,,,,,,,,,,,,,,,
49,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-12-08 22:32:45.000,2022-12-08 22:32:42,964.0,58.0,97.0,22.0,65.0,198.0,795.0,2022-10-26 13:49:10.642,4.2.0,103.0,42.0,35,True,9.0,progressbar2,conda-forge/progressbar2,,25508.0,23996.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,16758119.0,16766995.0,https://anaconda.org/conda-forge/progressbar2,2022-10-27 07:36:32.452,654921.0,2.0,1512.0,1726.0,,,,,,,,,,,,,,,,,,,
50,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-12-20 20:08:53.000,2022-12-20 20:08:51,824.0,31.0,123.0,26.0,143.0,319.0,369.0,2022-11-09 20:45:23.777,0.38.4,71.0,67.0,35,True,41.0,wheel,conda-forge/wheel,,35357.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,153997127.0,154644006.0,https://anaconda.org/conda-forge/wheel,2022-11-10 03:42:20.427,49809756.0,2.0,35357.0,,,,,,,,,,,,,,,,,,,,
51,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-12-05 04:46:19.000,2021-09-14 17:41:07,402.0,,985.0,177.0,142.0,217.0,7520.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,34,False,425.0,pyautogui,conda-forge/pyautogui,,19787.0,19176.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,530883.0,533778.0,https://anaconda.org/conda-forge/pyautogui,2022-09-10 02:31:57.039,176632.0,2.0,611.0,,,,,,,,,,,,,,,,,,,,
52,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-12-21 23:24:56.000,2022-12-21 23:23:01,13331.0,677.0,399.0,107.0,335.0,229.0,6165.0,2022-11-08 21:43:56.374,0.9.17,75.0,231.0,34,True,125.0,pyre-check,,,33.0,,https://pypi.org/project/pyre-check,2022-06-30 15:56:01.000,232265.0,232265.0,,,,2.0,33.0,,,,,,,,,,,,,,,,,,,,
53,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-12-02 10:05:59.000,2022-10-28 14:45:51,1289.0,1.0,486.0,62.0,352.0,437.0,4754.0,2022-03-04 07:43:44.000,1.7.4,35.0,160.0,34,True,183.0,bandit,conda-forge/bandit,,26467.0,24933.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,2802062.0,2806645.0,https://anaconda.org/conda-forge/bandit,2022-10-29 14:12:14.100,196671.0,1.0,1534.0,560.0,,,,,,,,,,,,,,,,,,,
54,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-11-27 04:07:20.000,2022-08-12 12:22:25,568.0,,235.0,34.0,214.0,173.0,3512.0,2022-08-12 12:25:03.405,1.2.2,59.0,106.0,34,True,109.0,freezegun,conda-forge/freezegun,,4479.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,5676575.0,5684112.0,https://anaconda.org/conda-forge/freezegun,2022-08-12 15:46:56.359,610533.0,2.0,4479.0,,,,,,,,,,,,,,,,,,,,
55,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2022-12-10 04:47:34.000,2022-12-06 05:44:08,1280.0,173.0,168.0,30.0,227.0,233.0,2312.0,2022-11-24 07:49:29.000,22.3.0,30.0,94.0,34,False,23.0,structlog,conda-forge/structlog,,939.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,3609944.0,3613356.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,262729.0,2.0,939.0,,,,,,,,,,,,,,,,,,,,
56,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-12-21 18:59:01.000,2022-12-21 18:59:00,1335.0,37.0,157.0,34.0,234.0,292.0,1741.0,2022-12-08 12:40:00.746,1.8.0,119.0,85.0,34,True,44.0,prospector,conda-forge/prospector,,4146.0,3474.0,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,645933.0,646595.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,50386.0,1.0,672.0,,,,,,,,,,,,,,,,,,,,
57,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-12-20 22:19:41.000,2022-12-20 18:46:51,8458.0,122.0,279.0,59.0,930.0,2704.0,1592.0,2022-07-30 21:59:57.000,4.4.0,29.0,145.0,34,True,653.0,scons,conda-forge/scons,,48.0,,https://pypi.org/project/scons,2021-11-17 16:05:13.000,423920.0,429372.0,https://anaconda.org/conda-forge/scons,2022-10-28 08:26:20.087,374764.0,2.0,48.0,957.0,,,,,,,,,,,,,,,,,,,
58,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-12-16 11:06:01.000,2022-12-16 11:06:01,533.0,26.0,117.0,34.0,205.0,119.0,1496.0,2022-10-05 18:54:14.310,3.10.0,58.0,64.0,34,True,13.0,pytest-mock,conda-forge/pytest-mock,['pytest'],37999.0,33624.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,8468181.0,8492107.0,https://anaconda.org/conda-forge/pytest-mock,2022-10-06 14:14:09.423,1842345.0,2.0,4375.0,,,,,,,,,,,,,,,,,,,,
59,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-12-20 08:19:35.000,2022-12-20 08:19:33,998.0,69.0,183.0,54.0,304.0,187.0,1103.0,2022-11-09 16:51:21.000,6.1.1,95.0,53.0,34,True,122.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],2423.0,2252.0,https://pypi.org/project/pytest-bdd,2022-07-07 14:31:17.000,602065.0,603270.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,51826.0,2.0,171.0,,,,,,,,,,,,,,,,,,,,
60,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-12-20 19:01:19.000,2022-12-20 19:01:19,2985.0,65.0,2648.0,380.0,902.0,1514.0,29935.0,2022-12-19 04:53:10.000,2.3.9,65.0,403.0,33,True,29.0,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,8539.0,8539.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
61,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-12-21 23:49:11.000,2022-12-21 23:14:37,597.0,31.0,664.0,112.0,671.0,846.0,7709.0,2022-12-21 23:53:01.375,1.29.0,89.0,29.0,33,True,29.0,playwright,,,2750.0,2674.0,https://pypi.org/project/playwright,2022-06-30 23:53:31.000,806880.0,806880.0,,,,2.0,76.0,,,,,,,,,,,,,,,,,,,,
62,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-12-19 10:01:50.000,2022-12-17 18:25:12,2326.0,32.0,303.0,64.0,962.0,307.0,3836.0,2022-12-17 18:19:31.923,7.0.0,42.0,115.0,33,True,14.0,mimesis,conda-forge/mimesis,,1140.0,1079.0,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,117392.0,119677.0,https://anaconda.org/conda-forge/mimesis,2022-12-18 02:34:56.874,66163.0,2.0,61.0,371.0,,,,,,,,,,,,,,,,,,,
63,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-11-20 00:46:01.000,2022-11-20 00:46:00,1193.0,9.0,211.0,47.0,256.0,163.0,2561.0,2022-11-03 17:20:34.545,2022.1.3,76.0,91.0,33,True,154.0,pudb,conda-forge/pudb,,4396.0,3657.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,264670.0,267082.0,https://anaconda.org/conda-forge/pudb,2022-11-04 08:31:30.859,185741.0,1.0,739.0,,,,,,,,,,,,,,,,,,,,
64,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-12-15 01:01:48.000,2022-12-15 01:00:41,1272.0,45.0,231.0,54.0,1041.0,825.0,2190.0,2022-12-15 01:05:16.713,2.1.119,206.0,112.0,33,True,143.0,pex,,,132.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,694625.0,768383.0,,,,2.0,132.0,1917708.0,,,,,,,,,,,,,,,,,,,
65,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-12-13 16:03:56.000,2022-12-13 15:35:40,371.0,17.0,145.0,27.0,78.0,124.0,1641.0,2022-12-13 15:37:01.965,0.13.11,43.0,54.0,33,True,61.0,ipdb,conda-forge/ipdb,,45420.0,36626.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,2414193.0,2418307.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,316824.0,1.0,8794.0,,,,,,,,,,,,,,,,,,,,
66,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-11-21 13:18:14.000,2022-08-20 08:31:04,665.0,,166.0,32.0,148.0,134.0,1523.0,2022-06-25 15:42:15.000,1.7.0,70.0,84.0,33,True,39.0,nodeenv,conda-forge/nodeenv,,32965.0,32064.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,7626681.0,7656104.0,https://anaconda.org/conda-forge/nodeenv,2022-06-25 20:07:06.831,1853659.0,2.0,901.0,,,,,,,,,,,,,,,,,,,,
67,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-11-28 10:41:14.000,2022-11-08 14:21:19,598.0,32.0,117.0,20.0,73.0,116.0,1495.0,2022-10-06 17:23:25.701,0.9.0,27.0,83.0,33,True,61.0,tabulate,conda-forge/tabulate,,6688.0,,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,43666723.0,43716836.0,https://anaconda.org/conda-forge/tabulate,2022-10-07 10:29:50.640,3958975.0,2.0,6688.0,,,,,,,,,,,,,,,,,,,,
68,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,387.0,47.0,261.0,463.0,1353.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,453.0,nose,conda-forge/nose,,177799.0,133198.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,5289163.0,5321323.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2540695.0,2.0,44601.0,,,,,,,,,,,,,,,,,,,,
69,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-12-17 18:47:30.347,2022-12-17 15:54:58,1372.0,11.0,182.0,24.0,347.0,350.0,665.0,2022-12-17 16:09:02.919,7.1.0,79.0,111.0,33,True,108.0,setuptools_scm,conda-forge/setuptools_scm,,519.0,,https://pypi.org/project/setuptools_scm,2022-07-01 10:34:12.000,23970727.0,23987448.0,https://anaconda.org/conda-forge/setuptools_scm,2022-12-17 18:47:30.347,1354468.0,3.0,519.0,,,,,,,,,,,,,,,,,,,,
70,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-12-11 00:42:26.000,2022-12-09 01:08:31,462.0,4.0,336.0,107.0,275.0,178.0,9483.0,2022-09-07 22:01:08.223,0.3.14,38.0,31.0,32,True,97.0,py-spy,conda-forge/py-spy,,336.0,295.0,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,983318.0,993088.0,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,353677.0,2.0,40.0,10887.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,198.0,402370.0,,
71,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-12-16 14:50:15.000,2022-12-16 14:50:07,2809.0,231.0,232.0,70.0,195.0,195.0,6965.0,2022-12-08 20:30:01.203,1.5.16,135.0,34.0,32,True,99.0,scalene,,,173.0,170.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,15917.0,15917.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,
72,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-12-16 07:31:01.000,2022-12-05 22:47:01,807.0,45.0,198.0,52.0,119.0,96.0,4961.0,2022-11-05 12:02:04.078,4.4.0,39.0,47.0,32,True,14.0,pyinstrument,conda-forge/pyinstrument,,1123.0,1017.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,428886.0,430951.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,154897.0,2.0,106.0,,,,,,,,,,,,,,,,,,,,
73,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-12-16 04:03:16.307,2022-12-16 02:25:46,5743.0,173.0,258.0,55.0,766.0,462.0,4019.0,2022-12-15 21:08:01.236,2022.12.15,158.0,87.0,32,True,107.0,pytype,conda-forge/pytype,,101.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,435461.0,439945.0,https://anaconda.org/conda-forge/pytype,2022-12-16 04:03:16.307,139016.0,2.0,101.0,,,,,,,,,,,,,,,,,,,,
74,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-12-19 09:32:21.000,2022-12-16 02:05:02,2073.0,101.0,170.0,27.0,568.0,837.0,3512.0,2022-12-15 02:54:00.695,2.3.3,139.0,88.0,32,True,22.0,pdm,conda-forge/pdm,,44.0,42.0,https://pypi.org/project/pdm,2022-07-02 11:37:49.000,78280.0,82568.0,https://anaconda.org/conda-forge/pdm,2022-12-15 08:55:25.919,64326.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
75,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-12-11 06:31:38.000,2022-12-11 06:09:29,3533.0,28.0,205.0,38.0,32.0,832.0,1905.0,2022-12-11 06:32:00.693,7.7.4,258.0,25.0,32,False,25.0,pyarmor,,,608.0,594.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,569095.0,569095.0,,,,2.0,14.0,,,,,,,,,,,,,,,,,,,,
76,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1427.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,32,False,64.0,logbook,conda-forge/logbook,,4880.0,3697.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,2176082.0,2178434.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,105714.0,2.0,1183.0,282.0,,,,,,,,,,,,,,,,,,,
77,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-11-29 14:59:54.000,2022-11-29 14:59:49,846.0,28.0,156.0,25.0,172.0,283.0,1417.0,2022-11-15 12:55:03.470,12.3.0,93.0,43.0,32,True,14.0,pdoc,,,1166.0,963.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,64033.0,64033.0,,,,2.0,203.0,,,,,,,,,,,,,,,,,,,,
78,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-12-11 09:18:53.000,2022-04-05 09:33:19,724.0,,176.0,22.0,307.0,212.0,979.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,32,True,92.0,pydocstyle,conda-forge/pydocstyle,,42093.0,39698.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2600104.0,2613926.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,1064346.0,2.0,2395.0,57.0,,,,,,,,,,,,,,,,,,,
79,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-12-19 17:25:50.000,2022-12-15 18:21:28,1094.0,10.0,136.0,23.0,294.0,211.0,736.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,51.0,nose2,conda-forge/nose2,,6593.0,5511.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,553330.0,554743.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,77717.0,2.0,1082.0,,,,,,,,,,,,,,,,,,,,
80,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,180.0,21.0,79.0,54.0,670.0,2021-12-15 14:50:58.488,0.0.1,25.0,28.0,32,False,89.0,alabaster,conda-forge/alabaster,['sphinx'],87139.0,79459.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,5720632.0,5788330.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,5212749.0,2.0,7680.0,,,,,,,,,,,,,,,,,,,,
81,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-11-03 16:22:18.000,2022-11-03 16:22:18,1738.0,12.0,176.0,21.0,338.0,385.0,641.0,2022-06-20 18:54:02.000,4.34.0,64.0,105.0,32,True,139.0,breathe,conda-forge/breathe,,9307.0,8277.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,280674.0,286319.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,416211.0,2.0,1030.0,422.0,,,,,,,,,,,,,,,,,,breathe-doc/breathe,
