,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
11,psutil,https://github.com/giampaolo/psutil,,Cross-platform lib for process and system monitoring in Python.,profiling,35,True,giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2021-06-02 11:12:25.000,2021-05-14 15:02:54.000,1094.0,1287.0,7358.0,2020-12-19 01:19:27.000,5.8.0,83.0,159.0,,conda-forge/psutil,psutil,176.0,5683.0,112946.0,88280.0,https://pypi.org/project/psutil,2020-12-19 01:19:27.000,24666.0,22834356.0,22945012.0,https://anaconda.org/conda-forge/psutil,2021-04-19 20:30:13.823,6860688.0,1.0,,-1.0,,,,,,,,
12,jedi,https://github.com/davidhalter/jedi,,"Awesome autocompletion, static analysis and refactoring library for python.",refactoring,35,True,davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2021-05-26 14:15:06.000,2021-05-05 22:38:19.000,441.0,1209.0,4876.0,2020-12-25 10:34:25.000,0.18.0,30.0,144.0,,conda-forge/jedi,jedi,28.0,8204.0,149411.0,133505.0,https://pypi.org/project/jedi,2020-12-25 10:34:25.000,15906.0,13164067.0,13254085.0,https://anaconda.org/conda-forge/jedi,2021-01-14 15:48:43.942,5041058.0,1.0,,-1.0,,,,,,,,
13,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,34,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2021-06-03 14:58:49.000,2021-06-02 13:59:39.000,1638.0,3803.0,8128.0,2021-04-17 05:02:21.000,4.3,28.0,399.0,,conda-forge/pyinstaller,pyinstaller,367.0,7773.0,17499.0,17499.0,https://pypi.org/project/pyinstaller,2021-04-17 04:46:48.000,0.0,582155.0,593610.0,https://anaconda.org/conda-forge/pyinstaller,2021-04-21 15:08:29.384,230471.0,1.0,702058.0,2.0,,,,,,,,
14,pip,https://github.com/pypa/pip,,The Python package installer.,dependency-managers,34,True,pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2021-06-03 14:46:25.000,2021-06-03 14:44:42.000,2244.0,4777.0,7189.0,2021-05-23 09:52:07.000,21.1.2,105.0,609.0,,conda-forge/pip,pip,978.0,,69631.0,50965.0,https://pypi.org/project/pip,2021-05-23 09:52:07.000,18666.0,90425171.0,90773436.0,https://anaconda.org/conda-forge/pip,2021-05-23 11:54:56.735,20547644.0,1.0,,,,,,,,,,
15,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,34,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2021-05-31 07:35:47.000,2021-05-25 11:29:09.000,1689.0,3363.0,5944.0,2021-05-25 11:27:33.000,4.0.3,62.0,140.0,,conda-forge/robotframework,robotframework,203.0,12913.0,5234.0,3826.0,https://pypi.org/project/robotframework,2021-05-25 11:28:06.000,1408.0,707734.0,708944.0,https://anaconda.org/conda-forge/robotframework,2021-05-25 13:52:36.408,49374.0,1.0,505.0,,,,,,,,,
16,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,34,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2021-05-26 09:46:52.000,2021-05-06 22:18:19.000,599.0,531.0,4316.0,2021-03-14 18:44:02.000,2.7.0,12.0,125.0,,conda-forge/pycodestyle,pycodestyle,113.0,1222.0,162150.0,140920.0,https://pypi.org/project/pycodestyle,2021-03-14 18:44:02.000,21230.0,16317261.0,16360935.0,https://anaconda.org/conda-forge/pycodestyle,2021-03-15 18:43:23.361,2620480.0,1.0,,,,,,,,,,
17,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,34,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2021-04-30 08:34:16.877,2021-04-30 06:04:29.000,244.0,333.0,3785.0,2021-04-30 06:09:29.000,1.5.7,67.0,50.0,,conda-forge/autopep8,autopep8,86.0,2702.0,87491.0,77307.0,https://pypi.org/project/autopep8,2021-04-30 06:04:42.000,10184.0,2052476.0,2060183.0,https://anaconda.org/conda-forge/autopep8,2021-04-30 08:34:16.877,462447.0,1.0,,,,,,,,,,
18,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,34,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2021-06-02 16:29:55.000,2021-06-02 16:27:01.000,716.0,2723.0,3369.0,2021-05-31 19:04:53.000,2.8.3,105.0,392.0,,conda-forge/pylint,pylint,705.0,5480.0,37734.0,,https://pypi.org/project/pylint,2021-05-31 19:00:03.000,37734.0,10001618.0,10033997.0,https://anaconda.org/conda-forge/pylint,2021-03-03 00:06:43.039,1878025.0,1.0,,,,,,,,,,
19,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,34,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2021-06-02 10:47:19.000,2021-05-29 15:41:00.000,729.0,1235.0,1362.0,2021-05-23 03:55:07.000,57.0.0,430.0,443.0,,conda-forge/setuptools,setuptools,539.0,,161435.0,103505.0,https://pypi.org/project/setuptools,2021-05-23 03:54:57.000,57930.0,104593502.0,104965945.0,https://anaconda.org/conda-forge/setuptools,2021-01-08 05:42:17.824,21974098.0,1.0,107.0,,,,,,,,,
20,rich,https://github.com/willmcgugan/rich,,Rich is a Python library for rich text and beautiful formatting in the terminal.,logging,33,True,willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000,2021-06-02 05:13:27.000,2021-05-21 10:00:53.000,795.0,450.0,26292.0,2021-05-19 16:16:58.000,10.2.2,126.0,91.0,,conda-forge/rich,rich,9.0,1952.0,4310.0,4310.0,https://pypi.org/project/rich,2021-05-19 16:16:00.000,0.0,1745155.0,1766056.0,https://anaconda.org/conda-forge/rich,2021-05-19 19:58:08.049,229911.0,1.0,,,,,,,,,,
21,black,https://github.com/psf/black,,The uncompromising Python code formatter.,formatters,33,True,psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2021-06-02 22:15:18.000,2021-06-02 03:01:02.000,1355.0,1257.0,21215.0,2021-05-31 14:27:43.000,21.5b2,29.0,251.0,,conda-forge/black,black,298.0,,66492.0,60264.0,https://pypi.org/project/black,2021-05-31 14:28:12.000,6228.0,7550590.0,7594521.0,https://anaconda.org/conda-forge/black,2021-06-01 15:30:09.204,1606213.0,2.0,14061.0,,,,,,,,,
22,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,A Material Design theme for MkDocs.,documentation,33,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2021-06-02 21:41:34.000,2021-06-01 06:51:54.000,1586.0,1034.0,6624.0,2021-05-30 11:50:32.000,7.1.6,200.0,116.0,['mkdocs'],conda-forge/mkdocs-material,mkdocs-material,9.0,3375.0,8284.0,6782.0,https://pypi.org/project/mkdocs-material,2021-05-30 11:50:32.000,1502.0,455145.0,456903.0,https://anaconda.org/conda-forge/mkdocs-material,2021-05-31 05:55:39.520,43970.0,1.0,,,,,,,,,,
23,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,33,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2021-06-03 13:26:08.000,2021-06-03 11:35:24.000,464.0,1052.0,5201.0,2021-06-03 11:35:47.000,hypothesis-python-6.13.12,848.0,248.0,,conda-forge/hypothesis,hypothesis,58.0,10814.0,11420.0,8804.0,https://pypi.org/project/hypothesis,2021-06-03 11:35:31.000,2616.0,1784097.0,1854959.0,https://anaconda.org/conda-forge/hypothesis,2021-06-03 13:17:35.465,4180886.0,1.0,,,,,,,,,,
24,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,33,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2021-06-02 07:29:33.000,2021-06-02 07:29:30.000,399.0,926.0,3923.0,2021-03-21 06:05:17.000,5.8.0,126.0,236.0,,conda-forge/isort,isort,29.0,,198867.0,174649.0,https://pypi.org/project/isort,2020-12-31 01:15:41.000,24218.0,14986565.0,15019468.0,https://anaconda.org/conda-forge/isort,2021-03-21 08:22:11.429,1941308.0,2.0,,,,,,,,,,
25,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,33,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2021-06-02 07:22:20.000,2021-05-01 01:50:03.000,1560.0,490.0,3705.0,2018-10-05 13:20:49.000,0.4.2,23.0,104.0,['sphinx'],conda-forge/sphinx_rtd_theme,sphinx_rtd_theme,192.0,1217.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000,23474.0,2040568.0,2063563.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-04-06 20:57:24.009,1333723.0,1.0,,,,,,,,,,
26,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,32,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2021-06-03 08:10:57.000,2021-06-01 14:41:15.000,1234.0,1879.0,15237.0,2021-04-14 17:08:31.000,1.1.6,135.0,275.0,,conda-forge/poetry,poetry,1140.0,1802.0,64.0,,https://pypi.org/project/poetry,2021-05-21 14:01:30.000,64.0,2255825.0,2432059.0,https://anaconda.org/conda-forge/poetry,2021-04-15 00:21:03.148,215528.0,2.0,6602009.0,,,,,,,,,
27,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2021-06-02 17:31:01.000,2021-06-01 12:39:42.000,1033.0,6044.0,4158.0,2021-04-15 16:31:48.000,4.10.1,100.0,356.0,,conda-forge/conda,conda,1990.0,15687.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,2104.0,56518.0,374571.0,https://anaconda.org/conda-forge/conda,2021-04-21 16:07:33.360,18447074.0,2.0,,,,,,,,,,
28,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,32,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2021-05-31 16:55:24.000,2021-05-24 18:22:31.000,894.0,1075.0,3884.0,2021-05-24 18:15:38.000,20.4.7,162.0,171.0,,conda-forge/virtualenv,virtualenv,60.0,,34422.0,,https://pypi.org/project/virtualenv,2021-05-24 18:15:38.000,34422.0,18551044.0,18568751.0,https://anaconda.org/conda-forge/virtualenv,2021-05-24 21:48:38.685,903076.0,2.0,,,,,,,,,,
29,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,32,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2021-05-07 15:53:29.000,2021-01-20 07:44:52.000,196.0,165.0,2897.0,2021-01-20 07:45:20.000,1.1.0,56.0,94.0,,conda-forge/freezegun,freezegun,67.0,521.0,16431.0,8079.0,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000,8352.0,3681274.0,3684770.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014,220262.0,1.0,,,,,,,,,,
30,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,32,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2021-04-09 10:35:26.000,2016-03-04 01:16:26.000,358.0,461.0,1339.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,,conda-forge/nose,nose,447.0,1004.0,195895.0,109421.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,86474.0,4076163.0,4104873.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,1751325.0,1.0,,,,,,,,,,
31,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,32,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2021-06-02 01:42:14.000,2021-06-02 01:42:11.000,238.0,313.0,1123.0,2021-03-15 16:36:43.000,3.4.0,42.0,102.0,,conda-forge/twine,twine,42.0,955.0,58205.0,40701.0,https://pypi.org/project/twine,2021-03-15 16:36:43.000,17504.0,1879013.0,1883706.0,https://anaconda.org/conda-forge/twine,2021-03-17 03:54:06.297,272213.0,1.0,,,,,,,,,,
32,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,32,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2021-05-28 17:28:29.000,2021-05-28 17:28:29.000,145.0,342.0,1034.0,2021-03-24 16:32:54.000,2.3.1,30.0,77.0,,conda-forge/pyflakes,pyflakes,80.0,513.0,115881.0,89383.0,https://pypi.org/project/pyflakes,2021-03-24 16:32:54.000,26498.0,12654538.0,12696379.0,https://anaconda.org/conda-forge/pyflakes,2021-03-24 22:10:26.104,2510464.0,1.0,,,,,,,,,,
33,pytest-cov,https://github.com/pytest-dev/pytest-cov,,Coverage plugin for pytest.,testing,32,True,pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2021-06-02 16:41:25.608,2021-06-01 17:24:18.000,143.0,193.0,1027.0,2021-06-01 17:24:42.000,2.12.1,42.0,66.0,['pytest'],conda-forge/pytest-cov,pytest-cov,101.0,813.0,130740.0,87346.0,https://pypi.org/project/pytest-cov,2021-06-01 17:24:42.000,43394.0,11680008.0,11725363.0,https://anaconda.org/conda-forge/pytest-cov,2021-06-02 16:41:25.608,2857424.0,1.0,,,,,,,,,,
34,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2021-06-02 21:14:02.000,2021-06-02 14:46:24.000,208.0,374.0,935.0,2021-05-06 17:24:17.000,1.1.0,128.0,97.0,,conda-forge/sentry-sdk,sentry-sdk,171.0,1245.0,12432.0,11446.0,https://pypi.org/project/sentry-sdk,2021-05-06 17:24:12.000,986.0,8730895.0,8733722.0,https://anaconda.org/conda-forge/sentry-sdk,2021-05-11 18:36:53.766,83475.0,2.0,4462.0,,,,,,,,,
35,parso,https://github.com/davidhalter/parso,,A Python Parser.,linters,32,True,davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2021-05-30 07:38:09.000,2021-05-30 07:37:32.000,68.0,90.0,412.0,2021-03-30 20:43:51.000,0.8.2,25.0,40.0,,conda-forge/parso,parso,8.0,1086.0,140376.0,129012.0,https://pypi.org/project/parso,2021-03-30 20:43:51.000,11364.0,13272874.0,13369697.0,https://anaconda.org/conda-forge/parso,2021-03-31 00:05:02.064,4066592.0,1.0,,,,,,,,,,
36,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2021-04-19 15:15:46.138,2021-03-19 22:08:53.000,403.0,362.0,9026.0,2020-09-20 07:56:32.000,0.5.3,17.0,29.0,,conda-forge/loguru,loguru,49.0,558.0,7695.0,7353.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,342.0,1571519.0,1577853.0,https://anaconda.org/conda-forge/loguru,2021-04-19 15:15:46.138,177355.0,2.0,,,,,,,,,,
37,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,31,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2021-06-02 20:48:58.000,2021-05-31 17:56:52.000,446.0,1110.0,6029.0,2021-05-21 21:08:51.000,2.13.0,160.0,121.0,,conda-forge/pre-commit,pre-commit,26.0,2017.0,2136.0,,https://pypi.org/project/pre-commit,2021-05-21 21:05:09.000,2136.0,3227198.0,3252668.0,https://anaconda.org/conda-forge/pre-commit,2021-05-27 13:32:23.502,557406.0,1.0,6032.0,,,,,,,,,
38,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,31,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2021-06-02 15:27:20.000,2021-06-01 14:00:16.000,426.0,608.0,4997.0,2021-04-14 09:19:42.000,6.1.0,92.0,147.0,,conda-forge/pip-tools,pip-tools,122.0,1544.0,3252.0,,https://pypi.org/project/pip-tools,2021-03-16 00:32:58.000,3252.0,2019393.0,2020179.0,https://anaconda.org/conda-forge/pip-tools,2021-04-14 11:47:58.017,11014.0,2.0,,,,,,,,,,
39,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2021-05-27 19:58:20.000,2021-05-26 09:26:02.000,1517.0,687.0,4623.0,2021-04-28 10:47:25.000,3.1.1,111.0,790.0,,conda-forge/buildbot,buildbot,641.0,21990.0,1140.0,248.0,https://pypi.org/project/buildbot,2021-04-28 11:01:30.000,892.0,57047.0,58966.0,https://anaconda.org/conda-forge/buildbot,2021-04-28 12:55:11.512,34132.0,2.0,15104.0,,,,,,,,,
40,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,31,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2021-05-30 21:29:53.000,2021-05-30 21:29:07.000,280.0,357.0,3292.0,2020-12-31 02:43:43.000,1.5.0,50.0,55.0,,conda-forge/invoke,invoke,303.0,3507.0,12456.0,7854.0,https://pypi.org/project/invoke,2020-12-31 02:43:43.000,4602.0,1453342.0,1458341.0,https://anaconda.org/conda-forge/invoke,2021-01-06 14:58:41.830,309990.0,2.0,,,,,,,,,,
41,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,31,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2021-05-21 22:59:19.000,2021-04-12 17:48:57.000,325.0,364.0,3260.0,2020-12-13 02:48:28.000,1.7.0,31.0,132.0,,conda-forge/bandit,bandit,166.0,1169.0,9125.0,6771.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000,2354.0,1491185.0,1493965.0,https://anaconda.org/conda-forge/bandit,2021-03-10 05:39:36.125,69486.0,1.0,46.0,,,,,,,,,
42,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2021-06-02 11:44:01.000,2021-06-02 11:43:55.000,132.0,110.0,1419.0,2021-06-02 11:43:46.000,0.13.9,41.0,48.0,,conda-forge/ipdb,ipdb,51.0,351.0,43195.0,26297.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,16898.0,1574559.0,1577423.0,https://anaconda.org/conda-forge/ipdb,2021-04-19 03:20:52.710,168978.0,1.0,,,,,,,,,,
43,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,31,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2021-05-07 18:18:51.000,2019-10-16 17:48:40.000,157.0,125.0,1397.0,2019-01-16 20:35:25.000,1.4.3,41.0,76.0,,conda-forge/logbook,logbook,56.0,1194.0,4645.0,2581.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,2064.0,465582.0,467130.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145,41716.0,2.0,244.0,,,,,,,,,
