,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
17,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-10-13 11:13:14.000,2022-10-11 20:33:25,13742.0,146.0,2028.0,482.0,602.0,3706.0,7362.0,2022-05-16 07:56:15.000,5.0.1,94.0,172.0,41,True,246.0,robotframework,conda-forge/robotframework,,7024.0,5976.0,https://pypi.org/project/robotframework,2022-05-16 07:56:15.000,1048.0,1654621.0,1656314.0,https://anaconda.org/conda-forge/robotframework,2022-05-17 12:50:09.371,96220.0,1.0,,539.0,,,,,,,,,,,,,,,,,,
18,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-10-11 13:01:36.000,2022-10-10 23:16:25,12482.0,198.0,529.0,68.0,2153.0,1282.0,6258.0,2022-10-10 23:18:05.432,6.56.2,996.0,296.0,41,True,37.0,hypothesis,conda-forge/hypothesis,,16337.0,14363.0,https://pypi.org/project/hypothesis,2022-07-05 05:13:25.000,1974.0,3206471.0,3290567.0,https://anaconda.org/conda-forge/hypothesis,2022-10-11 02:16:59.137,6307261.0,1.0,,,,,,,,,,,,,,,,,,,,
19,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-10-12 23:21:21.000,2022-10-11 02:54:47,2294.0,58.0,231.0,32.0,264.0,1418.0,2346.0,2022-08-03 23:23:36.795,5.0.4,86.0,168.0,41,True,28.0,flake8,conda-forge/flake8,,339364.0,297465.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,41899.0,17812458.0,17877155.0,https://anaconda.org/conda-forge/flake8,2022-08-04 20:32:50.634,4916997.0,1.0,,,,,,,,,,,,,,,,,,,,
20,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-10-13 13:06:24.000,2022-10-13 13:04:35,2628.0,215.0,1780.0,179.0,2083.0,3704.0,22182.0,2022-10-10 19:45:14.090,1.2.2,154.0,406.0,40,True,726.0,poetry,conda-forge/poetry,,155.0,,https://pypi.org/project/poetry,2022-08-31 03:48:14.633,155.0,9658584.0,9935738.0,https://anaconda.org/conda-forge/poetry,2022-08-31 12:09:56.826,649556.0,1.0,,14220051.0,,,,,,,,,,,,,,,,,,
21,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-10-13 13:49:00.000,2022-10-13 12:50:00,16074.0,112.0,1260.0,196.0,3283.0,7734.0,4918.0,2022-09-20 09:40:51.000,22.9.0,100.0,401.0,40,True,1058.0,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1090.0,214173.0,650929.0,https://anaconda.org/conda-forge/conda,2022-09-27 23:46:05.654,32319944.0,1.0,,,,,,,,,,,,,,,,,,,,
22,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-10-10 20:33:01.000,2022-10-08 00:15:06,592.0,37.0,966.0,161.0,1164.0,1166.0,4278.0,2022-09-08 03:30:59.000,20.16.5,193.0,224.0,40,True,83.0,virtualenv,conda-forge/virtualenv,,17759.0,,https://pypi.org/project/virtualenv,2022-07-27 21:53:47.000,17759.0,37189466.0,37230337.0,https://anaconda.org/conda-forge/virtualenv,2022-09-08 13:29:58.143,2738405.0,2.0,,,,,,,,,,,,,,,,,,,,
23,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-10-13 13:00:32.000,2022-10-12 07:06:23,7901.0,276.0,917.0,73.0,3110.0,3863.0,4274.0,2022-10-10 13:56:01.665,2.15.4,154.0,483.0,40,True,675.0,pylint,conda-forge/pylint,,21280.0,,https://pypi.org/project/pylint,2022-06-29 13:48:28.000,21280.0,12676583.0,12720793.0,https://anaconda.org/conda-forge/pylint,2022-09-19 20:34:46.218,3271558.0,1.0,,,,,,,,,,,,,,,,,,,,
24,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-10-10 23:40:29.000,2022-10-08 00:15:48,2114.0,18.0,424.0,42.0,1057.0,1309.0,3017.0,2022-09-08 06:15:10.471,3.26.0,131.0,263.0,40,True,64.0,tox,conda-forge/tox,['pytest'],84748.0,63853.0,https://pypi.org/project/tox,2022-06-29 23:24:55.000,20895.0,5306894.0,5315851.0,https://anaconda.org/conda-forge/tox,2022-09-08 14:33:36.288,546433.0,1.0,,,,,,,,,,,,,,,,,,,,
25,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-10-11 00:35:21.000,2022-10-11 00:35:21,2281.0,31.0,645.0,81.0,942.0,1558.0,8960.0,2022-07-11 00:58:54.000,2.20.0,169.0,142.0,39,True,24.0,pre-commit,conda-forge/pre-commit,,66214.0,62766.0,https://pypi.org/project/pre-commit,2022-05-05 13:55:13.000,3448.0,6695288.0,6747580.0,https://anaconda.org/conda-forge/pre-commit,2022-07-11 12:30:44.086,1891049.0,1.0,,154243.0,,,,,,,,,,,,,,,,,,
26,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-10-13 07:43:39.000,2022-09-03 12:36:01,8274.0,6.0,464.0,114.0,563.0,1267.0,5248.0,2021-11-17 00:47:47.000,0.18.1,31.0,152.0,39,True,48.0,jedi,conda-forge/jedi,,239110.0,230801.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,8309.0,15602908.0,15767832.0,https://anaconda.org/conda-forge/jedi,2022-08-08 11:59:59.996,11874546.0,1.0,,,,,,,,,,,,,,,,,,,,
27,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-10-11 02:52:28.000,2022-10-11 02:52:27,1323.0,24.0,658.0,122.0,435.0,578.0,4697.0,2022-08-03 23:15:05.358,2.9.1,15.0,131.0,38,True,119.0,pycodestyle,conda-forge/pycodestyle,,269222.0,257860.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,11362.0,27583407.0,27650300.0,https://anaconda.org/conda-forge/pycodestyle,2022-08-04 18:37:50.261,5083879.0,1.0,,,,,,,,,,,,,,,,,,,,
28,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-10-12 23:53:58.000,2022-10-12 23:53:58,2777.0,34.0,273.0,66.0,208.0,344.0,4176.0,2022-08-09 12:57:05.771,1.7.0,69.0,56.0,38,True,101.0,autopep8,conda-forge/autopep8,,142487.0,136801.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5686.0,3424571.0,3435817.0,https://anaconda.org/conda-forge/autopep8,2022-08-09 15:59:52.816,854730.0,2.0,,,,,,,,,,,,,,,,,,,,
29,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-10-13 14:44:05.000,2022-10-13 14:38:20,1524.0,86.0,311.0,57.0,922.0,584.0,1340.0,2022-10-03 15:37:33.712,1.9.10,164.0,147.0,38,True,176.0,sentry-sdk,conda-forge/sentry-sdk,,25775.0,24760.0,https://pypi.org/project/sentry-sdk,2022-06-22 08:27:10.000,1015.0,18211920.0,18217424.0,https://anaconda.org/conda-forge/sentry-sdk,2022-10-03 21:23:25.645,254238.0,1.0,,4013.0,,,,,,,,,,,,,,,,,,
30,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-10-04 08:41:26.000,2022-10-04 08:41:26,4438.0,90.0,1314.0,490.0,546.0,1320.0,21554.0,2022-07-29 11:22:05.000,3.2.7,85.0,163.0,37,True,227.0,glances,conda-forge/glances,,571.0,521.0,https://pypi.org/project/glances,2022-05-26 08:29:00.000,50.0,132020.0,134193.0,https://anaconda.org/conda-forge/glances,2022-07-28 23:15:17.838,170973.0,1.0,,810.0,,,,,,,,,,,,,,,,,,
31,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-10-13 06:40:51.000,2022-10-11 18:43:55,1787.0,54.0,536.0,106.0,811.0,743.0,6301.0,2022-10-05 19:52:11.824,6.9.0,105.0,176.0,37,True,134.0,pip-tools,conda-forge/pip-tools,,1868.0,,https://pypi.org/project/pip-tools,2022-06-30 09:26:49.000,1868.0,6720394.0,6722259.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,55952.0,2.0,,,,,,,,,,,,,,,,,,,,
32,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-10-13 12:22:22.000,2022-05-20 06:58:02,3909.0,,470.0,42.0,856.0,1018.0,5252.0,2021-11-09 05:43:22.000,5.10.1,132.0,262.0,37,True,101.0,isort,conda-forge/isort,,291838.0,276716.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,15122.0,23843710.0,23893556.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3738508.0,2.0,,,,,,,,,,,,,,,,,,,,
33,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-10-13 12:02:39.000,2022-10-12 21:59:43,1420.0,63.0,1688.0,161.0,624.0,560.0,4196.0,2021-12-15 14:46:50.702,0.1.0,34.0,110.0,37,True,219.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],6060.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2021-09-13 19:53:37.000,6044.0,3184831.0,3222658.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2799241.0,2.0,,,,,,,,,,,,,,,,,,,,
34,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-10-05 04:30:23.000,2022-09-28 15:20:20,903.0,33.0,182.0,34.0,221.0,221.0,1325.0,2022-09-28 18:41:46.166,4.0.0,44.0,79.0,37,True,119.0,pytest-cov,conda-forge/pytest-cov,['pytest'],179306.0,149619.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,29687.0,16313004.0,16394323.0,https://anaconda.org/conda-forge/pytest-cov,2022-09-29 00:56:23.882,6424229.0,1.0,,,,,,,,,,,,,,,,,,,,
35,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-10-10 19:14:58.000,2022-10-10 19:14:16,661.0,13.0,548.0,118.0,76.0,594.0,13110.0,2022-01-29 13:50:01.000,0.6.0,18.0,39.0,36,True,74.0,loguru,conda-forge/loguru,,29630.0,27921.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1709.0,4232820.0,4248956.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,710012.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
36,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-10-12 20:07:08.000,2022-09-30 21:53:37,3568.0,10.0,328.0,98.0,217.0,378.0,3704.0,2022-09-30 21:54:38.717,1.7.3,58.0,57.0,36,True,343.0,invoke,conda-forge/invoke,,16265.0,13634.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,2631.0,3608550.0,3618779.0,https://anaconda.org/conda-forge/invoke,2022-10-06 14:51:40.510,797933.0,1.0,,,,,,,,,,,,,,,,,,,,
37,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-10-13 14:34:53.000,2022-10-13 14:34:48,1159.0,115.0,162.0,30.0,215.0,216.0,2232.0,2022-07-20 11:47:25.000,22.1.0,28.0,91.0,36,True,25.0,structlog,conda-forge/structlog,,939.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,939.0,3587217.0,3590408.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,239384.0,2.0,-1.0,,,,,,,,,,,,,,,,,,,
38,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-10-12 17:57:58.000,2022-10-12 17:57:58,2136.0,53.0,351.0,26.0,1490.0,946.0,2041.0,2022-09-27 22:22:25.120,0.17.0,55.0,178.0,36,True,99.0,wemake-python-styleguide,,,6500.0,6469.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,31.0,319919.0,319919.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
39,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-10-06 04:40:35.000,2022-10-03 20:27:13,541.0,8.0,171.0,27.0,275.0,420.0,1186.0,2022-07-30 17:30:20.172,2.5.0,34.0,84.0,36,True,62.0,pyflakes,conda-forge/pyflakes,,174274.0,160634.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,13640.0,18276187.0,18340500.0,https://anaconda.org/conda-forge/pyflakes,2022-07-30 19:45:14.299,4887814.0,1.0,,,,,,,,,,,,,,,,,,,,
40,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2022-10-06 22:58:39.000,2022-10-06 22:52:54,579.0,21.0,184.0,28.0,335.0,206.0,426.0,2021-11-18 00:41:06.000,21.3,39.0,81.0,36,True,66.0,packaging,conda-forge/packaging,,486997.0,469480.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,17517.0,112879077.0,113155961.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,21042085.0,1.0,,565.0,,,,,,,,,,,,,,,,,,
