,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2025-11-05 18:14:18.000,2025-11-05 18:14:18,2062.0,52.0,2647.0,230.0,2011.0,2438.0,41123.0,2025-09-19 00:27:35.000,25.9.0,66.0,485.0,349.0,46,True,,black,conda-forge/black,,132826.0,84392907.0,691434.0,648609.0,https://pypi.org/project/black,2025-09-19 00:27:35.000,42825.0,84122190.0,https://anaconda.org/conda-forge/black,2025-04-22 14:56:50.293,17219705.0,1.0,,,,,,,,,,,,,,,,,,
11,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2025-11-03 14:09:05.000,2025-11-03 14:09:03,9857.0,64.0,2004.0,222.0,2628.0,5301.0,12693.0,2025-09-13 20:08:08.000,6.16.0,76.0,485.0,284.0,44,True,,pyinstaller,conda-forge/pyinstaller,,752009.0,5039657.0,86451.0,85081.0,https://pypi.org/project/pyinstaller,2025-09-13 20:05:59.000,1370.0,5009894.0,https://anaconda.org/conda-forge/pyinstaller,2025-10-25 02:14:47.388,1427601.0,1.0,,,,,,,,,,,,,,,,,,
12,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2025-11-04 06:09:01.000,2025-11-04 06:08:59,9848.0,171.0,1191.0,75.0,4838.0,4845.0,5590.0,2025-10-20 13:02:32.000,4.0.2,208.0,618.0,1020.0,44,True,pylint-dev/pylint,pylint,conda-forge/pylint,,394.0,35676298.0,494170.0,482837.0,https://pypi.org/project/pylint,2025-10-20 13:02:32.000,11333.0,35569842.0,https://anaconda.org/conda-forge/pylint,2025-10-20 15:12:37.362,6919235.0,1.0,,,,,,,,,,,,,,,,,,
13,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2025-11-03 19:54:08.000,2025-11-03 19:54:06,1027.0,44.0,1071.0,163.0,1557.0,1371.0,4985.0,2025-10-29 06:57:37.000,20.35.4,246.0,296.0,20.0,44,True,,virtualenv,conda-forge/virtualenv,,,258039316.0,490942.0,488951.0,https://pypi.org/project/virtualenv,2025-10-29 06:57:37.000,1991.0,257755246.0,https://anaconda.org/conda-forge/virtualenv,2025-10-29 08:33:12.083,17328305.0,1.0,,,,,,,,,,,,,,,,,,
14,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2025-10-31 08:00:32.000,2025-10-31 08:00:32,16489.0,10.0,1321.0,96.0,1955.0,2149.0,2771.0,2025-05-27 00:56:55.000,80.9.0,624.0,633.0,667.0,44,True,,setuptools,conda-forge/setuptools,,,812936114.0,852626.0,822593.0,https://pypi.org/project/setuptools,2025-05-27 00:56:49.000,30033.0,810377656.0,https://anaconda.org/conda-forge/setuptools,2025-06-01 19:09:46.361,168858273.0,1.0,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2025-11-06 12:29:56.000,2025-11-06 12:29:53,6672.0,52.0,3940.0,145.0,3313.0,2645.0,25069.0,2025-11-01 16:33:08.000,9.6.23,434.0,326.0,6.0,43,True,,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,11698467.0,81133.0,74912.0,https://pypi.org/project/mkdocs-material,2025-11-01 16:33:08.000,6221.0,11686154.0,https://anaconda.org/conda-forge/mkdocs-material,2025-11-01 17:31:01.853,812688.0,1.0,,,,,,,,,,,,,,,,,,
16,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2025-11-06 14:24:33.000,2025-11-06 14:23:39,15206.0,109.0,2484.0,473.0,833.0,4466.0,11181.0,2025-07-04 14:43:52.000,7.3.2,146.0,222.0,262.0,43,True,,robotframework,conda-forge/robotframework,,576.0,3918854.0,14741.0,13744.0,https://pypi.org/project/robotframework,2025-10-07 13:19:44.000,997.0,3914542.0,https://anaconda.org/conda-forge/robotframework,2025-07-07 01:12:14.679,241282.0,1.0,,,,,,,,,,,,,,,,,,
17,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2025-11-06 03:18:19.000,2025-11-06 03:18:19,22254.0,78.0,2274.0,165.0,6453.0,6121.0,7478.0,2025-03-02 22:31:56.000,8.2.3,229.0,891.0,1238.0,43,False,,sphinx,conda-forge/sphinx,['sphinx'],,60513658.0,493530.0,466174.0,https://pypi.org/project/sphinx,2025-03-02 22:31:56.000,27356.0,60322647.0,https://anaconda.org/conda-forge/sphinx,2025-09-17 17:21:40.903,12606776.0,1.0,,,,,,,,,,,,,,,,,,
18,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2025-11-05 12:06:22.000,2025-11-04 11:10:27,17513.0,138.0,1979.0,176.0,5066.0,9685.0,7175.0,2025-10-10 13:52:21.000,25.9.1,106.0,474.0,618.0,43,True,,conda,conda-forge/conda,,32427.0,1013933.0,51841.0,51758.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,83.0,7586.0,https://anaconda.org/conda-forge/conda,2025-10-10 15:22:06.940,66395464.0,1.0,,,,,,,,,,,,,,,,,,
19,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2025-11-05 15:59:24.000,2025-11-05 15:59:06,4433.0,101.0,614.0,44.0,1081.0,1180.0,6855.0,2025-10-11 13:30:57.000,7.0.0,150.0,321.0,177.0,43,True,,isort,conda-forge/isort,,,71110401.0,586912.0,564703.0,https://pypi.org/project/isort,2025-10-11 13:30:57.000,22209.0,70982646.0,https://anaconda.org/conda-forge/isort,2025-10-11 14:25:50.638,8176375.0,2.0,,,,,,,,,,,,,,,,,,
20,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2025-11-03 21:18:18.000,2025-11-02 09:39:13,3648.0,46.0,2373.0,191.0,3221.0,5757.0,34011.0,2025-09-21 14:51:46.000,2.2.1,181.0,614.0,583.0,42,True,,poetry,conda-forge/poetry,,15560985.0,64389901.0,874.0,,https://pypi.org/project/poetry,2025-09-21 14:51:46.000,874.0,64103607.0,https://anaconda.org/conda-forge/poetry,2025-09-22 08:31:06.578,6709616.0,2.0,,,,,,,,,,,,,,,,,,
21,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2025-10-20 14:53:51.000,2025-10-20 14:53:51,9198.0,2.0,1878.0,354.0,2017.0,4090.0,25107.0,2025-07-07 21:45:44.000,2025.0.4,401.0,532.0,239.0,42,True,,pipenv,conda-forge/pipenv,,,21279409.0,174306.0,174055.0,https://pypi.org/project/pipenv,2025-07-07 21:45:44.000,251.0,21274932.0,https://anaconda.org/conda-forge/pipenv,2025-07-08 19:36:14.983,295518.0,2.0,,,,,,,,,,,,,,,,,,
22,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2025-10-24 19:34:54.000,2025-10-24 19:34:53,2783.0,20.0,897.0,89.0,1286.0,2218.0,14548.0,2025-08-09 18:59:03.000,4.3.0,198.0,165.0,29.0,42,True,,pre-commit,conda-forge/pre-commit,,3976837.0,62163758.0,275934.0,255402.0,https://pypi.org/project/pre-commit,2025-08-09 18:56:13.000,20532.0,61983138.0,https://anaconda.org/conda-forge/pre-commit,2025-08-10 13:09:51.846,8160572.0,1.0,,,,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,The property-based testing library for Python.,,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2025-11-06 04:04:16.000,2025-11-06 04:04:16,16924.0,463.0,626.0,66.0,2865.0,1656.0,8208.0,2025-11-05 06:02:38.000,hypothesis-python-6.146.0,1457.0,358.0,71.0,42,True,,hypothesis,conda-forge/hypothesis,,,17725204.0,38826.0,35705.0,https://pypi.org/project/hypothesis,2025-11-05 06:02:13.000,3121.0,17492725.0,https://anaconda.org/conda-forge/hypothesis,2025-11-05 06:36:09.690,15343654.0,1.0,,,,,,,,,,,,,,,,,,
24,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2025-05-22 12:10:29.000,2024-11-12 13:36:45,2019.0,,1402.0,206.0,589.0,587.0,30626.0,2024-11-27 19:23:27.000,4.67.1,142.0,129.0,575.0,41,True,,tqdm,conda-forge/tqdm,,19443.0,249023845.0,1208352.0,1161918.0,https://pypi.org/project/tqdm,2024-11-24 20:12:19.000,46434.0,248368135.0,https://anaconda.org/conda-forge/tqdm,2025-04-22 14:56:23.993,42605499.0,1.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-12-14 01:39:50.951159,3.0,5424.0,,,,,,,,,,,,
25,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2025-09-03 13:15:39.000,2025-09-03 13:15:39,8498.0,8.0,516.0,111.0,616.0,1362.0,6054.0,2024-11-11 01:41:40.000,0.19.2,35.0,176.0,91.0,41,True,,jedi,conda-forge/jedi,,,82010517.0,585385.0,584232.0,https://pypi.org/project/jedi,2024-11-11 01:41:40.000,1153.0,81485336.0,https://anaconda.org/conda-forge/jedi,2025-04-22 14:56:29.139,34136811.0,1.0,,,,,,,,,,,,,,,,,,
26,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2025-10-16 14:07:27.000,2025-10-16 14:06:12,2496.0,8.0,336.0,37.0,390.0,1584.0,3717.0,2025-06-20 19:31:34.000,7.3.0,94.0,178.0,22.0,41,True,,flake8,conda-forge/flake8,,,47051284.0,697565.0,671031.0,https://pypi.org/project/flake8,2025-06-20 19:31:34.000,26534.0,46906267.0,https://anaconda.org/conda-forge/flake8,2025-06-26 20:01:55.726,9571160.0,1.0,-1.0,,,,,,,,,,,,,,,,,
27,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2025-10-20 13:17:06.000,2025-10-20 13:17:06,2118.0,2.0,2550.0,225.0,1342.0,1995.0,21246.0,2024-08-30 12:24:05.000,1.6.1,62.0,262.0,128.0,40,True,,mkdocs,conda-forge/mkdocs,['mkdocs'],,10784389.0,97586.0,90450.0,https://pypi.org/project/mkdocs,2024-08-30 12:24:05.000,7136.0,10772315.0,https://anaconda.org/conda-forge/mkdocs,2025-04-22 14:56:22.183,639947.0,1.0,,,,,,,,,,,,,,,,,,
28,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4-3.13. You feed it your..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2025-11-05 12:52:46.000,2025-10-22 14:02:32,14033.0,676.0,734.0,134.0,482.0,2531.0,14068.0,2025-10-21 10:28:45.000,2.8.4,364.0,200.0,164.0,40,True,,nuitka,conda-forge/nuitka,,,528074.0,3620.0,3472.0,https://pypi.org/project/nuitka,2025-10-21 10:28:45.000,148.0,493134.0,https://anaconda.org/conda-forge/nuitka,2025-10-21 12:28:34.535,2306064.0,1.0,,,,,,,,,,,,,,,,,,
29,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2025-11-03 19:56:09.000,2025-11-03 19:56:07,942.0,43.0,541.0,40.0,1615.0,1687.0,3851.0,2025-10-24 18:03:36.000,4.32.0,249.0,333.0,146.0,40,True,,tox,conda-forge/tox,['pytest'],,23497649.0,142746.0,130889.0,https://pypi.org/project/tox,2025-10-24 18:03:36.000,11857.0,23473953.0,https://anaconda.org/conda-forge/tox,2025-10-24 20:09:57.261,1563958.0,1.0,,,,,,,,,,,,,,,,,,
30,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2025-11-06 14:51:47.000,2025-11-06 13:17:48,3362.0,212.0,569.0,75.0,3038.0,1716.0,2094.0,2025-10-29 11:26:37.000,2.43.0,304.0,291.0,232.0,40,True,,sentry-sdk,conda-forge/sentry-sdk,,3940.0,77379847.0,1351.0,,https://pypi.org/project/sentry-sdk,2025-10-29 11:26:05.000,1351.0,77357796.0,https://anaconda.org/conda-forge/sentry-sdk,2025-10-29 12:58:45.276,1422691.0,1.0,,,,,,,,,,,,,,,,,,
31,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2025-11-04 16:32:21.000,2025-11-04 16:27:05,1210.0,117.0,167.0,34.0,881.0,332.0,1573.0,2025-09-12 07:34:24.000,1.2.0,71.0,73.0,54.0,40,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1679.0,67636641.0,172347.0,160764.0,https://pypi.org/project/pytest-asyncio,2025-09-12 07:33:52.000,11583.0,67595659.0,https://anaconda.org/conda-forge/pytest-asyncio,2025-09-12 13:07:58.151,2702463.0,1.0,,,,,,,,,,,,,,,,,,
32,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2025-11-02 07:12:18.000,2025-11-02 07:12:13,8428.0,84.0,1745.0,131.0,2316.0,7149.0,14948.0,2025-10-24 22:36:50.000,1.1.407,491.0,131.0,146.0,39,True,,,,,5647.0,1574990.0,1465.0,1432.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2025-10-22 17:08:49.430,33.0,1574802.0,,,,,,,
33,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2025-10-17 16:01:24.000,2025-02-10 20:44:26,1355.0,,902.0,198.0,414.0,468.0,13960.0,2024-11-14 00:11:39.000,0.43.0,75.0,156.0,418.0,39,True,,yapf,conda-forge/yapf,,,11120154.0,108089.0,106833.0,https://pypi.org/project/yapf,2024-11-14 00:11:39.000,1256.0,11072055.0,https://anaconda.org/conda-forge/yapf,2025-04-22 14:56:24.153,2645468.0,2.0,,,,,,,,,,,,,,,,,,
34,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2025-10-24 23:09:52.000,2025-10-24 23:09:52,1000.0,18.0,1069.0,148.0,1149.0,1444.0,13884.0,2025-08-28 15:46:20.000,1.55.0,124.0,51.0,48.0,39,True,,playwright,,,,24317830.0,49252.0,46585.0,https://pypi.org/project/playwright,2025-08-28 15:46:20.000,2667.0,24317830.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
35,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2025-11-06 02:38:22.000,2025-11-06 02:28:49,2372.0,61.0,634.0,97.0,1096.0,940.0,7949.0,2025-10-02 08:57:53.000,7.5.1,123.0,221.0,219.0,39,True,,pip-tools,conda-forge/pip-tools,,,19782325.0,39238.0,36448.0,https://pypi.org/project/pip-tools,2025-10-02 08:57:53.000,2790.0,19778188.0,https://anaconda.org/conda-forge/pip-tools,2025-10-02 17:06:17.950,273069.0,2.0,,,,,,,,,,,,,,,,,,
36,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2025-11-03 20:09:09.000,2025-11-03 20:09:07,1815.0,80.0,256.0,31.0,387.0,353.0,4351.0,2025-10-27 08:28:21.000,25.5.0,42.0,136.0,29.0,39,True,,structlog,conda-forge/structlog,,,38903386.0,28631.0,26448.0,https://pypi.org/project/structlog,2025-10-27 08:28:21.000,2183.0,38888567.0,https://anaconda.org/conda-forge/structlog,2025-10-28 14:11:51.489,859542.0,2.0,,,,,,,,,,,,,,,,,,
37,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2025-11-03 01:35:28.000,2025-11-03 01:35:27,9748.0,58.0,336.0,59.0,1267.0,2815.0,2309.0,2025-10-02 17:54:35.000,4.10.0,41.0,171.0,649.0,39,True,,scons,conda-forge/scons,,1968.0,980319.0,4060.0,4004.0,https://pypi.org/project/scons,2025-10-02 17:40:14.000,56.0,962932.0,https://anaconda.org/conda-forge/scons,2025-10-03 10:47:38.256,1093930.0,1.0,,,,,,,,,,,,,,,,,,
38,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2025-11-04 12:35:44.000,2025-11-04 12:35:42,1351.0,29.0,247.0,50.0,549.0,393.0,1724.0,2025-07-01 13:31:02.000,3.8.0,71.0,111.0,284.0,39,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],341.0,64758540.0,128697.0,123080.0,https://pypi.org/project/pytest-xdist,2025-07-01 13:30:56.000,5617.0,64600460.0,https://anaconda.org/conda-forge/pytest-xdist,2025-07-02 10:39:49.174,10116242.0,2.0,,,,,,,,,,,,,,,,,,
39,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools-scm,https://github.com/pypa/setuptools-scm,MIT,2015-07-01 17:57:56.000,2025-11-03 18:39:27.000,2025-10-19 20:57:36,2070.0,81.0,227.0,25.0,593.0,604.0,925.0,2025-10-19 22:08:04.000,9.2.2,99.0,149.0,37.0,39,True,,setuptools_scm,conda-forge/setuptools_scm,,59.0,92286541.0,34379.0,32109.0,https://pypi.org/project/setuptools_scm,2025-10-19 22:08:04.000,2270.0,92200878.0,https://anaconda.org/conda-forge/setuptools_scm,2025-10-20 12:59:23.792,5653806.0,1.0,,,,,,,,,,,,,,,,,,
40,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2025-11-06 03:34:46.000,2025-11-05 09:05:47,6607.0,162.0,1633.0,497.0,985.0,1970.0,30467.0,2025-11-05 09:08:23.000,4.4.1,126.0,211.0,142.0,38,True,,glances,conda-forge/glances,,1693.0,212649.0,1206.0,1202.0,https://pypi.org/project/glances,2025-11-03 13:57:21.000,4.0,205394.0,https://anaconda.org/conda-forge/glances,2025-04-22 14:56:20.672,420039.0,1.0,,,,,,,,,,,,,,,,,,
