,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2022-07-21 17:00:41.000,2022-07-21 17:00:41,145.0,23.0,120.0,47.0,94.0,2.0,1598.0,2022-07-21 17:00:46.000,2022.07.21,48.0,8.0,4.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2022-07-22 08:07:39.000,2022-07-22 08:07:39,100.0,45.0,,2.0,31.0,,29.0,2022-07-22 08:07:55.000,2022.07.21,18.0,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2022-07-28 01:19:08.000,2022-07-25 23:15:38,14596.0,142.0,2048.0,194.0,4695.0,4249.0,9041.0,2022-04-23 14:36:35.000,7.1.2,154.0,806.0,773.0,47,True,pytest,conda-forge/pytest,['pytest'],624073.0,541050.0,https://pypi.org/project/pytest,2022-04-23 14:35:55.000,83023.0,42232514.0,42432806.0,https://anaconda.org/conda-forge/pytest,2022-04-23 18:57:49.689,14421073.0,1.0,,,,,,,,,,,,,,,,,,,,
5,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2022-07-28 14:24:26.000,2022-07-27 17:27:20,13170.0,250.0,2671.0,300.0,4926.0,5461.0,8132.0,2022-07-27 17:30:11.390,22.2.1,124.0,683.0,987.0,47,True,pip,conda-forge/pip,,101194.0,90512.0,https://pypi.org/project/pip,2022-05-31 11:19:58.000,10682.0,105971666.0,106604754.0,https://anaconda.org/conda-forge/pip,2022-07-27 21:38:25.594,45582396.0,1.0,,,,,,,,,,,,,,,,,,,,
6,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2022-07-27 09:15:02.000,2022-07-27 09:07:25,12680.0,369.0,904.0,85.0,1214.0,1603.0,1740.0,2022-07-14 00:40:20.154,63.2.0,500.0,515.0,510.0,45,True,setuptools,conda-forge/setuptools,,219442.0,182871.0,https://pypi.org/project/setuptools,2022-07-04 02:25:55.000,36571.0,202450903.0,203120878.0,https://anaconda.org/conda-forge/setuptools,2022-07-14 14:55:28.423,48238264.0,1.0,,,,,,,,,,,,,,,,,,,,
7,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2022-07-28 10:49:56.000,2022-07-28 02:04:14,1375.0,48.0,1797.0,221.0,1162.0,1670.0,28641.0,2022-06-28 00:39:54.000,22.6.0,40.0,329.0,366.0,44,True,black,conda-forge/black,,177426.0,169574.0,https://pypi.org/project/black,2022-06-28 00:39:54.000,7852.0,14657722.0,14747752.0,https://anaconda.org/conda-forge/black,2022-06-28 13:49:25.625,4472214.0,1.0,23452.0,,,,,,,,,,,,,,,,,,,
8,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2022-07-26 20:45:40.000,2022-07-26 20:45:18,5794.0,24.0,1245.0,233.0,569.0,1333.0,8555.0,2022-05-20 20:09:47.000,5.9.1,85.0,180.0,246.0,44,True,psutil,conda-forge/psutil,,202563.0,186606.0,https://pypi.org/project/psutil,2022-05-20 20:09:47.000,15957.0,54532443.0,54712401.0,https://anaconda.org/conda-forge/psutil,2022-05-20 23:41:36.748,13496894.0,1.0,,,,,,,,,,,,,,,,,,,,
9,sphinx,sphinx-doc/sphinx,documentation,Main repository for the Sphinx documentation builder.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2022-07-28 10:03:11.000,2022-07-28 00:23:45,19532.0,411.0,1717.0,138.0,4606.0,5126.0,4804.0,2022-07-26 21:26:02.000,5.1.1,167.0,743.0,1035.0,44,True,sphinx,conda-forge/sphinx,['sphinx'],272570.0,212609.0,https://pypi.org/project/sphinx,2022-06-02 18:12:32.000,59961.0,7499649.0,7579526.0,https://anaconda.org/conda-forge/sphinx,2022-07-26 21:54:46.860,5671329.0,1.0,,,,,,,,,,,,,,,,,,,,
10,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2022-07-28 12:55:45.000,2022-07-26 14:27:49,3343.0,218.0,1296.0,528.0,768.0,806.0,38702.0,2022-07-11 14:38:05.650,12.5.1,167.0,183.0,75.0,43,True,rich,conda-forge/rich,,26194.0,24069.0,https://pypi.org/project/rich,2022-05-24 06:40:55.000,2125.0,11824818.0,11878992.0,https://anaconda.org/conda-forge/rich,2022-07-11 20:48:09.934,1300182.0,1.0,,,,,,,,,,,,,,,,,,,,
11,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2022-07-28 09:58:11.000,2022-07-28 09:58:10,7533.0,118.0,1752.0,364.0,1461.0,3289.0,23155.0,2022-07-24 11:14:00.842,2022.7.24,316.0,421.0,429.0,43,True,pipenv,conda-forge/pipenv,,31005.0,29763.0,https://pypi.org/project/pipenv,2022-07-04 21:30:18.000,1242.0,5235670.0,5237447.0,https://anaconda.org/conda-forge/pipenv,2022-07-25 01:25:46.603,58655.0,1.0,,,,,,,,,,,,,,,,,,,,
12,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2022-07-28 14:33:20.000,2022-07-28 12:49:57,10395.0,182.0,2172.0,218.0,5278.0,5794.0,13522.0,,,94.0,590.0,2160.0,43,True,mypy,conda-forge/mypy,,89986.0,83701.0,https://pypi.org/project/mypy,2022-06-06 16:09:21.000,6285.0,14109689.0,14145654.0,https://anaconda.org/conda-forge/mypy,2022-06-07 00:24:49.112,2014072.0,1.0,,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-07-24 03:10:49.000,2022-04-04 01:25:49,1924.0,,1123.0,203.0,477.0,554.0,22543.0,2022-04-04 17:56:45.000,4.64.0,129.0,112.0,345.0,41,True,tqdm,conda-forge/tqdm,,330423.0,308441.0,https://pypi.org/project/tqdm,2022-04-04 01:48:46.000,21982.0,40258326.0,40435429.0,https://anaconda.org/conda-forge/tqdm,2022-04-04 05:55:15.707,12915669.0,1.0,9415.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-07-23 01:56:45.212099,2.0,4034.0,,,,,,,,,,,,,,
14,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-07-22 10:01:38.000,2022-07-21 18:06:39,13608.0,140.0,1971.0,474.0,573.0,3652.0,7147.0,2022-05-16 07:56:15.000,5.0.1,90.0,167.0,231.0,41,True,robotframework,conda-forge/robotframework,,6713.0,5665.0,https://pypi.org/project/robotframework,2022-05-16 07:56:15.000,1048.0,1231648.0,1233256.0,https://anaconda.org/conda-forge/robotframework,2022-05-17 12:50:09.371,86599.0,1.0,539.0,,,,,,,,,,,,,,,,,,,
15,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-07-28 10:29:25.091,2022-07-27 21:54:49,577.0,45.0,942.0,159.0,1142.0,1158.0,4216.0,2022-07-27 21:06:41.000,20.16.2,188.0,224.0,74.0,41,True,virtualenv,conda-forge/virtualenv,,17759.0,,https://pypi.org/project/virtualenv,2022-06-25 18:48:33.000,17759.0,29504325.0,29539674.0,https://anaconda.org/conda-forge/virtualenv,2022-07-28 10:29:25.091,2262384.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
16,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-07-28 13:15:15.000,2022-07-25 22:34:14,2424.0,293.0,1654.0,174.0,1803.0,3086.0,20709.0,2022-07-08 14:37:01.048,1.1.14,147.0,374.0,1258.0,40,True,poetry,conda-forge/poetry,,155.0,,https://pypi.org/project/poetry,2022-06-06 21:41:00.000,155.0,7498541.0,7763956.0,https://anaconda.org/conda-forge/poetry,2022-07-13 15:37:10.192,529211.0,1.0,13176213.0,,,,,,,,,,,,,,,,,,,
17,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-07-25 21:14:47.000,2022-07-19 07:23:14,1653.0,8.0,2046.0,229.0,1022.0,1578.0,14606.0,2022-07-19 07:28:26.000,1.3.1,52.0,219.0,135.0,40,True,mkdocs,conda-forge/mkdocs,['mkdocs'],27204.0,23454.0,https://pypi.org/project/mkdocs,2022-03-26 19:53:18.000,3750.0,958152.0,960685.0,https://anaconda.org/conda-forge/mkdocs,2022-03-31 16:37:37.228,189983.0,1.0,,,,,,,,,,,,,,,,,,,,
18,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-07-28 07:43:23.000,2022-07-27 06:53:28,12355.0,414.0,519.0,67.0,2131.0,1248.0,6113.0,2022-07-25 09:32:35.000,hypothesis-python-6.53.0,985.0,293.0,44.0,40,True,hypothesis,conda-forge/hypothesis,,15440.0,13466.0,https://pypi.org/project/hypothesis,2022-07-05 05:13:25.000,1974.0,3275839.0,3358990.0,https://anaconda.org/conda-forge/hypothesis,2022-07-26 16:03:59.356,5986890.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
19,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-07-28 14:02:45.000,2022-07-26 21:11:38,15982.0,79.0,1181.0,195.0,3136.0,7528.0,4791.0,2022-05-19 16:57:03.000,4.13.0,100.0,389.0,1423.0,40,True,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1090.0,158888.0,574254.0,https://anaconda.org/conda-forge/conda,2022-05-31 19:06:17.033,29491003.0,1.0,,,,,,,,,,,,,,,,,,,,
20,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-07-28 08:09:10.000,2022-07-26 07:28:03,7662.0,677.0,880.0,71.0,2903.0,3734.0,4103.0,2022-07-17 19:47:47.777,2.14.5,149.0,467.0,620.0,40,True,pylint,conda-forge/pylint,,21280.0,,https://pypi.org/project/pylint,2022-06-29 13:48:28.000,21280.0,11948781.0,11991098.0,https://anaconda.org/conda-forge/pylint,2022-07-18 15:21:37.621,3004510.0,1.0,,,,,,,,,,,,,,,,,,,,
21,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-07-26 07:33:13.000,2022-07-26 07:33:13,2098.0,23.0,423.0,41.0,1032.0,1295.0,2900.0,2022-06-29 23:25:56.000,3.25.1,130.0,261.0,61.0,40,True,tox,conda-forge/tox,['pytest'],81725.0,60861.0,https://pypi.org/project/tox,2022-06-29 23:24:55.000,20864.0,4970495.0,4979008.0,https://anaconda.org/conda-forge/tox,2022-06-30 13:54:22.394,493762.0,1.0,,,,,,,,,,,,,,,,,,,,
22,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-07-27 09:56:11.000,2022-07-20 15:51:29,4418.0,187.0,2367.0,99.0,1955.0,1466.0,10480.0,2022-07-20 15:39:25.000,8.4.0rc1,269.0,159.0,10.0,39,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],16601.0,15336.0,https://pypi.org/project/mkdocs-material,2022-07-04 11:30:27.000,1265.0,1100723.0,1104078.0,https://anaconda.org/conda-forge/mkdocs-material,2022-07-04 17:42:43.758,127519.0,1.0,,,,,,,-1.0,,,,,,,,,,,,,
23,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-07-25 23:57:06.000,2022-07-25 23:57:05,2255.0,40.0,617.0,76.0,921.0,1502.0,8536.0,2022-07-11 00:58:54.000,2.20.0,169.0,140.0,21.0,39,True,pre-commit,conda-forge/pre-commit,,59076.0,55628.0,https://pypi.org/project/pre-commit,2022-05-05 13:55:13.000,3448.0,5992067.0,6038149.0,https://anaconda.org/conda-forge/pre-commit,2022-07-11 12:30:44.086,1557062.0,1.0,92517.0,,,,,,,,,,,,,,,,,,,
24,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-07-15 07:36:27.000,2022-07-15 07:36:27,8268.0,3.0,460.0,113.0,557.0,1261.0,5198.0,2021-11-17 00:47:47.000,0.18.1,31.0,150.0,42.0,39,True,jedi,conda-forge/jedi,,221137.0,212878.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,8259.0,14541604.0,14691322.0,https://anaconda.org/conda-forge/jedi,2022-04-04 10:29:34.532,10330592.0,1.0,,,,,,,,,,,,,,,,,,,,
25,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-07-27 20:33:28.000,2022-07-27 20:33:28,2240.0,26.0,214.0,30.0,230.0,1366.0,2177.0,2021-10-11 12:42:47.000,4.0.1,81.0,163.0,39.0,39,True,flake8,conda-forge/flake8,,315508.0,274990.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,40518.0,15758266.0,15819709.0,https://anaconda.org/conda-forge/flake8,2022-03-08 23:13:25.220,4485342.0,1.0,,,,,,,,,,,,,,,,,,,,
26,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-07-03 04:43:41.000,2022-05-20 06:58:02,3909.0,22.0,459.0,39.0,849.0,1017.0,5032.0,2021-11-09 05:43:22.000,5.10.1,132.0,262.0,88.0,38,True,isort,conda-forge/isort,,273079.0,258211.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,14868.0,20348025.0,20395097.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3389254.0,2.0,,,,,,,,,,,,,,,,,,,,
27,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-07-28 15:35:52.380,2022-07-28 15:01:33,1451.0,56.0,295.0,57.0,842.0,538.0,1288.0,2022-07-28 11:30:07.255,1.9.0,154.0,135.0,163.0,38,True,sentry-sdk,conda-forge/sentry-sdk,,23764.0,22749.0,https://pypi.org/project/sentry-sdk,2022-06-22 08:27:10.000,1015.0,16810168.0,16814924.0,https://anaconda.org/conda-forge/sentry-sdk,2022-07-28 15:35:52.380,204642.0,1.0,4369.0,,,,,,,,,,,,,,,,,,,
28,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-07-28 08:31:01.000,2022-07-28 08:30:55,4357.0,86.0,1295.0,494.0,539.0,1281.0,20880.0,2022-05-24 10:11:57.000,3.2.6,84.0,159.0,228.0,37,True,glances,conda-forge/glances,,527.0,477.0,https://pypi.org/project/glances,2022-05-26 08:29:00.000,50.0,148873.0,151022.0,https://anaconda.org/conda-forge/glances,2022-05-26 17:35:10.923,162642.0,1.0,787.0,,,,,,,,,,,,,,,,,,,
29,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-07-24 08:34:37.000,2022-07-24 08:33:26,650.0,52.0,531.0,119.0,69.0,559.0,12377.0,2022-01-29 13:50:01.000,0.6.0,18.0,38.0,121.0,37,True,loguru,conda-forge/loguru,,23436.0,21959.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1477.0,3437558.0,3451610.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,576156.0,2.0,,,,,,,,,,,,,,,,,,,,
30,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-07-28 13:06:41.000,2022-07-28 00:45:03,8439.0,88.0,1812.0,233.0,1995.0,4319.0,9371.0,2022-07-08 23:43:57.000,5.2,39.0,434.0,284.0,37,True,pyinstaller,conda-forge/pyinstaller,,189.0,,https://pypi.org/project/pyinstaller,2022-05-17 18:32:22.000,189.0,806768.0,818276.0,https://anaconda.org/conda-forge/pyinstaller,2022-05-21 21:16:21.534,333022.0,1.0,729609.0,,,,,,,,,,,,,,,,,,,
31,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-07-28 06:04:44.000,2022-07-28 05:55:04,5238.0,319.0,484.0,77.0,413.0,3027.0,8233.0,2022-07-27 00:59:27.000,1.1.264,343.0,78.0,10.0,37,True,,,,324.0,321.0,,,,,455425.0,,,,1.0,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-07-27 00:56:00.512,3.0,455425.0,,,,,,,,
32,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-07-17 19:20:15.000,2022-07-14 18:40:17,1285.0,31.0,447.0,58.0,338.0,432.0,4333.0,2022-03-04 07:43:44.000,1.7.4,35.0,158.0,188.0,37,True,bandit,conda-forge/bandit,,17571.0,16087.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,1484.0,2578350.0,2582426.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,154607.0,1.0,387.0,,,,,,,,,,,,,,,,,,,
33,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-07-14 22:18:06.000,2022-03-01 23:11:32,1205.0,,858.0,216.0,259.0,397.0,12693.0,2020-04-23 19:07:36.000,0.30.0,68.0,136.0,352.0,36,True,yapf,conda-forge/yapf,,36700.0,34611.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,1879251.0,1894075.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1082181.0,2.0,,,,,,,,,,,,,,,,,,,,
34,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-07-27 10:02:47.000,2022-07-26 08:56:46,9641.0,513.0,401.0,122.0,250.0,1226.0,7186.0,2022-07-16 07:22:00.342,0.9.5,199.0,120.0,205.0,36,True,nuitka,conda-forge/nuitka,,646.0,609.0,https://pypi.org/project/nuitka,2022-06-30 07:52:49.000,37.0,70116.0,74982.0,https://anaconda.org/conda-forge/nuitka,2022-07-19 06:12:22.694,364965.0,1.0,,,,,,,,,,,,,,,,,,,,
35,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-07-26 19:05:13.000,2022-07-26 19:05:12,1739.0,38.0,525.0,102.0,786.0,731.0,6081.0,2022-06-30 09:26:49.000,6.8.0,104.0,173.0,129.0,36,True,pip-tools,conda-forge/pip-tools,,1868.0,,https://pypi.org/project/pip-tools,2022-06-30 09:26:49.000,1868.0,7993149.0,7994774.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,43897.0,2.0,,,,,,,,,,,,,,,,,,,,
36,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-07-25 23:50:22.000,2022-07-25 23:50:19,1301.0,18.0,614.0,122.0,420.0,567.0,4643.0,2021-10-11 00:56:25.000,2.8.0,13.0,131.0,113.0,36,True,pycodestyle,conda-forge/pycodestyle,,246720.0,235482.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,11238.0,23147950.0,23211531.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,4641428.0,1.0,,,,,,,,,,,,,,,,,,,,
37,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-07-27 16:17:56.000,2022-07-27 16:17:56,897.0,27.0,173.0,33.0,217.0,215.0,1286.0,2021-10-04 01:48:57.000,3.0.0,43.0,78.0,115.0,36,True,pytest-cov,conda-forge/pytest-cov,['pytest'],165896.0,137482.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,28414.0,14075218.0,14151547.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,5801019.0,1.0,,,,,,,,,,,,,,,,,,,,
38,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-07-19 03:31:47.000,2022-07-19 03:31:47,535.0,14.0,158.0,26.0,270.0,406.0,1153.0,2021-10-06 20:39:49.000,2.4.0,33.0,84.0,84.0,36,True,pyflakes,conda-forge/pyflakes,,157357.0,143771.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,13586.0,16457333.0,16518372.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,4455896.0,1.0,,,,,,,,,,,,,,,,,,,,
39,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2022-07-21 23:10:02.000,2022-07-17 22:35:11,564.0,20.0,180.0,28.0,325.0,194.0,413.0,2021-11-18 00:41:06.000,21.3,39.0,78.0,66.0,36,True,packaging,conda-forge/packaging,,429619.0,412102.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,17517.0,115862151.0,116105054.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,17731090.0,1.0,436.0,,,,,,,,,,,,,,,,,,,
40,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-07-26 22:18:21.000,2022-07-18 13:26:44,522.0,31.0,6885.0,34.0,242.0,118.0,20465.0,2022-06-09 21:26:00.000,1.4.0,21.0,72.0,64.0,35,True,numpydoc,conda-forge/numpydoc,['sphinx'],37242.0,32867.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,4375.0,333849.0,352004.0,https://anaconda.org/conda-forge/numpydoc,2022-07-19 05:18:08.354,1198269.0,2.0,,,,,,,-1.0,,,,,,,,,,,,,
41,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-07-27 09:31:54.000,2022-07-24 11:40:12,22878.0,168.0,1597.0,203.0,5116.0,769.0,4866.0,2022-03-06 14:20:53.000,3.5.0,118.0,817.0,657.0,35,True,buildbot,conda-forge/buildbot,,746.0,289.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,457.0,50567.0,52764.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,59079.0,1.0,27590.0,,,,,,,,,,,,,,,,,,,
