,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
17,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2024-05-02 09:29:02.000,2024-04-29 09:49:02,6220.0,176.0,3320.0,127.0,2865.0,2271.0,18328.0,2024-04-29 09:50:13.000,9.5.20,380.0,268.0,42,True,,33.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,4387333.0,48360.0,46953.0,https://pypi.org/project/mkdocs-material,2024-04-29 09:50:13.000,1407.0,4379558.0,https://anaconda.org/conda-forge/mkdocs-material,2024-04-29 12:31:40.294,373214.0,1.0,,,,,,,,,,,,,,,,,,
18,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2024-05-01 17:39:39.000,2024-04-25 23:03:35,2076.0,30.0,2354.0,232.0,1278.0,1907.0,18312.0,2024-04-20 17:55:42.000,1.6.0,61.0,249.0,42,True,,66.0,mkdocs,conda-forge/mkdocs,['mkdocs'],,3599155.0,64153.0,60762.0,https://pypi.org/project/mkdocs,2024-04-20 17:55:42.000,3391.0,3589677.0,https://anaconda.org/conda-forge/mkdocs,2024-04-27 21:27:13.348,331743.0,1.0,,,,,,,,,,,,,,,,,,
19,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2024-05-01 22:53:01.000,2024-04-30 08:36:09,9211.0,89.0,1913.0,234.0,2368.0,4992.0,11313.0,2024-04-13 09:56:42.000,6.6.0,63.0,467.0,42,True,,275.0,pyinstaller,conda-forge/pyinstaller,,745159.0,2260942.0,58279.0,57811.0,https://pypi.org/project/pyinstaller,2024-04-13 09:54:20.000,468.0,2241284.0,https://anaconda.org/conda-forge/pyinstaller,2024-04-14 00:04:38.297,553500.0,1.0,,,,,,,,,,,,,,,,,,
20,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2024-05-02 06:55:46.000,2024-04-28 04:45:22,14360.0,412.0,566.0,73.0,2435.0,1485.0,7289.0,2024-04-28 04:45:25.000,6.100.2,1166.0,330.0,42,True,,38.0,hypothesis,conda-forge/hypothesis,,,8539795.0,28955.0,26473.0,https://pypi.org/project/hypothesis,2024-04-28 04:45:25.000,2482.0,8359788.0,https://anaconda.org/conda-forge/hypothesis,2024-04-28 06:19:46.892,8640339.0,1.0,,,,,,,,,,,,,,,,,,
21,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2024-05-01 15:54:42.000,2024-04-29 21:47:58,9121.0,59.0,1078.0,79.0,4158.0,4514.0,5127.0,2024-02-25 16:48:26.000,3.1.0,185.0,562.0,42,True,pylint-dev/pylint,907.0,pylint,conda-forge/pylint,,,22662140.0,442932.0,419271.0,https://pypi.org/project/pylint,2024-02-25 16:48:26.000,23661.0,22557429.0,https://anaconda.org/conda-forge/pylint,2024-02-25 19:42:33.200,4921463.0,1.0,,,,,,,,,,,,,,,,,,
22,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2024-04-30 01:13:04.824,2024-04-29 16:01:49,786.0,27.0,1005.0,168.0,1361.0,1295.0,4714.0,2024-04-29 15:59:48.000,20.26.1,219.0,273.0,42,True,,22.0,virtualenv,conda-forge/virtualenv,,,123128829.0,396793.0,378694.0,https://pypi.org/project/virtualenv,2024-04-29 15:59:48.000,18099.0,122975385.0,https://anaconda.org/conda-forge/virtualenv,2024-04-30 01:13:04.824,6598127.0,2.0,,,,,,,,,,,,,,,,,,
23,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2024-04-30 01:45:54.000,2024-04-30 01:45:54,2655.0,26.0,760.0,86.0,1180.0,1960.0,12083.0,2024-03-24 17:41:43.000,3.7.0,191.0,157.0,41,True,,25.0,pre-commit,conda-forge/pre-commit,,1306710.0,20550154.0,194107.0,186466.0,https://pypi.org/project/pre-commit,2024-03-24 17:37:45.000,7641.0,20425896.0,https://anaconda.org/conda-forge/pre-commit,2024-03-26 19:14:48.920,4416473.0,1.0,,,,,,,,,,,,,,,,,,
24,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2024-04-25 09:11:24.000,2024-04-25 09:11:24,8414.0,3.0,502.0,113.0,595.0,1333.0,5673.0,2023-10-02 09:20:35.000,0.19.1,34.0,169.0,41,True,,57.0,jedi,conda-forge/jedi,,,39882023.0,432467.0,423890.0,https://pypi.org/project/jedi,2023-10-02 09:20:35.000,8577.0,39420097.0,https://anaconda.org/conda-forge/jedi,2023-10-03 09:44:27.309,21710558.0,1.0,,,,,,,,,,,,,,,,,,
25,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2024-04-29 23:30:59.000,2024-04-15 21:41:33,2453.0,7.0,298.0,38.0,363.0,1543.0,3265.0,2024-01-05 00:41:49.000,7.0.0,89.0,176.0,41,True,,24.0,flake8,conda-forge/flake8,,,30191472.0,593571.0,546506.0,https://pypi.org/project/flake8,2024-01-05 00:41:49.000,47065.0,30040518.0,https://anaconda.org/conda-forge/flake8,2024-01-05 19:47:00.587,7245826.0,1.0,,,,,,,,,,,,,,,,,,
26,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2024-04-26 11:44:03.000,2024-04-26 11:41:07,14553.0,17.0,2235.0,477.0,721.0,4119.0,9104.0,2024-01-11 16:01:12.000,7.0,127.0,198.0,40,True,,316.0,robotframework,conda-forge/robotframework,,554.0,2605080.0,11482.0,10310.0,https://pypi.org/project/robotframework,2024-01-11 16:17:42.000,1172.0,2600464.0,https://anaconda.org/conda-forge/robotframework,2024-01-11 22:50:41.389,175283.0,1.0,,,,,,,,,,,,,,,,,,
27,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2024-04-14 22:38:35.000,2024-01-15 05:16:11,4162.0,,561.0,46.0,979.0,1075.0,6321.0,2023-12-13 20:37:31.000,5.13.2,146.0,294.0,40,True,,225.0,isort,conda-forge/isort,,,37808249.0,483287.0,464092.0,https://pypi.org/project/isort,2023-12-13 20:37:23.000,19195.0,37681982.0,https://anaconda.org/conda-forge/isort,2023-12-14 01:51:17.173,5808318.0,2.0,,,,,,,,,,,,,,,,,,
28,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2024-04-29 04:08:42.000,2024-04-01 20:13:38,1346.0,9.0,882.0,210.0,375.0,463.0,13655.0,2023-09-22 18:40:43.000,0.40.2,74.0,154.0,39,True,,380.0,yapf,conda-forge/yapf,,,5033975.0,95148.0,92764.0,https://pypi.org/project/yapf,2023-09-22 18:40:43.000,2384.0,4986130.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1770277.0,2.0,,,,,,,,,,,,,,,,,,
29,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2024-05-02 10:26:37.000,2024-05-02 02:13:32,7365.0,240.0,1263.0,115.0,1349.0,5516.0,12097.0,2024-05-01 01:57:45.000,1.1.361,445.0,109.0,39,True,,28.0,,,,2159.0,1465574.0,1124.0,811.0,,,,,,,,2.0,1.0,,,,,,pyright,https://www.npmjs.com/package/pyright,2024-05-01 01:54:40.972,313.0,1465476.0,,,,,,,
30,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4, 3.5, 3.6, 3.7, 3.8,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2024-05-02 11:55:32.000,2024-04-30 08:32:27,12321.0,392.0,582.0,136.0,385.0,2104.0,10879.0,2024-04-19 13:35:12.000,2.1.6,299.0,170.0,39,True,,118.0,nuitka,conda-forge/nuitka,,,142438.0,2049.0,1978.0,https://pypi.org/project/nuitka,2024-04-30 08:29:19.000,71.0,128692.0,https://anaconda.org/conda-forge/nuitka,2024-04-30 12:26:17.784,659849.0,1.0,,,,,,,,,,,,,,,,,,
31,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2024-03-23 23:49:32.000,2024-03-23 23:49:31,2889.0,43.0,291.0,72.0,251.0,375.0,4523.0,2024-03-17 10:44:22.000,2.1.0,76.0,63.0,39,True,,128.0,autopep8,conda-forge/autopep8,,,4632523.0,213019.0,207016.0,https://pypi.org/project/autopep8,2024-03-17 10:44:22.000,6003.0,4601248.0,https://anaconda.org/conda-forge/autopep8,2024-03-17 12:14:23.844,1469969.0,2.0,,,,,,,,,,,,,,,,,,
32,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2024-05-02 09:23:22.000,2024-04-30 15:00:40,737.0,37.0,500.0,42.0,1431.0,1611.0,3526.0,2024-04-26 18:57:34.000,4.15.0,216.0,304.0,39,True,,95.0,tox,conda-forge/tox,['pytest'],,14476943.0,137084.0,114006.0,https://pypi.org/project/tox,2024-04-26 18:57:34.000,23078.0,14457928.0,https://anaconda.org/conda-forge/tox,2024-04-27 16:24:46.561,912734.0,1.0,,,,,,,,,,,,,,,,,,
33,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2024-04-04 11:27:07.000,2024-03-24 20:18:03,940.0,20.0,208.0,39.0,250.0,246.0,1662.0,2024-03-24 20:16:32.000,5.0.0,46.0,89.0,39,True,,148.0,pytest-cov,conda-forge/pytest-cov,['pytest'],,52979468.0,348381.0,311021.0,https://pypi.org/project/pytest-cov,2024-03-24 20:16:32.000,37360.0,52757246.0,https://anaconda.org/conda-forge/pytest-cov,2024-03-26 00:00:02.524,10666686.0,1.0,,,,,,,,,,,,,,,,,,
34,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2024-05-02 00:48:49.000,2024-05-02 00:48:49,1192.0,82.0,312.0,39.0,585.0,449.0,1541.0,2024-02-11 19:59:38.000,5.0.0,53.0,121.0,39,True,,60.0,twine,conda-forge/twine,,8.0,6219057.0,120775.0,103853.0,https://pypi.org/project/twine,2024-02-11 19:59:38.000,16922.0,6198726.0,https://anaconda.org/conda-forge/twine,2024-02-11 22:36:42.897,955575.0,1.0,,,,,,,,,,,,,,,,,,
35,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2024-04-29 22:30:41.000,2024-04-29 07:09:07,1219.0,72.0,218.0,50.0,433.0,371.0,1360.0,2024-04-28 19:29:56.000,3.6.1,69.0,102.0,39,True,,249.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],32.0,22524144.0,103203.0,97360.0,https://pypi.org/project/pytest-xdist,2024-04-28 19:29:52.000,5843.0,22396133.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5888314.0,1.0,,,,,,,,,,,,,,,,,,
36,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2024-05-02 13:22:39.000,2024-05-02 13:06:24,817.0,17.0,662.0,138.0,180.0,790.0,18125.0,2023-09-11 15:25:24.000,0.7.2,21.0,53.0,38,True,,162.0,loguru,conda-forge/loguru,,,26250232.0,85572.0,82188.0,https://pypi.org/project/loguru,2023-09-11 15:24:35.000,3384.0,26205837.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,2130971.0,1.0,,,,,,,,,,,,,,,,,,
37,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2024-05-02 03:57:12.000,2024-05-02 01:19:30,2153.0,36.0,595.0,102.0,1003.0,896.0,7478.0,2024-03-06 12:13:40.000,7.4.1,121.0,213.0,38,True,,167.0,pip-tools,conda-forge/pip-tools,,,12205178.0,30226.0,27423.0,https://pypi.org/project/pip-tools,2024-03-06 12:13:40.000,2803.0,12202100.0,https://anaconda.org/conda-forge/pip-tools,2024-03-06 14:43:42.984,147745.0,2.0,,,,,,,,,,,,,,,,,,
38,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2024-04-30 01:36:10.000,2024-04-30 01:36:09,1367.0,22.0,578.0,67.0,449.0,478.0,6008.0,2024-03-08 19:25:54.000,1.7.8,39.0,178.0,38,True,,193.0,bandit,conda-forge/bandit,,771.0,4830376.0,50310.0,48385.0,https://pypi.org/project/bandit,2024-03-08 19:25:54.000,1925.0,4823382.0,https://anaconda.org/conda-forge/bandit,2024-04-21 17:22:11.867,300288.0,1.0,,,,,,,,,,,,,,,,,,
39,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2024-05-02 11:27:05.000,2024-05-02 11:27:04,2391.0,295.0,455.0,73.0,1753.0,1056.0,1742.0,2024-04-26 07:46:06.000,2.0.1,234.0,216.0,38,True,,196.0,sentry-sdk,conda-forge/sentry-sdk,,3523.0,31356991.0,535.0,,https://pypi.org/project/sentry-sdk,2024-04-26 07:45:51.000,535.0,31340447.0,https://anaconda.org/conda-forge/sentry-sdk,2024-04-26 11:32:58.497,772430.0,1.0,,,,,,,,,,,,,,,,,,
40,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2024-05-02 07:08:09.000,2024-05-02 07:08:04,5501.0,181.0,1437.0,503.0,803.0,1586.0,25004.0,2024-03-24 12:32:43.000,3.4.0.5,99.0,186.0,37,True,,234.0,glances,conda-forge/glances,,1582.0,283866.0,873.0,869.0,https://pypi.org/project/glances,2024-03-23 13:48:30.000,4.0,278457.0,https://anaconda.org/conda-forge/glances,2024-03-24 14:18:05.288,215832.0,1.0,,,,,,,,,,,,,,,,,,
