,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2026-03-09 16:49:40.576000,2026-03-09 12:30:18,16597.0,92.0,1373.0,94.0,2000.0,2216.0,2817.0,2026-03-09 12:47:20.000,82.0.1,631.0,639.0,636.0,47,True,,setuptools,conda-forge/setuptools,,,1383497031.0,879560.0,847571.0,https://pypi.org/project/setuptools,2026-03-09 12:47:15.000,31989.0,1380798036.0,https://anaconda.org/conda-forge/setuptools,2026-03-09 16:49:40.576,191628709.0,1.0,,,,,,,,,,,,,,,,,,
11,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2026-04-08 06:32:52.000000,2026-04-07 00:54:59,2181.0,76.0,2746.0,230.0,2200.0,2496.0,41455.0,2026-03-12 03:36:01.000,26.3.1,72.0,513.0,322.0,46,True,,black,conda-forge/black,,145361.0,118985493.0,731645.0,673916.0,https://pypi.org/project/black,2026-03-12 03:36:01.000,57729.0,118718925.0,https://anaconda.org/conda-forge/black,2026-03-12 11:38:04.361,18275252.0,1.0,,,,,,,,,,,,,,,,,,
12,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2026-04-09 02:47:10.000000,2026-04-09 02:47:08,9565.0,284.0,1882.0,352.0,2176.0,4350.0,25095.0,2026-04-03 20:14:40.000,2026.5.2,415.0,540.0,13.0,46,True,,pipenv,conda-forge/pipenv,,,22696425.0,174519.0,174262.0,https://pypi.org/project/pipenv,2026-04-03 20:14:40.000,257.0,22691848.0,https://anaconda.org/conda-forge/pipenv,2026-04-03 21:42:54.928,324989.0,1.0,,,,,,,,,,,,,,,,,,
13,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2026-04-09 13:15:20.000000,2026-04-09 13:15:20,1126.0,84.0,1084.0,162.0,1648.0,1420.0,5027.0,2026-03-09 17:24:46.000,21.2.0,255.0,304.0,1.0,45,True,,virtualenv,conda-forge/virtualenv,,59.0,385396559.0,504097.0,502000.0,https://pypi.org/project/virtualenv,2026-03-09 17:24:35.000,2097.0,385087913.0,https://anaconda.org/conda-forge/virtualenv,2026-03-10 09:07:59.537,20370644.0,2.0,,,,,,,,,,,,,,,,,,
14,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2026-04-04 01:50:40.473735,2026-02-03 16:58:32,2036.0,17.0,1436.0,209.0,616.0,594.0,31099.0,2026-02-03 18:07:15.000,4.67.3,144.0,130.0,584.0,44,True,,tqdm,conda-forge/tqdm,,20346.0,395730320.0,1243552.0,1193107.0,https://pypi.org/project/tqdm,2026-02-03 17:35:50.000,50445.0,395047810.0,https://anaconda.org/conda-forge/tqdm,2026-02-03 21:18:13.686,47758676.0,1.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2026-04-04 01:50:40.473735,3.0,6151.0,,,,,,,,,,,,,
15,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2026-04-06 01:24:57.000000,2026-04-06 01:24:56,9963.0,66.0,2013.0,222.0,2686.0,5338.0,12945.0,2026-02-14 18:07:36.000,6.19.0,79.0,491.0,292.0,44,True,,pyinstaller,conda-forge/pyinstaller,,753266.0,7864516.0,89231.0,87543.0,https://pypi.org/project/pyinstaller,2026-02-14 18:05:22.000,1688.0,7832174.0,https://anaconda.org/conda-forge/pyinstaller,2026-02-18 18:21:27.703,1723364.0,1.0,,,,,,,,,,,,,,,,,,
16,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2026-04-08 06:46:20.000000,2026-04-08 06:46:20,9998.0,98.0,1218.0,73.0,5006.0,4913.0,5667.0,2026-02-20 09:07:31.000,4.0.5,211.0,635.0,1018.0,44,True,pylint-dev/pylint,pylint,conda-forge/pylint,,616.0,47876688.0,502037.0,489741.0,https://pypi.org/project/pylint,2026-02-20 09:07:31.000,12296.0,47766719.0,https://anaconda.org/conda-forge/pylint,2026-02-20 20:25:17.290,7697151.0,1.0,,,,,,,,,,,,,,,,,,
17,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2026-04-09 11:20:15.000000,2026-04-09 09:49:43,17746.0,159.0,2143.0,178.0,5359.0,9876.0,7371.0,2026-04-03 16:23:03.000,26.3.1,111.0,490.0,613.0,43,True,,conda,conda-forge/conda,,44750.0,1013826.0,51929.0,51846.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,83.0,6613.0,https://anaconda.org/conda-forge/conda,2026-04-07 12:53:43.760,71478038.0,1.0,,,,,,,,,,,,,,,,,,
18,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2026-04-09 15:04:06.000000,2026-04-09 15:00:29,4583.0,135.0,616.0,43.0,1135.0,1252.0,6927.0,2026-02-28 10:08:19.000,8.0.1,152.0,336.0,124.0,43,True,,isort,conda-forge/isort,,,91026560.0,603589.0,576991.0,https://pypi.org/project/isort,2026-02-28 10:08:19.000,26598.0,90896098.0,https://anaconda.org/conda-forge/isort,2026-02-28 11:36:11.788,9001943.0,2.0,,,,,,,,,,,,,,,,,,
19,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2026-04-09 05:21:06.000000,2026-04-09 05:21:06,1178.0,216.0,550.0,38.0,1831.0,1887.0,3911.0,2026-03-30 20:33:25.000,4.52.0,282.0,347.0,1.0,43,True,,tox,conda-forge/tox,['pytest'],,39260166.0,147624.0,134630.0,https://pypi.org/project/tox,2026-03-30 20:33:25.000,12994.0,39235281.0,https://anaconda.org/conda-forge/tox,2026-04-01 14:58:36.227,1766899.0,1.0,,,,,,,,,,,,,,,,,,
20,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2026-04-06 21:45:37.000000,2026-04-03 11:03:57,3753.0,68.0,2422.0,186.0,3363.0,5825.0,34268.0,2026-03-29 12:24:48.000,2.3.3,185.0,645.0,559.0,42,True,,poetry,conda-forge/poetry,,15595141.0,78479231.0,910.0,,https://pypi.org/project/poetry,2026-03-29 12:24:48.000,910.0,78192329.0,https://anaconda.org/conda-forge/poetry,2026-03-29 15:36:46.483,7817388.0,2.0,,,,,,,,,,,,,,,,,,
21,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2026-04-03 22:40:45.000000,2026-04-03 22:40:42,6743.0,37.0,4057.0,146.0,3333.0,2665.0,26483.0,2026-03-19 15:41:55.000,9.7.6,441.0,329.0,1.0,42,True,,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,17147954.0,92974.0,83467.0,https://pypi.org/project/mkdocs-material,2026-03-19 15:41:55.000,9507.0,17134708.0,https://anaconda.org/conda-forge/mkdocs-material,2026-03-27 14:03:05.465,940531.0,1.0,,,,,,,,,,,,,,,,,,
22,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2026-04-03 05:35:05.000000,2026-04-03 05:34:56,15378.0,58.0,2531.0,472.0,855.0,4532.0,11538.0,2026-03-03 16:50:54.000,7.4.2,152.0,224.0,282.0,42,True,,robotframework,conda-forge/robotframework,,579.0,4611315.0,1112.0,,https://pypi.org/project/robotframework,2026-03-03 16:28:51.000,1112.0,4606969.0,https://anaconda.org/conda-forge/robotframework,2026-03-04 14:33:43.144,264895.0,1.0,,,,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,The property-based testing library for Python.,,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2026-04-08 21:29:44.116000,2026-04-08 19:39:55,17269.0,147.0,640.0,65.0,2947.0,1687.0,8590.0,2026-04-08 19:40:26.000,hypothesis-python-6.151.12,1491.0,365.0,74.0,42,True,,hypothesis,conda-forge/hypothesis,,,30244796.0,44471.0,39601.0,https://pypi.org/project/hypothesis,2026-04-08 19:40:03.000,4870.0,29994712.0,https://anaconda.org/conda-forge/hypothesis,2026-04-08 21:29:44.116,17756004.0,1.0,,,,,,9.0,,,,,,,,,,,,
24,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2026-04-05 22:50:12.000000,2025-12-31 15:07:44,22399.0,,2394.0,168.0,6630.0,6182.0,7766.0,2025-12-31 15:09:25.000,9.1.0,241.0,908.0,1423.0,42,False,,sphinx,conda-forge/sphinx,['sphinx'],,71185858.0,516979.0,480922.0,https://pypi.org/project/sphinx,2025-12-31 15:09:25.000,36057.0,70986561.0,https://anaconda.org/conda-forge/sphinx,2026-01-01 12:53:05.325,14150134.0,1.0,,,,,,,,,,,,,,,,,,
25,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2026-04-07 18:04:39.000000,2026-04-07 18:04:37,2824.0,4.0,932.0,91.0,1318.0,2257.0,15134.0,2025-12-16 21:18:45.000,4.5.1,201.0,166.0,30.0,41,True,,pre-commit,conda-forge/pre-commit,,5487936.0,118915843.0,299287.0,273325.0,https://pypi.org/project/pre-commit,2025-12-16 21:14:32.000,25962.0,118714064.0,https://anaconda.org/conda-forge/pre-commit,2025-12-17 02:34:24.697,9292996.0,1.0,,,,,,,,,,,,,,,,,,
26,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2026-03-26 22:31:27.000000,2026-02-13 11:01:08,8510.0,6.0,524.0,108.0,625.0,1367.0,6131.0,2024-11-11 01:41:40.000,0.19.2,35.0,178.0,95.0,41,True,,jedi,conda-forge/jedi,,,113772293.0,595646.0,594493.0,https://pypi.org/project/jedi,2024-11-11 01:41:40.000,1153.0,113241090.0,https://anaconda.org/conda-forge/jedi,2025-04-22 14:56:29.139,37184258.0,1.0,,,,,,,,,,,,,,,,,,
27,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2025-10-20 13:17:06.000000,2025-10-20 13:17:06,2118.0,,2602.0,226.0,1355.0,2001.0,21960.0,2024-08-30 12:24:05.000,1.6.1,62.0,262.0,144.0,40,True,,mkdocs,conda-forge/mkdocs,['mkdocs'],,15886657.0,105837.0,98701.0,https://pypi.org/project/mkdocs,2024-08-30 12:24:05.000,7136.0,15872023.0,https://anaconda.org/conda-forge/mkdocs,2025-04-22 14:56:22.183,848813.0,1.0,,,,,,,,,,,,,,,,,,
28,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4-3.13. You feed it your..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,AGPL-3.0,2013-04-23 15:40:33.000,2026-04-08 18:16:35.000000,2026-04-02 08:54:56,14638.0,670.0,769.0,135.0,541.0,2604.0,14704.0,2026-03-24 13:26:43.000,4.0.7,378.0,208.0,193.0,40,True,,nuitka,conda-forge/nuitka,,,1542111.0,3935.0,3734.0,https://pypi.org/project/nuitka,2026-03-24 13:26:43.000,201.0,1501164.0,https://anaconda.org/conda-forge/nuitka,2026-03-19 05:55:16.020,2907286.0,1.0,,,,,,,,,,,,,,,,,,
29,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2026-04-06 19:06:18.000000,2026-04-06 18:39:31,2599.0,126.0,661.0,96.0,1185.0,973.0,8001.0,2026-02-11 18:25:06.000,7.5.3,125.0,226.0,197.0,40,True,,pip-tools,conda-forge/pip-tools,,,26552908.0,40486.0,37561.0,https://pypi.org/project/pip-tools,2026-02-11 18:25:06.000,2925.0,26548617.0,https://anaconda.org/conda-forge/pip-tools,2026-02-12 02:27:03.925,304700.0,2.0,,,,,,,,,,,,,,,,,,
30,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2026-04-09 14:22:54.000000,2026-04-09 08:11:06,3807.0,300.0,602.0,70.0,3618.0,1901.0,2166.0,2026-03-31 09:39:53.000,2.57.0,328.0,304.0,374.0,40,True,,sentry-sdk,conda-forge/sentry-sdk,,3877.0,129345390.0,1563.0,,https://pypi.org/project/sentry-sdk,2026-03-31 09:39:27.000,1563.0,129322409.0,https://anaconda.org/conda-forge/sentry-sdk,2026-03-31 12:03:49.426,1597437.0,1.0,,,,,,,,,,,,,,,,,,
31,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2026-04-07 18:52:48.000000,2026-04-07 15:48:24,1329.0,65.0,175.0,34.0,999.0,340.0,1630.0,2025-11-10 16:08:54.000,1.3.0,73.0,78.0,57.0,40,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1856.0,158033417.0,220510.0,190159.0,https://pypi.org/project/pytest-asyncio,2026-03-25 16:37:12.000,30351.0,157990100.0,https://anaconda.org/conda-forge/pytest-asyncio,2025-11-10 17:56:23.183,3073019.0,1.0,,,,,,,,,,,,,,,,,,
32,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2026-04-08 23:16:37.000000,2026-04-08 23:16:36,8448.0,14.0,1763.0,128.0,2388.0,7247.0,15364.0,2026-01-08 01:30:41.000,1.1.408,492.0,142.0,219.0,39,True,,,,,6523.0,4394370.0,1597.0,1558.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2026-01-08 01:25:24.427,39.0,4394184.0,,,,,,,
33,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2026-03-26 18:14:38.000000,2026-02-11 12:58:01,1007.0,2.0,1122.0,149.0,1168.0,1451.0,14500.0,2026-01-30 15:09:24.000,1.58.0,127.0,51.0,70.0,39,True,,playwright,,,,51399230.0,56520.0,52778.0,https://pypi.org/project/playwright,2026-01-30 15:09:24.000,3742.0,51399230.0,,,,2.0,,,,,,,,,,,,,,,,,,
34,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2026-03-06 16:06:41.000000,2025-02-10 20:44:26,1355.0,,902.0,197.0,424.0,473.0,13986.0,2024-11-14 00:11:39.000,0.43.0,75.0,156.0,418.0,39,False,,yapf,conda-forge/yapf,,,12833775.0,109023.0,107767.0,https://pypi.org/project/yapf,2024-11-14 00:11:39.000,1256.0,12781018.0,https://anaconda.org/conda-forge/yapf,2025-04-22 14:56:24.153,3165472.0,2.0,,,,,,,,,,,,,,,,,,
35,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2026-04-06 22:48:12.000000,2026-04-05 18:41:53,2508.0,2.0,341.0,37.0,397.0,1587.0,3770.0,2025-06-20 19:31:34.000,7.3.0,94.0,178.0,23.0,39,True,,flake8,conda-forge/flake8,,,54618710.0,712277.0,685743.0,https://pypi.org/project/flake8,2025-06-20 19:31:34.000,26534.0,54470925.0,https://anaconda.org/conda-forge/flake8,2025-06-26 20:01:55.726,10492739.0,1.0,,,,,,,,,,,,,,,,,,
36,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2026-04-08 02:16:13.000000,2026-04-08 02:16:13,9924.0,73.0,341.0,58.0,1324.0,2815.0,2368.0,2025-11-16 22:46:54.000,4.10.1,42.0,171.0,655.0,39,True,,scons,conda-forge/scons,,2040.0,954255.0,4257.0,4199.0,https://pypi.org/project/scons,2025-11-16 22:43:35.000,58.0,935076.0,https://anaconda.org/conda-forge/scons,2025-11-17 08:09:00.894,1302572.0,1.0,,,,,,,,,,,,,,,,,,
37,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2026-04-09 12:27:53.000000,2026-04-09 12:27:53,955.0,88.0,287.0,26.0,719.0,351.0,721.0,2026-01-21 21:03:25.000,26.0,51.0,138.0,105.0,39,False,,packaging,conda-forge/packaging,,973.0,1538454093.0,1858255.0,1840829.0,https://pypi.org/project/packaging,2026-01-21 20:50:37.000,17426.0,1537146281.0,https://anaconda.org/conda-forge/packaging,2026-01-22 14:54:28.371,92853826.0,2.0,,,,,,10.0,,,,,,,,,,,,
38,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2026-04-06 18:51:55.000000,2026-04-06 10:23:54,1002.0,14.0,176.0,27.0,265.0,406.0,554.0,2026-01-22 12:39:53.000,0.46.3,85.0,88.0,14.0,39,True,,wheel,conda-forge/wheel,,,513051270.0,401109.0,385538.0,https://pypi.org/project/wheel,2026-01-22 12:39:48.000,15571.0,510653905.0,https://anaconda.org/conda-forge/wheel,2026-01-23 03:34:02.654,163020837.0,1.0,,,,,,,,,,,,,,,,,,
39,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,,2011-12-04 08:49:15.000,2026-04-09 05:20:40.000000,2026-04-06 15:48:21,7039.0,296.0,1715.0,502.0,1060.0,2081.0,32274.0,2026-03-31 06:07:15.000,4.5.3,135.0,235.0,100.0,38,False,,glances,conda-forge/glances,,1762.0,117003.0,1231.0,1225.0,https://pypi.org/project/glances,2026-03-31 06:07:15.000,6.0,106826.0,https://anaconda.org/conda-forge/glances,2026-03-31 07:31:27.987,640340.0,1.0,,,,,,,,,,,,,,,,,,
40,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2026-04-06 15:52:02.000000,2026-04-06 15:35:47,1025.0,33.0,777.0,138.0,307.0,918.0,23793.0,2024-12-06 11:25:42.000,0.7.3,22.0,74.0,236.0,38,True,,loguru,conda-forge/loguru,,,70091265.0,162101.0,150613.0,https://pypi.org/project/loguru,2024-12-06 11:20:54.000,11488.0,70032351.0,https://anaconda.org/conda-forge/loguru,2026-01-16 11:15:00.482,4182897.0,2.0,,,,,,,,,,,,,,,,,,
