,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
10,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2023-01-02 23:41:11.000,2023-01-02 23:41:06,13467.0,153.0,962.0,88.0,1325.0,1685.0,1899.0,2022-11-24 06:11:23.022,65.6.3,527.0,550.0,44,True,540.0,setuptools,conda-forge/setuptools,,283859.0,247300.0,https://pypi.org/project/setuptools,2022-11-24 06:11:23.022,185769935.0,186600319.0,https://anaconda.org/conda-forge/setuptools,2022-12-18 20:05:41.662,64770012.0,1.0,36559.0,,,,,,,,,,,,,,,,,,,,
11,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2023-01-05 13:22:13.000,2023-01-05 13:21:52,19842.0,132.0,1780.0,141.0,4775.0,5236.0,5098.0,2023-01-05 12:32:54.000,6.1.0,178.0,769.0,43,True,1087.0,sphinx,conda-forge/sphinx,['sphinx'],301483.0,241534.0,https://pypi.org/project/sphinx,2022-06-02 18:12:32.000,7253079.0,7340582.0,https://anaconda.org/conda-forge/sphinx,2023-01-04 00:06:50.474,6737754.0,1.0,59949.0,,1.0,,,,,,,,,,,,,,,,,,
12,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2023-01-05 13:13:39.000,2022-12-30 12:52:39,3574.0,95.0,1461.0,541.0,871.0,923.0,41440.0,2023-01-02 17:08:41.275,13.0.0,172.0,203.0,42,True,96.0,rich,conda-forge/rich,,47912.0,45793.0,https://pypi.org/project/rich,2022-05-24 06:40:55.000,17408930.0,17497462.0,https://anaconda.org/conda-forge/rich,2022-12-30 22:14:14.554,2655963.0,1.0,2119.0,,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2023-01-04 19:00:50.000,2022-09-03 10:56:22,1928.0,,1168.0,206.0,496.0,560.0,23696.0,2022-09-03 18:04:55.000,4.64.1,130.0,112.0,42,True,376.0,tqdm,conda-forge/tqdm,,391315.0,368886.0,https://pypi.org/project/tqdm,2022-04-04 01:48:46.000,43000814.0,43205761.0,https://anaconda.org/conda-forge/tqdm,2022-09-03 14:17:41.115,16176788.0,1.0,22429.0,10479.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-11-12 01:50:51.768311,2.0,4060.0,,,,,,,,,,,,,
14,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2023-01-04 08:48:11.000,2023-01-04 08:46:40,4846.0,269.0,2707.0,110.0,2137.0,1650.0,12284.0,2023-01-04 09:49:21.675,9.0.2,293.0,177.0,42,True,15.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],20188.0,20188.0,https://pypi.org/project/mkdocs-material,2022-11-08 14:44:39.000,1566728.0,1571099.0,https://anaconda.org/conda-forge/mkdocs-material,2023-01-03 19:33:59.506,192325.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
15,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2023-01-03 12:03:10.000,2023-01-03 12:03:09,8635.0,130.0,1853.0,233.0,2092.0,4480.0,9892.0,2022-12-04 15:08:42.000,5.7.0,47.0,445.0,42,True,269.0,pyinstaller,conda-forge/pyinstaller,,34025.0,33837.0,https://pypi.org/project/pyinstaller,2022-05-17 18:32:22.000,830772.0,842309.0,https://anaconda.org/conda-forge/pyinstaller,2022-12-13 12:32:51.658,388668.0,1.0,188.0,734259.0,,,,,,,,,,,,,,,,,,,
16,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2023-01-05 13:52:30.000,2023-01-03 08:00:07,8183.0,309.0,950.0,72.0,3345.0,4028.0,4424.0,2022-12-17 14:12:07.662,2.15.9,159.0,503.0,42,True,678.0,pylint,conda-forge/pylint,,319545.0,298268.0,https://pypi.org/project/pylint,2022-06-29 13:48:28.000,11600968.0,11646997.0,https://anaconda.org/conda-forge/pylint,2022-12-17 19:09:29.288,3544304.0,1.0,21277.0,,,,,,,,,,,,,,,,,,,,
17,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2023-01-02 15:46:27.000,2023-01-02 15:46:26,2351.0,59.0,251.0,33.0,294.0,1459.0,2557.0,2022-11-23 19:29:25.198,6.0.0,87.0,172.0,42,True,24.0,flake8,conda-forge/flake8,,367268.0,325377.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,18119087.0,18186992.0,https://anaconda.org/conda-forge/flake8,2022-11-25 17:20:29.044,5364522.0,1.0,41891.0,,,,,,,,,,,,,,,,,,,,
18,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-12-29 02:11:13.000,2022-11-06 23:57:33,1821.0,27.0,2143.0,234.0,1098.0,1644.0,15606.0,2022-11-01 18:34:14.000,1.4.2,55.0,225.0,41,True,128.0,mkdocs,conda-forge/mkdocs,['mkdocs'],32933.0,29184.0,https://pypi.org/project/mkdocs,2022-03-26 19:53:18.000,1031399.0,1034109.0,https://anaconda.org/conda-forge/mkdocs,2022-11-12 09:58:55.579,219544.0,1.0,3749.0,,,,,,,,,,,,,,,,,,,,
19,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2023-01-01 11:56:29.000,2022-12-30 11:51:00,13777.0,59.0,2048.0,480.0,609.0,3737.0,7668.0,2022-11-03 17:22:13.392,6.0.1,96.0,172.0,41,True,265.0,robotframework,conda-forge/robotframework,,7591.0,6543.0,https://pypi.org/project/robotframework,2022-05-16 07:56:15.000,1340686.0,1342461.0,https://anaconda.org/conda-forge/robotframework,2022-11-03 22:03:39.410,106238.0,1.0,1048.0,539.0,,,,,,,,,,,,,,,,,,,
20,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2023-01-03 04:31:55.000,2022-12-11 21:18:00,12584.0,108.0,538.0,68.0,2186.0,1300.0,6434.0,2022-12-11 21:19:34.875,6.61.0,1007.0,297.0,41,True,47.0,hypothesis,conda-forge/hypothesis,,17459.0,15487.0,https://pypi.org/project/hypothesis,2022-07-05 05:13:25.000,3875509.0,3965357.0,https://anaconda.org/conda-forge/hypothesis,2022-12-12 02:21:59.717,7008173.0,1.0,1972.0,,,,,,,,,,,,,,,,,,,,
21,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-12-16 14:37:25.000,2022-12-16 14:37:22,8325.0,39.0,480.0,114.0,564.0,1284.0,5300.0,2022-11-21 22:34:01.796,0.18.2,32.0,156.0,41,True,48.0,jedi,conda-forge/jedi,,265324.0,257016.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,16148330.0,16326798.0,https://anaconda.org/conda-forge/jedi,2022-11-22 16:27:48.875,13385163.0,1.0,8308.0,,,,,,,,,,,,,,,,,,,,
22,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2023-01-03 05:16:16.000,2023-01-03 05:16:15,630.0,39.0,970.0,160.0,1196.0,1178.0,4357.0,2022-12-05 22:47:06.493,20.17.1,197.0,241.0,41,True,76.0,virtualenv,conda-forge/virtualenv,,221676.0,203920.0,https://pypi.org/project/virtualenv,2022-07-27 21:53:47.000,38705840.0,38752400.0,https://anaconda.org/conda-forge/virtualenv,2022-12-10 21:22:07.054,3259239.0,2.0,17756.0,,,,,,,,,,,,,,,,,,,,
23,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2023-01-05 12:58:41.000,2023-01-03 00:32:08,2368.0,89.0,687.0,85.0,998.0,1627.0,9476.0,2022-12-25 22:55:17.761,2.21.0,170.0,147.0,40,True,23.0,pre-commit,conda-forge/pre-commit,,73636.0,70189.0,https://pypi.org/project/pre-commit,2022-05-05 13:55:13.000,6469712.0,6528987.0,https://anaconda.org/conda-forge/pre-commit,2022-12-26 22:14:49.155,2270479.0,1.0,3447.0,249494.0,,,,,,,,,,,,,,,,,,,
24,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2023-01-03 20:32:12.000,2023-01-03 20:32:09,4019.0,107.0,502.0,42.0,898.0,1045.0,5464.0,2022-12-21 21:06:15.253,5.11.4,140.0,272.0,40,True,128.0,isort,conda-forge/isort,,315619.0,300500.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,24032856.0,24085382.0,https://anaconda.org/conda-forge/isort,2022-12-22 02:50:08.993,4097073.0,2.0,15119.0,,-1.0,,,,,,,,,,,,,,,,,,
25,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2023-01-05 00:31:04.000,2023-01-04 22:40:30,16156.0,90.0,1285.0,194.0,3400.0,7868.0,5086.0,2022-12-07 03:19:23.000,22.11.1,100.0,410.0,40,True,1030.0,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,186396.0,650016.0,https://anaconda.org/conda-forge/conda,2022-12-07 23:51:39.020,35698772.0,1.0,1090.0,,,,,,,,,,,,,,,,,,,,
26,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2023-01-05 13:10:55.000,2023-01-05 00:10:51,495.0,173.0,459.0,40.0,1211.0,1446.0,3136.0,2023-01-05 00:32:14.523,4.2.3,167.0,265.0,40,True,70.0,tox,conda-forge/tox,['pytest'],88709.0,67818.0,https://pypi.org/project/tox,2022-06-29 23:24:55.000,9983351.0,9992850.0,https://anaconda.org/conda-forge/tox,2022-12-30 14:03:24.401,607967.0,1.0,20891.0,,,,,,,,,,,,,,,,,,,,
27,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2023-01-04 16:11:28.000,2023-01-03 22:29:16,2702.0,93.0,1852.0,184.0,2196.0,4032.0,23170.0,2022-12-12 01:33:01.951,1.3.1,156.0,419.0,39,True,658.0,poetry,conda-forge/poetry,,155.0,,https://pypi.org/project/poetry,2022-08-31 03:48:14.633,9760020.0,10034540.0,https://anaconda.org/conda-forge/poetry,2022-12-16 14:20:32.695,731953.0,2.0,155.0,14813272.0,,,,,,,,,,,,,,,,,,,
28,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2023-01-04 21:10:36.000,2023-01-04 08:06:01,1594.0,75.0,335.0,58.0,1011.0,615.0,1399.0,2022-12-19 09:44:00.703,1.12.1,170.0,154.0,39,True,214.0,sentry-sdk,conda-forge/sentry-sdk,,27413.0,27413.0,https://pypi.org/project/sentry-sdk,2022-10-21 14:39:28.000,16414452.0,16420741.0,https://anaconda.org/conda-forge/sentry-sdk,2022-12-19 20:05:56.250,310194.0,1.0,,3734.0,,,,,,,,,,,,,,,,,,,
29,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2023-01-05 10:21:31.000,2022-12-13 06:27:57,1353.0,34.0,671.0,119.0,449.0,587.0,4748.0,2022-11-23 18:29:05.901,2.10.0,16.0,131.0,38,True,116.0,pycodestyle,conda-forge/pycodestyle,,297329.0,285968.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,25713392.0,25783600.0,https://anaconda.org/conda-forge/pycodestyle,2022-11-24 16:23:10.571,5546501.0,1.0,11361.0,,,,,,,,,,,,,,,,,,,,
30,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2023-01-05 00:02:25.000,2023-01-04 01:04:43,623.0,44.0,209.0,26.0,358.0,234.0,451.0,2022-12-07 23:18:35.000,22.0,40.0,84.0,38,True,71.0,packaging,conda-forge/packaging,,566416.0,548914.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,129475374.0,129781643.0,https://anaconda.org/conda-forge/packaging,2022-12-08 20:23:39.118,24194042.0,1.0,17502.0,641.0,,,,,,,,,,,,,,,,,,,
31,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2023-01-05 05:21:50.000,2022-12-23 08:49:23,4540.0,102.0,1333.0,492.0,577.0,1347.0,22032.0,2022-10-29 09:42:17.000,3.3.0,90.0,166.0,37,True,243.0,glances,conda-forge/glances,,613.0,563.0,https://pypi.org/project/glances,2022-05-26 08:29:00.000,196429.0,198641.0,https://anaconda.org/conda-forge/glances,2022-11-03 21:02:41.924,180715.0,1.0,50.0,827.0,,,,,,,,,,,,,,,,,,,
32,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-12-29 00:45:09.000,2022-12-28 17:10:08,1858.0,73.0,554.0,105.0,867.0,782.0,6516.0,2022-12-17 18:13:03.703,6.12.1,109.0,186.0,37,True,121.0,pip-tools,conda-forge/pip-tools,,1867.0,,https://pypi.org/project/pip-tools,2022-06-30 09:26:49.000,7581996.0,7584007.0,https://anaconda.org/conda-forge/pip-tools,2022-12-19 17:41:20.916,66381.0,2.0,1867.0,,,,,,,,,,,,,,,,,,,,
33,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2023-01-04 21:59:53.000,2023-01-04 21:45:54,1440.0,23.0,1699.0,160.0,646.0,575.0,4268.0,2022-11-04 19:24:09.941,1.1.1,39.0,113.0,37,True,220.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],6054.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2022-10-13 20:24:36.386,2920090.0,2959318.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2022-12-12 17:56:57.173,3020585.0,2.0,6038.0,,,,,,,,,,,,,,,,,,,,
34,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-12-16 10:58:26.000,2022-12-15 14:53:41,2808.0,33.0,279.0,66.0,216.0,349.0,4238.0,2022-12-15 15:08:07.499,2.0.1,72.0,57.0,37,True,104.0,autopep8,conda-forge/autopep8,,154967.0,149282.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,2470480.0,2482450.0,https://anaconda.org/conda-forge/autopep8,2022-12-15 20:52:01.166,945636.0,2.0,5685.0,,,,,,,,,,,,,,,,,,,,
35,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-01-04 15:12:53.000,2023-01-04 14:45:28,3071.0,406.0,163.0,25.0,320.0,210.0,1499.0,2022-12-15 12:27:02.007,1.6.0,79.0,76.0,37,True,79.0,rope,conda-forge/rope,,48541.0,46939.0,https://pypi.org/project/rope,2022-06-22 07:57:01.000,507159.0,521121.0,https://anaconda.org/conda-forge/rope,2022-12-15 18:15:14.516,963385.0,1.0,1602.0,,,,,,,,,,,,,,,,,,,,
36,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-11-27 21:15:38.000,2022-11-27 21:15:37,553.0,12.0,170.0,27.0,286.0,435.0,1223.0,2022-11-24 16:55:02.246,3.0.1,36.0,84.0,37,True,63.0,pyflakes,conda-forge/pyflakes,,196121.0,182482.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,16811824.0,16879377.0,https://anaconda.org/conda-forge/pyflakes,2022-11-24 20:00:59.834,5336716.0,1.0,13639.0,,,,,,,,,,,,,,,,,,,,
37,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2023-01-01 14:01:39.000,2022-12-21 11:05:49,677.0,19.0,572.0,119.0,92.0,615.0,13742.0,2022-01-29 13:50:01.000,0.6.0,18.0,41.0,36,True,69.0,loguru,conda-forge/loguru,,36717.0,35008.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,3506171.0,3524321.0,https://anaconda.org/conda-forge/loguru,2022-10-26 21:41:01.021,853074.0,2.0,1709.0,,,,,,,,,,,,,,,,,,,,
38,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2023-01-04 22:07:31.000,2023-01-04 22:07:31,5627.0,258.0,676.0,82.0,477.0,3507.0,9383.0,2023-01-04 07:00:49.000,1.1.287,371.0,85.0,36,True,11.0,,,,433.0,426.0,,,,311258.0,,,,2.0,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2023-01-04 06:55:41.978,7.0,311258.0,,,,,,,,
39,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2023-01-02 14:05:22.000,2023-01-01 16:55:56,23410.0,357.0,1619.0,203.0,5264.0,793.0,4965.0,2022-12-04 12:01:05.939,3.7.0,121.0,831.0,36,True,667.0,buildbot,conda-forge/buildbot,,768.0,311.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,29212.0,31445.0,https://anaconda.org/conda-forge/buildbot,2022-12-04 16:31:50.847,71781.0,1.0,457.0,28984.0,,,,,,,,,,,,,,,,,,,
40,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-12-31 04:27:19.000,2022-12-31 04:27:17,3571.0,3.0,337.0,97.0,224.0,380.0,3784.0,2022-09-30 21:54:38.717,1.7.3,58.0,57.0,36,True,352.0,invoke,conda-forge/invoke,,17510.0,14881.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,3624290.0,3635014.0,https://anaconda.org/conda-forge/invoke,2022-10-06 14:51:40.510,868700.0,1.0,2629.0,,,,,,,,,,,,,,,,,,,,
