,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2024-05-18 18:04:11.000000,2024-05-18 18:04:11,6063.0,31.0,1357.0,233.0,688.0,1440.0,9985.0,2024-01-19 20:47:14.000,5.9.8,93.0,207.0,45,True,,314.0,psutil,conda-forge/psutil,,,107107679.0,499727.0,489813.0,https://pypi.org/project/psutil,2024-01-19 20:47:14.000,9914.0,106435316.0,https://anaconda.org/conda-forge/psutil,2024-02-08 19:11:03.012,30928723.0,1.0,,,,,,,,,,,,,,,,,,
11,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2024-05-23 11:06:23.000000,2024-04-27 02:37:11,8762.0,35.0,1848.0,360.0,1881.0,3941.0,24634.0,2024-02-05 01:04:03.000,2023.12.1,386.0,505.0,44,True,,256.0,pipenv,conda-forge/pipenv,,,11211316.0,135404.0,135190.0,https://pypi.org/project/pipenv,2024-02-05 01:04:03.000,214.0,11208039.0,https://anaconda.org/conda-forge/pipenv,2024-02-05 03:05:28.328,157323.0,1.0,,,,,,,,,,,,,,,,,,
12,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2024-05-14 13:45:25.000000,2024-05-01 14:24:50,3887.0,15.0,1673.0,540.0,1096.0,1075.0,47456.0,2024-02-28 14:52:38.000,13.7.1,191.0,238.0,43,True,,278.0,rich,conda-forge/rich,,,64218158.0,221141.0,209859.0,https://pypi.org/project/rich,2024-02-28 14:51:14.000,11282.0,64068167.0,https://anaconda.org/conda-forge/rich,2024-02-28 20:06:23.063,6899588.0,1.0,,,,,,,,,,,,,,,,,,
13,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2024-05-23 09:21:27.000000,2024-05-16 00:21:04,16872.0,138.0,1541.0,198.0,4281.0,8967.0,6143.0,2024-05-09 18:34:21.000,24.5.0,100.0,455.0,43,True,,684.0,conda,conda-forge/conda,,1204.0,1219431.0,47252.0,47176.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,76.0,152865.0,https://anaconda.org/conda-forge/conda,2024-05-13 20:42:07.349,51194471.0,1.0,,,,,,,,,,,,,,,,,,
14,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2024-05-22 18:57:12.000000,2024-05-20 13:57:59,9185.0,104.0,1090.0,79.0,4209.0,4553.0,5142.0,2024-05-20 07:22:40.000,3.2.2,189.0,569.0,43,True,pylint-dev/pylint,899.0,pylint,conda-forge/pylint,,,24182887.0,430463.0,422416.0,https://pypi.org/project/pylint,2024-05-20 07:22:40.000,8047.0,24076870.0,https://anaconda.org/conda-forge/pylint,2024-05-20 13:39:40.995,4982806.0,1.0,1.0,,,,,,,,,,,,,,,,,
15,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2024-05-18 01:35:36.620767,2024-05-02 22:35:57,1986.0,7.0,1328.0,209.0,550.0,580.0,27599.0,2024-05-02 23:06:28.000,4.66.4,138.0,116.0,42,True,,512.0,tqdm,conda-forge/tqdm,,10821.0,99325443.0,758178.0,728858.0,https://pypi.org/project/tqdm,2024-05-02 22:42:09.000,29320.0,98758880.0,https://anaconda.org/conda-forge/tqdm,2024-05-04 20:37:43.357,26620518.0,1.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-05-18 01:35:36.620767,2.0,4493.0,,,,,,,,,,,,
16,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44.000,2024-05-23 13:20:50.000000,2024-05-23 11:19:08,6992.0,646.0,871.0,74.0,6852.0,3612.0,27248.0,2024-05-23 02:14:31.000,0.4.5,299.0,424.0,42,True,astral-sh/ruff,795.0,ruff,conda-forge/ruff,,467703.0,17588169.0,51700.0,46580.0,https://pypi.org/project/ruff,2024-05-23 01:29:13.000,5120.0,17516254.0,https://anaconda.org/conda-forge/ruff,2024-05-09 21:50:29.866,768312.0,1.0,,,,,,,,,,,,,,,,,,
17,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2024-05-21 15:23:20.000000,2024-05-21 15:23:20,6252.0,158.0,3337.0,126.0,2882.0,2298.0,18545.0,2024-05-20 10:49:50.000,9.5.24,384.0,271.0,42,True,,25.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,4528838.0,50383.0,47954.0,https://pypi.org/project/mkdocs-material,2024-05-20 10:49:50.000,2429.0,4520784.0,https://anaconda.org/conda-forge/mkdocs-material,2024-05-20 17:22:24.287,386614.0,1.0,,,,,,,,,,,,,,,,,,
18,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2024-05-10 08:31:09.000000,2024-05-10 08:31:09,2085.0,38.0,2359.0,234.0,1281.0,1914.0,18427.0,2024-04-20 17:55:42.000,1.6.0,61.0,250.0,42,True,,69.0,mkdocs,conda-forge/mkdocs,['mkdocs'],,3778044.0,65342.0,61873.0,https://pypi.org/project/mkdocs,2024-04-20 17:55:42.000,3469.0,3768365.0,https://anaconda.org/conda-forge/mkdocs,2024-04-27 21:27:13.348,338795.0,1.0,,,,,,,,,,,,,,,,,,
19,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2024-05-23 10:07:56.000000,2024-05-22 10:19:25,9230.0,77.0,1922.0,233.0,2379.0,5003.0,11371.0,2024-05-21 22:45:51.000,6.7.0,64.0,467.0,42,True,,280.0,pyinstaller,conda-forge/pyinstaller,,745454.0,2437289.0,59540.0,58772.0,https://pypi.org/project/pyinstaller,2024-05-21 22:43:35.000,768.0,2417201.0,https://anaconda.org/conda-forge/pyinstaller,2024-05-22 15:44:59.074,570613.0,1.0,,,,,,,,,,,,,,,,,,
20,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2024-05-23 07:48:46.000000,2024-05-22 22:22:33,14439.0,401.0,575.0,74.0,2455.0,1501.0,7321.0,2024-05-22 22:22:37.000,6.102.5,1179.0,333.0,42,True,,45.0,hypothesis,conda-forge/hypothesis,,,9408295.0,28885.0,26886.0,https://pypi.org/project/hypothesis,2024-05-22 22:22:37.000,1999.0,9225332.0,https://anaconda.org/conda-forge/hypothesis,2024-05-23 04:45:42.725,8782268.0,1.0,,,,,,,,,,,,,,,,,,
21,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2024-05-20 19:28:48.000000,2024-05-13 20:41:14,796.0,31.0,1007.0,168.0,1372.0,1297.0,4723.0,2024-05-13 20:40:04.000,20.26.2,220.0,276.0,42,True,,23.0,virtualenv,conda-forge/virtualenv,,,128825533.0,385116.0,383658.0,https://pypi.org/project/virtualenv,2024-05-13 20:40:04.000,1458.0,128667148.0,https://anaconda.org/conda-forge/virtualenv,2024-05-14 10:08:42.458,6810555.0,2.0,,,,,,,,,,,,,,,,,,
22,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2024-05-21 20:44:13.000000,2024-05-21 09:49:17,3274.0,175.0,2212.0,189.0,2849.0,5113.0,29748.0,2024-05-08 13:45:07.000,1.8.3,170.0,555.0,41,True,,651.0,poetry,conda-forge/poetry,,15444708.0,35748772.0,580.0,,https://pypi.org/project/poetry,2024-05-08 13:45:07.000,580.0,35495781.0,https://anaconda.org/conda-forge/poetry,2024-05-09 20:24:44.300,1215582.0,2.0,,,,,,,,,,,,,,,,,,
23,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2024-05-11 13:08:35.287000,2024-05-11 01:24:51,2658.0,21.0,766.0,86.0,1182.0,1969.0,12184.0,2024-05-11 01:31:03.000,3.7.1,192.0,157.0,41,True,,26.0,pre-commit,conda-forge/pre-commit,,1373250.0,22244083.0,200734.0,189656.0,https://pypi.org/project/pre-commit,2024-05-11 01:25:16.000,11078.0,22115536.0,https://anaconda.org/conda-forge/pre-commit,2024-05-11 13:08:35.287,4548625.0,1.0,,,,,,,,,,,,,,,,,,
24,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2024-05-22 22:44:47.000000,2024-05-22 22:44:47,8418.0,6.0,500.0,113.0,597.0,1335.0,5688.0,2023-10-02 09:20:35.000,0.19.1,34.0,169.0,41,True,,60.0,jedi,conda-forge/jedi,,,39765396.0,432783.0,431807.0,https://pypi.org/project/jedi,2023-10-02 09:20:35.000,976.0,39293830.0,https://anaconda.org/conda-forge/jedi,2023-10-03 09:44:27.309,22163648.0,1.0,,,,,,,,,,,,,,,,,,
25,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2024-04-29 23:30:59.000000,2024-04-15 21:41:33,2453.0,7.0,301.0,38.0,363.0,1544.0,3292.0,2024-01-05 00:41:49.000,7.0.0,89.0,176.0,41,True,,24.0,flake8,conda-forge/flake8,,,29095259.0,570856.0,551403.0,https://pypi.org/project/flake8,2024-01-05 00:41:49.000,19453.0,28942816.0,https://anaconda.org/conda-forge/flake8,2024-01-05 19:47:00.587,7317281.0,1.0,,,,,,,,,,,,,,,,,,
26,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2024-05-22 22:29:33.000000,2024-05-19 04:07:53,5635.0,267.0,1446.0,501.0,816.0,1611.0,25246.0,2024-05-18 09:31:28.000,4.0.5,105.0,187.0,40,True,,223.0,glances,conda-forge/glances,,1584.0,677344.0,886.0,882.0,https://pypi.org/project/glances,2024-05-18 09:31:28.000,4.0,671852.0,https://anaconda.org/conda-forge/glances,2024-03-24 14:18:05.288,219152.0,1.0,,,,,,,,,,,,,,,,,,
27,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2024-05-21 13:25:05.000000,2024-04-26 11:41:07,14553.0,15.0,2250.0,479.0,723.0,4122.0,9198.0,2024-01-11 16:01:12.000,7.0,127.0,198.0,40,True,,323.0,robotframework,conda-forge/robotframework,,554.0,2597797.0,11244.0,10450.0,https://pypi.org/project/robotframework,2024-01-11 16:17:42.000,794.0,2593126.0,https://anaconda.org/conda-forge/robotframework,2024-01-11 22:50:41.389,177360.0,1.0,,,,,,,,,,,,,,,,,,
28,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2024-05-21 05:36:16.000000,2024-01-15 05:16:11,4162.0,,563.0,46.0,983.0,1075.0,6330.0,2023-12-13 20:37:31.000,5.13.2,146.0,294.0,40,True,,229.0,isort,conda-forge/isort,,,39178027.0,480258.0,468206.0,https://pypi.org/project/isort,2023-12-13 20:37:23.000,12052.0,39050131.0,https://anaconda.org/conda-forge/isort,2023-12-14 01:51:17.173,5883257.0,2.0,,,,,,,,,,,,,,,,,,
29,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2024-05-16 10:38:55.000000,2024-05-16 10:38:54,1220.0,69.0,221.0,50.0,434.0,371.0,1373.0,2024-04-28 19:29:56.000,3.6.1,69.0,102.0,40,True,,254.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],36.0,25296116.0,102309.0,98564.0,https://pypi.org/project/pytest-xdist,2024-04-28 19:29:52.000,3745.0,25165999.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5985130.0,1.0,,,,,,,,,,,,,,,,,,
30,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2024-05-20 04:20:55.000000,2024-04-01 20:13:38,1346.0,4.0,886.0,211.0,377.0,463.0,13664.0,2023-09-22 18:40:43.000,0.40.2,74.0,154.0,39,True,,394.0,yapf,conda-forge/yapf,,,5845682.0,94720.0,93555.0,https://pypi.org/project/yapf,2023-09-22 18:40:43.000,1165.0,5797250.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1792020.0,2.0,,,,,,,,,,,,,,,,,,
31,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2024-05-23 04:45:20.000000,2024-05-22 23:10:05,7427.0,258.0,1289.0,117.0,1392.0,5608.0,12216.0,2024-05-22 02:13:22.000,1.1.364,448.0,111.0,39,True,,13.0,,,,2408.0,1536920.0,869.0,854.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2024-05-22 02:05:48.376,15.0,1536806.0,,,,,,,
32,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4, 3.5, 3.6, 3.7, 3.8,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2024-05-23 14:27:07.000000,2024-05-23 14:06:43,12415.0,460.0,587.0,133.0,389.0,2136.0,11000.0,2024-05-16 18:01:17.000,2.2.3,302.0,172.0,39,True,,110.0,nuitka,conda-forge/nuitka,,,123417.0,2099.0,2028.0,https://pypi.org/project/nuitka,2024-05-16 18:01:17.000,71.0,109021.0,https://anaconda.org/conda-forge/nuitka,2024-05-17 06:40:43.732,691054.0,1.0,,,,,,,,,,,,,,,,,,
33,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2024-05-21 06:11:02.000000,2024-05-13 05:22:04,2175.0,48.0,599.0,102.0,1010.0,900.0,7505.0,2024-03-06 12:13:40.000,7.4.1,121.0,215.0,39,True,,168.0,pip-tools,conda-forge/pip-tools,,,12396158.0,29829.0,27864.0,https://pypi.org/project/pip-tools,2024-03-06 12:13:40.000,1965.0,12392996.0,https://anaconda.org/conda-forge/pip-tools,2024-03-06 14:43:42.984,151818.0,2.0,,,,,,,,,,,,,,,,,,
34,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2024-05-22 17:34:26.982000,2024-05-22 12:07:58,2891.0,45.0,291.0,72.0,251.0,376.0,4531.0,2024-05-22 12:09:58.000,2.1.1,77.0,63.0,39,True,,121.0,autopep8,conda-forge/autopep8,,,4904832.0,209877.0,208352.0,https://pypi.org/project/autopep8,2024-05-22 12:09:58.000,1525.0,4873100.0,https://anaconda.org/conda-forge/autopep8,2024-05-22 17:34:26.982,1491437.0,2.0,,,,,,,,,,,,,,,,,,
35,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2024-05-20 16:48:59.000000,2024-05-20 15:15:47,740.0,33.0,504.0,42.0,1434.0,1613.0,3550.0,2024-04-26 18:57:34.000,4.15.0,216.0,306.0,39,True,,98.0,tox,conda-forge/tox,['pytest'],,15076289.0,123358.0,114910.0,https://pypi.org/project/tox,2024-04-26 18:57:34.000,8448.0,15056782.0,https://anaconda.org/conda-forge/tox,2024-04-27 16:24:46.561,936348.0,1.0,,,,,,,,,,,,,,,,,,
36,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2024-05-21 22:43:06.000000,2024-05-21 22:43:05,1217.0,86.0,299.0,39.0,594.0,454.0,1544.0,2024-05-16 13:49:47.000,5.1.0,54.0,122.0,39,True,,54.0,twine,conda-forge/twine,,13.0,6970215.0,118380.0,104779.0,https://pypi.org/project/twine,2024-05-16 13:49:47.000,13601.0,6949535.0,https://anaconda.org/conda-forge/twine,2024-05-17 15:09:38.845,971987.0,1.0,,,,,,,,,,,,,,,,,,
37,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2024-05-17 06:10:38.000000,2024-05-17 06:09:54,824.0,21.0,666.0,138.0,183.0,798.0,18330.0,2023-09-11 15:25:24.000,0.7.2,21.0,53.0,38,True,,161.0,loguru,conda-forge/loguru,,,25450833.0,89731.0,84070.0,https://pypi.org/project/loguru,2023-09-11 15:24:35.000,5661.0,25405133.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,2193646.0,1.0,,,,,,,,,,,,,,,,,,
38,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2024-05-22 12:37:50.000000,2024-05-22 12:20:36,788.0,57.0,822.0,136.0,892.0,1235.0,10868.0,2024-05-17 15:06:03.000,1.44.0,111.0,38.0,38,True,,38.0,playwright,,,,3299725.0,17003.0,16091.0,https://pypi.org/project/playwright,2024-05-17 15:06:03.000,912.0,3299725.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
39,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2024-05-10 10:10:38.000000,2024-05-10 10:10:38,1369.0,22.0,581.0,67.0,452.0,479.0,6050.0,2024-03-08 19:25:54.000,1.7.8,39.0,178.0,38,True,,195.0,bandit,conda-forge/bandit,,778.0,4928820.0,49981.0,48740.0,https://pypi.org/project/bandit,2024-03-08 19:25:54.000,1241.0,4921627.0,https://anaconda.org/conda-forge/bandit,2024-04-21 17:22:11.867,308852.0,1.0,,,,,,,,,,,,,,,,,,
40,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2024-05-23 13:32:13.000000,2024-05-23 13:31:18,2438.0,283.0,460.0,76.0,1787.0,1077.0,1760.0,2024-05-23 13:31:01.000,2.3.1,240.0,218.0,38,True,,205.0,sentry-sdk,conda-forge/sentry-sdk,,2096.0,32853963.0,808.0,,https://pypi.org/project/sentry-sdk,2024-05-23 13:30:43.000,808.0,32836968.0,https://anaconda.org/conda-forge/sentry-sdk,2024-05-21 17:27:23.323,795157.0,1.0,,,,,,,,,,,,,,,,,,
