,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
191,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,28.0,8.0,23.0,22.0,368.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,24,False,,20.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],,582473.0,2907.0,2624.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,283.0,575197.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,625745.0,3.0,,,,,,,,,,,,,,,,,,
192,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2024-02-08 12:24:35.000,2023-09-13 20:26:49,293.0,,72.0,10.0,102.0,90.0,276.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,,13.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],,622907.0,554.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,554.0,620161.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,249974.0,3.0,,,,,,,,,,,,,,,,,,
193,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2024-04-08 19:10:19.000,2023-08-12 17:19:26,116.0,,22.0,6.0,18.0,28.0,235.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,24,True,,9.0,xenon,conda-forge/xenon,,,159993.0,1268.0,1223.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,45.0,159708.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,22851.0,3.0,,,,,,,,,,,,,,,,,,
194,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,10.0,171.0,23.0,202.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,24,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,,,53758.0,1261.0,1168.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,93.0,53446.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,13136.0,3.0,,,,,,,,,,,,,,,,,,
195,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2024-04-22 21:33:15.000,2024-04-22 21:33:15,184.0,1.0,24.0,5.0,26.0,16.0,198.0,2023-06-09 06:33:02.577,2.3.0,19.0,14.0,24,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,,,658823.0,15771.0,15743.0,https://pypi.org/project/eradicate,2023-06-09 06:33:02.577,28.0,658519.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,11581.0,2.0,,,,,,,,,,,,,,,,,,
196,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2021-02-11 03:06:29.408,2024-05-24 01:21:00.804,2023-11-06 14:59:10,539.0,,40.0,,,,168.0,2024-05-23 15:38:10.000,0.9.33,34.0,24.0,24,True,,,asteval,conda-forge/asteval,,,412632.0,112.0,,https://pypi.org/project/asteval,2024-05-23 15:38:10.000,112.0,402790.0,https://anaconda.org/conda-forge/asteval,2024-05-24 01:21:00.804,393692.0,3.0,,,,,,,,,,,,,,,,,,
197,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2024-01-16 09:57:00.000,2023-06-24 21:25:38,106.0,,60.0,7.0,27.0,39.0,161.0,2024-01-16 09:57:00.000,0.6.6,30.0,19.0,24,True,,,sphinx-markdown-builder,,['sphinx'],,74456.0,969.0,844.0,https://pypi.org/project/sphinx-markdown-builder,2024-01-16 09:57:00.000,125.0,74456.0,,,,3.0,,,,,,,,,,,,,,,,,,
198,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,32.0,3.0,45.0,80.0,50.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,24,False,,21.0,pytkdocs,conda-forge/pytkdocs,,,232476.0,1467.0,1445.0,https://pypi.org/project/pytkdocs,2022-03-07 18:50:03.302,22.0,229970.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,110269.0,3.0,,,,,,,,,,,,,,,,,,
199,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2024-04-09 21:14:13.000,2024-04-09 21:14:13,512.0,6.0,392.0,74.0,139.0,243.0,6101.0,2024-04-07 20:02:01.000,1.2.3,11.0,61.0,23,True,,111.0,,,,,,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
200,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,155.0,71.0,32.0,57.0,3951.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,False,,30.0,vprof,,,,5969.0,130.0,119.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,11.0,5969.0,,,,3.0,,,,,,,,,,,,,,,,,,
201,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,230.0,68.0,116.0,78.0,2164.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,24.0,python-taint,,,122.0,2868.0,104.0,102.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,2.0,2867.0,,,,3.0,,,,,,,,,,,,,,,,,,
202,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2024-05-20 06:15:12.000,2024-01-26 19:10:51,133.0,,49.0,10.0,102.0,39.0,958.0,2023-09-03 16:53:31.000,0.12.2,18.0,13.0,23,True,,24.0,python-devtools,conda-forge/python-devtools,,,1893.0,5655.0,5655.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,,1272.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,23616.0,3.0,,,,,,,,,,,,,,,,,,
203,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,,90.0,23.0,35.0,142.0,771.0,2023-10-07 21:15:17.000,0.13.0.1,28.0,20.0,23,True,,22.0,py2exe,,,17322.0,16270.0,2042.0,2032.0,https://pypi.org/project/py2exe,2023-10-07 21:21:25.000,10.0,15996.0,,,,3.0,,,,,,,,,,,,,,,,,,
204,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2024-06-05 19:59:38.000,2024-06-05 19:59:38,351.0,16.0,62.0,26.0,344.0,85.0,655.0,2023-10-26 02:37:12.000,2.1.0,11.0,43.0,23,False,,32.0,fixit,,,,51443.0,74.0,67.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,7.0,51443.0,,,,3.0,,,,,,,,,,,,,,,,,,
205,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2024-03-09 15:45:13.000,2024-03-09 15:37:17,100.0,2.0,34.0,8.0,20.0,63.0,447.0,2023-08-19 21:31:54.000,2.9.2,24.0,8.0,23,True,,20.0,mkdocs-awesome-pages-plugin,,['mkdocs'],,302426.0,4317.0,4171.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2023-08-19 21:30:31.000,146.0,302426.0,,,,3.0,,,,,,,,,,,,,,,,,,
206,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000,2021-10-14 20:29:54,188.0,,75.0,11.0,51.0,44.0,308.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,23,False,,77.0,mkdocs-with-pdf,,['mkdocs'],,47697.0,529.0,526.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,3.0,47697.0,,,,3.0,,,,,,,,,,,,,,,,,,
207,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,30.0,286.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,53.0,baron,,,,52443.0,371.0,366.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,5.0,52443.0,,,,3.0,,,,,,,,,,,,,,,,,,
208,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2024-06-03 19:53:29.000,2024-04-29 20:44:30,140.0,4.0,22.0,7.0,60.0,14.0,242.0,2023-10-03 12:20:54.000,1.5.0,11.0,11.0,23,True,,5.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],4.0,316764.0,1878.0,1684.0,https://pypi.org/project/pytest-datadir,2023-10-03 12:20:51.000,194.0,304181.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,251664.0,3.0,,,,,,,,,,,,,,,,,,
209,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2024-06-02 19:26:24.000,2024-05-31 16:58:16,874.0,3.0,10.0,7.0,108.0,28.0,205.0,2024-05-31 17:06:56.000,1.1.4,70.0,9.0,23,True,,20.0,xdoctest,conda-forge/xdoctest,,,341084.0,185.0,,https://pypi.org/project/xdoctest,2024-05-31 17:03:36.000,185.0,336249.0,https://anaconda.org/conda-forge/xdoctest,2024-06-01 02:12:04.499,222410.0,3.0,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
210,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2024-05-31 02:08:48.000,2024-01-16 13:20:10,156.0,,37.0,8.0,43.0,28.0,183.0,2021-07-27 09:00:22.000,0.4.8,18.0,11.0,23,True,,6.0,lazydocs,,,,8472.0,250.0,228.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,22.0,8472.0,,,,3.0,,,,,,,,,,,,,,,,,,
211,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2024-04-24 15:59:26.000,2024-04-24 15:59:25,898.0,15.0,19.0,8.0,27.0,67.0,129.0,2024-02-10 14:29:57.000,12.6.1,62.0,24.0,23,True,,5.0,pip-run,,,,17238.0,73.0,64.0,https://pypi.org/project/pip-run,2024-02-10 14:29:40.000,9.0,17238.0,,,,3.0,,,,,,,,,,,,,,,,,,
212,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2024-05-31 19:20:08.000,2024-05-31 19:20:06,253.0,18.0,19.0,4.0,15.0,79.0,125.0,2024-05-31 19:19:32.000,2.5.0,44.0,8.0,23,True,,11.0,mkdocs-print-site-plugin,,['mkdocs'],,22503.0,318.0,308.0,https://pypi.org/project/mkdocs-print-site-plugin,2024-05-31 19:19:32.000,10.0,22503.0,,,,3.0,,,,,,,,,,,,,,,,,,
213,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,186.0,71.0,170.0,128.0,1757.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,22,False,,89.0,sixpack,,,,177.0,11.0,11.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,,177.0,,,,3.0,,,,,,,,,,,,,,,,,,
214,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,48.0,24.0,55.0,73.0,1316.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,67.0,pyflow,,,6904.0,555.0,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,436.0,,,,3.0,,,,,,,,,,,,,,,,,,
215,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,75.0,17.0,43.0,32.0,861.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,22,False,,32.0,portray,,,,14042.0,847.0,825.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,22.0,14042.0,,,,3.0,,,,,,,,,,,,,,,,,,
216,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,146.0,16.0,66.0,28.0,843.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,22,False,,35.0,pycco,,,,2864.0,334.0,328.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,6.0,2864.0,,,,3.0,,,,,,,,,,,,,,,,,,
217,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2024-03-01 11:47:43.000,2023-04-16 21:21:14,535.0,,85.0,13.0,88.0,93.0,457.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,22,False,,46.0,paver,conda-forge/paver,,,109098.0,13.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,13.0,108781.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,28931.0,3.0,,,,,,,,,,,,,,,,,,
218,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2024-05-21 13:24:54.000,2023-12-18 17:23:36,498.0,,24.0,11.0,45.0,15.0,369.0,2021-04-08 20:14:54.000,1.8.0,23.0,11.0,22,True,,8.0,manhole,conda-forge/manhole,,,51508.0,291.0,285.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,6.0,50853.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,22926.0,3.0,,,,,,,,,,,,,,,,,,
219,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2024-06-04 01:45:53.000,2024-06-04 01:45:53,495.0,14.0,22.0,5.0,215.0,59.0,331.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,22,True,,,add-trailing-comma,,,,58476.0,22.0,,https://pypi.org/project/add-trailing-comma,2023-08-30 17:27:37.000,22.0,58476.0,,,,3.0,,,,,,,,,,,,,,,,,,
220,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,44.0,19.0,32.0,46.0,309.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,22,False,,42.0,mkdocs-pdf-export-plugin,,['mkdocs'],,26217.0,990.0,984.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,6.0,26217.0,,,,3.0,,,,,,,,,,,,,,,,,,
221,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2024-03-20 17:16:12.000,2023-12-01 19:07:59,597.0,,41.0,7.0,28.0,46.0,175.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,22,True,,31.0,releases,conda-forge/sphinx-releases,['sphinx'],,16201.0,669.0,630.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,39.0,15507.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,50680.0,3.0,,,,,,,,,,,,,,,,,,
222,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,115.0,74.0,25.0,20.0,2964.0,2017-06-28 06:10:16.000,0.1.3,5.0,18.0,21,False,,17.0,profiling,,,,1150.0,75.0,73.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,2.0,1150.0,,,,3.0,,,,,,,,,,,,,,,,,,
223,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-10-08 18:16:39.000,2023-10-08 18:16:39,353.0,,204.0,58.0,44.0,16.0,2779.0,,,13.0,24.0,21,True,,42.0,pyrasite,,,,7099.0,57.0,57.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,,7099.0,,,,3.0,,,,,,,,,,,,,,,,,,
224,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,58.0,26.0,63.0,33.0,1414.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,35.0,pyannotate,,,,7996.0,167.0,133.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,34.0,7996.0,,,,3.0,,,,,,,,,,,,,,,,,,
225,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,,18.0,6.0,83.0,41.0,166.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,21,True,,12.0,pandas-vet,conda-forge/pandas-vet,['flake8'],73.0,44720.0,483.0,446.0,https://pypi.org/project/pandas-vet,2023-08-11 15:09:04.000,37.0,44066.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,18302.0,3.0,,,,,,,,,,,,,,,,,,
226,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,27.0,5.0,18.0,17.0,111.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,21,False,,12.0,flake8-bandit,,['flake8'],,541597.0,198.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,198.0,541597.0,,,,3.0,,,,,,,,,,,,,,,,,,
227,reloadium,reloadware/reloadium,debugging,Hot Reloading and Profiling for Python.,,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-05-24 16:13:26.000,2024-05-24 16:13:26,57.0,3.0,55.0,25.0,33.0,119.0,2720.0,2024-05-22 15:28:18.000,1.5.1,50.0,3.0,20,True,,18.0,reloadium,,,,4103.0,,,https://pypi.org/project/reloadium,2024-05-22 15:28:18.000,,4103.0,,,,3.0,,,,,,,,,,,,,,,,,,
228,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2023-10-16 20:29:11.000,2023-10-16 20:22:41,416.0,,74.0,42.0,48.0,36.0,1640.0,2023-10-16 20:29:11.000,0.9.5,41.0,10.0,20,True,,21.0,birdseye,,,,1229.0,8.0,,https://pypi.org/project/birdseye,2023-10-16 20:29:11.000,8.0,1229.0,,,,3.0,,,,,,,,,,,,,,,,,,
229,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000,2023-12-28 22:31:34,105.0,,55.0,44.0,24.0,25.0,1574.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,20,True,,8.0,xar,,,,508.0,30.0,30.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,508.0,,,,3.0,,,,,,,,,,,,,,,,,,
230,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739,2019-10-30 17:50:10,279.0,,63.0,1.0,,,466.0,,,13.0,10.0,20,False,,,assertpy,conda-forge/assertpy,,,470402.0,88.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,88.0,469870.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,25005.0,3.0,,,,,,,,,,,,,,,,,,
231,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,40.0,371.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,20,False,,3.0,vex,,,,16186.0,34.0,31.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,3.0,16186.0,,,,3.0,,,,,,,,,,,,,,,,,,
232,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2024-01-07 09:46:41.000,2024-01-07 09:46:36,493.0,,22.0,5.0,185.0,107.0,239.0,2023-12-24 07:42:09.000,1.2.1,57.0,16.0,20,True,hakancelikdev/unimport,11.0,unimport,,,,19986.0,16.0,,https://pypi.org/project/unimport,2023-12-24 07:42:09.000,16.0,19986.0,,,,3.0,,,,,,,,,,,,,,,,,,
233,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-12-25 09:43:40.000,2023-12-25 09:43:39,144.0,,19.0,5.0,70.0,72.0,182.0,2023-09-23 21:40:23.000,0.21.0,38.0,14.0,20,True,,51.0,flake8-simplify,conda-forge/flake8-simplify,,,344471.0,86.0,,https://pypi.org/project/flake8-simplify,2023-09-23 21:40:23.000,86.0,343525.0,https://anaconda.org/conda-forge/flake8-simplify,2023-09-26 17:41:17.851,39754.0,3.0,,,,,,,,,,,,,,,,,,
234,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,,17.0,2.0,16.0,21.0,162.0,2023-04-10 19:35:00.918,0.14.1,17.0,16.0,20,False,,24.0,dlint,conda-forge/dlint,,,140289.0,91.0,,https://pypi.org/project/dlint,2022-08-09 19:17:19.574,91.0,140137.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,4740.0,3.0,,,,,,,,,,,,,,,,,,
