,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2025-07-14 06:49:58.000,2025-07-14 06:49:58,2005.0,23.0,2610.0,232.0,1935.0,2378.0,40640.0,2025-01-29 04:15:38.000,25.1.0,65.0,468.0,44,True,,366.0,black,conda-forge/black,,124117.0,79549468.0,665450.0,632931.0,https://pypi.org/project/black,2025-01-29 04:15:38.000,32519.0,79278599.0,https://anaconda.org/conda-forge/black,2025-04-22 14:56:50.293,16154176.0,1.0,,,,,,,,,,,,,,,,,,
11,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2025-07-14 14:07:18.000,2025-07-14 14:07:18,9761.0,66.0,1987.0,230.0,2585.0,5261.0,12506.0,2025-07-04 21:50:42.000,6.14.2,74.0,480.0,44,True,,281.0,pyinstaller,conda-forge/pyinstaller,,751099.0,4040579.0,84912.0,83742.0,https://pypi.org/project/pyinstaller,2025-07-04 21:48:00.000,1170.0,4012167.0,https://anaconda.org/conda-forge/pyinstaller,2025-07-05 10:21:24.916,1248680.0,1.0,,,,,,,,,,,,,,,,,,
12,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2025-07-14 05:16:42.000,2025-07-01 18:29:08,22106.0,139.0,2199.0,165.0,6244.0,6087.0,7226.0,2025-03-02 22:31:56.000,8.2.3,229.0,878.0,44,False,,1238.0,sphinx,conda-forge/sphinx,['sphinx'],,74611571.0,484713.0,457357.0,https://pypi.org/project/sphinx,2025-03-02 22:31:56.000,27356.0,74424319.0,https://anaconda.org/conda-forge/sphinx,2025-04-22 14:56:26.059,11609631.0,1.0,,,,,,,,,,,,,,,,,,
13,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2025-07-14 20:52:56.000,2025-07-14 20:52:55,9655.0,77.0,1176.0,77.0,4656.0,4781.0,5510.0,2025-05-04 17:07:48.000,3.3.7,203.0,611.0,44,True,pylint-dev/pylint,1006.0,pylint,conda-forge/pylint,,204.0,32374732.0,489281.0,479128.0,https://pypi.org/project/pylint,2025-05-04 17:07:48.000,10153.0,32269765.0,https://anaconda.org/conda-forge/pylint,2025-05-04 19:46:25.805,6402814.0,1.0,,,,,,,,,,,,,,,,,,
14,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2025-07-07 01:12:14.679,2025-07-04 14:38:31,15097.0,132.0,2459.0,479.0,810.0,4424.0,10865.0,2025-07-04 14:43:52.000,7.3.2,145.0,217.0,43,True,,270.0,robotframework,conda-forge/robotframework,,572.0,3714741.0,14579.0,13628.0,https://pypi.org/project/robotframework,2025-07-04 14:35:54.000,951.0,3710387.0,https://anaconda.org/conda-forge/robotframework,2025-07-07 01:12:14.679,226243.0,1.0,,,,,,,,,,,,,,,,,,
15,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2025-07-15 14:12:20.000,2025-07-15 14:12:20,6237.0,32.0,1415.0,231.0,774.0,1503.0,10736.0,2025-02-13 21:54:12.000,7.0.0,97.0,220.0,43,True,,355.0,psutil,conda-forge/psutil,,,188366347.0,12776.0,,https://pypi.org/project/psutil,2025-02-13 21:54:12.000,12776.0,187568999.0,https://anaconda.org/conda-forge/psutil,2025-04-22 14:56:22.590,47840926.0,1.0,,,,,,,,,,,,,,,,,,
16,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2025-07-17 14:09:50.000,2025-07-16 19:21:08,17342.0,119.0,1849.0,186.0,4843.0,9532.0,6998.0,2025-06-05 15:24:51.000,25.5.1,103.0,464.0,43,True,,611.0,conda,conda-forge/conda,,26101.0,1052992.0,51772.0,51689.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,83.0,36680.0,https://anaconda.org/conda-forge/conda,2025-06-06 09:40:17.270,62993213.0,1.0,,,,,,,,,,,,,,,,,,
17,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2025-07-14 18:13:29.000,2025-07-10 16:07:21,937.0,26.0,1047.0,169.0,1495.0,1330.0,4941.0,2025-05-08 17:59:08.000,20.31.2,237.0,290.0,43,True,,38.0,virtualenv,conda-forge/virtualenv,,,275715511.0,487234.0,485412.0,https://pypi.org/project/virtualenv,2025-05-08 17:58:21.000,1822.0,275490924.0,https://anaconda.org/conda-forge/virtualenv,2025-05-09 09:08:51.500,12801507.0,2.0,,,,,,,,,,,,,,,,,,
18,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2025-05-22 12:10:29.000,2024-11-12 13:36:45,2019.0,,1390.0,212.0,582.0,587.0,30130.0,2024-11-27 19:23:27.000,4.67.1,142.0,129.0,42,True,,562.0,tqdm,conda-forge/tqdm,,14624.0,179218105.0,1188669.0,1146345.0,https://pypi.org/project/tqdm,2024-11-24 20:12:19.000,42324.0,178578979.0,https://anaconda.org/conda-forge/tqdm,2025-04-22 14:56:23.993,38974707.0,1.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-12-14 01:39:50.951159,2.0,5147.0,,,,,,,,,,,,
19,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2025-07-16 09:26:46.000,2025-07-16 09:26:43,6605.0,33.0,3785.0,142.0,3262.0,2590.0,23920.0,2025-07-01 10:14:13.000,9.6.15,426.0,321.0,41,True,,5.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,11360336.0,76032.0,71418.0,https://pypi.org/project/mkdocs-material,2025-07-01 10:14:13.000,4614.0,11348577.0,https://anaconda.org/conda-forge/mkdocs-material,2025-07-01 15:15:16.102,729071.0,1.0,,,,,,,,,,,,,,,,,,
20,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2025-06-24 19:37:13.000,2025-06-24 19:37:11,2755.0,8.0,877.0,91.0,1260.0,2169.0,14017.0,2025-03-18 21:42:20.000,4.2.0,197.0,162.0,41,True,,30.0,pre-commit,conda-forge/pre-commit,,3102666.0,57369155.0,263144.0,247178.0,https://pypi.org/project/pre-commit,2025-03-18 21:35:19.000,15966.0,57200601.0,https://anaconda.org/conda-forge/pre-commit,2025-04-22 14:57:10.434,7374426.0,1.0,,,,,,,,,,,,,,,,,,
21,hypothesis,HypothesisWorks/hypothesis,testing,The property-based testing library for Python.,,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2025-07-16 07:27:55.917,2025-07-15 23:36:30,16261.0,475.0,616.0,71.0,2778.0,1618.0,7926.0,2025-07-15 23:37:00.000,hypothesis-python-6.135.32,1400.0,350.0,41,True,,73.0,hypothesis,conda-forge/hypothesis,,,21137409.0,36845.0,34199.0,https://pypi.org/project/hypothesis,2025-07-15 23:36:37.000,2646.0,20916644.0,https://anaconda.org/conda-forge/hypothesis,2025-07-16 07:27:55.917,13687443.0,1.0,,,,,,,,,,,,,,,,,,
22,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2025-06-19 23:11:07.000,2025-06-19 23:10:50,4332.0,5.0,599.0,46.0,1050.0,1115.0,6783.0,2025-02-26 21:15:25.000,6.0.1,148.0,315.0,41,True,,233.0,isort,conda-forge/isort,,,69305236.0,571743.0,556756.0,https://pypi.org/project/isort,2025-02-26 21:13:14.000,14987.0,69178217.0,https://anaconda.org/conda-forge/isort,2025-05-02 12:53:46.732,7621154.0,2.0,,,,,,,,,,,,,,,,,,
23,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2025-06-24 10:28:21.000,2025-06-24 10:28:18,8467.0,9.0,514.0,113.0,615.0,1361.0,5975.0,2024-11-11 01:41:40.000,0.19.2,35.0,175.0,41,True,,83.0,jedi,conda-forge/jedi,,,67271146.0,581863.0,580710.0,https://pypi.org/project/jedi,2024-11-11 01:41:40.000,1153.0,66752000.0,https://anaconda.org/conda-forge/jedi,2025-04-22 14:56:29.139,31667960.0,1.0,,,,,,,,,,,,,,,,,,
24,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2025-06-26 20:01:55.726,2025-06-20 19:43:22,2484.0,9.0,328.0,37.0,382.0,1578.0,3645.0,2025-06-20 19:31:34.000,7.3.0,94.0,178.0,41,True,,23.0,flake8,conda-forge/flake8,,,47817306.0,686580.0,660046.0,https://pypi.org/project/flake8,2025-06-20 19:31:34.000,26534.0,47673653.0,https://anaconda.org/conda-forge/flake8,2025-06-26 20:01:55.726,8906503.0,1.0,,,,,,,,,,,,,,,,,,
25,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2025-07-14 20:15:02.000,2025-07-07 14:58:46,3596.0,25.0,2352.0,190.0,3161.0,5700.0,33450.0,2025-05-04 13:38:41.000,2.1.3,178.0,607.0,40,True,,572.0,poetry,conda-forge/poetry,,15546768.0,73104823.0,831.0,,https://pypi.org/project/poetry,2025-05-04 13:38:41.000,831.0,72856759.0,https://anaconda.org/conda-forge/poetry,2025-05-05 10:56:52.763,3423914.0,2.0,,,,,,,,,,,,,,,,,,
26,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2025-04-22 14:56:22.183,2025-02-21 14:12:15,2115.0,,2509.0,230.0,1329.0,1984.0,20752.0,2024-08-30 12:24:05.000,1.6.1,62.0,258.0,40,True,,119.0,mkdocs,conda-forge/mkdocs,['mkdocs'],,8701378.0,92867.0,87069.0,https://pypi.org/project/mkdocs,2024-08-30 12:24:05.000,5798.0,8690807.0,https://anaconda.org/conda-forge/mkdocs,2025-04-22 14:56:22.183,518006.0,1.0,,,,,,,,,,,,,,,,,,
27,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2025-07-16 18:49:13.000,2025-07-16 18:49:13,974.0,51.0,1015.0,149.0,1115.0,1415.0,13392.0,2025-06-25 21:48:34.000,1.53.0,122.0,48.0,40,True,,48.0,playwright,,,,14885967.0,46690.0,44318.0,https://pypi.org/project/playwright,2025-06-25 21:48:34.000,2372.0,14885967.0,,,,1.0,,,,,,,,,,,,,,,,,,
28,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2025-07-14 19:16:59.000,2025-07-14 19:16:58,884.0,27.0,536.0,41.0,1566.0,1671.0,3821.0,2025-06-17 15:17:48.000,4.27.0,237.0,327.0,40,True,,135.0,tox,conda-forge/tox,['pytest'],,34427709.0,139867.0,128952.0,https://pypi.org/project/tox,2025-06-17 15:17:48.000,10915.0,34404827.0,https://anaconda.org/conda-forge/tox,2025-06-17 22:09:33.144,1418743.0,1.0,,,,,,,,,,,,,,,,,,
29,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2025-07-12 16:17:31.000,2025-07-12 16:17:21,6430.0,210.0,1601.0,508.0,955.0,1921.0,29217.0,2025-07-09 15:40:39.000,4.3.3,124.0,204.0,39,True,,134.0,glances,conda-forge/glances,,1681.0,190004.0,1194.0,1190.0,https://pypi.org/project/glances,2025-07-09 15:40:39.000,4.0,184480.0,https://anaconda.org/conda-forge/glances,2025-04-22 14:56:20.672,297541.0,1.0,,,,,,,,,,,,,,,,,,
30,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2025-07-08 23:31:40.000,2025-07-08 23:31:39,8344.0,64.0,1716.0,133.0,2227.0,6983.0,14553.0,2025-07-08 21:05:46.332,1.1.403,487.0,125.0,39,True,,82.0,,,,5089.0,1573043.0,1418.0,1391.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2025-07-08 21:05:46.332,27.0,1572855.0,,,,,,,
31,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2025-06-27 16:02:09.000,2025-02-10 20:44:26,1355.0,,892.0,203.0,409.0,466.0,13917.0,2024-11-14 00:11:39.000,0.43.0,75.0,156.0,39,True,,398.0,yapf,conda-forge/yapf,,,9218229.0,107664.0,106408.0,https://pypi.org/project/yapf,2024-11-14 00:11:39.000,1256.0,9172505.0,https://anaconda.org/conda-forge/yapf,2025-04-22 14:56:24.153,2331940.0,2.0,,,,,,,,,,,,,,,,,,
32,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4-3.13. You feed it your..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2025-07-09 08:50:20.000,2025-07-08 15:55:02,13790.0,644.0,702.0,139.0,464.0,2447.0,13491.0,2025-07-08 16:04:10.000,2.7.12,356.0,196.0,39,True,,191.0,nuitka,conda-forge/nuitka,,,423346.0,3456.0,3341.0,https://pypi.org/project/nuitka,2025-07-08 16:04:10.000,115.0,392019.0,https://anaconda.org/conda-forge/nuitka,2025-07-09 04:52:13.623,1942294.0,1.0,,,,,,,,,,,,,,,,,,
33,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2025-07-14 01:12:38.000,2025-07-14 01:12:38,9672.0,105.0,331.0,61.0,1244.0,2807.0,2251.0,2025-03-27 20:46:09.000,4.9.1,40.0,171.0,39,True,,655.0,scons,conda-forge/scons,,1768.0,732869.0,3950.0,3898.0,https://pypi.org/project/scons,2025-03-27 20:42:16.000,52.0,716497.0,https://anaconda.org/conda-forge/scons,2025-04-22 14:56:33.410,964596.0,1.0,,,,,,,,,,,,,,,,,,
34,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2025-07-17 14:43:27.000,2025-07-17 14:41:11,3107.0,106.0,555.0,79.0,2745.0,1571.0,2037.0,2025-07-15 12:07:56.000,2.33.0,282.0,278.0,39,True,,193.0,sentry-sdk,conda-forge/sentry-sdk,,4003.0,57895096.0,1235.0,,https://pypi.org/project/sentry-sdk,2025-07-15 12:07:40.000,1235.0,57873539.0,https://anaconda.org/conda-forge/sentry-sdk,2025-07-15 14:25:23.793,1305703.0,1.0,,,,,,,,,,,,,,,,,,
35,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2025-07-16 05:22:51.000,2025-07-16 05:22:50,1013.0,20.0,216.0,40.0,270.0,286.0,1918.0,2025-06-12 10:47:45.000,6.2.1,51.0,95.0,39,True,,150.0,pytest-cov,conda-forge/pytest-cov,['pytest'],,90913930.0,443481.0,403301.0,https://pypi.org/project/pytest-cov,2025-06-12 10:47:45.000,40180.0,90677887.0,https://anaconda.org/conda-forge/pytest-cov,2025-06-13 01:28:23.973,14634723.0,2.0,,,,,,,,,,,,,,,,,,
36,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2025-07-14 22:34:53.000,2025-07-14 22:34:51,1321.0,21.0,237.0,52.0,519.0,389.0,1661.0,2025-07-01 13:31:02.000,3.8.0,71.0,109.0,39,True,,279.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],270.0,52821025.0,124789.0,119172.0,https://pypi.org/project/pytest-xdist,2025-07-01 13:30:56.000,5617.0,52674170.0,https://anaconda.org/conda-forge/pytest-xdist,2025-07-02 10:39:49.174,8810549.0,2.0,,,,,,,,,,,,,,,,,,
37,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2025-07-16 04:58:51.000,2025-07-16 04:58:28,1082.0,131.0,161.0,35.0,785.0,323.0,1534.0,2025-07-16 04:29:24.000,1.1.0,69.0,71.0,39,True,,47.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1617.0,48766441.0,159582.0,150587.0,https://pypi.org/project/pytest-asyncio,2025-07-16 04:29:24.000,8995.0,48726316.0,https://anaconda.org/conda-forge/pytest-asyncio,2025-05-27 00:23:54.236,2485418.0,2.0,,,,,,,,,,,,,,,,,,
38,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2025-07-03 21:02:02.000,2025-07-03 21:02:01,760.0,25.0,265.0,31.0,513.0,316.0,664.0,2025-04-19 11:49:36.000,25.0,47.0,123.0,39,True,,116.0,packaging,conda-forge/packaging,,919.0,643788845.0,1788642.0,1774861.0,https://pypi.org/project/packaging,2025-04-19 11:48:57.000,13781.0,642655590.0,https://anaconda.org/conda-forge/packaging,2025-04-22 18:15:05.471,70261023.0,1.0,,,,,,,,,,,,,,,,,,
39,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2025-07-14 14:36:37.000,2025-07-14 14:08:30,952.0,10.0,740.0,140.0,257.0,874.0,22194.0,2024-12-06 11:25:42.000,0.7.3,22.0,66.0,38,True,,242.0,loguru,conda-forge/loguru,,,25538543.0,150425.0,140374.0,https://pypi.org/project/loguru,2024-12-06 11:20:54.000,10051.0,25483020.0,https://anaconda.org/conda-forge/loguru,2025-05-07 16:22:25.668,3442462.0,2.0,,,,,,,,,,,,,,,,,,
40,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2025-07-15 09:54:06.000,2025-07-15 02:17:17,3101.0,52.0,445.0,41.0,1257.0,1848.0,8432.0,2025-06-30 01:53:46.000,2.25.4,233.0,223.0,38,True,,46.0,pdm,conda-forge/pdm,,355.0,6067781.0,696.0,498.0,https://pypi.org/project/pdm,2025-06-30 01:49:44.000,198.0,6035895.0,https://anaconda.org/conda-forge/pdm,2025-06-30 11:20:34.978,1466309.0,2.0,,,,,,,,,,,,,,,,,,
