,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
45,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2021-05-16 09:57:59.000,2021-03-04 09:33:31.000,62.0,56.0,830.0,2021-02-22 07:34:12.000,0.8.9,25.0,67.0,,conda-forge/tabulate,tabulate,27.0,502.0,52177.0,44075.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000,8102.0,16678817.0,16696222.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132,1044330.0,2.0,,,,,,,,,,
46,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,31,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2021-05-27 13:50:09.000,2021-05-17 19:34:49.000,146.0,228.0,705.0,2021-02-09 21:06:38.000,2.2.1,55.0,73.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,191.0,863.0,25587.0,18245.0,https://pypi.org/project/pytest-xdist,2021-02-09 21:06:38.000,7342.0,4306852.0,4330640.0,https://anaconda.org/conda-forge/pytest-xdist,2021-02-10 14:13:48.139,1379718.0,2.0,,,,,,,,,,
47,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2021-04-28 00:08:02.000,2020-01-10 23:50:18.000,154.0,51.0,608.0,2018-10-03 01:39:17.000,0.7.12,24.0,28.0,['sphinx'],conda-forge/alabaster,alabaster,75.0,350.0,60573.0,45675.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,14898.0,3964753.0,4005281.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,2350661.0,2.0,,,,,,,,,,
48,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,coveralls-clients/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2021-05-25 17:28:11.000,2021-05-25 17:28:10.000,174.0,132.0,457.0,2021-05-24 21:57:41.000,3.1.0,39.0,57.0,['pytest'],,coveralls,5.0,408.0,34629.0,17621.0,https://pypi.org/project/coveralls,2021-05-24 21:57:41.000,17008.0,541866.0,541866.0,,,,2.0,,,TheKevJames/coveralls-python,,,,,,,
49,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,31,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2021-05-19 19:05:47.000,2021-05-06 20:44:23.000,152.0,144.0,300.0,2021-01-29 20:27:31.000,20.9,35.0,69.0,,conda-forge/packaging,packaging,52.0,,240034.0,210834.0,https://pypi.org/project/packaging,2021-01-29 20:24:35.000,29200.0,53740870.0,53867779.0,https://anaconda.org/conda-forge/packaging,2021-02-04 17:30:01.516,7487434.0,1.0,83.0,,,,,,,,,
50,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2021-05-27 08:50:09.000,2021-05-27 08:49:58.000,1186.0,1163.0,18436.0,2021-05-11 07:14:30.000,3.1.7,54.0,143.0,,conda-forge/glances,glances,200.0,3951.0,354.0,304.0,https://pypi.org/project/glances,2021-05-02 14:38:44.000,50.0,127155.0,129310.0,https://anaconda.org/conda-forge/glances,2021-02-07 19:32:17.197,133271.0,1.0,426.0,,,,,,,,,
51,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,30,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2021-05-24 23:17:20.000,2021-05-19 15:13:17.000,5540.0,94.0,17189.0,2020-07-01 21:59:00.000,1.1.0,13.0,65.0,['sphinx'],conda-forge/numpydoc,numpydoc,51.0,,33070.0,25722.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000,7348.0,243080.0,257866.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384,768922.0,2.0,,,,,,,,,,
52,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2021-05-04 19:59:56.000,2021-05-04 19:59:56.000,791.0,370.0,11743.0,2020-04-23 19:07:36.000,0.30.0,67.0,126.0,,conda-forge/yapf,yapf,313.0,,23384.0,19978.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000,3406.0,1665020.0,1675962.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357,645629.0,3.0,,,,,,,,,,
53,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,30,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2021-05-16 17:48:19.000,2021-05-16 17:21:31.000,248.0,142.0,6930.0,2021-05-16 17:48:19.000,0.3.7,30.0,25.0,,,py-spy,62.0,389.0,877.0,827.0,https://pypi.org/project/py-spy,2021-05-16 17:48:19.000,50.0,514512.0,514745.0,,,,1.0,5144.0,1.0,,py-spy,,,,,,
54,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,30,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2021-04-30 15:18:47.000,2021-04-18 05:05:11.000,694.0,167.0,5105.0,2020-10-06 22:15:19.000,0.9.52,49.0,50.0,,conda-forge/pyautogui,pyautogui,300.0,390.0,8538.0,7930.0,https://pypi.org/project/pyautogui,2020-10-06 22:15:19.000,608.0,455781.0,458676.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308,121630.0,2.0,,,,,,,,,,
55,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2021-05-27 13:16:46.000,2021-05-25 12:47:30.000,315.0,340.0,2505.0,2018-05-05 15:05:40.000,2.11.1,36.0,114.0,,conda-forge/factory_boy,factory_boy,138.0,877.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,4256.0,1662473.0,1663671.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466,67093.0,2.0,,,,,,,,,,
56,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2021-05-18 22:35:13.379,2021-05-17 20:39:45.000,146.0,194.0,774.0,2021-05-17 20:37:45.000,6.1.1,17.0,72.0,,conda-forge/pydocstyle,pydocstyle,73.0,710.0,20380.0,16460.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,3920.0,2145388.0,2151553.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,357607.0,2.0,51.0,,,,,,,,,
57,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,30,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2021-05-11 22:04:17.000,2021-01-23 03:26:17.000,170.0,180.0,421.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,['pytest'],conda-forge/pytest-html,pytest-html,81.0,376.0,11102.0,10118.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,984.0,1753379.0,1756099.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,130590.0,2.0,,,,,,,,,,
58,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,30,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2021-04-12 00:18:06.000,2021-04-12 00:18:06.000,46.0,75.0,183.0,2020-12-30 23:17:52.000,1.4.2,29.0,21.0,,,typed_ast,6.0,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000,10362.0,16982943.0,16982943.0,,,,1.0,,,,,,,,,,
59,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2021-05-20 07:26:20.000,2021-05-19 08:23:53.000,892.0,93.0,14435.0,2021-05-19 08:24:40.000,0.5.0,54.0,26.0,,conda-forge/pysnooper,pysnooper,18.0,299.0,448.0,402.0,https://pypi.org/project/pysnooper,2021-05-19 08:24:40.000,46.0,95445.0,96928.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747,35614.0,1.0,,,,,,,,,,
60,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,29,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2021-05-27 13:48:57.000,2021-05-27 13:48:53.000,318.0,193.0,5389.0,2021-05-14 19:50:13.000,0.9.3,62.0,160.0,,,pyre-check,65.0,9201.0,46.0,,https://pypi.org/project/pyre-check,2021-05-14 01:29:18.000,46.0,19754.0,19754.0,,,,2.0,,,,,,,,,,
61,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,29,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2021-05-24 16:18:09.000,2021-05-24 16:18:09.000,250.0,10.0,3521.0,2021-04-30 19:15:30.000,3.2.5,8.0,24.0,,conda-forge/line_profiler,line_profiler,31.0,160.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000,692.0,463079.0,466066.0,https://anaconda.org/conda-forge/line_profiler,2021-05-01 02:19:56.551,179230.0,2.0,,,,,,,,,,
62,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2021-05-13 18:45:04.000,2021-05-05 05:08:31.000,225.0,88.0,3414.0,2019-11-14 11:06:56.000,0.4.10,38.0,50.0,,conda-forge/pipreqs,pipreqs,82.0,300.0,5800.0,5272.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000,528.0,103130.0,103504.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,20993.0,3.0,,,,,,,,,,
63,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,29,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2021-05-27 07:29:31.000,2021-05-27 07:29:29.000,273.0,866.0,1482.0,2021-02-27 12:22:01.000,0.15.2,51.0,141.0,,,wemake-python-styleguide,83.0,1706.0,350.0,336.0,https://pypi.org/project/wemake-python-styleguide,2021-02-27 12:21:14.000,14.0,72588.0,72588.0,,,,2.0,,,,,,,,,,
64,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,29,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-05-20 05:33:00.000,2021-05-20 05:32:18.000,122.0,116.0,1136.0,2020-10-07 16:08:59.000,0.18.0,19.0,63.0,,conda-forge/rope,rope,75.0,1881.0,31486.0,28554.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000,2932.0,404970.0,415641.0,https://anaconda.org/conda-forge/rope,2021-04-19 19:56:13.091,522884.0,1.0,,,,,,,,,,
65,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,29,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2021-05-18 12:01:18.000,2021-05-18 12:01:17.000,95.0,89.0,1066.0,2021-05-18 11:53:27.000,3.6.1,52.0,54.0,['pytest'],conda-forge/pytest-mock,pytest-mock,10.0,,22516.0,16336.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000,6180.0,4096064.0,4111929.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653,920205.0,2.0,,,,,,,,,,
66,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,29,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2021-05-21 06:41:07.000,2021-04-21 23:06:33.000,79.0,94.0,727.0,2021-04-21 23:04:29.000,0.15.1,20.0,26.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,65.0,169.0,14333.0,12305.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000,2028.0,1641822.0,1650647.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013,423617.0,2.0,,,,,,,,,,
67,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2021-04-03 17:18:13.000,2021-04-01 21:18:24.000,41.0,53.0,544.0,2021-04-01 21:21:59.000,21.4.3,34.0,37.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,36.0,163.0,4689.0,3649.0,https://pypi.org/project/flake8-bugbear,2021-04-01 21:21:59.000,1040.0,808824.0,822737.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-04-02 22:23:40.112,292180.0,2.0,,,,,,,,,,
68,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2021-05-18 23:51:54.000,2021-05-18 23:33:51.000,138.0,338.0,533.0,2021-05-06 19:46:25.000,4.30.0,59.0,94.0,,conda-forge/breathe,breathe,98.0,1467.0,6553.0,4545.0,https://pypi.org/project/breathe,2021-05-06 19:45:36.000,2008.0,91407.0,94975.0,https://anaconda.org/conda-forge/breathe,2021-05-08 22:53:25.599,192671.0,2.0,65.0,,,,,,,,,
69,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,29,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2021-05-19 15:40:44.000,2021-04-17 17:19:27.000,71.0,31.0,459.0,2021-03-02 19:34:23.000,2.1.0,14.0,27.0,,conda-forge/prettytable,prettytable,18.0,309.0,16760.0,16760.0,https://pypi.org/project/prettytable,2021-03-02 19:34:23.000,0.0,3352847.0,3357422.0,https://anaconda.org/conda-forge/prettytable,2021-03-02 22:49:12.885,269941.0,2.0,,,,,,,,,,
70,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,29,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2021-04-02 23:49:37.000,2021-04-02 23:49:37.000,40.0,34.0,401.0,2017-01-26 22:13:14.000,0.6.1,11.0,21.0,,conda-forge/mccabe,mccabe,7.0,142.0,226469.0,195459.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000,31010.0,17875408.0,17920487.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536,2659682.0,1.0,,,,,,,,,,
71,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,29,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2021-05-03 07:19:25.000,2021-05-03 02:35:11.000,66.0,,218.0,2021-04-21 10:37:50.000,4.1.0,37.0,179.0,['flake8'],,hacking,,1049.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,8690.0,196216.0,196216.0,,,,2.0,,,,,,,,,,
72,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2021-05-21 10:00:55.000,2021-04-30 07:22:02.000,274.0,280.0,3301.0,2020-12-21 11:12:37.000,4.1.3,30.0,106.0,,,mimesis,7.0,1958.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000,84.0,109426.0,109428.0,,,,2.0,157.0,,,,,,,,,
73,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2021-05-25 21:44:30.000,2021-05-25 19:10:25.000,192.0,318.0,3282.0,2021-05-25 21:37:24.000,2021.5.25,102.0,61.0,,conda-forge/pytype,pytype,101.0,4310.0,88.0,,https://pypi.org/project/pytype,2021-05-25 21:37:24.000,88.0,98799.0,102646.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617,46170.0,2.0,,,,,,,,,,
74,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000,2021-05-19 09:43:09.000,2021-05-19 09:43:09.000,137.0,150.0,1499.0,2021-02-18 16:17:00.000,21.1.0,23.0,72.0,,conda-forge/structlog,structlog,33.0,,4443.0,3237.0,https://pypi.org/project/structlog,2021-02-18 16:06:29.000,1206.0,2095630.0,2097498.0,https://anaconda.org/conda-forge/structlog,2021-02-22 14:39:08.894,108392.0,2.0,,,,,,,,,,
75,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2021-05-27 13:38:35.000,2021-05-27 13:38:35.000,390.0,112.0,1225.0,,,8.0,75.0,,conda-forge/pyelftools,pyelftools,54.0,571.0,3024.0,2140.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000,884.0,669037.0,670081.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901,64769.0,2.0,,,,,,,,,,
76,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2021-05-23 07:40:10.000,2021-05-23 07:39:42.000,94.0,134.0,1219.0,2021-05-09 14:36:02.000,4.5.1,50.0,46.0,,conda-forge/radon,radon,20.0,514.0,2862.0,1764.0,https://pypi.org/project/radon,2021-05-23 07:40:10.000,1098.0,389164.0,389846.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841,29340.0,2.0,,,,,,,,,,
77,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2021-05-24 23:11:49.000,2021-05-17 00:52:19.000,210.0,2640.0,1149.0,2021-01-19 22:02:05.000,4.1.0,14.0,133.0,,conda-forge/scons,scons,664.0,7140.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000,50.0,163384.0,167175.0,https://anaconda.org/conda-forge/scons,2021-01-20 08:05:53.549,188928.0,2.0,352.0,,,,,,,,,
78,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,28,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2021-05-14 19:37:10.000,2021-04-28 19:57:23.000,85.0,68.0,1024.0,2021-01-15 19:34:46.000,1.10.3,38.0,35.0,,conda-forge/safety,safety,44.0,372.0,2444.0,1900.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000,544.0,580684.0,584729.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,17919.0,2.0,46196.0,,,,,,,,,
79,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,28,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2021-04-18 19:41:32.000,2020-10-12 16:12:03.000,142.0,45.0,974.0,2020-10-12 16:26:53.000,2.0.1,19.0,43.0,,conda-forge/python-json-logger,python-json-logger,18.0,179.0,16022.0,15104.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000,918.0,3075120.0,3088607.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,660892.0,2.0,,,,,,,,,,
80,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,28,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2021-03-15 00:40:40.000,2021-03-15 00:40:40.000,91.0,179.0,692.0,2020-09-09 13:36:59.000,3.53.1,94.0,38.0,,conda-forge/progressbar2,progressbar2,9.0,867.0,11452.0,9256.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000,2196.0,1040408.0,1045496.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844,278012.0,2.0,1571.0,,,,,,,,,
81,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-05-27 09:29:03.000,2021-05-27 09:28:52.000,72.0,62.0,689.0,2021-04-13 13:51:48.000,5.0.1,58.0,29.0,,conda-forge/colorlog,colorlog,2.0,,13558.0,9892.0,https://pypi.org/project/colorlog,2021-05-27 09:18:43.000,3666.0,4690189.0,4696085.0,https://anaconda.org/conda-forge/colorlog,2021-04-14 16:26:06.310,359678.0,2.0,,,,,,,,,,
82,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,28,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2021-03-10 16:59:07.000,2021-03-10 16:59:06.000,131.0,196.0,679.0,2021-01-27 21:57:28.000,0.10.0,26.0,71.0,,conda-forge/nose2,nose2,55.0,990.0,5686.0,3748.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000,1938.0,343924.0,344775.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,30654.0,2.0,,,,,,,,,,
83,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,28,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2021-03-15 17:27:04.000,2021-03-15 17:27:04.000,81.0,72.0,581.0,2019-12-10 01:50:33.000,0.8.1,14.0,31.0,,conda-forge/astor,astor,35.0,261.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,3756.0,3669777.0,3693267.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1151057.0,2.0,,,,,,,,,,
84,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2021-05-11 11:55:36.000,2021-03-29 11:37:20.000,170.0,203.0,511.0,2021-03-08 07:25:44.000,2.13.4,103.0,89.0,,,zc.buildout,138.0,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000,1974.0,98453.0,98453.0,,,,2.0,,,,,,,,,,
85,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,28,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2021-04-26 10:10:55.000,2021-04-26 10:09:38.000,99.0,149.0,464.0,2021-04-09 06:40:49.000,2.4.3,49.0,58.0,['pylint'],conda-forge/pylint-django,pylint-django,24.0,547.0,15726.0,13480.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000,2246.0,624359.0,625743.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984,78426.0,2.0,180.0,,,,,,,,,
86,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,28,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2021-03-12 20:36:06.000,2021-03-12 20:34:54.000,96.0,30.0,384.0,2021-03-12 20:36:06.000,1.4.2,26.0,34.0,,conda-forge/ddt,ddt,17.0,211.0,6027.0,3543.0,https://pypi.org/project/ddt,2020-05-15 02:43:35.000,2484.0,280240.0,281415.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,58793.0,2.0,,,,,,,,,,
87,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-05-13 16:10:26.000,2019-12-22 18:11:19.000,39.0,21.0,160.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,,conda-forge/astunparse,astunparse,18.0,86.0,20054.0,19872.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,182.0,4382270.0,4387871.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,263293.0,2.0,,,,,,,,,,
88,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2021-05-27 10:51:04.000,2021-05-25 09:35:56.000,286.0,723.0,4205.0,2021-04-15 16:56:28.000,0.6.14,150.0,94.0,,conda-forge/nuitka,nuitka,197.0,7743.0,54.0,,https://pypi.org/project/nuitka,2021-05-24 14:17:03.000,54.0,22013.0,26558.0,https://anaconda.org/conda-forge/nuitka,2021-05-24 21:35:45.068,277273.0,2.0,,,,,,,,,,
89,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,27,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-05-16 15:51:22.000,2021-05-16 15:13:58.000,1356.0,2371.0,3191.0,2017-05-30 10:07:57.000,0.11.1,730.0,482.0,,,coala-bears,846.0,4486.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,208.0,1995.0,1996.0,,,,2.0,135.0,,,,,,,,,
