,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
86,sqlmap,https://github.com/sqlmapproject/sqlmap,,Automatic SQL injection and database takeover tool.,security,27,True,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000000,2021-07-19 11:59:04.000000,2021-07-19 11:58:54.000000,4394.0,4318.0,20592.0,2021-06-08 12:05:25.000000,1.5.6,69.0,108.0,,,sqlmap,50.0,9792.0,8.0,,https://pypi.org/project/sqlmap,2021-07-04 21:08:17.000000,8.0,22229.0,22229.0,,,,2.0,,,,,,,,,,,,,,,
87,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000000,2021-07-22 10:29:24.000000,2021-07-02 09:39:48.000000,314.0,754.0,5579.0,2021-06-24 10:11:18.000000,0.6.16,155.0,98.0,,conda-forge/nuitka,nuitka,207.0,7864.0,54.0,,https://pypi.org/project/nuitka,2021-07-02 10:04:36.000000,54.0,24485.0,29180.0,https://anaconda.org/conda-forge/nuitka,2021-07-02 12:10:13.167000,295802.0,2.0,,,,,,,,,,,,,,,
88,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,27,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000000,2021-07-02 15:56:52.000000,2021-06-11 17:11:55.000000,1354.0,2371.0,3216.0,2017-05-30 10:07:57.000000,0.11.1,730.0,482.0,,,coala-bears,836.0,4487.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000000,208.0,4481.0,4482.0,,,,2.0,,145.0,,,,,,,,,,,,,
89,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,27,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000000,2021-06-12 20:24:38.000000,2021-06-12 20:24:38.000000,309.0,100.0,3002.0,2018-08-16 03:16:49.000000,0.54.0,52.0,88.0,,,memory_profiler,89.0,638.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000000,534.0,341430.0,341430.0,,,,2.0,,,,,,,,,,,,,,,
90,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,27,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000000,2021-07-11 10:15:43.000000,2021-06-29 19:25:54.000000,111.0,60.0,2868.0,2021-05-03 09:06:06.000000,3.4.2,29.0,29.0,,conda-forge/pyinstrument,pyinstrument,23.0,474.0,426.0,290.0,https://pypi.org/project/pyinstrument,2021-05-03 09:06:06.000000,136.0,164932.0,166242.0,https://anaconda.org/conda-forge/pyinstrument,2021-05-03 13:06:12.737000,75981.0,2.0,,,,,,,,,,,,,,,
91,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,27,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000000,2021-07-20 13:58:03.000000,2021-07-20 13:58:03.000000,182.0,141.0,2160.0,2017-09-02 18:52:28.000000,2017.1.4,69.0,78.0,,conda-forge/pudb,pudb,140.0,,3872.0,2446.0,https://pypi.org/project/pudb,2021-05-08 20:11:53.000000,1426.0,200945.0,202695.0,https://anaconda.org/conda-forge/pudb,2020-04-15 19:25:06.154000,105030.0,2.0,,,,,,,,,,,,,,,
92,flit,https://github.com/takluyver/flit,,Simplified packaging of Python modules.,build-tools,27,True,takluyver/flit,https://github.com/takluyver/flit,BSD-3-Clause,2015-03-13 21:22:27.000000,2021-07-10 12:00:49.000000,2021-07-04 11:35:58.000000,76.0,164.0,1453.0,2021-03-01 15:37:10.000000,3.1.0,39.0,44.0,,conda-forge/flit,flit,83.0,901.0,226.0,,https://pypi.org/project/flit,2021-03-01 15:37:10.000000,226.0,74026.0,75696.0,https://anaconda.org/conda-forge/flit,2021-03-22 11:34:50.479000,88530.0,3.0,,,,,,,,,,,,,,,
93,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,27,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579000,2021-07-22 03:55:47.000000,2021-07-21 21:08:14.000000,230.0,2646.0,1190.0,2021-01-19 22:02:05.000000,4.1.0,14.0,134.0,,conda-forge/scons,scons,644.0,7393.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000000,50.0,165709.0,169748.0,https://anaconda.org/conda-forge/scons,2021-06-29 20:52:44.572000,209423.0,3.0,,363.0,,,,,,,,,,,,,
94,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,27,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000000,2021-07-06 19:46:48.000000,2021-07-06 19:44:10.000000,126.0,192.0,1065.0,2020-09-04 06:38:01.000000,0.33.1,43.0,56.0,,conda-forge/doit,doit,64.0,1367.0,1199.0,733.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000000,466.0,218618.0,220059.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103000,61965.0,3.0,,,,,,,,,,,,,,,
95,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,27,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000000,2021-05-14 19:37:10.000000,2021-04-28 19:57:23.000000,89.0,68.0,1050.0,2021-01-15 19:34:46.000000,1.10.3,38.0,35.0,,conda-forge/safety,safety,44.0,372.0,2778.0,2234.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000000,544.0,567900.0,572499.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958000,19989.0,2.0,,61308.0,,,,,,,,,,,,,
96,pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,,py.test fixture for benchmarking code.,testing,27,True,ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000000,2021-06-14 13:01:06.000000,2021-06-14 13:01:06.000000,83.0,78.0,788.0,2021-04-17 19:47:26.000000,3.4.1,41.0,33.0,['pytest'],conda-forge/pytest-benchmark,pytest-benchmark,75.0,986.0,2720.0,1990.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000000,730.0,325405.0,336159.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860000,688308.0,3.0,,,,,,,,,,,,,,,
97,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,27,True,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000000,2020-10-24 19:01:48.000000,2020-10-24 18:04:51.000000,53.0,68.0,716.0,2020-07-06 18:40:33.000000,0.9.4,25.0,36.0,['pytest'],conda-forge/pytest-sugar,pytest-sugar,35.0,344.0,12272.0,7692.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000000,4580.0,476192.0,478427.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029000,105049.0,3.0,,,,,,,,,,,,,,,
98,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,27,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-03-15 00:40:40.000000,2021-03-15 00:40:40.000000,92.0,181.0,709.0,2020-09-09 13:36:59.000000,3.53.1,94.0,38.0,,conda-forge/progressbar2,progressbar2,9.0,867.0,12523.0,10327.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000000,2196.0,1348660.0,1354088.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,307511.0,3.0,,1600.0,,,,,,,,,,,,,
99,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,27,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000000,2021-03-15 17:27:04.000000,2021-03-15 17:27:04.000000,84.0,72.0,590.0,2019-12-10 01:50:33.000000,0.8.1,14.0,31.0,,conda-forge/astor,astor,34.0,261.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000000,3756.0,4025494.0,4049754.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971000,1237307.0,3.0,,,,,,,,,,,,,,,
100,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,27,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000000,2021-04-26 10:10:55.000000,2021-04-26 10:09:38.000000,101.0,150.0,468.0,2021-04-09 06:40:49.000000,2.4.3,49.0,58.0,['pylint'],conda-forge/pylint-django,pylint-django,28.0,547.0,16415.0,14169.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000000,2246.0,584779.0,586183.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984000,82323.0,2.0,,203.0,,,,,,,,,,,,,
101,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,27,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000000,2021-03-12 20:36:06.000000,2021-03-12 20:34:54.000000,96.0,30.0,389.0,2021-03-12 20:36:06.000000,1.4.2,26.0,34.0,,conda-forge/ddt,ddt,17.0,211.0,6130.0,3646.0,https://pypi.org/project/ddt,2020-05-15 02:43:35.000000,2484.0,281355.0,282535.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932000,61405.0,3.0,,,,,,,,,,,,,,,
102,pyenv,https://github.com/pyenv/pyenv,,Simple Python version management.,virtual-envs,26,True,pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000000,2021-07-22 07:51:27.000000,2021-07-20 05:14:12.000000,2108.0,1270.0,24059.0,2021-07-03 07:11:16.000000,2.0.3,45.0,329.0,,,pyenv,34.0,2622.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000000,1.0,6314.0,6314.0,,,,2.0,,,,,,,,,,,,,,,
103,detect-secrets,https://github.com/Yelp/detect-secrets,,An enterprise friendly way of detecting and preventing secrets in code.,security,26,True,Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000000,2021-07-16 09:27:00.000000,2021-04-16 03:01:34.000000,218.0,148.0,1917.0,2021-04-14 21:25:44.000000,1.1.0,34.0,49.0,,,detect-secrets,77.0,1082.0,34.0,,https://pypi.org/project/detect-secrets,2021-04-14 21:25:44.000000,34.0,177756.0,177756.0,,,,3.0,,,,,,,,,,,,,,,
104,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,26,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000000,2021-07-16 11:57:48.000000,2021-07-14 00:07:46.000000,201.0,562.0,1917.0,2021-07-14 00:11:40.000000,2.1.43,132.0,99.0,,,pex,135.0,,230.0,,https://pypi.org/project/pex,2021-07-14 00:11:40.000000,230.0,125196.0,131406.0,,,,2.0,,341590.0,,,,,,,,,,,,,
105,vulture,https://github.com/jendrikseipp/vulture,,Find dead Python code.,refactoring,26,True,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647000,2021-06-04 15:25:20.000000,2021-06-04 15:25:15.000000,81.0,134.0,1805.0,2021-01-16 17:51:40.000000,2.3,42.0,28.0,,conda-forge/vulture,vulture,13.0,680.0,1404.0,1044.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000000,360.0,151904.0,152679.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062000,45763.0,2.0,,,,,,,,,,,,,,,
106,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,26,False,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000000,2021-04-29 21:15:40.000000,2018-03-15 16:54:31.000000,593.0,129.0,1623.0,2016-11-25 22:13:29.000000,4.0.515,36.0,343.0,,,diamond,232.0,3219.0,124.0,62.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000000,62.0,39306.0,39306.0,,,,2.0,,,,,,,,,,,,,,,
107,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,26,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000000,2021-07-13 18:43:03.000000,2020-10-21 22:30:57.000000,127.0,211.0,1439.0,2020-10-21 22:32:26.000000,1.3.1,91.0,67.0,,conda-forge/prospector,prospector,56.0,1051.0,3458.0,2320.0,https://pypi.org/project/prospector,2020-10-21 22:31:43.000000,1138.0,414627.0,415053.0,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628000,25164.0,2.0,,,,,,,,,,,,,,,
108,pybuilder,https://github.com/pybuilder/pybuilder,,Software build automation tool for Python.,build-tools,26,True,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000000,2021-06-11 07:51:49.000000,2020-10-18 16:56:10.000000,234.0,389.0,1310.0,2020-10-06 16:13:40.000000,0.12.10,617.0,35.0,,,pybuilder,87.0,1284.0,110.0,,https://pypi.org/project/pybuilder,2021-05-07 22:11:38.000000,110.0,19804.0,19804.0,,,,3.0,,,,,,,,,,,,,,,
109,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,26,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000000,2021-07-14 13:59:45.000000,2021-07-03 08:58:04.000000,143.0,133.0,847.0,2021-07-03 09:06:41.000000,4.1.0,90.0,40.0,['pytest'],conda-forge/pytest-bdd,pytest-bdd,115.0,666.0,268.0,,https://pypi.org/project/pytest-bdd,2021-07-03 09:06:41.000000,268.0,194956.0,196284.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114000,34546.0,3.0,,,,,,,,,,,,,,,
110,green,https://github.com/CleanCut/green,,"Green is a clean, colorful, fast python test runner.",testing,26,True,CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000000,2021-07-16 01:03:10.000000,2021-07-16 01:00:57.000000,75.0,165.0,706.0,2021-07-16 01:03:10.000000,3.3.0,141.0,37.0,,conda-forge/green,green,6.0,1048.0,944.0,586.0,https://pypi.org/project/green,2021-07-16 01:03:10.000000,358.0,16374.0,18194.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157000,83726.0,3.0,,,,,,,,,,,,,,,
111,Yappi,https://github.com/sumerc/yappi,,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",profiling,26,True,sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000000,2021-06-04 13:46:31.000000,2021-06-01 10:46:30.000000,47.0,32.0,672.0,2020-11-27 15:28:40.000000,1.3.2,17.0,24.0,,conda-forge/yappi,yappi,14.0,643.0,1078.0,438.0,https://pypi.org/project/yappi,2020-11-27 15:28:40.000000,640.0,425608.0,427347.0,https://anaconda.org/conda-forge/yappi,2020-11-28 16:22:51.992000,85218.0,2.0,,,,,,,,,,,,,,,
112,typeguard,https://github.com/agronholm/typeguard,,Run-time type checker for Python.,debugging,26,True,agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000000,2021-06-04 15:05:16.006000,2021-06-04 11:40:10.000000,62.0,116.0,665.0,2021-06-04 09:09:15.000000,2.12.1,41.0,18.0,,conda-forge/typeguard,typeguard,41.0,238.0,158.0,,https://pypi.org/project/typeguard,2021-06-04 09:09:15.000000,158.0,7472285.0,7473815.0,https://anaconda.org/conda-forge/typeguard,2021-06-04 15:05:16.006000,45904.0,3.0,,,,,,,,,,,,,,,
113,autoflake,https://github.com/myint/autoflake,,Removes unused imports and unused variables as reported by pyflakes.,refactoring,26,True,myint/autoflake,https://github.com/myint/autoflake,MIT,2012-12-27 03:40:17.000000,2021-05-26 15:10:21.374000,2020-12-27 17:36:40.000000,46.0,33.0,406.0,2019-08-04 15:14:24.000000,1.3.1,36.0,17.0,,conda-forge/autoflake,autoflake,33.0,439.0,3094.0,2514.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000000,580.0,612792.0,618149.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374000,144645.0,2.0,,,,,,,,,,,,,,,
114,sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,,Type hints support for the Sphinx autodoc extension.,documentation,26,True,agronholm/sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000000,2021-05-20 18:56:40.000000,2021-04-15 00:19:06.000000,65.0,70.0,352.0,2020-10-12 20:37:53.000000,1.11.1,28.0,29.0,['sphinx'],conda-forge/sphinx-autodoc-typehints,sphinx-autodoc-typehints,47.0,174.0,1380.0,,https://pypi.org/project/sphinx-autodoc-typehints,2020-10-12 20:37:53.000000,1380.0,270824.0,275325.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666000,198068.0,2.0,,,,,,,,,,,,,,,
115,darglint,https://github.com/terrencepreilly/darglint,,A python documentation linter which checks that the docstring description matches the definition.,linters,26,True,terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000000,2021-06-01 22:35:18.000000,2021-04-04 23:02:21.000000,26.0,91.0,329.0,2021-02-22 05:24:56.000000,1.7.0,47.0,21.0,,conda-forge/darglint,darglint,37.0,495.0,648.0,628.0,https://pypi.org/project/darglint,2021-02-22 05:24:56.000000,20.0,176330.0,176998.0,https://anaconda.org/conda-forge/darglint,2021-04-05 00:44:14.308000,14707.0,2.0,,,,,,,,,,,,,,,
116,wasabi,https://github.com/ines/wasabi,,A lightweight console printing and formatting toolkit.,logging,26,True,ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000000,2021-07-14 11:23:38.000000,2021-01-31 03:56:30.000000,17.0,3.0,295.0,2021-01-31 04:00:51.000000,0.8.2,34.0,4.0,,conda-forge/wasabi,wasabi,3.0,203.0,12546.0,12132.0,https://pypi.org/project/wasabi,2021-01-31 04:00:51.000000,414.0,2378073.0,2391313.0,https://anaconda.org/conda-forge/wasabi,2021-02-01 05:11:04.383000,383971.0,3.0,,,,,,,,,,,,,,,
117,pytest-mypy,https://github.com/dbader/pytest-mypy,,Mypy static type checker plugin for Pytest.,testing,26,True,dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000000,2021-06-16 15:01:08.000000,2021-06-16 15:01:08.000000,31.0,35.0,190.0,2021-03-21 15:51:09.000000,0.8.1,17.0,15.0,['pytest'],conda-forge/pytest-mypy,pytest-mypy,10.0,222.0,1402.0,1136.0,https://pypi.org/project/pytest-mypy,2021-03-21 15:51:09.000000,266.0,258777.0,259462.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057000,11657.0,3.0,,,,,,,,,,,,,,,
118,gdbgui,https://github.com/cs01/gdbgui,,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",debugging,25,True,cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000000,2021-06-21 23:35:46.000000,2021-06-01 09:37:14.000000,473.0,161.0,8089.0,2021-05-20 07:34:40.000000,0.13.2.2,91.0,36.0,,,gdbgui,114.0,421.0,97.0,95.0,https://pypi.org/project/gdbgui,2021-05-20 07:33:03.000000,2.0,111008.0,111372.0,,,,3.0,,4368.0,,,,,,,,,,,,,
119,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,25,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000000,2021-07-22 07:21:16.000000,2021-07-22 07:21:10.000000,346.0,1711.0,6951.0,2021-07-16 17:25:57.000000,1.1.157,241.0,57.0,,,,11.0,,100.0,96.0,,,,,90090.0,,,,2.0,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2021-07-16 17:21:30.100000,4.0,90090.0,,
120,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,25,True,plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000000,2021-07-16 18:51:03.000000,2021-07-16 18:45:53.000000,150.0,100.0,4251.0,2021-07-16 18:49:59.000000,1.3.12,113.0,19.0,,,scalene,27.0,1649.0,47.0,47.0,https://pypi.org/project/scalene,2021-07-16 18:51:03.000000,0.0,5406.0,5406.0,,,,3.0,,,,,,,,,,,,,,,
121,pipx,https://github.com/pypa/pipx,,Install and Run Python Applications in Isolated Environments.,dependency-managers,25,True,pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000000,2021-07-19 13:52:27.000000,2021-06-16 06:26:16.000000,163.0,327.0,3899.0,2021-05-28 23:22:14.000000,0.16.3,45.0,57.0,,,pipx,75.0,464.0,4.0,,https://pypi.org/project/pipx,2021-05-28 23:22:14.000000,4.0,78516.0,78516.0,,,,3.0,,,,,,,,,,,,,,,
122,mamba,https://github.com/mamba-org/mamba,,The Fast Cross-Platform Package Manager.,dependency-managers,25,True,mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000000,2021-07-21 13:47:46.000000,2021-07-16 18:03:38.000000,104.0,376.0,1870.0,,,76.0,53.0,,conda-forge/mamba,,151.0,1388.0,339.0,339.0,,,,,37484.0,https://anaconda.org/conda-forge/mamba,2021-07-16 22:45:02.815000,1049558.0,3.0,,,,,,,,,,,,,,,
123,uiautomator,https://github.com/xiaocong/uiautomator,,Python wrapper of Android uiautomator test tool.,testing,25,True,xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000000,2021-07-18 13:18:20.000000,2020-11-16 01:36:32.000000,594.0,116.0,1694.0,2020-11-16 03:43:07.000000,1.0.2,41.0,13.0,,,uiautomator,171.0,316.0,311.0,189.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000000,122.0,17062.0,17062.0,,,,3.0,,,,,,,,,,,,,,,
124,briefcase,https://github.com/beeware/briefcase,,Tools to support converting a Python project into a standalone native application.,packaging,25,True,beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000000,2021-07-19 21:10:54.000000,2021-07-10 07:21:52.000000,194.0,231.0,1176.0,2021-03-06 05:36:18.000000,0.3.5,35.0,82.0,,,briefcase,105.0,1195.0,24.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000000,24.0,2179.0,2179.0,,,,2.0,,,,,,,,,,,,,,,
125,pympler,https://github.com/pympler/pympler,,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",profiling,25,True,pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000000,2021-05-25 14:39:54.000000,2020-10-15 19:16:49.000000,67.0,46.0,792.0,2016-03-31 11:48:42.000000,0.4.3,15.0,26.0,,conda-forge/pympler,pympler,33.0,443.0,478.0,,https://pypi.org/project/pympler,2020-10-14 20:27:50.000000,478.0,220319.0,223556.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935000,168364.0,3.0,,,,,,,,,,,,,,,
126,pdoc3,https://github.com/pdoc3/pdoc,,Auto-generate API documentation for Python projects.,documentation,25,True,pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000000,2021-07-11 13:31:06.000000,2021-06-13 14:21:44.000000,109.0,175.0,679.0,2020-11-27 01:50:49.000000,0.9.2,33.0,55.0,,,pdoc3,83.0,564.0,1009.0,919.0,https://pypi.org/project/pdoc3,2020-11-27 01:50:49.000000,90.0,156433.0,156433.0,,,,2.0,,,,,,,,,,,,,,,
127,asv,https://github.com/airspeed-velocity/asv,,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,testing,25,True,airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000000,2021-06-24 10:22:24.000000,2021-06-21 17:02:47.000000,129.0,301.0,605.0,2020-05-16 12:35:26.000000,0.4.2,16.0,54.0,,conda-forge/asv,asv,111.0,1890.0,264.0,176.0,https://pypi.org/project/asv,2020-05-16 12:33:41.000000,88.0,19746.0,29045.0,https://anaconda.org/conda-forge/asv,2021-06-05 06:23:49.053000,502179.0,3.0,,,,,,,,,,,,,,,
128,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,25,False,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000000,2021-01-13 12:56:13.000000,2019-09-25 19:17:09.000000,203.0,78.0,575.0,2019-03-29 17:57:28.000000,0.7.1,56.0,37.0,['sphinx'],,sphinx-bootstrap-theme,57.0,393.0,3065.0,2089.0,https://pypi.org/project/sphinx-bootstrap-theme,2019-03-29 17:57:28.000000,976.0,37034.0,37034.0,,,,2.0,,,,,,,,,,,,,,,
129,PyHamcrest,https://github.com/hamcrest/PyHamcrest,,Hamcrest matchers for Python.,testing,25,True,hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,BSD-3-Clause,2010-12-24 02:55:56.000000,2021-07-16 15:02:56.000000,2021-06-30 14:31:15.000000,85.0,48.0,560.0,2020-03-02 14:42:32.000000,2.0.2,22.0,34.0,,conda-forge/pyhamcrest,pyhamcrest,13.0,,3392.0,,https://pypi.org/project/pyhamcrest,2020-03-02 14:42:32.000000,3392.0,968285.0,974256.0,https://anaconda.org/conda-forge/pyhamcrest,2020-03-02 15:36:14.195000,370208.0,3.0,,,,,,,,,,,,,,,
