,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
42,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2023-12-21 13:14:44.000,2023-12-21 09:01:52,24489.0,311.0,1488.0,199.0,5676.0,868.0,5112.0,2023-12-05 02:01:09.000,3.10.0,62.0,856.0,36,True,,684.0,buildbot,conda-forge/buildbot,,337.0,337.0,https://pypi.org/project/buildbot,,,19902.0,22527.0,https://anaconda.org/conda-forge/buildbot,2023-12-09 07:45:28.497,90980.0,2.0,36270.0,,,,,,,,,,,,,,,,,,
43,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-12-21 07:26:21.000,2023-12-21 07:26:02,3219.0,67.0,198.0,28.0,361.0,236.0,1760.0,2023-11-05 15:13:29.000,1.11.0,92.0,79.0,36,True,,84.0,rope,conda-forge/rope,,72584.0,70941.0,https://pypi.org/project/rope,2023-11-05 15:13:29.000,1643.0,799699.0,835633.0,https://anaconda.org/conda-forge/rope,2023-11-09 10:24:24.435,1365523.0,1.0,,,,,,,,,,,,,,,,,,,
44,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-12-16 22:25:32.000,2023-12-12 05:04:41,3225.0,55.0,2845.0,385.0,1014.0,1636.0,34656.0,2023-12-08 10:23:28.000,2.3.35,91.0,435.0,35,True,,39.0,pyenv,,,22.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,12519.0,12519.0,,,,2.0,,,,,,,,,,,,,,,,,,,
45,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-10-16 16:49:29.444,2023-06-07 11:16:23,408.0,,1118.0,186.0,157.0,228.0,9025.0,,,12.0,52.0,35,True,,440.0,pyautogui,conda-forge/pyautogui,,29528.0,29528.0,https://pypi.org/project/pyautogui,,,723408.0,729042.0,https://anaconda.org/conda-forge/pyautogui,2023-10-16 16:49:29.444,214115.0,1.0,,,,,,,,,,,,,,,,,,,
46,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2023-12-20 10:52:34.000,2023-12-06 13:09:02,1485.0,55.0,191.0,33.0,276.0,276.0,2887.0,2023-10-09 14:53:10.000,23.2.0,14.0,106.0,35,False,,24.0,structlog,conda-forge/structlog,,10284.0,10284.0,https://pypi.org/project/structlog,,,7662847.0,7672922.0,https://anaconda.org/conda-forge/structlog,2023-10-09 17:50:22.949,352655.0,2.0,,,,,,,,,,,,,,,,,,,
47,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2023-12-14 20:41:20.000,2023-12-14 20:41:20,8908.0,76.0,290.0,62.0,1043.0,2745.0,1859.0,2023-11-20 02:03:13.000,4.6.0,34.0,156.0,35,True,,658.0,scons,conda-forge/scons,,62.0,,https://pypi.org/project/scons,2023-11-20 01:40:35.000,62.0,406283.0,419327.0,https://anaconda.org/conda-forge/scons,2023-11-25 16:42:53.405,520795.0,2.0,1433.0,,,,,,,,,,,,,,,,,,
48,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2023-11-28 23:51:46.000,2023-05-24 18:28:10,920.0,,200.0,41.0,242.0,241.0,1593.0,,,20.0,86.0,35,True,,140.0,pytest-cov,conda-forge/pytest-cov,['pytest'],290384.0,290384.0,https://pypi.org/project/pytest-cov,,,35811641.0,35919681.0,https://anaconda.org/conda-forge/pytest-cov,2023-06-16 13:15:36.736,10047810.0,1.0,,,,,,,,,,,,,,,,,,,
49,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,,2011-12-04 08:49:15.000,2023-12-21 09:41:04.000,2023-12-21 09:40:59,5270.0,101.0,1403.0,501.0,775.0,1509.0,24032.0,2023-05-18 15:52:21.000,3.4.0.2,34.0,178.0,34,False,,217.0,glances,conda-forge/glances,,767.0,767.0,https://pypi.org/project/glances,,,196466.0,198742.0,https://anaconda.org/conda-forge/glances,2023-06-05 20:53:05.651,210307.0,1.0,1570.0,,,,,,,,,,,,,,,,,,
50,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-12-20 23:24:46.000,2023-12-18 22:45:24,642.0,61.0,318.0,75.0,516.0,565.0,7551.0,2023-12-04 15:26:03.000,1.3.3,29.0,120.0,34,True,,58.0,pipx,conda-forge/pipx,,1682.0,1682.0,https://pypi.org/project/pipx,,,2838988.0,2841122.0,https://anaconda.org/conda-forge/pipx,2023-12-04 23:14:49.293,40512.0,3.0,23197.0,,,,,,,,,,,,,,,,,,
51,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2023-12-20 03:39:31.000,2023-12-20 03:39:27,6413.0,193.0,280.0,57.0,886.0,524.0,4435.0,2023-12-18 21:23:41.000,2023.12.18,194.0,100.0,34,True,,145.0,pytype,conda-forge/pytype,,151.0,,https://pypi.org/project/pytype,2023-12-18 21:23:41.000,151.0,486091.0,490455.0,https://anaconda.org/conda-forge/pytype,2023-12-19 04:00:25.145,183305.0,3.0,,,,,,,,,,,,7.0,,,,,,,
52,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-12-01 19:06:38.000,2023-12-01 19:06:35,3701.0,5.0,351.0,93.0,246.0,402.0,4146.0,,,25.0,60.0,34,True,,313.0,invoke,conda-forge/invoke,,23617.0,23617.0,https://pypi.org/project/invoke,,,6793628.0,6820799.0,https://anaconda.org/conda-forge/invoke,2023-07-13 01:13:36.486,951008.0,2.0,,,,,,,,,,,,,,,,,,,
53,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2023-12-20 08:38:27.000,2023-12-20 08:38:24,2325.0,37.0,375.0,29.0,1727.0,962.0,2337.0,2023-05-31 14:30:27.000,0.18.0,56.0,183.0,34,True,,111.0,wemake-python-styleguide,,,15850.0,15803.0,https://pypi.org/project/wemake-python-styleguide,2020-01-19 11:56:48.000,47.0,141481.0,141481.0,,,,1.0,,,,,,,,,,,,,,,,,,,
54,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-12-20 15:05:11.000,2023-12-20 15:05:10,592.0,24.0,132.0,36.0,252.0,139.0,1693.0,2023-10-19 16:26:09.000,3.12.0,40.0,68.0,34,True,,12.0,pytest-mock,conda-forge/pytest-mock,['pytest'],72135.0,72135.0,https://pypi.org/project/pytest-mock,,,14312521.0,14370255.0,https://anaconda.org/conda-forge/pytest-mock,2023-10-19 18:22:47.849,2424832.0,2.0,14.0,,,,,,,,,,,,,,,,,,
55,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-10-09 11:59:37.000,2023-02-28 17:40:55,262.0,,215.0,27.0,86.0,89.0,1603.0,2023-02-21 17:40:52.893,2.0.7,27.0,63.0,34,True,,12.0,python-json-logger,conda-forge/python-json-logger,,78520.0,77657.0,https://pypi.org/project/python-json-logger,2023-02-21 17:40:52.893,863.0,21551904.0,21636512.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,6768675.0,2.0,,,,,,,,,,,,,,,,,,,
56,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-09-27 11:36:48.000,2023-07-31 23:20:08,562.0,,171.0,29.0,295.0,463.0,1314.0,,,16.0,84.0,34,True,,38.0,pyflakes,conda-forge/pyflakes,,259763.0,259763.0,https://pypi.org/project/pyflakes,,,26641459.0,26853440.0,https://anaconda.org/conda-forge/pyflakes,2023-07-29 18:48:34.199,6995386.0,1.0,,,,,,,,,,,,,,,,,,,
57,memray,bloomberg/memray,profiling,The endgame Python memory profiler.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-12-20 02:48:47.000,2023-12-18 22:54:56,1135.0,59.0,378.0,58.0,320.0,127.0,11677.0,2023-12-04 20:37:33.000,1.11.0,19.0,42.0,33,True,,16.0,memray,conda-forge/memray,,285.0,268.0,https://pypi.org/project/memray,2023-12-04 20:37:33.000,17.0,367391.0,371640.0,https://anaconda.org/conda-forge/memray,2023-10-05 21:58:12.929,84987.0,2.0,,,,,,,,,,,,,,,,,,,
58,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-12-16 01:26:56.000,2023-12-16 00:50:19,486.0,10.0,376.0,112.0,312.0,191.0,11288.0,2022-09-07 22:01:08.223,0.3.14,38.0,37.0,33,True,,140.0,py-spy,conda-forge/py-spy,,3435.0,3385.0,https://pypi.org/project/py-spy,2022-09-07 22:00:23.982,49.0,2405359.0,2415920.0,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,500697.0,2.0,14778.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,270.0,408623.0,
59,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-12-20 23:16:51.000,2023-12-20 23:13:18,15163.0,390.0,409.0,110.0,396.0,258.0,6579.0,2023-02-14 00:24:14.000,0.9.18,11.0,253.0,33,True,,119.0,pyre-check,,,21.0,21.0,https://pypi.org/project/pyre-check,,,69919.0,69919.0,,,,3.0,,,,,,,,,,,,,,,,,,,
60,mimesis,lk-geimfari/mimesis,testing,Mimesis is a powerful Python library that empowers developers to generate massive amounts of synthetic data efficiently.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-12-21 10:03:28.000,2023-11-12 00:14:56,2555.0,21.0,309.0,62.0,1088.0,322.0,4127.0,2023-08-19 20:40:36.000,11.1.0,51.0,117.0,33,True,,7.0,mimesis,conda-forge/mimesis,,1573.0,1573.0,https://pypi.org/project/mimesis,,,144835.0,148960.0,https://anaconda.org/conda-forge/mimesis,2023-08-19 22:03:10.196,168934.0,2.0,521.0,,,,,,,,,,,,,,,,,,
61,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,,2017-08-26 04:11:53.000,2023-12-18 02:24:13.000,2023-12-18 01:53:11,4348.0,105.0,245.0,45.0,41.0,1356.0,2655.0,2023-12-18 02:24:13.000,8.4.6,100.0,32.0,33,False,,7.0,pyarmor,,,1055.0,1055.0,https://pypi.org/project/pyarmor,,,158377.0,158377.0,,,,2.0,,,,,,,,,,,,,,,,,,,
62,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-12-04 15:55:07.000,2023-10-18 06:21:56,1396.0,6.0,174.0,35.0,277.0,312.0,1880.0,2023-10-18 06:23:27.000,1.10.3,125.0,90.0,33,True,landscapeio/prospector,59.0,prospector,conda-forge/prospector,,5384.0,4678.0,https://pypi.org/project/prospector,2023-10-18 06:23:27.000,706.0,718020.0,720630.0,https://anaconda.org/conda-forge/prospector,2023-10-19 14:14:48.980,96598.0,1.0,,,,,,,,,,,,,,,,,,,
63,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2023-12-18 21:01:24.000,2023-12-10 16:21:44,509.0,15.0,214.0,23.0,370.0,248.0,635.0,2023-11-07 16:58:34.000,4.1.1,22.0,54.0,33,False,,133.0,pytest-html,conda-forge/pytest-html,['pytest'],41829.0,41829.0,https://pypi.org/project/pytest-html,,,4600821.0,4614310.0,https://anaconda.org/conda-forge/pytest-html,2023-11-23 18:39:24.921,499107.0,2.0,,,,,,,,,,,,,,,,,,,
64,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-12-21 09:51:13.000,2023-11-30 18:06:48,693.0,28.0,763.0,127.0,785.0,1145.0,9835.0,2023-11-21 21:03:58.000,1.40.0,80.0,33.0,32,True,,39.0,playwright,,,21.0,21.0,https://pypi.org/project/playwright,,,2000381.0,2000381.0,,,,2.0,,,,,,,,,,,,,,,,,,,
65,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-12-20 12:00:19.000,2023-12-20 12:00:19,10483.0,18.0,624.0,105.0,2591.0,2204.0,7437.0,2023-12-05 15:57:24.000,0.14.3,125.0,319.0,32,False,,285.0,xonsh,,,98.0,,https://pypi.org/project/xonsh,2023-12-05 15:57:24.000,98.0,23123.0,23217.0,,,,1.0,9397.0,,,,,,,,,,,,,,,,,,
66,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-12-15 14:56:55.000,2023-11-26 12:37:59,942.0,18.0,232.0,53.0,153.0,114.0,5735.0,2023-11-08 12:47:37.000,4.6.1,44.0,55.0,32,True,,21.0,pyinstrument,conda-forge/pyinstrument,,2022.0,1895.0,https://pypi.org/project/pyinstrument,2023-11-08 12:47:37.000,127.0,690948.0,697848.0,https://anaconda.org/conda-forge/pyinstrument,2023-11-18 02:43:45.664,276031.0,2.0,,,,,,,,,,,,,,,,,,,
67,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-12-21 01:21:19.000,2023-12-21 01:21:12,3664.0,277.0,299.0,45.0,807.0,560.0,2182.0,2023-10-20 05:20:58.000,0.3.16,50.0,135.0,32,True,,117.0,briefcase,,,519.0,500.0,https://pypi.org/project/briefcase,2023-10-20 05:20:58.000,19.0,7109.0,7113.0,,,,2.0,223.0,,,,,,,,,,,,,,,,,,
68,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-10-21 22:19:38.000,2023-01-16 03:40:03,1483.0,,170.0,48.0,163.0,218.0,1734.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,32,True,,85.0,doit,conda-forge/doit,,1963.0,1667.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,296.0,461398.0,464812.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,245850.0,3.0,,,,,,,,,,,,,,,,,,,
69,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2023-12-20 13:33:36.000,2023-10-05 17:12:04,684.0,2.0,190.0,37.0,166.0,135.0,1647.0,2023-05-12 08:13:47.000,1.8.0,72.0,93.0,32,True,,55.0,nodeenv,conda-forge/nodeenv,,69017.0,68060.0,https://pypi.org/project/nodeenv,2023-05-12 08:10:47.532,957.0,17350337.0,17395546.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,3390739.0,2.0,,,,,,,,,,,,,,,,,,,
70,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-11-15 01:17:08.478,2023-11-14 17:46:07,616.0,10.0,99.0,14.0,170.0,328.0,1451.0,2023-11-14 17:46:28.000,0.24.0,52.0,40.0,32,True,,44.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],10791.0,10310.0,https://pypi.org/project/mkdocstrings,2023-11-14 17:46:17.000,481.0,670670.0,673307.0,https://anaconda.org/conda-forge/mkdocstrings,2023-11-15 01:17:08.478,100211.0,2.0,,,,,,,,,,,,,,,,,,,
71,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2023-12-15 12:50:05.000,2023-12-14 19:36:04,1345.0,27.0,155.0,35.0,190.0,136.0,1449.0,2023-11-10 23:35:23.000,1.7.0.post0,6.0,79.0,32,False,,41.0,logbook,conda-forge/logbook,,5281.0,5281.0,https://pypi.org/project/logbook,,,3509462.0,3513348.0,https://anaconda.org/conda-forge/logbook,2023-11-11 10:50:13.350,163093.0,2.0,333.0,,,,,,,,,,,,,,,,,,
72,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,,2015-12-27 23:15:37.000,2023-12-18 17:59:58.000,2023-12-12 16:30:50,580.0,9.0,95.0,22.0,116.0,278.0,1364.0,2023-09-11 07:31:36.000,4.1.5,26.0,33.0,32,False,,19.0,typeguard,conda-forge/typeguard,,19848.0,19848.0,https://pypi.org/project/typeguard,,,11464702.0,11475771.0,https://anaconda.org/conda-forge/typeguard,2023-10-24 19:46:37.353,464914.0,3.0,,,,,,,,,,,,,,,,,,,
73,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-12-18 21:01:15.000,2023-12-02 21:07:41,1089.0,32.0,197.0,57.0,338.0,205.0,1233.0,2022-11-09 16:51:21.000,6.1.1,7.0,60.0,32,True,,111.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],3255.0,3255.0,https://pypi.org/project/pytest-bdd,,,771551.0,779522.0,https://anaconda.org/conda-forge/pytest-bdd,2023-12-02 22:25:37.629,55799.0,2.0,,,,,,,,,,,,,,,,,,,
74,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-12-21 04:32:48.000,2023-12-19 18:19:22,1805.0,85.0,208.0,28.0,1153.0,851.0,1182.0,2023-12-18 06:46:31.000,6.15.12,83.0,109.0,32,True,,48.0,cx_freeze,conda-forge/cx_freeze,,53.0,,https://pypi.org/project/cx_freeze,2023-12-18 06:46:31.000,53.0,121864.0,128421.0,https://anaconda.org/conda-forge/cx_freeze,2023-12-18 07:35:53.008,281951.0,2.0,,,,,,,,,,,,5.0,,,,,,,
75,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-11-03 22:28:46.000,2023-11-03 22:28:45,746.0,2.0,184.0,19.0,318.0,225.0,1106.0,2023-01-17 20:28:28.000,6.3.0,17.0,92.0,32,True,,113.0,pydocstyle,conda-forge/pydocstyle,,61241.0,61241.0,https://pypi.org/project/pydocstyle,,,3875356.0,3894579.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1710888.0,2.0,69.0,,,,,,,,,,,,,,,,,,
76,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-12-19 03:16:27.000,2023-12-18 22:56:04,349.0,20.0,99.0,8.0,231.0,157.0,1012.0,2023-12-02 22:58:43.000,23.12.2,44.0,81.0,32,True,,54.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],35486.0,35486.0,https://pypi.org/project/flake8-bugbear,,,2589034.0,2609565.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-12-04 18:33:44.282,759674.0,2.0,,,,,,,,,,,,,,,,,,,
77,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-12-19 17:34:50.841,2023-12-18 20:09:15,1087.0,38.0,141.0,22.0,71.0,211.0,829.0,2023-12-18 13:26:55.000,4.3.2,106.0,45.0,32,True,,5.0,progressbar2,conda-forge/progressbar2,,1597.0,,https://pypi.org/project/progressbar2,2023-12-18 13:26:48.000,1597.0,23193229.0,23218425.0,https://anaconda.org/conda-forge/progressbar2,2023-12-19 17:34:50.841,1057135.0,2.0,2101.0,,,,,,,,,,,,,,,,,,
78,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-12-18 22:33:50.000,2023-12-18 22:28:51,341.0,15.0,99.0,11.0,229.0,152.0,512.0,2023-11-11 00:30:22.000,1.25.2,73.0,54.0,32,True,,28.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],47422.0,45413.0,https://pypi.org/project/sphinx-autodoc-typehints,2023-11-11 00:30:22.000,2009.0,1715779.0,1730744.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-11-11 13:45:27.523,628547.0,2.0,,,,,,,,,,,,,,,,,,,
79,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-11-06 14:59:28.000,2023-11-06 14:59:27,469.0,14.0,29.0,10.0,42.0,25.0,286.0,2023-10-29 10:17:10.000,2.0.1,33.0,10.0,32,True,,15.0,executing,conda-forge/executing,,134664.0,134457.0,https://pypi.org/project/executing,2023-10-29 10:17:10.000,207.0,21364710.0,21629631.0,https://anaconda.org/conda-forge/executing,2023-10-29 11:48:33.889,10067021.0,1.0,,,,,,,,,,,,,,,,,,,
80,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-12-06 12:44:17.102,2023-12-06 10:37:23,778.0,44.0,35.0,6.0,54.0,149.0,227.0,2023-12-06 10:37:48.000,0.38.1,91.0,26.0,32,True,,22.0,griffe,conda-forge/griffe,,3911.0,3867.0,https://pypi.org/project/griffe,2023-12-06 10:37:48.000,44.0,858215.0,867684.0,https://anaconda.org/conda-forge/griffe,2023-12-06 12:44:17.102,198852.0,2.0,,,,,,,,,,,,,,,,,,,
81,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2023-12-21 13:55:34.000,2023-12-21 13:55:32,3092.0,30.0,339.0,86.0,276.0,264.0,10442.0,2023-12-10 01:51:43.000,1.5.32.1,154.0,44.0,31,True,,153.0,scalene,,,567.0,561.0,https://pypi.org/project/scalene,2023-09-15 20:40:10.000,6.0,24426.0,24426.0,,,,2.0,,,,,,,,,,,,,,,,,,,
82,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-12-10 23:03:40.000,2023-10-08 03:21:32,337.0,1.0,359.0,56.0,176.0,108.0,5541.0,2023-04-14 07:11:09.000,0.4.13,6.0,60.0,31,True,,144.0,pipreqs,conda-forge/pipreqs,,25476.0,25476.0,https://pypi.org/project/pipreqs,,,1177483.0,1178011.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,45948.0,3.0,,,,,,,,,,,,,,,,,,,
83,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-12-06 06:47:55.000,2023-12-06 06:47:54,744.0,8.0,140.0,26.0,147.0,175.0,2857.0,2023-10-06 15:53:34.000,2.10,50.0,39.0,31,True,,22.0,vulture,conda-forge/vulture,,4499.0,4224.0,https://pypi.org/project/vulture,2023-10-06 15:53:22.000,275.0,521117.0,521991.0,https://anaconda.org/conda-forge/vulture,2023-06-16 13:24:21.364,76942.0,2.0,,,,,,,,,,,,,,,,,,,
