,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
10,pip,https://github.com/pypa/pip,,The Python package installer.,dependency-managers,35,True,pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000000,2021-11-25 08:05:07.000000,2021-11-25 08:05:07.000000,2436.0,5116.0,7558.0,2021-10-22 15:57:09.000000,21.3.1,113.0,646.0,911.0,,conda-forge/pip,pip,,83910.0,65244.0,https://pypi.org/project/pip,2021-10-22 15:57:09.000000,18666.0,89064294.0,89496250.0,https://anaconda.org/conda-forge/pip,2021-10-22 18:02:50.098000,27645229.0,1.0,,,,,,,,,,,,,,,
11,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,35,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000000,2021-11-24 18:02:04.000000,2021-11-24 17:27:32.000000,1796.0,3475.0,6471.0,2021-10-15 08:56:42.000000,4.1.2,69.0,150.0,227.0,,conda-forge/robotframework,robotframework,13109.0,6015.0,4607.0,https://pypi.org/project/robotframework,2021-10-15 08:57:24.000000,1408.0,812336.0,813816.0,https://anaconda.org/conda-forge/robotframework,2021-10-15 13:26:14.612000,67828.0,1.0,,514.0,,,,,,,,,,,,,
12,tox,https://github.com/tox-dev/tox,,Command line driven CI frontend and development task automation tool.,testing,35,True,tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000000,2021-11-22 16:47:04.000000,2021-10-11 16:52:26.000000,385.0,1137.0,2496.0,2021-10-07 07:28:06.000000,4.0.0a9,124.0,251.0,136.0,['pytest'],conda-forge/tox,tox,2052.0,87361.0,50961.0,https://pypi.org/project/tox,2021-09-16 09:44:58.000000,36400.0,3612043.0,3619690.0,https://anaconda.org/conda-forge/tox,2021-11-04 10:19:57.583000,382398.0,1.0,,,,,,,,,,,,,,,
13,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,35,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000000,2021-11-22 18:07:05.000000,2021-11-22 18:05:01.000000,788.0,1344.0,1484.0,2021-11-19 01:14:24.000000,59.2.0,452.0,469.0,527.0,,conda-forge/setuptools,setuptools,,183804.0,125874.0,https://pypi.org/project/setuptools,2021-11-19 01:14:16.000000,57930.0,187134496.0,187595862.0,https://anaconda.org/conda-forge/setuptools,2021-11-19 20:07:45.624000,29527421.0,1.0,,113.0,,,,,1.0,,,,,,,,
14,black,https://github.com/psf/black,,The uncompromising Python code formatter.,formatters,34,True,psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000000,2021-11-25 08:52:13.000000,2021-11-25 01:21:36.000000,1519.0,1394.0,23713.0,2021-11-18 03:57:34.000000,21.11b1,36.0,284.0,353.0,,conda-forge/black,black,,103153.0,96925.0,https://pypi.org/project/black,2021-11-18 03:58:02.000000,6228.0,9702584.0,9763073.0,https://anaconda.org/conda-forge/black,2021-11-19 19:57:15.971000,2516498.0,1.0,,18336.0,,,,,,,,,,,,,
15,pipenv,https://github.com/pypa/pipenv,,Python Development Workflow for Humans.,virtual-envs,34,True,pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000000,2021-11-24 15:21:31.977000,2021-11-24 04:08:28.000000,1685.0,2957.0,22480.0,2021-11-23 15:27:39.000000,2021.11.23,303.0,396.0,583.0,,conda-forge/pipenv,pipenv,,25370.0,23096.0,https://pypi.org/project/pipenv,2021-11-23 15:27:39.000000,2274.0,4086018.0,4087820.0,https://anaconda.org/conda-forge/pipenv,2021-11-24 15:21:31.977000,45055.0,1.0,,,,,,,,,,,,,,,
16,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,34,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000000,2021-11-03 13:22:29.000000,2021-10-30 04:18:06.000000,253.0,340.0,3947.0,2021-10-24 07:01:21.000000,1.6.0,68.0,51.0,92.0,,conda-forge/autopep8,autopep8,2730.0,107240.0,97056.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000000,10184.0,2476331.0,2485104.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178000,570250.0,1.0,,,,,,,,,,,,,,,
17,pytest-cov,https://github.com/pytest-dev/pytest-cov,,Coverage plugin for pytest.,testing,34,True,pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000000,2021-11-22 20:53:38.000000,2021-10-10 09:31:18.000000,155.0,199.0,1145.0,2021-10-04 01:48:57.000000,3.0.0,43.0,72.0,106.0,['pytest'],conda-forge/pytest-cov,pytest-cov,860.0,148923.0,105529.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000000,43394.0,10837283.0,10897708.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977000,4108953.0,1.0,,,,,,,,,,,,,,,
18,rich,https://github.com/willmcgugan/rich,,Rich is a Python library for rich text and beautiful formatting in the terminal.,logging,33,True,willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000000,2021-11-24 16:02:12.000000,2021-11-20 10:53:06.000000,1007.0,570.0,31115.0,2021-11-16 15:15:03.000000,10.14.0,140.0,135.0,35.0,,conda-forge/rich,rich,2449.0,8736.0,8736.0,https://pypi.org/project/rich,2021-11-24 15:21:55.000000,0.0,2643036.0,2674183.0,https://anaconda.org/conda-forge/rich,2021-11-17 01:07:33.057000,498353.0,1.0,,,,,,,,,,,,,,,
19,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,33,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000000,2021-11-25 10:31:57.000000,2021-11-23 07:00:58.000000,1421.0,2197.0,17201.0,2021-10-04 18:05:17.000000,1.1.11,141.0,316.0,1337.0,,conda-forge/poetry,poetry,1984.0,64.0,,https://pypi.org/project/poetry,2021-10-04 18:05:17.000000,64.0,4166150.0,4388985.0,https://anaconda.org/conda-forge/poetry,2021-11-16 18:20:49.130000,338070.0,2.0,,9391585.0,,,,,,,,,,,,,
20,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,33,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000000,2021-11-25 08:58:38.000000,2021-11-22 21:14:43.000000,475.0,1118.0,5509.0,2021-11-22 21:15:04.000000,hypothesis-python-6.27.1,895.0,254.0,64.0,,conda-forge/hypothesis,hypothesis,11112.0,13136.0,10520.0,https://pypi.org/project/hypothesis,2021-11-22 21:14:47.000000,2616.0,2250401.0,2328855.0,https://anaconda.org/conda-forge/hypothesis,2021-11-23 01:36:09.837000,5021076.0,1.0,,,,,,,,,,,,,,,
21,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,33,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000000,2021-11-22 18:30:46.000000,2021-11-12 05:03:34.000000,471.0,659.0,5326.0,2021-10-12 16:00:05.000000,6.4.0,97.0,163.0,131.0,,conda-forge/pip-tools,pip-tools,1670.0,3252.0,,https://pypi.org/project/pip-tools,2021-10-12 16:00:05.000000,3252.0,3607039.0,3608094.0,https://anaconda.org/conda-forge/pip-tools,2021-10-12 21:23:33.029000,20048.0,2.0,,,,,,,,,,,,,,,
22,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,33,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000000,2021-11-25 12:45:06.000000,2021-11-22 18:51:33.000000,1100.0,6393.0,4400.0,2021-11-22 18:47:32.000000,4.11.0,100.0,374.0,1847.0,,conda-forge/conda,conda,15789.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000000,2104.0,70430.0,439764.0,https://anaconda.org/conda-forge/conda,2021-11-23 11:16:29.692000,23268081.0,2.0,,,,,,,1.0,,,,,,,,
23,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,33,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000000,2021-11-25 13:55:25.000000,2021-11-25 06:14:19.000000,428.0,997.0,4331.0,2021-11-09 05:43:22.000000,5.10.1,132.0,252.0,31.0,,conda-forge/isort,isort,,229318.0,205100.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000000,24218.0,16758216.0,16798887.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919000,2602996.0,2.0,,,,,,,,,,,,,,,
24,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,33,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000000,2021-11-24 09:54:11.000000,2021-10-19 23:03:00.000000,1612.0,536.0,3886.0,2018-10-05 13:20:49.000000,0.4.2,23.0,108.0,190.0,['sphinx'],conda-forge/sphinx_rtd_theme,sphinx_rtd_theme,1347.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000000,23474.0,1941871.0,1972945.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268000,1957685.0,1.0,,,,,,,,,,,,,,,
25,flake8,https://github.com/PyCQA/flake8,,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelder's McCabe script.,linters,33,True,PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000000,2021-11-23 01:02:05.000000,2021-11-23 01:02:04.000000,177.0,1291.0,1656.0,2021-10-11 12:42:47.000000,4.0.1,81.0,159.0,39.0,,conda-forge/flake8,flake8,,279764.0,208474.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000000,71290.0,13939268.0,13990893.0,https://anaconda.org/conda-forge/flake8,2021-11-02 21:24:52.298000,3355669.0,1.0,,,,,,,,,,,,,,,
26,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,33,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000000,2021-11-21 13:51:51.000000,2021-11-21 13:51:51.000000,158.0,358.0,1088.0,2021-10-06 20:39:49.000000,2.4.0,31.0,79.0,83.0,,conda-forge/pyflakes,pyflakes,517.0,133703.0,107205.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000000,26498.0,14127116.0,14178953.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408000,3369441.0,1.0,,,,,,,,,,,,,,,
27,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,Technical documentation that just works.,documentation,32,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000000,2021-11-24 15:31:05.000000,2021-11-24 09:41:38.000000,1876.0,1181.0,8055.0,2021-11-21 19:24:04.000000,8.0.0b2,223.0,135.0,12.0,['mkdocs'],conda-forge/mkdocs-material,mkdocs-material,3738.0,11302.0,9800.0,https://pypi.org/project/mkdocs-material,2021-11-21 19:24:42.000000,1502.0,729787.0,732224.0,https://anaconda.org/conda-forge/mkdocs-material,2021-10-30 19:27:02.909000,73121.0,2.0,,,,,,,,,,,,,,,
28,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,32,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000000,2021-11-23 16:24:36.000000,2021-11-23 01:17:34.000000,497.0,1254.0,6890.0,2021-09-03 00:45:09.000000,2.15.0,163.0,127.0,25.0,,conda-forge/pre-commit,pre-commit,2108.0,2136.0,,https://pypi.org/project/pre-commit,2021-09-03 00:33:45.000000,2136.0,3913680.0,3945514.0,https://anaconda.org/conda-forge/pre-commit,2021-11-04 17:44:26.308000,848966.0,1.0,,19595.0,,,,,,,,,,,,,
29,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,32,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000000,2021-11-22 18:19:22.000000,2021-11-01 21:39:26.000000,912.0,1116.0,4011.0,2021-11-01 08:01:30.000000,20.10.0,173.0,220.0,65.0,,conda-forge/virtualenv,virtualenv,,34422.0,,https://pypi.org/project/virtualenv,2021-11-01 08:01:30.000000,34422.0,23029433.0,23052952.0,https://anaconda.org/conda-forge/virtualenv,2021-11-02 07:32:46.596000,1317070.0,2.0,,,,,,,,,,,,,,,
30,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,32,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000000,2021-11-23 09:27:31.000000,2021-11-13 01:35:32.000000,380.0,371.0,3722.0,2021-11-12 12:25:41.000000,1.7.1,32.0,137.0,187.0,,conda-forge/bandit,bandit,1181.0,11559.0,9205.0,https://pypi.org/project/bandit,2021-11-12 12:25:41.000000,2354.0,2104619.0,2107873.0,https://anaconda.org/conda-forge/bandit,2021-11-13 09:57:40.313000,97535.0,1.0,,121.0,,,,,,,,,,,,,
31,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,32,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000000,2021-11-09 09:27:42.000000,2021-10-16 04:43:50.000000,294.0,362.0,3449.0,2021-07-09 21:42:28.000000,1.6.0,52.0,56.0,334.0,,conda-forge/invoke,invoke,3523.0,14113.0,9511.0,https://pypi.org/project/invoke,2021-07-09 21:42:28.000000,4602.0,2085588.0,2092615.0,https://anaconda.org/conda-forge/invoke,2021-07-10 12:55:00.642000,470845.0,1.0,,,,,,,,,,,,,,,
32,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,32,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000000,2021-10-25 05:23:45.000000,2016-03-04 01:16:26.000000,363.0,462.0,1341.0,2015-06-02 09:12:36.000000,1.3.7,14.0,95.0,447.0,,conda-forge/nose,nose,1004.0,203714.0,117240.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000000,86474.0,4457950.0,4487725.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277000,1965207.0,2.0,,,,,,,,,,,,,,,
33,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,32,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000000,2021-07-27 23:18:51.000000,2021-07-27 23:18:45.000000,162.0,46.0,1124.0,2021-07-27 23:09:33.000000,2.0.2,20.0,46.0,23.0,,conda-forge/python-json-logger,python-json-logger,196.0,19401.0,18483.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000000,918.0,4449740.0,4468140.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855000,1012039.0,1.0,,,,,,,,,,,,,,,
34,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000000,2021-11-24 13:33:48.000000,2021-11-17 13:37:34.000000,247.0,398.0,1092.0,2021-11-17 13:10:28.000000,1.5.0,136.0,109.0,198.0,,conda-forge/sentry-sdk,sentry-sdk,1315.0,16750.0,15764.0,https://pypi.org/project/sentry-sdk,2021-11-17 13:10:25.000000,986.0,10945670.0,10948994.0,https://anaconda.org/conda-forge/sentry-sdk,2021-11-17 15:09:50.069000,115329.0,1.0,,4482.0,,,,,,,,,,,,,
35,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,31,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000000,2021-11-22 10:55:52.000000,2021-11-22 10:55:47.000000,1261.0,1212.0,19519.0,2021-11-20 09:32:45.000000,3.2.4,62.0,151.0,204.0,,conda-forge/glances,glances,4185.0,402.0,352.0,https://pypi.org/project/glances,2021-11-22 10:55:51.000000,50.0,190566.0,192746.0,https://anaconda.org/conda-forge/glances,2021-11-20 23:54:35.274000,147644.0,1.0,,706.0,,,,,,,,,,,,,
36,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000000,2021-11-02 13:32:36.476000,2021-09-09 07:14:10.000000,456.0,402.0,10347.0,2020-09-20 07:56:32.000000,0.5.3,17.0,30.0,83.0,,conda-forge/loguru,loguru,562.0,12365.0,12023.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000000,342.0,2091005.0,2100411.0,https://anaconda.org/conda-forge/loguru,2021-11-02 13:32:36.476000,310408.0,2.0,,,,,,,,,,,,,,,
37,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,31,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000000,2021-11-16 09:51:57.000000,2021-09-14 17:41:07.000000,781.0,197.0,5829.0,2021-07-07 17:05:04.000000,0.9.53,50.0,51.0,342.0,,conda-forge/pyautogui,pyautogui,402.0,12001.0,11393.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000000,608.0,505828.0,508714.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687000,138569.0,2.0,,,,,,,,,,,,,,,
38,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000000,2021-11-19 17:38:16.000000,2021-11-19 17:38:16.000000,1557.0,749.0,4722.0,2021-10-16 08:31:36.000000,3.4.0,114.0,802.0,628.0,,conda-forge/buildbot,buildbot,22380.0,1151.0,259.0,https://pypi.org/project/buildbot,2021-10-16 08:31:36.000000,892.0,55362.0,57457.0,https://anaconda.org/conda-forge/buildbot,2021-10-16 13:45:45.804000,45996.0,2.0,,18037.0,,,,,,,,,,,,,
39,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,31,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000000,2021-11-23 14:13:20.000000,2021-11-23 14:13:20.000000,614.0,552.0,4449.0,2021-10-11 00:56:25.000000,2.8.0,13.0,129.0,113.0,,conda-forge/pycodestyle,pycodestyle,,195343.0,174113.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000000,21230.0,19876228.0,19930478.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620000,3526262.0,1.0,,,,,,,,,,,,,,,
40,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,31,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-11-25 13:56:32.000000,2021-11-25 13:06:29.000000,762.0,3041.0,3689.0,2021-09-16 20:55:08.000000,2.11.1,119.0,427.0,726.0,,conda-forge/pylint,pylint,,37734.0,,https://pypi.org/project/pylint,2021-09-16 20:55:08.000000,37734.0,9213256.0,9252015.0,https://anaconda.org/conda-forge/pylint,2021-09-17 15:38:30.268000,2441873.0,1.0,,,,,,,,,,,,,,,
41,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,31,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-11-22 22:50:40.000000,2021-08-25 15:42:15.000000,215.0,168.0,3064.0,2021-01-20 07:45:20.000000,1.1.0,56.0,97.0,90.0,,conda-forge/freezegun,freezegun,541.0,8352.0,,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,3588645.0,3592882.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,288145.0,2.0,,,,,,,,,,,,,,,
42,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-09-09 11:02:01.000000,2021-09-09 11:02:01.000000,133.0,111.0,1494.0,2021-06-02 11:43:46.000000,0.13.9,41.0,49.0,57.0,,conda-forge/ipdb,ipdb,352.0,45946.0,29048.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,1722342.0,1725741.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,217568.0,1.0,,,,,,,,,,,,,,,
43,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,31,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-11-19 00:37:39.705000,2019-10-16 17:48:40.000000,157.0,125.0,1411.0,2019-01-16 20:35:25.000000,1.4.3,41.0,76.0,56.0,,conda-forge/logbook,logbook,1194.0,4858.0,2794.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,1086489.0,1088167.0,https://anaconda.org/conda-forge/logbook,2021-11-19 00:37:39.705000,53625.0,2.0,,274.0,,,,,1.0,,,,,,,,
44,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,31,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-11-22 17:32:33.372000,2021-11-22 15:12:48.000000,147.0,160.0,1233.0,2021-11-22 15:09:58.000000,0.22.0,24.0,67.0,72.0,,conda-forge/rope,rope,2238.0,35766.0,32834.0,https://pypi.org/project/rope,2021-11-22 15:09:58.000000,2932.0,539543.0,550465.0,https://anaconda.org/conda-forge/rope,2021-11-22 17:32:33.372000,600763.0,1.0,,,,,,,,,,,,,,,
45,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-11-11 14:45:38.000000,2021-03-04 09:33:31.000000,82.0,59.0,1030.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,47.0,,conda-forge/tabulate,tabulate,502.0,64477.0,56375.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,31452984.0,31478130.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1659677.0,2.0,,,,,,,,,,,,,,,
46,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,31,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-10-27 20:54:21.000000,2021-10-15 23:55:22.000000,89.0,100.0,820.0,2021-10-15 23:29:49.000000,0.16.0,21.0,26.0,78.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,181.0,19663.0,17635.0,https://pypi.org/project/pytest-asyncio,2021-10-15 23:29:49.000000,2028.0,7344798.0,7357658.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-10-18 14:13:21.673000,694467.0,2.0,,,,,,,,,,,,,,,
47,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,31,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-11-22 20:53:15.000000,2021-11-02 10:28:36.000000,155.0,251.0,796.0,2021-09-21 12:25:02.000000,2.4.0,57.0,76.0,204.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,934.0,7342.0,,https://pypi.org/project/pytest-xdist,2021-09-21 12:25:02.000000,7342.0,4946397.0,4978711.0,https://anaconda.org/conda-forge/pytest-xdist,2021-09-21 18:12:10.477000,2068140.0,2.0,,,,,,,,,,,,,,,
48,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,True,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000000,2021-11-03 09:17:41.000000,2021-09-24 20:53:41.000000,176.0,53.0,630.0,2018-10-03 01:39:17.000000,0.7.12,24.0,28.0,85.0,['sphinx'],conda-forge/alabaster,alabaster,351.0,69473.0,54575.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000000,14898.0,3689212.0,3739696.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017000,3231013.0,2.0,,,,,,,,,,,,,,,
49,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000000,2021-11-11 21:00:03.000000,2021-11-11 20:58:33.000000,185.0,143.0,465.0,2021-11-11 21:00:03.000000,3.3.1,42.0,63.0,5.0,['pytest'],,coveralls,444.0,36598.0,19590.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000000,17008.0,527059.0,527059.0,,,,2.0,,,,,,,,,,,,,,,
50,parso,https://github.com/davidhalter/parso,,A Python Parser.,linters,31,True,davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000000,2021-09-15 20:32:18.000000,2021-09-15 20:32:18.000000,76.0,94.0,458.0,2021-03-30 20:43:51.000000,0.8.2,25.0,43.0,8.0,,conda-forge/parso,parso,1094.0,172437.0,161073.0,https://pypi.org/project/parso,2021-03-30 20:43:51.000000,11364.0,17868605.0,17989050.0,https://anaconda.org/conda-forge/parso,2021-03-31 00:05:02.064000,5660925.0,1.0,,,,,,,,,,,,,,,
51,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,31,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000000,2021-11-25 14:37:24.000000,2021-11-18 00:38:55.000000,175.0,164.0,349.0,2021-11-18 00:41:06.000000,21.3,39.0,72.0,66.0,,conda-forge/packaging,packaging,,306480.0,277280.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000000,29200.0,83618728.0,83787525.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153000,10971434.0,1.0,,175.0,,,,,,,,,,,,,
