,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,new_addition,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2022-06-19 19:29:00.000,2022-06-19 19:29:00,135.0,19.0,117.0,46.0,89.0,2.0,1564.0,2022-06-16 17:42:17.000,2022.06.16,43.0,8.0,4.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2022-06-16 18:28:00.000,2022-06-16 18:28:00,90.0,90.0,,1.0,26.0,,24.0,2022-06-16 18:28:07.000,2022.06.16,13.0,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2022-06-23 09:01:15.000,2022-06-22 15:38:36,14527.0,124.0,2034.0,195.0,4642.0,4213.0,8896.0,2022-04-23 14:36:35.000,7.1.2,154.0,796.0,773.0,47,True,pytest,conda-forge/pytest,['pytest'],603950.0,520927.0,https://pypi.org/project/pytest,2022-04-23 14:35:55.000,83023.0,43008610.0,43202493.0,https://anaconda.org/conda-forge/pytest,2022-04-23 18:57:49.689,13765696.0,1.0,,,,,,,,,,,,,,,,,,,,,
5,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2022-06-23 11:22:26.000,2022-06-23 11:22:26,13009.0,204.0,2622.0,296.0,4875.0,5405.0,8054.0,2022-05-31 11:19:58.000,22.1.2,122.0,677.0,976.0,46,True,pip,conda-forge/pip,,96894.0,86258.0,https://pypi.org/project/pip,2022-05-31 11:19:58.000,10636.0,133949006.0,134541382.0,https://anaconda.org/conda-forge/pip,2022-05-31 15:23:57.576,42058707.0,1.0,,,,,,,,,,,,,,,,,,,,,
6,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2022-06-23 08:30:07.000,2022-06-23 08:30:07,12622.0,475.0,892.0,83.0,1185.0,1589.0,1709.0,2022-06-19 20:52:48.000,62.6.0,496.0,511.0,501.0,45,True,setuptools,conda-forge/setuptools,,211310.0,174834.0,https://pypi.org/project/setuptools,2022-06-17 21:44:07.000,36476.0,214881876.0,215506315.0,https://anaconda.org/conda-forge/setuptools,2022-06-20 09:38:38.153,44335164.0,1.0,128.0,,,,,,,,,,,,,,,,,,,,
7,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2022-06-23 11:00:54.000,2022-06-20 14:22:24,1351.0,56.0,1722.0,222.0,1131.0,1645.0,28300.0,2022-03-28 19:10:42.000,22.3.0,39.0,324.0,333.0,44,True,black,conda-forge/black,,166687.0,159332.0,https://pypi.org/project/black,2022-03-28 19:10:42.000,7355.0,15499631.0,15585631.0,https://anaconda.org/conda-forge/black,2022-03-28 20:31:18.022,4185287.0,1.0,22878.0,,,,,,,,,,,,,,,,,,,,
8,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2022-06-04 23:17:54.000,2022-06-04 23:11:41,5781.0,20.0,1245.0,233.0,566.0,1331.0,8479.0,2022-05-20 20:09:47.000,5.9.1,85.0,178.0,246.0,44,True,psutil,conda-forge/psutil,,191871.0,176042.0,https://pypi.org/project/psutil,2022-05-20 20:09:47.000,15829.0,56211102.0,56381737.0,https://anaconda.org/conda-forge/psutil,2022-05-20 23:41:36.748,12627016.0,1.0,,,,,,,,,,,,,,,,,,,,,
9,sphinx,sphinx-doc/sphinx,documentation,Main repository for the Sphinx documentation builder.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2022-06-23 13:48:29.000,2022-06-20 08:37:44,19399.0,423.0,1700.0,138.0,4549.0,5094.0,4673.0,2022-06-16 18:11:01.000,5.0.0,165.0,736.0,997.0,44,True,sphinx,conda-forge/sphinx,['sphinx'],266900.0,207056.0,https://pypi.org/project/sphinx,2022-06-02 18:12:32.000,59844.0,9659975.0,9737750.0,https://anaconda.org/conda-forge/sphinx,2022-06-17 07:52:19.904,5444260.0,1.0,,,,,,,,,,,,,,,,,,,,,
10,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2022-06-22 10:45:05.000,2022-06-21 09:55:51,3261.0,261.0,1241.0,529.0,740.0,788.0,38133.0,2022-05-24 06:41:38.000,12.4.4,165.0,171.0,61.0,43,True,rich,conda-forge/rich,,22293.0,20366.0,https://pypi.org/project/rich,2022-05-24 06:40:55.000,1927.0,9692893.0,9740495.0,https://anaconda.org/conda-forge/rich,2022-05-24 14:00:17.327,1094849.0,1.0,,,,,,,,,,,,,,,,,,,,,
11,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2022-06-21 18:22:01.000,2022-06-21 18:22:00,7454.0,97.0,1748.0,367.0,1431.0,3248.0,23058.0,2022-06-07 14:18:20.000,2022.6.7,314.0,421.0,449.0,43,True,pipenv,conda-forge/pipenv,,29198.0,27957.0,https://pypi.org/project/pipenv,2022-06-07 14:15:02.000,1241.0,5174994.0,5176641.0,https://anaconda.org/conda-forge/pipenv,2022-06-17 04:09:58.691,52707.0,1.0,,,,,,,,,,,,,,,,,,,,,
12,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2022-06-23 14:00:18.000,2022-06-23 02:40:53,10305.0,157.0,2148.0,215.0,5164.0,5707.0,13283.0,,,93.0,571.0,2160.0,43,True,mypy,conda-forge/mypy,,84612.0,78492.0,https://pypi.org/project/mypy,2022-06-06 16:09:21.000,6120.0,15097456.0,15132188.0,https://anaconda.org/conda-forge/mypy,2022-06-07 00:24:49.112,1910262.0,1.0,,,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-06-23 13:21:41.000,2022-04-04 01:25:49,1924.0,13.0,1123.0,203.0,473.0,553.0,22265.0,2022-04-04 17:56:45.000,4.64.0,129.0,112.0,345.0,42,True,tqdm,conda-forge/tqdm,,319218.0,297236.0,https://pypi.org/project/tqdm,2022-04-04 01:48:46.000,21982.0,41556454.0,41726990.0,https://anaconda.org/conda-forge/tqdm,2022-04-04 05:55:15.707,12266123.0,1.0,9083.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-06-18 01:52:47.163030,2.0,4031.0,,,,,,,,,,,,,,,
14,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-06-08 16:02:26.000,2022-05-17 22:22:08,1647.0,16.0,2013.0,229.0,1017.0,1563.0,14389.0,2022-03-26 19:55:09.000,1.3.0,51.0,217.0,135.0,41,True,mkdocs,conda-forge/mkdocs,['mkdocs'],26125.0,22421.0,https://pypi.org/project/mkdocs,2022-03-26 19:53:18.000,3704.0,901571.0,904038.0,https://anaconda.org/conda-forge/mkdocs,2022-03-31 16:37:37.228,182617.0,1.0,,,,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-06-22 15:18:07.000,2022-06-22 15:16:54,4350.0,214.0,2319.0,97.0,1915.0,1420.0,10089.0,2022-06-22 05:56:15.000,8.3.7,266.0,156.0,10.0,41,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],15695.0,14442.0,https://pypi.org/project/mkdocs-material,2022-06-22 05:56:15.000,1253.0,988292.0,991167.0,https://anaconda.org/conda-forge/mkdocs-material,2022-06-22 14:13:49.083,106409.0,1.0,,,,,,,,,,,,,,,,,,,,,
16,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-06-22 17:06:30.000,2022-06-22 17:05:52,13527.0,81.0,1971.0,473.0,562.0,3626.0,7055.0,2022-05-16 07:55:33.000,5.0.1,88.0,162.0,231.0,41,True,robotframework,conda-forge/robotframework,,6532.0,5493.0,https://pypi.org/project/robotframework,2022-05-16 07:56:15.000,1039.0,1145578.0,1147123.0,https://anaconda.org/conda-forge/robotframework,2022-05-17 12:50:09.371,81668.0,1.0,539.0,,,,,,,,,,,,,,,,,,,,
17,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-06-23 13:20:38.000,2022-06-23 13:12:06,7485.0,1005.0,865.0,71.0,2741.0,3553.0,4053.0,2022-06-18 08:33:12.000,2.14.3,147.0,461.0,743.0,41,True,pylint,conda-forge/pylint,,21227.0,,https://pypi.org/project/pylint,2022-06-18 08:33:12.000,21227.0,11579936.0,11621167.0,https://anaconda.org/conda-forge/pylint,2022-06-18 17:37:28.068,2886212.0,1.0,,,,,,,,,,,,,,,,,,,,,
18,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-06-23 04:42:04.000,2022-06-21 19:04:52,2386.0,309.0,1621.0,174.0,1753.0,2957.0,20254.0,2022-02-10 21:34:42.000,1.1.13,145.0,371.0,1258.0,40,True,poetry,conda-forge/poetry,,152.0,,https://pypi.org/project/poetry,2022-06-06 21:41:00.000,152.0,6961667.0,7219096.0,https://anaconda.org/conda-forge/poetry,2022-04-23 22:29:58.092,473627.0,1.0,12567169.0,,,,,,,,,,,,,,,,,,,,
19,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-06-23 03:24:28.000,2022-06-23 03:24:27,2238.0,60.0,598.0,77.0,911.0,1469.0,8323.0,2022-05-05 13:57:04.000,2.19.0,168.0,139.0,18.0,40,True,pre-commit,conda-forge/pre-commit,,55747.0,52565.0,https://pypi.org/project/pre-commit,2022-05-05 13:55:13.000,3182.0,5619054.0,5662111.0,https://anaconda.org/conda-forge/pre-commit,2022-05-05 15:59:45.040,1419734.0,1.0,74159.0,,,,,,,,,,,,,,,,,,,,
20,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-06-23 12:41:53.000,2022-06-23 11:35:51,15947.0,69.0,1181.0,193.0,3088.0,7309.0,4718.0,2022-05-19 16:57:03.000,4.13.0,100.0,387.0,1423.0,40,True,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1090.0,108774.0,514537.0,https://anaconda.org/conda-forge/conda,2022-05-31 19:06:17.033,28403418.0,1.0,,,,,,,,,,,,,,,,,,,,,
21,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-06-18 14:30:42.000,2022-06-10 15:07:36,541.0,15.0,942.0,155.0,1118.0,1153.0,4178.0,2022-04-11 10:39:05.000,20.14.1,185.0,224.0,73.0,40,True,virtualenv,conda-forge/virtualenv,,17707.0,,https://pypi.org/project/virtualenv,2022-04-11 10:39:05.000,17707.0,28312381.0,28345098.0,https://anaconda.org/conda-forge/virtualenv,2022-04-19 10:22:55.669,2061220.0,2.0,,,,,,,,,,,,,,,,,,,,,
22,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-06-14 07:11:04.000,2022-06-14 07:11:03,2079.0,10.0,412.0,41.0,1016.0,1290.0,2835.0,2022-04-11 09:52:56.000,3.25.0,129.0,259.0,58.0,40,True,tox,conda-forge/tox,['pytest'],80271.0,59646.0,https://pypi.org/project/tox,2022-04-11 09:52:56.000,20625.0,5119466.0,5127727.0,https://anaconda.org/conda-forge/tox,2022-04-11 14:06:18.755,470917.0,1.0,,,,,,,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-06-23 09:04:12.381,2022-06-23 06:45:15,12234.0,454.0,490.0,67.0,2103.0,1227.0,5977.0,2022-06-23 06:45:43.000,hypothesis-python-6.47.4,969.0,283.0,51.0,39,True,hypothesis,conda-forge/hypothesis,,15031.0,13067.0,https://pypi.org/project/hypothesis,2022-06-23 06:45:23.000,1964.0,2827176.0,2908908.0,https://anaconda.org/conda-forge/hypothesis,2022-06-23 09:04:12.381,5802988.0,1.0,,,,,,,,,,,,,,,,,,,,,
24,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-06-17 22:16:21.000,2022-05-13 10:31:54,8266.0,4.0,460.0,113.0,556.0,1258.0,5163.0,2021-11-17 00:47:47.000,0.18.1,31.0,150.0,40.0,39,True,jedi,conda-forge/jedi,,214165.0,205906.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,8259.0,18037477.0,18180502.0,https://anaconda.org/conda-forge/jedi,2022-04-04 10:29:34.532,9725715.0,1.0,,,,,,,,,,,,,,,,,,,,,
25,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-06-14 00:18:38.000,2022-06-14 00:18:37,2226.0,24.0,202.0,30.0,221.0,1360.0,2111.0,2021-10-11 12:42:47.000,4.0.1,81.0,161.0,39.0,39,True,flake8,conda-forge/flake8,,305766.0,265248.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,40518.0,17345698.0,17405526.0,https://anaconda.org/conda-forge/flake8,2022-03-08 23:13:25.220,4307617.0,1.0,,,,,,,,,,,,,,,,,,,,,
26,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-06-22 21:37:15.000,2022-06-22 21:37:02,639.0,49.0,521.0,117.0,65.0,552.0,12038.0,2022-01-29 13:50:01.000,0.6.0,18.0,36.0,121.0,38,True,loguru,conda-forge/loguru,,20862.0,19385.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1477.0,5127308.0,5140411.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,524140.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
27,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-06-18 19:52:09.000,2022-05-20 06:58:02,3909.0,24.0,459.0,39.0,848.0,1015.0,4950.0,2021-11-09 05:43:22.000,5.10.1,132.0,262.0,77.0,38,True,isort,conda-forge/isort,,265151.0,250283.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,14868.0,22730009.0,22775640.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3239840.0,2.0,,,,,,,,,,,,,,,,,,,,,
28,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-06-22 13:51:23.186,2022-06-22 08:27:38,1421.0,44.0,292.0,49.0,813.0,525.0,1258.0,2022-06-22 08:27:23.000,1.6.0,149.0,132.0,154.0,38,True,sentry-sdk,conda-forge/sentry-sdk,,22829.0,21818.0,https://pypi.org/project/sentry-sdk,2022-06-22 08:27:10.000,1011.0,17213705.0,17218044.0,https://anaconda.org/conda-forge/sentry-sdk,2022-06-22 13:51:23.186,181830.0,1.0,4696.0,,,,,,1.0,,,,,,,,,,,,,,
29,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-06-19 10:28:07.000,2022-06-12 08:11:46,4307.0,57.0,1295.0,495.0,530.0,1267.0,20687.0,2022-05-24 10:11:57.000,3.2.6,84.0,155.0,228.0,37,True,glances,conda-forge/glances,,514.0,464.0,https://pypi.org/project/glances,2022-05-26 08:29:00.000,50.0,298594.0,300710.0,https://anaconda.org/conda-forge/glances,2022-05-26 17:35:10.923,158075.0,1.0,787.0,,,,,,,,,,,,,,,,,,,,
30,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-06-10 00:33:18.406,2022-06-09 21:27:55,517.0,46.0,6885.0,36.0,237.0,117.0,20452.0,2022-06-09 21:26:00.000,1.4.0,21.0,71.0,64.0,37,True,numpydoc,conda-forge/numpydoc,['sphinx'],36732.0,32357.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,4375.0,1566068.0,1583455.0,https://anaconda.org/conda-forge/numpydoc,2022-06-10 00:33:18.406,1130216.0,2.0,,,,,,,,,,,,,,,,,,,,,
31,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-06-23 12:06:25.000,2022-06-21 09:14:31,8404.0,86.0,1798.0,232.0,1973.0,4278.0,9254.0,2022-05-17 18:40:31.000,5.1,38.0,433.0,314.0,37,True,pyinstaller,conda-forge/pyinstaller,,168.0,,https://pypi.org/project/pyinstaller,2022-05-17 18:32:22.000,168.0,835334.0,846802.0,https://anaconda.org/conda-forge/pyinstaller,2022-05-21 21:16:21.534,321773.0,1.0,728361.0,,,,,,,,,,,,,,,,,,,,
32,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-06-22 14:31:49.000,2022-06-14 14:48:46,1295.0,16.0,614.0,122.0,416.0,566.0,4618.0,2021-10-11 00:56:25.000,2.8.0,13.0,131.0,113.0,37,True,pycodestyle,conda-forge/pycodestyle,,236633.0,225395.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,11238.0,25687197.0,25749128.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,4459074.0,1.0,,,,,,,,,,,,,,,,,,,,,
33,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-06-09 13:25:42.238,2022-06-01 10:49:13,1043.0,10.0,269.0,30.0,488.0,376.0,1283.0,2022-06-01 11:37:12.000,4.0.1,50.0,107.0,37.0,37,True,twine,conda-forge/twine,,78340.0,65804.0,https://pypi.org/project/twine,2022-06-01 11:02:29.000,12536.0,3308104.0,3315067.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,487426.0,1.0,,,,,,,,,,,,,,,,,,,,,
34,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-04-21 19:11:05.000,2022-03-01 23:11:32,1205.0,,858.0,215.0,258.0,397.0,12623.0,2020-04-23 19:07:36.000,0.30.0,68.0,136.0,352.0,36,True,yapf,conda-forge/yapf,,35647.0,33558.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,1875654.0,1890212.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1048234.0,2.0,,,,,,,,,,,,,,,,,,,,,
35,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-06-20 17:49:26.000,2022-06-15 12:11:57,1723.0,28.0,516.0,101.0,777.0,710.0,5986.0,2022-05-23 21:30:35.000,6.6.2,102.0,171.0,148.0,36,True,pip-tools,conda-forge/pip-tools,,1826.0,,https://pypi.org/project/pip-tools,2022-05-23 21:30:35.000,1826.0,7601620.0,7603075.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,37830.0,2.0,,,,,,,,,,,,,,,,,,,,,
36,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-06-23 11:08:17.000,2022-06-15 08:03:59,22860.0,177.0,1567.0,204.0,5096.0,768.0,4847.0,2022-03-06 14:20:53.000,3.5.0,118.0,817.0,642.0,36,True,buildbot,conda-forge/buildbot,,744.0,287.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,457.0,78988.0,81154.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,56143.0,2.0,27314.0,,,,,,,,,,,,,,,,,,,,
37,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-06-17 14:14:33.000,2022-06-17 14:14:33,1264.0,25.0,431.0,59.0,319.0,417.0,4248.0,2022-03-04 07:43:44.000,1.7.4,35.0,152.0,173.0,36,True,bandit,conda-forge/bandit,,15473.0,13989.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,1484.0,2560253.0,2564202.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,145886.0,1.0,325.0,,,,,,,,,,,,,,,,,,,,
38,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-06-23 13:59:18.000,2022-06-12 21:07:21,532.0,11.0,158.0,26.0,267.0,381.0,1142.0,2021-10-06 20:39:49.000,2.4.0,33.0,82.0,84.0,36,True,pyflakes,conda-forge/pyflakes,,151079.0,137493.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,13586.0,17972749.0,18032207.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,4281015.0,1.0,,,,,,,,,,,,,,,,,,,,,
39,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2022-06-19 10:07:59.000,2022-06-17 22:48:13,556.0,16.0,178.0,28.0,319.0,188.0,399.0,2021-11-18 00:41:06.000,21.3,39.0,78.0,66.0,36,True,packaging,conda-forge/packaging,,407059.0,390214.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,16845.0,108434507.0,108662912.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,16444402.0,1.0,388.0,,,,,,,,,,,,,,,,,,,,
40,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-06-22 20:56:48.000,2022-06-22 20:56:46,5123.0,349.0,457.0,77.0,400.0,2909.0,8103.0,2022-06-20 08:18:42.000,1.1.255,334.0,78.0,13.0,35,True,,,,292.0,289.0,,,,,331612.0,,,,2.0,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-06-20 08:14:08.001,3.0,331612.0,,,,,,,,,
41,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-06-23 09:51:50.000,2022-06-23 06:52:23,9425.0,371.0,396.0,120.0,236.0,1181.0,6972.0,2022-06-07 18:44:09.000,0.8.4,194.0,117.0,204.0,35,True,nuitka,conda-forge/nuitka,,605.0,568.0,https://pypi.org/project/nuitka,2022-06-23 09:03:56.000,37.0,44774.0,49499.0,https://anaconda.org/conda-forge/nuitka,2022-06-12 06:45:51.283,349669.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,
