,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2024-04-11 14:43:10.000000,2024-04-10 13:39:14,2182.0,122.0,454.0,72.0,1709.0,1041.0,1733.0,2024-04-10 13:39:01.000,1.45.0,231.0,215.0,37,True,,183.0,sentry-sdk,conda-forge/sentry-sdk,,3530.0,30736142.0,532.0,,https://pypi.org/project/sentry-sdk,2024-04-10 14:33:26.000,532.0,30719653.0,https://anaconda.org/conda-forge/sentry-sdk,2024-04-10 17:48:41.572,753326.0,1.0,,,,,,,,,,,,,,,,,,
42,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2024-04-04 11:27:07.000000,2024-03-24 20:18:03,940.0,20.0,208.0,39.0,250.0,246.0,1655.0,2024-03-24 20:16:32.000,5.0.0,46.0,89.0,37,True,,146.0,pytest-cov,conda-forge/pytest-cov,['pytest'],,48965979.0,37051.0,,https://pypi.org/project/pytest-cov,2024-03-24 20:16:32.000,37051.0,48742813.0,https://anaconda.org/conda-forge/pytest-cov,2024-03-26 00:00:02.524,10488839.0,2.0,,,,,,-1.0,,,,,,,,,,,,
43,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2024-03-07 14:47:18.000000,2024-03-07 14:47:17,567.0,3.0,176.0,29.0,299.0,472.0,1337.0,2024-01-05 00:28:45.000,3.2.0,38.0,86.0,37,True,,54.0,pyflakes,conda-forge/pyflakes,,,32326562.0,288197.0,274329.0,https://pypi.org/project/pyflakes,2024-01-05 00:28:45.000,13868.0,32132273.0,https://anaconda.org/conda-forge/pyflakes,2024-01-05 03:19:34.488,7188725.0,1.0,,,,,,,,,,,,,,,,,,
44,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2024-04-08 18:50:36.000000,2024-03-19 07:11:45,657.0,44.0,136.0,37.0,496.0,261.0,1312.0,2024-03-19 07:17:36.000,0.23.6,54.0,46.0,37,True,,49.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1230.0,11997795.0,95354.0,93289.0,https://pypi.org/project/pytest-asyncio,2024-03-19 07:17:32.000,2065.0,11957482.0,https://anaconda.org/conda-forge/pytest-asyncio,2024-03-19 11:58:34.903,1892608.0,2.0,,,,,,,,,,,,,,,,,,
45,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2024-04-03 10:42:43.000000,2024-04-01 21:50:07,941.0,21.0,139.0,34.0,223.0,344.0,477.0,2024-03-11 19:29:15.000,0.43.0,78.0,80.0,37,True,,43.0,wheel,conda-forge/wheel,,,436762543.0,301702.0,263848.0,https://pypi.org/project/wheel,2024-03-11 19:29:15.000,37854.0,434759696.0,https://anaconda.org/conda-forge/wheel,2024-03-27 13:27:47.640,88125299.0,2.0,,,,,,,,,,,,,,,,,,
46,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2024-04-05 01:43:11.000000,2023-06-07 11:16:23,408.0,,1169.0,182.0,163.0,231.0,9513.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,True,,499.0,pyautogui,conda-forge/pyautogui,,,678516.0,34462.0,33520.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,942.0,673289.0,https://anaconda.org/conda-forge/pyautogui,2023-10-16 16:49:29.444,219558.0,2.0,,,,,,,,,,,,,,,,,,
47,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2024-04-11 10:33:58.000000,2024-04-09 16:50:41,726.0,63.0,363.0,73.0,616.0,621.0,8697.0,2024-03-29 19:21:08.000,1.5.0,62.0,142.0,36,True,,73.0,pipx,conda-forge/pipx,,58829.0,4635084.0,2080.0,2056.0,https://pypi.org/project/pipx,2024-03-29 19:21:08.000,24.0,4632391.0,https://anaconda.org/conda-forge/pipx,2024-03-29 22:42:13.653,46011.0,2.0,,,,,,,,,,,,,,,,,,
48,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2024-04-11 11:29:36.000000,2024-04-11 09:41:58,2695.0,115.0,332.0,31.0,958.0,1475.0,6431.0,2024-04-08 11:20:53.000,2.13.3,193.0,175.0,36,True,,49.0,pdm,conda-forge/pdm,,5.0,857990.0,357.0,278.0,https://pypi.org/project/pdm,2024-04-08 11:20:42.000,79.0,849809.0,https://anaconda.org/conda-forge/pdm,2024-04-08 12:26:04.095,253640.0,2.0,,,,,,,,,,,,,,,,,,
49,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2024-04-06 13:12:50.000000,2024-04-05 08:11:49,24858.0,231.0,1589.0,201.0,5834.0,886.0,5162.0,2024-03-04 02:01:18.000,3.11.1,130.0,859.0,36,True,,720.0,buildbot,conda-forge/buildbot,,37137.0,18685.0,806.0,348.0,https://pypi.org/project/buildbot,2024-03-04 02:01:18.000,458.0,16208.0,https://anaconda.org/conda-forge/buildbot,2024-03-04 04:16:13.190,93159.0,2.0,,,,,,,,,,,,,,,,,,
50,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2024-04-10 15:18:53.000000,2024-04-10 15:18:52,1456.0,10.0,751.0,116.0,505.0,641.0,4968.0,2023-10-12 23:39:38.000,2.11.1,19.0,135.0,36,True,,107.0,pycodestyle,conda-forge/pycodestyle,,,42513285.0,11743.0,20.0,https://pypi.org/project/pycodestyle,2023-10-12 23:39:38.000,11723.0,42311535.0,https://anaconda.org/conda-forge/pycodestyle,2023-10-13 13:17:36.027,7464752.0,2.0,,,,,,,,,,,,,,,,,,
51,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2024-03-06 22:42:12.000000,2024-01-25 20:03:15,1481.0,1.0,1707.0,167.0,711.0,624.0,4607.0,2023-11-28 04:13:59.000,2.0.0,52.0,116.0,36,True,,244.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],,4290620.0,8549.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2023-11-28 04:13:59.000,8533.0,4208976.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-11-28 15:01:30.175,3755660.0,2.0,,,,,,6.0,,,,,,,,,,,,
52,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2024-04-10 22:26:36.000000,2024-04-10 22:26:34,6673.0,237.0,264.0,54.0,922.0,540.0,4530.0,2024-03-19 21:03:23.000,2024.3.19,201.0,103.0,36,True,,152.0,pytype,conda-forge/pytype,,,476760.0,3672.0,3507.0,https://pypi.org/project/pytype,2024-03-19 21:03:23.000,165.0,472523.0,https://anaconda.org/conda-forge/pytype,2024-02-10 17:48:30.581,194918.0,3.0,,,,,,,,,,,,,,,,,,
53,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2024-04-06 23:32:26.000000,2024-04-06 23:32:23,1552.0,32.0,202.0,33.0,299.0,290.0,3148.0,2024-01-08 09:52:50.000,24.1.0,34.0,114.0,36,True,,27.0,structlog,conda-forge/structlog,,,12309407.0,12650.0,11453.0,https://pypi.org/project/structlog,2024-01-08 09:52:50.000,1197.0,12299765.0,https://anaconda.org/conda-forge/structlog,2024-02-12 20:32:00.254,376074.0,2.0,,,,,,,,,,,,,,,,,,
54,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2024-04-11 07:31:37.000000,2024-04-09 09:12:28,2431.0,94.0,379.0,29.0,1840.0,970.0,2412.0,2024-03-26 15:48:27.000,0.19.2,59.0,184.0,36,True,,115.0,wemake-python-styleguide,,,,188589.0,16342.0,16289.0,https://pypi.org/project/wemake-python-styleguide,2024-03-26 15:47:35.000,53.0,188589.0,,,,2.0,,,,,,,,,,,,,,,,,,
55,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2024-04-04 00:42:55.000000,2024-04-03 01:00:41,9049.0,118.0,300.0,63.0,1082.0,2761.0,1933.0,2024-03-18 00:55:38.000,4.7.0,36.0,160.0,36,True,,658.0,scons,conda-forge/scons,,1476.0,567057.0,65.0,,https://pypi.org/project/scons,2024-03-18 00:43:09.000,65.0,554550.0,https://anaconda.org/conda-forge/scons,2024-03-18 14:23:14.884,549271.0,2.0,,,,,,,,,,,,,,,,,,
56,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2024-04-08 23:36:21.000000,2024-04-04 15:18:12,3359.0,101.0,161.0,26.0,380.0,257.0,1830.0,2024-03-24 15:00:05.000,1.13.0,94.0,81.0,36,True,,101.0,rope,conda-forge/rope,,28.0,932103.0,74514.0,72869.0,https://pypi.org/project/rope,2024-03-24 15:00:05.000,1645.0,898190.0,https://anaconda.org/conda-forge/rope,2024-03-24 16:07:49.962,1424008.0,1.0,,,,,,,,,,,,,,,,,,
57,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2024-04-05 12:34:45.342000,2023-06-18 23:54:47,1112.0,,99.0,22.0,107.0,104.0,581.0,2024-04-05 09:43:53.000,0.8.4,27.0,46.0,36,True,,12.0,parso,conda-forge/parso,,,37965637.0,421557.0,415415.0,https://pypi.org/project/parso,2024-04-05 09:43:53.000,6142.0,37565338.0,https://anaconda.org/conda-forge/parso,2024-04-05 12:34:45.342,18013455.0,2.0,,,,,,,,,,,,,,,,,,
58,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2024-04-05 10:06:03.000000,2023-12-01 19:06:35,3701.0,,363.0,93.0,251.0,404.0,4237.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,35,True,,400.0,invoke,conda-forge/invoke,,,8955441.0,27781.0,24928.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,2853.0,8930637.0,https://anaconda.org/conda-forge/invoke,2023-07-13 01:13:36.486,967360.0,2.0,,,,,,,,,,,,,,,,,,
59,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2024-04-02 12:43:35.000000,2024-04-02 12:43:34,620.0,28.0,137.0,36.0,267.0,143.0,1750.0,2024-03-21 22:14:13.000,3.14.0,63.0,71.0,35,True,,11.0,pytest-mock,conda-forge/pytest-mock,['pytest'],22.0,19631834.0,83207.0,77361.0,https://pypi.org/project/pytest-mock,2024-03-21 22:14:02.000,5846.0,19576868.0,https://anaconda.org/conda-forge/pytest-mock,2024-03-22 01:55:50.644,2528469.0,2.0,,,,,,,,,,,,,,,,,,
60,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2024-03-09 10:31:03.000000,2023-02-28 17:40:55,262.0,,265.0,27.0,88.0,89.0,1651.0,2023-02-21 17:40:52.893,2.0.7,27.0,63.0,35,False,,20.0,python-json-logger,conda-forge/python-json-logger,,,31535165.0,93671.0,92768.0,https://pypi.org/project/python-json-logger,2023-02-21 17:40:52.893,903.0,31446286.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,7465836.0,2.0,,,,,,,,,,,,,,,,,,
61,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2024-04-01 21:50:21.000000,2024-04-01 21:50:20,606.0,23.0,101.0,23.0,126.0,295.0,1427.0,2024-03-24 08:06:15.000,4.2.1,68.0,34.0,35,True,,17.0,typeguard,conda-forge/typeguard,,,18274788.0,24287.0,22499.0,https://pypi.org/project/typeguard,2024-03-24 08:06:15.000,1788.0,18263520.0,https://anaconda.org/conda-forge/typeguard,2024-03-24 09:36:47.690,518346.0,3.0,,,,,,,,,,,,,,,,,,
62,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2024-04-09 20:38:07.000000,2024-04-09 20:38:07,3266.0,36.0,2920.0,385.0,1042.0,1671.0,36458.0,2024-04-07 18:27:31.000,2.4.0,93.0,439.0,34,True,,49.0,pyenv,,,,12151.0,22.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,12151.0,,,,2.0,,,,,,,,,,,,,,,,,,
63,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2024-04-11 02:52:09.000000,2024-04-11 02:52:08,10528.0,44.0,616.0,104.0,2624.0,2229.0,7945.0,2024-03-07 15:12:54.000,0.15.1,128.0,326.0,34,False,,295.0,xonsh,,,9890.0,40427.0,768.0,667.0,https://pypi.org/project/xonsh,2024-03-07 15:12:54.000,101.0,40318.0,,,,1.0,,,,,,,,,,,,,,,,,,
64,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2024-04-10 21:56:13.000000,2024-04-10 21:49:27,15675.0,474.0,461.0,112.0,402.0,258.0,6673.0,2023-10-19 15:20:03.000,0.9.19,77.0,259.0,34,True,,142.0,pyre-check,,,,82214.0,75.0,21.0,https://pypi.org/project/pyre-check,2023-10-19 15:20:03.000,54.0,82214.0,,,,3.0,,,,,,,,,,,,,,,,,,
65,mimesis,lk-geimfari/mimesis,testing,Mimesis is a powerful Python library that empowers developers to generate massive amounts of synthetic data efficiently.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2024-04-11 10:29:54.000000,2024-04-05 08:59:12,2626.0,51.0,323.0,61.0,1146.0,339.0,4296.0,2024-04-04 00:51:52.000,16.0.0,60.0,122.0,34,True,,17.0,mimesis,conda-forge/mimesis,,565.0,169894.0,1782.0,1704.0,https://pypi.org/project/mimesis,2024-04-04 00:51:52.000,78.0,165770.0,https://anaconda.org/conda-forge/mimesis,2024-01-24 22:04:50.706,185339.0,2.0,,,,,,,,,,,,,,,,,,
66,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2024-04-09 16:44:55.000000,2024-03-18 12:22:52,621.0,9.0,266.0,35.0,236.0,195.0,3963.0,2023-12-19 10:46:44.000,1.4.0,62.0,117.0,34,True,,139.0,freezegun,conda-forge/freezegun,,13.0,10835642.0,4674.0,,https://pypi.org/project/freezegun,2023-12-19 10:46:39.000,4674.0,10799992.0,https://anaconda.org/conda-forge/freezegun,2023-12-19 12:37:51.731,1532845.0,2.0,,,,,,,,,,,,,,,,,,
67,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2024-03-29 02:38:11.000000,2024-03-29 02:36:40,4404.0,51.0,257.0,44.0,43.0,1412.0,2865.0,2024-03-29 02:25:45.000,8.5.2,340.0,33.0,34,False,,8.0,pyarmor,,,,163027.0,1204.0,1170.0,https://pypi.org/project/pyarmor,2024-03-29 02:25:28.000,34.0,163027.0,,,,2.0,,,,,,,,,,,,,,,,,,
68,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2024-04-09 12:40:58.000000,2023-10-05 17:12:04,684.0,,193.0,37.0,167.0,137.0,1669.0,2023-05-12 08:13:47.000,1.8.0,72.0,93.0,34,True,,55.0,nodeenv,conda-forge/nodeenv,,,19805099.0,80587.0,79616.0,https://pypi.org/project/nodeenv,2023-05-12 08:10:47.532,971.0,19758838.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,3654650.0,2.0,,,,,,,,,,,,,,,,,,
69,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2024-04-08 22:36:40.000000,2024-03-17 20:49:57,1116.0,26.0,211.0,57.0,344.0,219.0,1256.0,2024-03-17 19:34:19.000,7.1.2,100.0,61.0,34,True,,144.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],,1258314.0,3625.0,3433.0,https://pypi.org/project/pytest-bdd,2024-03-17 19:34:19.000,192.0,1253175.0,https://anaconda.org/conda-forge/pytest-bdd,2024-03-17 20:53:58.479,56534.0,2.0,,,,,,,,,,,,,,,,,,
70,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2024-04-09 18:50:33.000000,2024-04-09 18:46:54,595.0,59.0,142.0,23.0,165.0,96.0,1239.0,2024-04-09 18:50:33.000,3.10.1,32.0,57.0,34,False,,45.0,prettytable,conda-forge/prettytable,,,12977396.0,58371.0,57051.0,https://pypi.org/project/prettytable,2024-02-19 16:32:50.000,1320.0,12941866.0,https://anaconda.org/conda-forge/prettytable,2024-02-19 20:20:46.344,1456741.0,2.0,,,,,,,,,,,,,,,,,,
71,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2024-03-07 11:34:42.705000,2024-03-04 14:53:02,1115.0,27.0,141.0,21.0,71.0,216.0,840.0,2024-03-05 16:21:47.000,4.4.2,109.0,45.0,34,True,,4.0,progressbar2,conda-forge/progressbar2,,2261.0,24649703.0,1620.0,,https://pypi.org/project/progressbar2,2024-03-05 16:21:40.000,1620.0,24622833.0,https://anaconda.org/conda-forge/progressbar2,2024-03-07 11:34:42.705,1234749.0,2.0,,,,,,,,,,,,,,,,,,
72,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2024-04-08 22:31:48.000000,2024-04-08 08:59:06,10161.0,27.0,5517.0,1090.0,382.0,5094.0,30427.0,2024-04-08 08:56:44.000,1.8.4,104.0,136.0,33,True,,60.0,sqlmap,,,,10097.0,31.0,21.0,https://pypi.org/project/sqlmap,2024-04-08 08:56:44.000,10.0,10097.0,,,,2.0,,,,,,,,,,,,,,,,,,
73,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2024-04-10 19:41:09.000000,2024-04-10 19:41:09,3172.0,67.0,375.0,91.0,304.0,291.0,11068.0,2024-03-24 18:53:10.000,1.5.38,161.0,48.0,33,True,,158.0,scalene,,,,30925.0,612.0,605.0,https://pypi.org/project/scalene,2024-03-24 18:53:10.000,7.0,30925.0,,,,2.0,,,,,,,,,,,,,,,,,,
74,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2024-03-19 15:47:08.000000,2024-02-18 17:35:24,363.0,4.0,371.0,57.0,182.0,108.0,5793.0,2024-02-18 18:23:06.000,0.5.0,43.0,66.0,33,True,,187.0,pipreqs,conda-forge/pipreqs,,,775831.0,28814.0,28414.0,https://pypi.org/project/pipreqs,2024-02-18 17:49:34.000,400.0,775313.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,47192.0,3.0,,,,,,,,,,,,,,,,,,
75,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2024-04-10 15:19:31.000000,2024-04-10 15:19:30,1168.0,12.0,167.0,36.0,518.0,407.0,3315.0,2024-03-24 17:07:59.000,3.15.2,168.0,35.0,33,True,,15.0,pyupgrade,conda-forge/pyupgrade,,,612178.0,211.0,,https://pypi.org/project/pyupgrade,2024-03-24 17:07:59.000,211.0,599008.0,https://anaconda.org/conda-forge/pyupgrade,2024-03-24 18:00:51.547,619034.0,2.0,,,,,,6.0,,,,,,,,,,,,
76,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2024-04-02 18:42:58.000000,2024-03-28 20:19:37,1461.0,39.0,250.0,55.0,1243.0,952.0,2448.0,2024-03-28 21:05:17.000,2.3.0,257.0,119.0,33,True,pex-tool/pex,152.0,pex,,,4034333.0,1589858.0,720.0,578.0,https://pypi.org/project/pex,2024-03-28 21:04:50.000,142.0,1428485.0,,,,2.0,,,,,,,,,,,,,,,,,,
77,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2024-04-01 10:41:21.000000,2024-02-10 00:53:11,1352.0,7.0,162.0,36.0,205.0,137.0,1461.0,2023-11-10 23:35:23.000,1.7.0.post0,45.0,79.0,33,True,,47.0,logbook,conda-forge/logbook,,336.0,3803171.0,6946.0,5751.0,https://pypi.org/project/logbook,2023-11-10 23:32:34.000,1195.0,3799446.0,https://anaconda.org/conda-forge/logbook,2023-11-11 10:50:13.350,171254.0,2.0,,,,,,,,,,,,,,,,,,
78,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2023-11-06 17:25:08.000000,2016-03-04 01:16:26,1004.0,,387.0,48.0,262.0,466.0,1358.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,,452.0,nose,conda-forge/nose,,,7112551.0,198057.0,153252.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44805.0,7080444.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,3050194.0,2.0,,,,,,,,,,,,,,,,,,
79,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2024-04-10 05:27:14.000000,2024-04-08 19:36:00,582.0,38.0,144.0,21.0,461.0,300.0,1215.0,2024-03-03 20:08:52.000,2024.3.2,26.0,95.0,33,True,wntrblm/nox,54.0,nox,conda-forge/nox,['pytest'],,2304731.0,5697.0,5198.0,https://pypi.org/project/nox,2024-03-03 20:08:52.000,499.0,2298695.0,https://anaconda.org/conda-forge/nox,2024-03-22 16:40:14.846,277657.0,2.0,,,,,,,,,,,,,,,,,,
80,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2024-03-20 01:00:01.000000,2024-02-25 17:17:16,2428.0,77.0,175.0,22.0,812.0,458.0,834.0,2024-02-25 18:39:48.000,0.6.3,22.0,81.0,33,True,,132.0,asv,conda-forge/asv,,292.0,111330.0,1176.0,1084.0,https://pypi.org/project/asv,2024-02-25 18:39:41.000,92.0,94933.0,https://anaconda.org/conda-forge/asv,2024-02-25 21:52:51.865,770541.0,2.0,,,,,,,,,,,,,,,,,,
81,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2024-04-08 19:56:09.000000,2024-03-25 19:49:37,1722.0,39.0,216.0,26.0,469.0,480.0,810.0,2023-10-02 15:14:31.000,8.0.4,85.0,134.0,33,True,,87.0,setuptools_scm,conda-forge/setuptools_scm,,,29224822.0,834.0,,https://pypi.org/project/setuptools_scm,2023-10-02 15:14:31.000,834.0,29177246.0,https://anaconda.org/conda-forge/setuptools_scm,2024-03-21 14:17:02.260,2236099.0,3.0,,,,,,,,,,,,,,,,,,
