,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
10,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2022-10-19 23:37:19.000,2022-10-17 21:40:57,19737.0,202.0,1769.0,140.0,4706.0,5195.0,4945.0,2022-10-17 21:45:48.000,6.0.0b2,175.0,756.0,43,True,1069.0,sphinx,conda-forge/sphinx,['sphinx'],286273.0,226312.0,https://pypi.org/project/sphinx,2022-06-02 18:12:32.000,59961.0,8545913.0,8630519.0,https://anaconda.org/conda-forge/sphinx,2022-10-16 10:22:22.751,6260879.0,1.0,,,,,,,,,,,,,,,,,,,,
11,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2022-10-20 13:42:55.000,2022-10-20 13:42:55,3519.0,176.0,1371.0,539.0,830.0,877.0,40301.0,2022-10-02 16:29:13.235,12.6.0,170.0,199.0,42,True,64.0,rich,conda-forge/rich,,36711.0,34586.0,https://pypi.org/project/rich,2022-05-24 06:40:55.000,2125.0,13236575.0,13313143.0,https://anaconda.org/conda-forge/rich,2022-10-02 23:18:27.050,2067350.0,1.0,,,,,,,,,,,,,,,,,,,,
12,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2022-10-19 11:42:06.000,2022-10-18 01:12:41,1439.0,68.0,1899.0,223.0,1241.0,1747.0,29869.0,2022-10-06 22:46:02.996,22.10.0,42.0,343.0,42,True,353.0,black,conda-forge/black,,7852.0,,https://pypi.org/project/black,2022-06-28 00:39:54.000,7852.0,15820244.0,15918640.0,https://anaconda.org/conda-forge/black,2022-10-10 15:11:57.458,5184147.0,1.0,25038.0,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-10-20 10:13:01.000,2022-09-03 10:56:22,1928.0,4.0,1168.0,206.0,492.0,559.0,23145.0,2022-09-03 18:04:55.000,4.64.1,130.0,112.0,42,True,376.0,tqdm,conda-forge/tqdm,,358965.0,336536.0,https://pypi.org/project/tqdm,2022-04-04 01:48:46.000,22429.0,44550564.0,44743298.0,https://anaconda.org/conda-forge/tqdm,2022-09-03 14:17:41.115,14634009.0,1.0,10237.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-10-15 01:51:25.055374,2.0,4050.0,,,,,,,,,,,,,,
14,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-10-19 08:36:27.000,2022-10-16 14:27:32,1810.0,157.0,2096.0,234.0,1080.0,1623.0,15140.0,2022-10-15 19:19:40.000,1.4.1,54.0,222.0,42,True,109.0,mkdocs,conda-forge/mkdocs,['mkdocs'],30042.0,26292.0,https://pypi.org/project/mkdocs,2022-03-26 19:53:18.000,3750.0,1172235.0,1174880.0,https://anaconda.org/conda-forge/mkdocs,2022-03-31 16:37:37.228,206313.0,1.0,,,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-10-20 08:55:52.000,2022-10-19 16:25:46,4593.0,173.0,2508.0,106.0,2048.0,1562.0,11418.0,2022-10-02 14:50:10.172,8.5.6,281.0,165.0,41,True,12.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],19000.0,17735.0,https://pypi.org/project/mkdocs-material,2022-07-04 11:30:27.000,1265.0,1577239.0,1581261.0,https://anaconda.org/conda-forge/mkdocs-material,2022-09-18 18:35:12.577,164917.0,1.0,,,,,,,,,,,,,,,,,,,,
16,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-10-19 19:07:16.000,2022-10-19 19:07:15,8519.0,95.0,1836.0,234.0,2038.0,4402.0,9651.0,2022-10-08 19:30:11.000,5.5,43.0,438.0,41,True,280.0,pyinstaller,conda-forge/pyinstaller,,31378.0,31189.0,https://pypi.org/project/pyinstaller,2022-05-17 18:32:22.000,189.0,782646.0,794153.0,https://anaconda.org/conda-forge/pyinstaller,2022-05-21 21:16:21.534,359349.0,1.0,732139.0,,,,,,,,,,,,,,,,,,,
17,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-10-19 10:40:03.000,2022-10-18 01:42:03,2298.0,62.0,240.0,31.0,266.0,1420.0,2362.0,2022-08-03 23:23:36.795,5.0.4,86.0,168.0,41,True,30.0,flake8,conda-forge/flake8,,341652.0,299753.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,41899.0,18262924.0,18328163.0,https://anaconda.org/conda-forge/flake8,2022-08-04 20:32:50.634,4958172.0,1.0,,,,,,,,,,,,,,,,,,,,
18,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-10-20 06:19:00.000,2022-10-13 13:04:35,2628.0,211.0,1780.0,180.0,2095.0,3717.0,22298.0,2022-10-10 19:45:14.090,1.2.2,154.0,406.0,40,True,726.0,poetry,conda-forge/poetry,,155.0,,https://pypi.org/project/poetry,2022-08-31 03:48:14.633,155.0,9656588.0,9935098.0,https://anaconda.org/conda-forge/poetry,2022-08-31 12:09:56.826,659082.0,1.0,14282345.0,,,,,,,,,,,,,,,,,,,
19,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-10-19 14:51:13.000,2022-10-19 14:51:06,13757.0,149.0,2033.0,481.0,602.0,3710.0,7386.0,2022-10-19 10:31:50.000,6.0,95.0,172.0,40,True,242.0,robotframework,conda-forge/robotframework,,7053.0,6005.0,https://pypi.org/project/robotframework,2022-05-16 07:56:15.000,1048.0,1610234.0,1611941.0,https://anaconda.org/conda-forge/robotframework,2022-10-19 12:29:04.598,97058.0,1.0,539.0,,,,,,-1.0,,,,,,,,,,,,,
20,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-10-20 06:29:27.000,2022-10-20 06:29:27,12495.0,153.0,529.0,68.0,2158.0,1285.0,6261.0,2022-10-17 16:57:36.283,6.56.3,997.0,296.0,40,True,38.0,hypothesis,conda-forge/hypothesis,,16422.0,14448.0,https://pypi.org/project/hypothesis,2022-07-05 05:13:25.000,1974.0,3239909.0,3324406.0,https://anaconda.org/conda-forge/hypothesis,2022-10-17 21:19:20.293,6337303.0,1.0,,,,,,,-1.0,,,,,,,,,,,,,
21,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-10-19 14:58:37.000,2022-10-13 19:12:59,8280.0,12.0,464.0,114.0,564.0,1267.0,5253.0,2021-11-17 00:47:47.000,0.18.1,31.0,153.0,40,True,52.0,jedi,conda-forge/jedi,,241299.0,232990.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,8309.0,15665064.0,15832107.0,https://anaconda.org/conda-forge/jedi,2022-08-08 11:59:59.996,12027119.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
22,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-10-20 09:36:13.000,2022-10-19 10:57:17,16081.0,108.0,1260.0,196.0,3300.0,7765.0,4934.0,2022-09-20 09:40:51.000,22.9.0,100.0,402.0,40,True,1058.0,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1090.0,215341.0,655787.0,https://anaconda.org/conda-forge/conda,2022-09-27 23:46:05.654,32593074.0,1.0,,,,,,,,,,,,,,,,,,,,
23,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-10-20 14:35:53.000,2022-10-20 14:35:53,7915.0,256.0,917.0,72.0,3129.0,3876.0,4285.0,2022-10-10 13:56:01.665,2.15.4,154.0,483.0,40,True,675.0,pylint,conda-forge/pylint,,21280.0,,https://pypi.org/project/pylint,2022-06-29 13:48:28.000,21280.0,12847679.0,12892222.0,https://anaconda.org/conda-forge/pylint,2022-09-19 20:34:46.218,3296225.0,1.0,,,,,,,,,,,,,,,,,,,,
24,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-10-17 20:02:12.000,2022-10-08 00:15:06,592.0,36.0,966.0,161.0,1164.0,1166.0,4282.0,2022-09-08 03:30:59.000,20.16.5,193.0,224.0,40,True,83.0,virtualenv,conda-forge/virtualenv,,17759.0,,https://pypi.org/project/virtualenv,2022-07-27 21:53:47.000,17759.0,37276305.0,37317813.0,https://anaconda.org/conda-forge/virtualenv,2022-09-08 13:29:58.143,2781047.0,2.0,,,,,,,,,,,,,,,,,,,,
25,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-10-17 17:07:19.000,2022-10-08 00:15:48,2114.0,18.0,424.0,42.0,1057.0,1309.0,3028.0,2022-09-08 06:15:10.471,3.26.0,131.0,264.0,40,True,64.0,tox,conda-forge/tox,['pytest'],85069.0,64174.0,https://pypi.org/project/tox,2022-06-29 23:24:55.000,20895.0,5286373.0,5295407.0,https://anaconda.org/conda-forge/tox,2022-09-08 14:33:36.288,551131.0,1.0,,,,,,,,,,,,,,,,,,,,
26,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-10-17 23:32:12.000,2022-10-17 23:32:11,2283.0,33.0,653.0,82.0,943.0,1561.0,9011.0,2022-07-11 00:58:54.000,2.20.0,169.0,142.0,39,True,21.0,pre-commit,conda-forge/pre-commit,,66730.0,63282.0,https://pypi.org/project/pre-commit,2022-05-05 13:55:13.000,3448.0,6795233.0,6848667.0,https://anaconda.org/conda-forge/pre-commit,2022-07-11 12:30:44.086,1925689.0,1.0,168270.0,,,,,,,,,,,,,,,,,,,
27,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-10-13 12:22:22.000,2022-05-20 06:58:02,3909.0,,484.0,41.0,856.0,1019.0,5269.0,2021-11-09 05:43:22.000,5.10.1,132.0,263.0,38,True,113.0,isort,conda-forge/isort,,293611.0,278489.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,15122.0,24176753.0,24227061.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3773144.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
28,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-10-18 12:56:45.000,2022-10-18 12:56:45,1327.0,28.0,658.0,121.0,437.0,579.0,4699.0,2022-08-03 23:15:05.358,2.9.1,15.0,131.0,38,True,119.0,pycodestyle,conda-forge/pycodestyle,,271428.0,260066.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,11362.0,28106330.0,28173780.0,https://anaconda.org/conda-forge/pycodestyle,2022-08-04 18:37:50.261,5126233.0,1.0,,,,,,,,,,,,,,,,,,,,
29,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-10-18 09:47:30.000,2022-10-14 19:03:53,1422.0,65.0,1688.0,160.0,626.0,561.0,4203.0,2021-12-15 14:46:50.702,0.1.0,35.0,110.0,38,True,220.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],6060.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2022-10-13 20:24:36.386,6044.0,3298495.0,3336637.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2822576.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
30,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-10-12 23:53:58.000,2022-10-12 23:53:58,2777.0,34.0,273.0,66.0,208.0,344.0,4176.0,2022-08-09 12:57:05.771,1.7.0,69.0,56.0,38,True,101.0,autopep8,conda-forge/autopep8,,143402.0,137716.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5686.0,3427743.0,3439110.0,https://anaconda.org/conda-forge/autopep8,2022-08-09 15:59:52.816,863939.0,2.0,,,,,,,,,,,,,,,,,,,,
31,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-10-20 14:48:35.000,2022-10-20 14:10:08,1546.0,99.0,317.0,57.0,934.0,590.0,1343.0,2022-10-20 14:10:38.886,1.10.0,165.0,148.0,38,True,178.0,sentry-sdk,conda-forge/sentry-sdk,,25970.0,24955.0,https://pypi.org/project/sentry-sdk,2022-06-22 08:27:10.000,1015.0,18039018.0,18044625.0,https://anaconda.org/conda-forge/sentry-sdk,2022-10-03 21:23:25.645,259167.0,1.0,3931.0,,,,,,,,,,,,,,,,,,,
32,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-10-18 07:47:43.642,2022-10-17 21:17:41,4455.0,106.0,1334.0,491.0,547.0,1327.0,21588.0,2022-10-16 13:34:00.517,3.3.0,87.0,163.0,37,True,225.0,glances,conda-forge/glances,,578.0,528.0,https://pypi.org/project/glances,2022-05-26 08:29:00.000,50.0,198277.0,200461.0,https://anaconda.org/conda-forge/glances,2022-10-18 07:47:43.642,171841.0,1.0,821.0,,,,,,,,,,,,,,,,,,,
33,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-10-17 19:55:45.000,2022-10-17 19:55:45,1788.0,53.0,538.0,105.0,812.0,743.0,6323.0,2022-10-05 19:52:11.824,6.9.0,105.0,176.0,37,True,137.0,pip-tools,conda-forge/pip-tools,,1868.0,,https://pypi.org/project/pip-tools,2022-06-30 09:26:49.000,1868.0,6659660.0,6661559.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,56997.0,2.0,,,,,,,,,,,,,,,,,,,,
34,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-10-17 17:50:44.000,2022-10-10 19:14:16,661.0,12.0,550.0,118.0,81.0,594.0,13161.0,2022-01-29 13:50:01.000,0.6.0,18.0,39.0,36,True,74.0,loguru,conda-forge/loguru,,30091.0,28382.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1709.0,4369651.0,4386073.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,722594.0,2.0,,,,,,,,,,,,,,,,,,,,
35,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-10-19 10:39:29.000,2022-09-30 21:53:37,3568.0,10.0,328.0,98.0,218.0,378.0,3709.0,2022-09-30 21:54:38.717,1.7.3,58.0,57.0,36,True,343.0,invoke,conda-forge/invoke,,16369.0,13738.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,2631.0,3612422.0,3622795.0,https://anaconda.org/conda-forge/invoke,2022-10-06 14:51:40.510,809132.0,1.0,,,,,,,,,,,,,,,,,,,,
36,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-10-19 12:32:03.000,2022-10-19 12:31:57,1245.0,184.0,161.0,30.0,216.0,218.0,2240.0,2022-07-20 11:47:25.000,22.1.0,28.0,91.0,36,True,25.0,structlog,conda-forge/structlog,,939.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,939.0,3652661.0,3655888.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,242061.0,2.0,,,,,,,,,,,,,,,,,,,,
37,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-10-20 10:45:38.000,2022-10-20 10:45:36,2140.0,53.0,352.0,26.0,1495.0,949.0,2049.0,2022-09-27 22:22:25.120,0.17.0,55.0,178.0,36,True,99.0,wemake-python-styleguide,,,6723.0,6692.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,31.0,312073.0,312073.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
38,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-10-20 04:38:37.000,2022-10-18 08:43:39,904.0,9.0,182.0,34.0,221.0,222.0,1329.0,2022-09-28 18:41:46.166,4.0.0,44.0,80.0,36,True,119.0,pytest-cov,conda-forge/pytest-cov,['pytest'],180384.0,150697.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,29687.0,16619412.0,16701509.0,https://anaconda.org/conda-forge/pytest-cov,2022-09-29 00:56:23.882,6485695.0,1.0,,,,,,,-1.0,,,,,,,,,,,,,
39,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2022-10-20 11:03:47.000,2022-10-20 11:03:47,582.0,18.0,185.0,28.0,337.0,208.0,427.0,2021-11-18 00:41:06.000,21.3,39.0,81.0,36,True,66.0,packaging,conda-forge/packaging,,493111.0,475594.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,17517.0,114212843.0,114493816.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,21352856.0,1.0,574.0,,,,,,,,,,,,,,,,,,,
40,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-10-12 12:20:58.000,2022-10-08 14:17:24,541.0,19.0,7404.0,35.0,258.0,124.0,21716.0,2022-10-08 14:12:04.684,1.5.0,23.0,74.0,35,True,69.0,numpydoc,conda-forge/numpydoc,['sphinx'],38537.0,34146.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,4391.0,355351.0,375326.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1378337.0,2.0,,,,,,,,,,,,,,,,,,,,
