,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2023-02-02 22:51:16.000,2023-02-02 22:51:15,200.0,22.0,136.0,51.0,124.0,2.0,1803.0,2023-02-02 22:51:26.000,2023.02.02,75.0,9.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2023-02-03 11:47:11.000,2023-02-03 11:47:10,140.0,12.0,4.0,5.0,61.0,2.0,132.0,2023-02-03 11:47:18.000,2023.02.02,46.0,4.0,0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2023-02-09 13:01:47.000,2023-02-07 22:30:33,14863.0,78.0,2235.0,194.0,4911.0,4389.0,9773.0,2023-01-14 12:19:00.550,7.2.1,157.0,852.0,47,True,832.0,pytest,conda-forge/pytest,['pytest'],705301.0,696537.0,https://pypi.org/project/pytest,2023-01-14 12:19:00.550,8764.0,53261800.0,53492827.0,https://anaconda.org/conda-forge/pytest,2023-01-14 20:10:41.940,18251161.0,1.0,,,,,,,,,,,,,,,,,,,,
5,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2023-02-09 12:47:41.000,2023-02-08 19:51:53,10977.0,231.0,2432.0,226.0,5945.0,6378.0,14801.0,2023-02-06 19:44:24.531,1.0.0,99.0,632.0,46,True,2398.0,mypy,conda-forge/mypy,,126650.0,119011.0,https://pypi.org/project/mypy,2022-11-14 16:58:14.966,7639.0,13787814.0,13829410.0,https://anaconda.org/conda-forge/mypy,2023-02-07 04:45:35.287,2620595.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
6,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2023-02-09 12:21:12.000,2023-02-08 10:18:16,13574.0,148.0,2840.0,307.0,5107.0,5755.0,8527.0,2022-11-05 15:58:21.647,22.3.1,128.0,717.0,46,True,989.0,pip,conda-forge/pip,,125903.0,115033.0,https://pypi.org/project/pip,2023-01-30 23:12:06.885,10870.0,126744125.0,127576278.0,https://anaconda.org/conda-forge/pip,2023-01-31 05:02:58.130,65740087.0,1.0,,,,,,,,,,,,,,,,,,,,
7,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2023-02-07 14:27:37.000,2023-02-07 14:27:29,13627.0,231.0,987.0,90.0,1349.0,1708.0,1929.0,2023-02-07 03:22:51.000,67.2.0,534.0,559.0,45,True,549.0,setuptools,conda-forge/setuptools,,302985.0,265226.0,https://pypi.org/project/setuptools,2023-01-28 19:02:44.046,37759.0,244579296.0,245446455.0,https://anaconda.org/conda-forge/setuptools,2023-02-02 11:50:25.117,68505577.0,1.0,,,,,,,,,,,,,,,,,,,,
8,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2023-02-09 10:08:29.000,2023-02-07 22:48:09,1517.0,63.0,1995.0,229.0,1333.0,1849.0,31267.0,2023-02-01 02:55:25.167,23.1.0,45.0,359.0,44,True,364.0,black,conda-forge/black,,248119.0,239960.0,https://pypi.org/project/black,2022-06-28 00:39:54.000,8159.0,17990165.0,18099026.0,https://anaconda.org/conda-forge/black,2023-02-01 12:21:42.940,6172891.0,1.0,,26574.0,,,,,,,,,,,,,,,,,,
9,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2023-02-08 16:25:01.000,2023-02-06 12:11:36,8224.0,186.0,1807.0,360.0,1645.0,3664.0,23611.0,2023-02-04 11:25:53.000,2023.2.4,349.0,455.0,44,True,232.0,pipenv,conda-forge/pipenv,,62855.0,61604.0,https://pypi.org/project/pipenv,2022-12-19 10:26:16.459,1251.0,5830045.0,5832243.0,https://anaconda.org/conda-forge/pipenv,2023-02-04 13:34:11.753,87942.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,
10,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2023-02-06 11:03:07.000,2023-01-26 15:50:30,5872.0,14.0,1302.0,241.0,599.0,1373.0,9067.0,2022-11-07 18:47:02.742,5.9.4,88.0,192.0,44,True,246.0,psutil,conda-forge/psutil,,270621.0,254563.0,https://pypi.org/project/psutil,2022-11-07 18:47:02.742,16058.0,63154461.0,63385713.0,https://anaconda.org/conda-forge/psutil,2022-11-08 06:03:33.939,18962715.0,1.0,,,,,,,,,,,,,,,,,,,,
11,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2023-02-08 23:10:38.000,2023-01-31 22:10:48,19891.0,146.0,1840.0,142.0,4809.0,5256.0,5187.0,2023-01-10 18:23:33.461,6.1.3,183.0,769.0,43,True,1148.0,sphinx,conda-forge/sphinx,['sphinx'],311423.0,251225.0,https://pypi.org/project/sphinx,2023-01-10 18:23:33.461,60198.0,11973030.0,12062114.0,https://anaconda.org/conda-forge/sphinx,2023-01-12 15:29:33.921,6948607.0,1.0,,,,,,,,,,,,,,,,,,,,
12,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2023-02-07 13:08:11.000,2023-01-28 10:18:54,3667.0,98.0,1486.0,541.0,898.0,947.0,41944.0,2023-01-28 10:20:56.000,13.3.1,177.0,207.0,42,True,101.0,rich,conda-forge/rich,,54096.0,51699.0,https://pypi.org/project/rich,2023-01-28 10:19:14.092,2397.0,19930429.0,20024552.0,https://anaconda.org/conda-forge/rich,2023-01-28 15:47:15.799,2917828.0,1.0,,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2023-02-07 16:57:33.000,2022-09-03 10:56:22,1928.0,,1218.0,208.0,503.0,560.0,23953.0,2022-09-03 18:04:55.000,4.64.1,130.0,112.0,42,True,413.0,tqdm,conda-forge/tqdm,,411117.0,388321.0,https://pypi.org/project/tqdm,2022-09-03 11:12:53.661,22796.0,48673000.0,48888413.0,https://anaconda.org/conda-forge/tqdm,2022-09-03 14:17:41.115,17218867.0,1.0,,10607.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-11-12 01:50:51.768311,2.0,4068.0,,,,,,,,,,,,,
14,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2023-02-09 12:21:22.000,2023-02-09 12:18:46,4999.0,363.0,2774.0,108.0,2189.0,1723.0,12682.0,2023-02-03 17:07:00.586,9.0.11,302.0,189.0,42,True,18.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],21866.0,21510.0,https://pypi.org/project/mkdocs-material,2022-11-08 14:44:39.000,356.0,1977531.0,1982049.0,https://anaconda.org/conda-forge/mkdocs-material,2023-02-04 00:50:51.028,203325.0,1.0,,,,,,,,,,,,,,,,,,,,
15,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2023-02-08 11:46:41.000,2023-02-08 11:46:41,8656.0,111.0,1858.0,234.0,2108.0,4506.0,10010.0,2022-12-04 15:08:42.000,5.7.0,47.0,446.0,42,True,278.0,pyinstaller,conda-forge/pyinstaller,,35506.0,35300.0,https://pypi.org/project/pyinstaller,2022-12-04 15:03:02.559,206.0,948418.0,959966.0,https://anaconda.org/conda-forge/pyinstaller,2022-12-13 12:32:51.658,398350.0,1.0,,735206.0,,,,,,,,,,,,,,,,,,
16,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2023-02-08 22:33:29.000,2023-02-08 21:59:25,8333.0,333.0,964.0,74.0,3471.0,4100.0,4491.0,2023-02-02 16:19:11.192,2.16.1,165.0,514.0,42,True,706.0,pylint,conda-forge/pylint,,327729.0,306346.0,https://pypi.org/project/pylint,2023-01-22 14:41:49.833,21383.0,13522829.0,13569900.0,https://anaconda.org/conda-forge/pylint,2023-02-05 17:03:35.413,3671543.0,1.0,,,,,,,,,,,,,,,,,,,,
17,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2023-02-09 00:40:16.000,2023-02-08 16:23:43,2443.0,140.0,702.0,87.0,1034.0,1668.0,9721.0,2023-02-03 17:09:12.166,3.0.4,176.0,147.0,41,True,24.0,pre-commit,conda-forge/pre-commit,,80176.0,75585.0,https://pypi.org/project/pre-commit,2023-01-29 23:39:18.572,4591.0,8587646.0,8650565.0,https://anaconda.org/conda-forge/pre-commit,2023-02-06 20:49:34.795,2449642.0,1.0,,298684.0,,,,,,,,,,,,,,,,,,
18,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2023-02-08 18:36:37.000,2023-02-07 23:32:46,13836.0,66.0,2071.0,476.0,623.0,3782.0,7750.0,2023-01-09 21:14:31.299,6.0.2,97.0,173.0,41,True,296.0,robotframework,conda-forge/robotframework,,7801.0,6752.0,https://pypi.org/project/robotframework,2023-01-09 21:14:31.299,1049.0,1618812.0,1620637.0,https://anaconda.org/conda-forge/robotframework,2023-01-12 19:48:17.751,111053.0,1.0,,539.0,,,,,,,,,,,,,,,,,,
19,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2023-02-09 10:33:22.621,2023-02-09 07:19:13,12729.0,221.0,547.0,67.0,2212.0,1312.0,6514.0,2023-02-09 07:19:36.000,hypothesis-python-6.68.0,1024.0,301.0,41,True,52.0,hypothesis,conda-forge/hypothesis,,18137.0,16003.0,https://pypi.org/project/hypothesis,2023-01-27 10:10:58.628,2134.0,4584627.0,4674656.0,https://anaconda.org/conda-forge/hypothesis,2023-02-09 10:33:22.621,7112356.0,1.0,,,,,,,,,,,,,,,,,,,,
20,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2023-02-08 14:53:51.000,2023-02-04 23:25:31,4052.0,134.0,513.0,44.0,905.0,1056.0,5594.0,2023-01-30 09:46:45.975,5.11.5,143.0,279.0,41,True,127.0,isort,conda-forge/isort,,327804.0,312413.0,https://pypi.org/project/isort,2023-01-30 09:46:45.975,15391.0,26752095.0,26806037.0,https://anaconda.org/conda-forge/isort,2023-02-01 23:25:16.111,4261452.0,2.0,,,,,,,,,,,,,,,,,,,,
21,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2023-02-09 00:17:42.000,2023-02-07 23:21:16,8329.0,22.0,485.0,113.0,568.0,1291.0,5330.0,2022-11-21 22:34:01.796,0.18.2,32.0,158.0,41,True,48.0,jedi,conda-forge/jedi,,277699.0,269377.0,https://pypi.org/project/jedi,2022-11-21 22:34:01.796,8322.0,17233200.0,17418368.0,https://anaconda.org/conda-forge/jedi,2022-11-22 16:27:48.875,14072814.0,1.0,,,,,,,,,,,,,,,,,,,,
22,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2023-02-08 04:38:52.428,2023-02-08 00:19:07,642.0,37.0,975.0,160.0,1212.0,1183.0,4387.0,2023-02-07 20:18:05.290,20.19.0,199.0,243.0,41,True,78.0,virtualenv,conda-forge/virtualenv,,235798.0,217948.0,https://pypi.org/project/virtualenv,2022-12-05 22:47:06.493,17850.0,43714358.0,43763836.0,https://anaconda.org/conda-forge/virtualenv,2023-02-08 04:38:52.428,3512989.0,2.0,,,,,,,,,,,,,,,,,,,,
23,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2023-02-08 15:30:16.000,2023-02-08 15:30:16,551.0,227.0,461.0,41.0,1255.0,1494.0,3172.0,2023-02-08 02:38:14.658,4.4.5,184.0,270.0,41,True,70.0,tox,conda-forge/tox,['pytest'],92778.0,71097.0,https://pypi.org/project/tox,2023-01-31 21:50:27.263,21681.0,16860750.0,16870392.0,https://anaconda.org/conda-forge/tox,2023-01-18 22:31:34.228,626784.0,1.0,,,,,,,,,,,,,,,,,,,,
24,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2023-02-07 07:51:34.000,2023-02-07 07:51:33,2358.0,36.0,270.0,34.0,299.0,1469.0,2628.0,2022-11-23 19:29:25.198,6.0.0,87.0,172.0,41,True,26.0,flake8,conda-forge/flake8,,382651.0,340372.0,https://pypi.org/project/flake8,2022-11-23 19:29:25.198,42279.0,21252551.0,21321994.0,https://anaconda.org/conda-forge/flake8,2022-11-25 17:20:29.044,5555469.0,1.0,,,,,,,,,,,,,,,,,,,,
25,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2023-02-08 08:49:12.000,2023-02-07 15:29:27,2748.0,91.0,1897.0,185.0,2247.0,4162.0,23595.0,2023-01-10 18:28:25.700,1.3.2,157.0,432.0,40,True,662.0,poetry,conda-forge/poetry,,220.0,,https://pypi.org/project/poetry,2023-01-10 18:28:25.700,220.0,11511786.0,11783726.0,https://anaconda.org/conda-forge/poetry,2023-01-11 10:44:45.091,764539.0,1.0,1.0,14903134.0,,,,,,,,,,,,,,,,,,
26,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2023-01-30 10:46:08.000,2022-11-06 23:57:33,1821.0,,2168.0,231.0,1103.0,1651.0,15851.0,2022-11-01 18:34:14.000,1.4.2,55.0,225.0,40,True,137.0,mkdocs,conda-forge/mkdocs,['mkdocs'],35070.0,31009.0,https://pypi.org/project/mkdocs,2022-11-01 18:34:05.525,4061.0,1363376.0,1366132.0,https://anaconda.org/conda-forge/mkdocs,2022-11-12 09:58:55.579,226024.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
27,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2023-02-09 13:49:37.000,2023-02-09 13:49:35,16196.0,82.0,1296.0,198.0,3445.0,7924.0,5138.0,2023-01-18 22:30:15.000,23.1.0,100.0,414.0,40,True,977.0,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1090.0,115421.0,596321.0,https://anaconda.org/conda-forge/conda,2022-12-07 23:51:39.020,37510215.0,1.0,,,,,,,,,,,,,,,,,,,,
28,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2023-02-08 17:32:07.000,2023-02-07 10:41:40,1634.0,71.0,344.0,58.0,1056.0,646.0,1419.0,2023-02-07 10:41:24.113,1.15.0,173.0,161.0,39,True,187.0,sentry-sdk,conda-forge/sentry-sdk,,29230.0,28975.0,https://pypi.org/project/sentry-sdk,2023-01-23 10:15:50.376,255.0,20383699.0,20390350.0,https://anaconda.org/conda-forge/sentry-sdk,2023-02-07 15:36:52.797,334967.0,1.0,,3728.0,,,,,,,,,,,,,,,,,,
29,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2023-02-05 09:51:15.000,2023-02-05 09:51:05,4594.0,86.0,1358.0,494.0,589.0,1365.0,22266.0,2023-01-14 15:00:47.000,3.3.1,92.0,168.0,38,True,237.0,glances,conda-forge/glances,,633.0,583.0,https://pypi.org/project/glances,2023-01-17 07:15:06.065,50.0,471441.0,473656.0,https://anaconda.org/conda-forge/glances,2023-01-17 20:09:23.663,183078.0,1.0,,910.0,,,,,,,,,,,,,,,,,,
30,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2023-02-09 13:59:50.000,2023-02-08 11:49:48,10487.0,468.0,437.0,132.0,290.0,1487.0,8245.0,2023-02-04 09:11:01.046,1.4.3,239.0,132.0,38,True,221.0,nuitka,conda-forge/nuitka,,903.0,861.0,https://pypi.org/project/nuitka,2023-01-31 18:21:01.683,42.0,57566.0,63011.0,https://anaconda.org/conda-forge/nuitka,2023-02-08 12:45:26.585,446538.0,1.0,,,,,,,,,,,,,,,,,,,,
31,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2023-01-05 10:21:31.000,2022-12-13 06:27:57,1353.0,18.0,688.0,120.0,449.0,592.0,4768.0,2022-11-23 18:29:05.901,2.10.0,16.0,131.0,38,True,115.0,pycodestyle,conda-forge/pycodestyle,,311771.0,300390.0,https://pypi.org/project/pycodestyle,2022-11-23 18:29:05.901,11381.0,28898697.0,28970517.0,https://anaconda.org/conda-forge/pycodestyle,2022-11-24 16:23:10.571,5745609.0,1.0,,,,,,,,,,,,,,,,,,,,
32,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2023-02-07 23:30:56.000,2023-02-07 23:30:54,1446.0,18.0,1719.0,161.0,661.0,586.0,4299.0,2022-11-04 19:24:09.941,1.1.1,42.0,113.0,38,True,231.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],6912.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2023-01-18 21:20:20.529,6896.0,4831737.0,4871462.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2022-12-12 17:56:57.173,3098552.0,2.0,,,,,,,,,,,,,,,,,,,,
33,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-02-08 21:10:09.000,2023-01-27 21:31:31,3612.0,44.0,337.0,96.0,230.0,389.0,3838.0,2023-01-16 22:26:01.797,2.0.0,59.0,58.0,38,True,346.0,invoke,conda-forge/invoke,,18129.0,15490.0,https://pypi.org/project/invoke,2023-01-16 22:26:01.797,2639.0,4457865.0,4468528.0,https://anaconda.org/conda-forge/invoke,2023-01-22 15:15:07.411,874387.0,1.0,,,,,,,,,,,,,,,,,,,,
34,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2023-02-06 08:53:25.000,2023-02-06 08:53:24,637.0,54.0,214.0,25.0,370.0,243.0,464.0,2023-01-08 18:19:14.000,23.0,41.0,86.0,38,True,79.0,packaging,conda-forge/packaging,,606930.0,589188.0,https://pypi.org/project/packaging,2023-01-09 21:11:31.536,17742.0,141495524.0,141817488.0,https://anaconda.org/conda-forge/packaging,2023-01-12 00:11:49.688,25755912.0,1.0,,663.0,,,,,,,,,,,,,,,,,,
35,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2023-02-08 22:09:56.000,2023-02-02 15:59:58,1861.0,57.0,562.0,104.0,874.0,788.0,6604.0,2023-01-31 13:34:01.833,6.12.2,110.0,187.0,37,True,127.0,pip-tools,conda-forge/pip-tools,,2103.0,,https://pypi.org/project/pip-tools,2023-01-31 13:34:01.833,2103.0,9343207.0,9345296.0,https://anaconda.org/conda-forge/pip-tools,2023-01-31 17:05:38.377,71045.0,2.0,,,,,,,,,,,,,,,,,,,,
36,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-12-16 10:58:26.000,2022-12-15 14:53:41,2808.0,15.0,284.0,67.0,216.0,349.0,4262.0,2022-12-15 15:08:07.499,2.0.1,72.0,57.0,37,True,110.0,autopep8,conda-forge/autopep8,,161508.0,155800.0,https://pypi.org/project/autopep8,2022-12-15 15:08:07.499,5708.0,3044961.0,3057300.0,https://anaconda.org/conda-forge/autopep8,2022-12-15 20:52:01.166,987188.0,2.0,,,,,,,,,,,,,,,,,,,,
37,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-02-09 13:26:49.000,2023-02-06 03:03:53,3120.0,434.0,165.0,25.0,333.0,212.0,1525.0,2023-01-17 02:39:01.107,1.7.0,81.0,78.0,37,True,79.0,rope,conda-forge/rope,,51045.0,49441.0,https://pypi.org/project/rope,2023-01-17 02:39:01.107,1604.0,656223.0,670620.0,https://anaconda.org/conda-forge/rope,2023-01-29 10:36:21.444,1007835.0,1.0,,,,,,,,,,,,,,,,,,,,
38,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-02-03 13:37:57.000,2023-02-03 13:37:57,1076.0,32.0,286.0,33.0,527.0,403.0,1368.0,2022-12-01 01:51:31.000,4.0.2,52.0,114.0,37,True,45.0,twine,conda-forge/twine,,92262.0,79379.0,https://pypi.org/project/twine,2022-12-01 01:49:17.129,12883.0,3992630.0,4001262.0,https://anaconda.org/conda-forge/twine,2022-12-01 12:45:16.522,673323.0,2.0,,,,,,,,,,,,,,,,,,,,
39,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-01-31 18:46:00.000,2023-01-31 18:45:58,555.0,13.0,169.0,27.0,288.0,441.0,1232.0,2022-11-24 16:55:02.246,3.0.1,36.0,84.0,37,True,56.0,pyflakes,conda-forge/pyflakes,,206663.0,193017.0,https://pypi.org/project/pyflakes,2022-11-24 16:55:02.246,13646.0,19833403.0,19902554.0,https://anaconda.org/conda-forge/pyflakes,2022-11-24 20:00:59.834,5532154.0,1.0,,,,,,,,,,,,,,,,,,,,
40,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2023-02-01 21:52:45.000,2023-02-01 21:52:17,693.0,26.0,575.0,120.0,100.0,631.0,14066.0,2022-01-29 13:50:01.000,0.6.0,18.0,42.0,36,True,69.0,loguru,conda-forge/loguru,,39607.0,37898.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1709.0,4364132.0,4383595.0,https://anaconda.org/conda-forge/loguru,2022-10-26 21:41:01.021,934265.0,2.0,,,,,,,,,,,,,,,,,,,,
41,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2023-02-07 17:56:12.000,2023-02-04 12:55:29,1211.0,4.0,858.0,219.0,277.0,401.0,13058.0,2020-04-23 19:07:36.000,0.30.0,68.0,140.0,36,True,367.0,yapf,conda-forge/yapf,,51849.0,49760.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,2715545.0,2731678.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1290640.0,3.0,,,,,,,,,,,,,,,,,,,,
