,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,conda_id,labels,pypi_id,open_issue_count,closed_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,updated_github_id,cargo_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
220,fake2db,https://github.com/emirozer/fake2db,,create custom test databases that are populated with fake data.,testing,17,False,emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00.000,111.0,2045.0,2019-03-09 13:53:12.000,1.0.0,20.0,18.0,,,fake2db,6.0,15.0,242.0,14.0,13.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000,1.0,102.0,102.0,,,,3.0,,,,,,,,,,
221,bellybutton,https://github.com/hchasestevens/bellybutton,,Custom Python linting through AST expressions.,linters,17,True,hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2020-11-27 21:18:45.000,2020-11-27 21:18:44.000,7.0,195.0,2019-03-14 11:34:54.000,0.3.0,10.0,4.0,,,bellybutton,7.0,6.0,32.0,3.0,3.0,https://pypi.org/project/bellybutton,2019-12-11 13:36:20.000,0.0,2712.0,2712.0,,,,3.0,,,,,,,,,,
222,nitpick,https://github.com/andreoliwa/nitpick,,Enforce the same configuration across multiple projects.,linters,17,True,andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2021-01-21 08:02:48.000,2021-01-18 01:29:16.000,9.0,113.0,2020-11-02 21:51:47.000,0.23.1,38.0,6.0,,['flake8'],nitpick,15.0,37.0,409.0,,,https://pypi.org/project/nitpick,2020-11-02 21:51:44.000,,3925.0,3925.0,,,,3.0,,,,,,,,,,
223,unimport,https://github.com/hakancelik96/unimport,,"A linter, formatter for finding and removing unused import statements.",refactoring,17,True,hakancelik96/unimport,https://github.com/hakancelik96/unimport,MIT,2019-09-08 09:49:24.000,2021-01-06 15:11:26.000,2021-01-06 15:11:21.000,15.0,90.0,2021-01-01 18:09:19.000,0.7.1,22.0,11.0,,,unimport,7.0,56.0,361.0,4.0,4.0,https://pypi.org/project/unimport,2021-01-01 18:09:19.000,,1093.0,1093.0,,,,3.0,,,,-1.0,,,,,,
224,pyformat,https://github.com/myint/pyformat,,Formats Python code to follow a consistent style.,formatters,17,False,myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2019-12-07 19:55:59.000,2019-05-24 17:17:56.000,4.0,84.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,,,pyformat,3.0,3.0,199.0,89.0,70.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,19.0,2804.0,2804.0,,,,3.0,,,,,,,,,,
225,mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,,A tool that allows for versioning sites built with mkdocs.,documentation,17,False,zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-01-15 16:45:06.000,2020-11-19 12:03:05.000,7.0,33.0,2020-11-19 12:04:22.000,0.3.1,5.0,4.0,,['mkdocs'],mkdocs-versioning,7.0,18.0,113.0,12.0,12.0,https://pypi.org/project/mkdocs-versioning,2020-11-19 12:04:22.000,,427.0,427.0,,,,3.0,,,,,,,,,,
226,yala,https://github.com/cemsbr/yala,,Yet Another Linter Aggregator.,linters,17,False,cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2020-10-24 17:27:01.000,2020-10-24 17:26:28.000,4.0,8.0,2020-10-24 03:39:21.000,3.0.0,27.0,3.0,,"['flake8', 'pylint']",yala,1.0,11.0,164.0,45.0,36.0,https://pypi.org/project/yala,2020-10-24 16:03:12.000,9.0,465.0,465.0,,,,3.0,,,,,,,,,,
227,pep8ify,https://github.com/spulec/pep8ify,,A library that modifies python source code to conform to pep8.,refactoring,16,False,spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38.000,13.0,110.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,,,pep8ify,6.0,12.0,154.0,46.0,34.0,https://pypi.org/project/pep8ify,2014-10-24 20:36:57.000,12.0,57.0,57.0,,,,3.0,,,,,,,,,,
228,retype,https://github.com/ambv/retype,,Re-apply type annotations from .pyi stubs to your codebase.,refactoring,16,True,ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2020-10-11 13:24:37.859,2020-10-11 09:52:52.000,14.0,92.0,2019-09-13 11:08:57.000,20.10.0,8.0,7.0,conda-forge/retype,,retype,9.0,3.0,92.0,34.0,,https://pypi.org/project/retype,2020-10-11 09:46:06.000,34.0,1249.0,1567.0,https://anaconda.org/conda-forge/retype,2020-10-11 13:24:37.859,11455.0,3.0,,,,,,,,,,
229,pytest-play,https://github.com/pytest-dev/pytest-play,,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,testing,16,False,pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28.000,3.0,63.0,2019-04-05 11:43:43.000,2.3.0,22.0,3.0,,['pytest'],pytest-play,3.0,24.0,382.0,25.0,21.0,https://pypi.org/project/pytest-play,2019-04-05 11:43:43.000,4.0,187.0,187.0,,,,3.0,,,,,,,,,,
230,PyOxidizer,https://github.com/indygreg/PyOxidizer,,A modern Python application packaging and distribution tool.,packaging,15,True,indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2021-01-19 20:01:04.000,2021-01-18 20:55:13.000,99.0,2776.0,2020-04-10 04:16:04.000,0.7.0,3.0,28.0,,,,187.0,110.0,,,,,,,,,,,,3.0,,,,,,,,,,
231,pyenv-installer,https://github.com/pyenv/pyenv-installer,,This tool is used to install `pyenv` and friends.,virtual-envs,15,False,pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2020-11-24 11:15:49.000,2019-10-12 14:34:36.000,272.0,2469.0,,,,29.0,,,,7.0,53.0,130.0,,,,,,,,,,,3.0,,,,,,,,,,
232,dh-virtualenv,https://github.com/spotify/dh-virtualenv,,Python virtualenvs in Debian packages.,virtual-envs,15,True,spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2020-12-31 10:35:22.000,2020-12-31 10:35:21.000,152.0,1417.0,,,,55.0,,,,23.0,156.0,404.0,,,,,,,,,,,3.0,,,,,,,,,,
233,tbvaccine,https://github.com/skorokithakis/tbvaccine,,A small utility to pretty-print Python tracebacks.,logging,15,True,skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44.000,12.0,357.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,,,tbvaccine,7.0,12.0,80.0,9.0,9.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,,429.0,429.0,,,,3.0,,,,,,,,,,
234,pip-run,https://github.com/jaraco/pip-run,,pip-run - dynamic dependency loader for Python.,dependency-managers,15,True,jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2020-12-13 04:04:12.000,2020-12-13 04:02:52.000,9.0,58.0,2020-11-29 17:06:39.000,8.2.1,16.0,7.0,,,pip-run,4.0,33.0,,,,https://pypi.org/project/pip-run,2020-11-29 17:06:34.000,,1318.0,1318.0,,,,3.0,,,,,,,,,,
235,pycycle,https://github.com/bndr/pycycle,,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,linters,14,False,bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2020-06-24 12:43:11.000,2017-02-13 18:07:04.000,12.0,271.0,,,8.0,2.0,,,pycycle,12.0,1.0,26.0,41.0,37.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,4.0,705.0,705.0,,,,3.0,,,,,,,,,,
236,linty_fresh,https://github.com/lyft/linty_fresh,,Surface lint errors during code review.,linters,14,True,lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2020-11-30 22:20:25.000,2020-11-30 22:18:53.000,21.0,180.0,2018-12-12 19:47:05.000,0.7.0,10.0,16.0,,"['flake8', 'mypy']",linty-fresh,8.0,1.0,53.0,,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000,,14.0,14.0,,,,3.0,,,,,,,,,,
237,subpar,https://github.com/google/subpar,,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,packaging,13,False,google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2020-09-16 16:25:54.000,2019-08-15 01:37:08.000,62.0,466.0,2019-05-14 20:14:05.000,2.0.0,5.0,14.0,,,,30.0,30.0,93.0,,,,,,,,,,,3.0,,,,,,,,,,
238,pytest-plugins,https://github.com/man-group/pytest-plugins,,A grab-bag of nifty pytest plugins.,testing,13,True,man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2020-08-04 13:25:34.000,2020-04-11 14:20:38.000,52.0,356.0,,,,46.0,,,,30.0,51.0,747.0,,,,,,,,,,,3.0,,,,,,,,,,
239,beartype,https://github.com/beartype/beartype,,Unbearably fast O(1) runtime type-checking in pure Python.,linters,13,True,beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2021-01-21 09:35:31.000,2021-01-21 06:53:17.000,6.0,141.0,2020-12-06 07:39:42.000,0.5.1,9.0,2.0,conda-forge/beartype,,beartype,3.0,8.0,,0.0,,https://pypi.org/project/beartype,2020-12-06 07:39:42.000,0.0,748.0,1025.0,https://anaconda.org/conda-forge/beartype,2021-01-20 06:24:55.793,1940.0,3.0,,,,-2.0,,,,,,
240,pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,,A PipEnv Environment Switcher.,virtual-envs,12,False,gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2019-06-27 03:42:49.000,2019-06-27 03:42:48.000,9.0,125.0,,,23.0,5.0,,,pipenv-pipes,4.0,10.0,285.0,,,https://pypi.org/project/pipenv-pipes,2018-05-28 01:45:42.000,,129.0,129.0,,,,3.0,,,,,,,,,,
241,com2ann,https://github.com/ilevkivskyi/com2ann,,Tool for translation type comments to type annotations in Python.,refactoring,12,True,ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2020-08-17 14:14:00.000,2020-08-17 14:13:59.000,4.0,73.0,2019-06-17 19:19:47.000,0.1.1,2.0,3.0,,,com2ann,4.0,13.0,27.0,1.0,1.0,https://pypi.org/project/com2ann,2019-06-17 19:19:47.000,,81.0,81.0,,,,3.0,,,,,,,,,,
242,mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,,MkDocs Plugin allowing your visitors to *File Print Save as PDF* the entire site.,documentation,12,False,timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2020-12-22 13:14:58.000,2020-12-21 19:27:51.000,2.0,14.0,2020-12-21 19:51:57.000,1.0.0,16.0,,,['mkdocs'],mkdocs-print-site-plugin,2.0,35.0,112.0,6.0,6.0,https://pypi.org/project/mkdocs-print-site-plugin,2020-12-21 19:51:57.000,,100.0,100.0,,,,3.0,,,,,,,,,,
243,lazydocs,https://github.com/ml-tooling/lazydocs,,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,documentation,12,True,ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2020-12-17 13:59:43.000,2020-12-17 13:59:36.000,1.0,8.0,2020-12-13 16:12:58.000,0.4.3,13.0,3.0,,,lazydocs,,,,9.0,9.0,https://pypi.org/project/lazydocs,2020-12-13 14:58:14.000,0.0,195.0,195.0,,,,3.0,,,,,,,,,,
244,cohesion,https://github.com/mschwager/cohesion,,A tool for measuring Python class cohesion.,code-metrics,11,False,mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2019-08-05 17:14:04.000,2019-08-05 17:14:01.000,2.0,122.0,2019-07-10 16:08:05.000,1.0.0,9.0,2.0,,,cohesion,1.0,11.0,78.0,2.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000,2.0,443.0,443.0,,,,3.0,,,,,,,,,,
245,pyship,https://github.com/jamesabel/pyship,,"freezer, installer and updater for Python applications.",packaging,11,False,jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2020-12-07 01:00:59.000,2020-12-07 01:00:54.000,,5.0,2020-11-04 02:56:54.000,0.1.0,14.0,,,,pyship,4.0,,,,,https://pypi.org/project/pyship,2020-12-07 00:53:45.000,,53.0,53.0,,,,3.0,,,,,,,,,,
246,universal-build,https://github.com/ml-tooling/universal-build,,Universal build utilities for containerized build pipelines.,build-tools,11,True,ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2021-01-20 18:09:15.000,2021-01-20 18:09:08.000,2.0,5.0,2020-12-12 17:07:55.000,0.6.6,30.0,4.0,,,universal-build,,,,,,https://pypi.org/project/universal-build,2020-12-12 13:21:08.000,,177.0,184.0,,,,3.0,15.0,,,,,,,,,
