,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
11,flake8,https://github.com/PyCQA/flake8,,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelder's McCabe script.,linters,36,True,PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2021-04-26 18:20:48.000,2021-04-26 18:20:47.000,183.0,1231.0,1223.0,2021-03-14 23:32:11.000,3.9.0,77.0,154.0,,conda-forge/flake8,flake8,37.0,1941.0,234470.0,163180.0,https://pypi.org/project/flake8,2021-03-14 23:32:11.000,71290.0,11581286.0,11621530.0,https://anaconda.org/conda-forge/flake8,2021-04-16 15:46:42.952,2334202.0,1.0,,,,,,,,,,
12,black,https://github.com/psf/black,,The uncompromising Python code formatter.,formatters,35,True,psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2021-04-29 13:43:42.204,2021-04-28 14:50:02.000,1326.0,1116.0,20784.0,2021-04-28 15:32:39.000,21.4b2,26.0,242.0,,conda-forge/black,black,373.0,962.0,61620.0,55392.0,https://pypi.org/project/black,2021-04-28 15:33:10.000,6228.0,6358769.0,6400859.0,https://anaconda.org/conda-forge/black,2021-04-29 13:43:42.204,1454856.0,1.0,13084.0,,,,,,,,,
13,mkdocs,https://github.com/mkdocs/mkdocs,,Project documentation with Markdown.,documentation,35,True,mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2021-04-29 02:46:42.000,2021-04-25 19:55:37.000,1708.0,1379.0,12034.0,2020-05-14 15:18:01.000,1.1.2,44.0,191.0,['mkdocs'],conda-forge/mkdocs,mkdocs,147.0,1519.0,17795.0,11853.0,https://pypi.org/project/mkdocs,2020-05-14 15:18:01.000,5942.0,548755.0,550911.0,https://anaconda.org/conda-forge/mkdocs,2020-06-01 13:16:37.068,129368.0,1.0,,,,,,,,,,
14,pip,https://github.com/pypa/pip,,The Python package installer.,dependency-managers,34,True,pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2021-04-29 07:13:16.000,2021-04-29 07:13:15.000,2220.0,4719.0,7077.0,2021-01-30 12:54:11.000,21.0.1,103.0,603.0,,conda-forge/pip,pip,932.0,,66683.0,48017.0,https://pypi.org/project/pip,2021-04-24 12:58:11.000,18666.0,83203493.0,83545159.0,https://anaconda.org/conda-forge/pip,2021-04-24 15:14:26.031,19474981.0,1.0,,,,,,,,,,
15,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,34,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2021-04-29 09:46:19.000,2021-04-26 13:16:13.000,1646.0,3343.0,5826.0,2021-04-08 20:19:00.000,4.0.1,58.0,140.0,,conda-forge/robotframework,robotframework,181.0,12879.0,5088.0,3680.0,https://pypi.org/project/robotframework,2021-04-08 20:20:11.000,1408.0,759225.0,760392.0,https://anaconda.org/conda-forge/robotframework,2021-04-09 00:22:22.784,45299.0,1.0,504.0,,,,,,,,,
16,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,34,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2021-04-03 02:20:28.000,2021-04-03 02:20:28.000,599.0,529.0,4308.0,2021-03-14 18:44:02.000,2.7.0,12.0,124.0,,conda-forge/pycodestyle,pycodestyle,113.0,1205.0,155037.0,133807.0,https://pypi.org/project/pycodestyle,2021-03-14 18:44:02.000,21230.0,16336181.0,16378779.0,https://anaconda.org/conda-forge/pycodestyle,2021-03-15 18:43:23.361,2470717.0,1.0,,,,,,,,,,
17,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,34,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2021-04-12 13:39:50.000,2021-04-12 13:39:45.000,239.0,332.0,3753.0,2021-03-17 10:59:30.000,1.5.6,66.0,50.0,,conda-forge/autopep8,autopep8,84.0,2701.0,83145.0,72961.0,https://pypi.org/project/autopep8,2021-03-16 15:01:37.000,10184.0,2198559.0,2206198.0,https://anaconda.org/conda-forge/autopep8,2021-03-29 16:40:25.820,443062.0,2.0,,,,,,,,,,
18,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,34,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2021-04-29 01:58:57.000,2021-04-28 20:25:13.000,699.0,2680.0,3311.0,2021-04-26 16:01:12.000,2.8.2,104.0,381.0,,conda-forge/pylint,pylint,705.0,5393.0,37734.0,,https://pypi.org/project/pylint,2021-04-26 16:01:12.000,37734.0,9788678.0,9820771.0,https://anaconda.org/conda-forge/pylint,2021-03-03 00:06:43.039,1797240.0,1.0,,1.0,,,,,,,,
19,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,34,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2021-04-26 12:50:51.000,2021-04-26 00:17:45.000,721.0,1230.0,1341.0,2021-04-09 00:24:14.000,56.0.0,427.0,436.0,,conda-forge/setuptools,setuptools,524.0,,156816.0,98886.0,https://pypi.org/project/setuptools,2021-04-09 00:24:04.000,57930.0,107374316.0,107743184.0,https://anaconda.org/conda-forge/setuptools,2021-01-08 05:42:17.824,21025428.0,1.0,105.0,,,,,,,,,
20,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,A Material Design theme for MkDocs.,documentation,33,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2021-04-28 21:41:47.000,2021-04-26 05:52:12.000,1521.0,998.0,6138.0,2021-04-24 11:09:50.000,7.1.3,196.0,114.0,['mkdocs'],conda-forge/mkdocs-material,mkdocs-material,10.0,3307.0,7773.0,6271.0,https://pypi.org/project/mkdocs-material,2021-04-18 09:28:24.000,1502.0,449463.0,451168.0,https://anaconda.org/conda-forge/mkdocs-material,2021-04-24 18:54:29.379,39219.0,1.0,,,,,,,,,,
21,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,33,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2021-04-28 04:03:18.000,2021-04-26 11:49:39.000,459.0,1037.0,5124.0,2021-04-26 11:50:03.000,hypothesis-python-6.10.1,831.0,246.0,,conda-forge/hypothesis,hypothesis,49.0,10688.0,11015.0,8399.0,https://pypi.org/project/hypothesis,2021-04-17 09:19:14.000,2616.0,2089058.0,2159040.0,https://anaconda.org/conda-forge/hypothesis,2021-04-26 14:29:51.185,3989020.0,1.0,,,,,,,,,,
22,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,33,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2021-04-28 05:43:14.000,2021-04-28 05:43:13.000,391.0,915.0,3842.0,2021-03-21 06:05:17.000,5.8.0,126.0,231.0,,conda-forge/isort,isort,25.0,,192504.0,168286.0,https://pypi.org/project/isort,2020-12-31 01:15:41.000,24218.0,14916524.0,14948800.0,https://anaconda.org/conda-forge/isort,2021-03-21 08:22:11.429,1839759.0,2.0,,,,,,,,,,
23,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,33,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2021-04-28 22:08:50.000,2021-04-18 22:08:16.000,1526.0,487.0,3670.0,2018-10-05 13:20:49.000,0.4.2,23.0,104.0,['sphinx'],conda-forge/sphinx_rtd_theme,sphinx_rtd_theme,166.0,1216.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000,23474.0,2132410.0,2154401.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-04-06 20:57:24.009,1231498.0,1.0,,,,,,,,,,
24,rich,https://github.com/willmcgugan/rich,,Rich is a Python library for rich text and beautiful formatting in the terminal.,logging,32,True,willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000,2021-04-28 16:01:22.000,2021-04-25 14:05:25.000,735.0,430.0,25496.0,2021-04-03 09:53:39.000,10.1.0,123.0,87.0,,conda-forge/rich,rich,3.0,1847.0,3684.0,3684.0,https://pypi.org/project/rich,2021-04-03 09:52:47.000,0.0,1756475.0,1776348.0,https://anaconda.org/conda-forge/rich,2021-04-03 12:56:06.306,178858.0,1.0,,,,,,,,,,
25,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,32,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2021-04-29 12:04:23.000,2021-04-29 08:31:02.000,1182.0,1852.0,14854.0,2021-04-14 17:08:31.000,1.1.6,134.0,273.0,,conda-forge/poetry,poetry,1074.0,1777.0,64.0,,https://pypi.org/project/poetry,2021-04-14 17:08:31.000,64.0,2245745.0,2415913.0,https://anaconda.org/conda-forge/poetry,2021-04-15 00:21:03.148,199355.0,2.0,6041887.0,,,,,,,,,
26,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,32,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2021-04-28 09:21:52.000,2021-04-28 09:21:52.000,1638.0,3756.0,7980.0,2021-04-17 05:02:21.000,4.3,28.0,396.0,,conda-forge/pyinstaller,pyinstaller,367.0,7773.0,16441.0,16441.0,https://pypi.org/project/pyinstaller,2021-04-17 04:46:48.000,0.0,561308.0,572766.0,https://anaconda.org/conda-forge/pyinstaller,2021-04-21 15:08:29.384,218831.0,1.0,693346.0,,,,,,,,,
27,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2021-04-29 08:37:15.000,2021-04-16 14:37:54.000,1017.0,6010.0,4112.0,2021-04-15 16:31:48.000,4.10.1,100.0,352.0,,conda-forge/conda,conda,1929.0,15669.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,2104.0,52119.0,368440.0,https://anaconda.org/conda-forge/conda,2021-04-21 16:07:33.360,17713986.0,2.0,,,,,,,,,,
28,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,32,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2021-04-28 08:24:45.000,2021-04-27 09:03:43.000,882.0,1065.0,3862.0,2021-03-16 11:55:44.000,20.4.3,158.0,171.0,,conda-forge/virtualenv,virtualenv,58.0,,34422.0,,https://pypi.org/project/virtualenv,2021-03-16 11:55:44.000,34422.0,18613591.0,18630265.0,https://anaconda.org/conda-forge/virtualenv,2021-04-20 11:38:32.125,817038.0,2.0,,,,,,,,,,
29,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,32,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2021-04-26 23:17:56.000,2020-12-31 16:25:35.000,280.0,357.0,3257.0,2020-12-31 02:43:43.000,1.5.0,50.0,54.0,,conda-forge/invoke,invoke,303.0,3499.0,12142.0,7540.0,https://pypi.org/project/invoke,2020-12-31 02:43:43.000,4602.0,1377225.0,1382045.0,https://anaconda.org/conda-forge/invoke,2021-01-06 14:58:41.830,289255.0,1.0,,,,,,,,,,
30,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,32,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2021-04-15 03:53:28.000,2021-04-12 17:48:57.000,319.0,364.0,3178.0,2020-12-13 02:48:28.000,1.7.0,31.0,132.0,,conda-forge/bandit,bandit,166.0,1169.0,8836.0,6482.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000,2354.0,1405412.0,1408033.0,https://anaconda.org/conda-forge/bandit,2021-03-10 05:39:36.125,60282.0,1.0,34.0,,,,,,,,,
31,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,32,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2021-04-29 11:21:48.000,2021-01-20 07:44:52.000,196.0,166.0,2857.0,2021-01-20 07:45:20.000,1.1.0,56.0,94.0,,conda-forge/freezegun,freezegun,67.0,521.0,16136.0,7784.0,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000,8352.0,3468498.0,3471896.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014,207322.0,1.0,,,,,,,,,,
32,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,32,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2021-04-09 10:35:26.000,2016-03-04 01:16:26.000,358.0,461.0,1338.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,,conda-forge/nose,nose,447.0,1004.0,193881.0,107407.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,86474.0,4145328.0,4174456.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,1718605.0,1.0,,,,,,,,,,
33,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,32,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2021-04-13 12:00:47.000,2021-04-10 19:15:48.000,238.0,312.0,1115.0,2021-03-15 16:36:43.000,3.4.0,42.0,101.0,,conda-forge/twine,twine,39.0,952.0,56201.0,38697.0,https://pypi.org/project/twine,2021-03-15 16:36:43.000,17504.0,1693968.0,1698491.0,https://anaconda.org/conda-forge/twine,2021-03-17 03:54:06.297,253326.0,1.0,,,,,,,,,,
34,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,32,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2021-04-12 23:21:40.000,2021-03-24 16:31:37.000,145.0,338.0,1015.0,2021-03-24 16:32:54.000,2.3.1,30.0,76.0,,conda-forge/pyflakes,pyflakes,80.0,509.0,112164.0,85666.0,https://pypi.org/project/pyflakes,2021-03-24 16:32:54.000,26498.0,12404555.0,12445411.0,https://anaconda.org/conda-forge/pyflakes,2021-03-24 22:10:26.104,2369702.0,1.0,,,,,,,,,,
35,pytest-cov,https://github.com/pytest-dev/pytest-cov,,Coverage plugin for pytest.,testing,32,True,pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2021-03-25 14:55:05.000,2021-03-24 11:07:33.000,139.0,191.0,999.0,2021-01-20 10:46:34.000,2.11.1,40.0,63.0,['pytest'],conda-forge/pytest-cov,pytest-cov,95.0,799.0,127771.0,84377.0,https://pypi.org/project/pytest-cov,2021-01-20 10:46:34.000,43394.0,9694867.0,9738302.0,https://anaconda.org/conda-forge/pytest-cov,2021-01-20 18:33:16.518,2649546.0,1.0,,,,,,,,,,
36,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2021-04-29 11:19:46.000,2021-04-29 11:19:18.000,204.0,370.0,914.0,2021-03-03 16:35:19.000,1.0.0,126.0,93.0,,conda-forge/sentry-sdk,sentry-sdk,141.0,1226.0,11555.0,10569.0,https://pypi.org/project/sentry-sdk,2021-02-18 14:46:46.000,986.0,7240449.0,7243252.0,https://anaconda.org/conda-forge/sentry-sdk,2021-02-18 16:32:52.126,77173.0,1.0,4418.0,,,,,,,,,
37,parso,https://github.com/davidhalter/parso,,A Python Parser.,linters,32,True,davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2021-04-22 19:04:49.000,2021-04-22 19:04:49.000,68.0,89.0,396.0,2021-03-30 20:43:51.000,0.8.2,25.0,40.0,,conda-forge/parso,parso,8.0,1081.0,133401.0,122037.0,https://pypi.org/project/parso,2021-03-30 20:43:51.000,11364.0,13755994.0,13851228.0,https://anaconda.org/conda-forge/parso,2021-03-31 00:05:02.064,3809396.0,1.0,,,,,,,,,,
38,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,32,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2021-04-27 16:24:26.000,2021-04-27 16:24:25.000,88.0,288.0,236.0,2020-12-13 18:09:07.000,0.36.2,64.0,60.0,,conda-forge/wheel,wheel,22.0,730.0,62544.0,,https://pypi.org/project/wheel,2020-12-13 18:09:07.000,62544.0,69780698.0,70078965.0,https://anaconda.org/conda-forge/wheel,2020-12-13 19:48:16.429,17001227.0,1.0,,,,,,,,,,
39,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2021-04-19 15:15:46.138,2021-03-19 22:08:53.000,389.0,349.0,8720.0,2020-09-20 07:56:32.000,0.5.3,17.0,29.0,,conda-forge/loguru,loguru,34.0,558.0,6966.0,6624.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,342.0,1154054.0,1160043.0,https://anaconda.org/conda-forge/loguru,2021-04-19 15:15:46.138,155734.0,2.0,,,,,,,,,,
40,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,31,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2021-04-29 02:51:27.000,2021-04-29 02:51:27.000,428.0,1087.0,5868.0,2021-04-16 21:17:10.000,2.12.1,159.0,120.0,,conda-forge/pre-commit,pre-commit,24.0,1993.0,2136.0,,https://pypi.org/project/pre-commit,2021-04-06 15:18:44.000,2136.0,2951227.0,2976289.0,https://anaconda.org/conda-forge/pre-commit,2021-04-17 01:02:23.411,499120.0,1.0,4569.0,,,,,,,,,
41,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,31,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2021-04-28 23:50:45.000,2021-04-27 04:55:58.000,426.0,607.0,4924.0,2021-04-14 09:19:42.000,6.1.0,92.0,147.0,,conda-forge/pip-tools,pip-tools,122.0,1513.0,3252.0,,https://pypi.org/project/pip-tools,2021-03-16 00:32:58.000,3252.0,1941666.0,1942498.0,https://anaconda.org/conda-forge/pip-tools,2021-04-14 11:47:58.017,9993.0,2.0,,,,,,,,,,
42,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2021-04-28 16:00:28.000,2021-04-28 11:08:46.000,1517.0,677.0,4603.0,2021-04-28 10:47:25.000,3.1.1,111.0,788.0,,conda-forge/buildbot,buildbot,639.0,21855.0,1140.0,248.0,https://pypi.org/project/buildbot,2021-04-28 11:01:30.000,892.0,54551.0,56512.0,https://anaconda.org/conda-forge/buildbot,2021-04-28 12:55:11.512,31625.0,2.0,14829.0,,,,,,,,,
43,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2021-04-23 07:32:15.000,2021-03-16 09:49:58.000,128.0,107.0,1396.0,2021-03-02 11:10:22.000,0.13.5,39.0,46.0,,conda-forge/ipdb,ipdb,53.0,339.0,42671.0,25773.0,https://pypi.org/project/ipdb,2021-03-08 17:00:03.000,16898.0,1641112.0,1643908.0,https://anaconda.org/conda-forge/ipdb,2021-04-19 03:20:52.710,159394.0,1.0,,,,,,,,,,
44,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2021-03-14 22:08:05.000,2021-03-04 09:33:31.000,60.0,55.0,796.0,2021-02-22 07:34:12.000,0.8.9,25.0,67.0,,conda-forge/tabulate,tabulate,27.0,502.0,50061.0,41959.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000,8102.0,15841000.0,15857552.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132,976576.0,2.0,,,,,,,,,,
