,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
58,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2025-07-13 00:41:35.626,2025-07-12 17:41:05,3390.0,15.0,170.0,27.0,393.0,261.0,2117.0,2025-07-12 17:46:05.000,1.14.0,95.0,83.0,36,True,,117.0,rope,conda-forge/rope,79019.0,78698.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,321.0,1429057.0,1463422.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,2027441.0,1.0,,42.0,,,,,,,,,,,,,,,,,,
59,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2025-09-25 14:00:13.000,2025-09-24 14:07:32,835.0,29.0,169.0,32.0,534.0,224.0,1901.0,2025-09-24 14:14:58.000,3.6.2,106.0,53.0,36,True,,37.0,safety,conda-forge/safety,18757.0,17905.0,https://pypi.org/project/safety,2025-09-24 14:14:58.000,852.0,4003470.0,4019341.0,https://anaconda.org/conda-forge/safety,2025-09-24 17:51:51.981,142090.0,2.0,,883027.0,,,,,,,,,,,,,,,,,,
60,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2025-09-23 17:52:53.000,2025-09-23 17:52:46,1496.0,81.0,167.0,35.0,270.0,141.0,1488.0,2025-06-14 17:26:52.000,1.8.2,48.0,81.0,36,True,,47.0,logbook,conda-forge/logbook,7624.0,7350.0,https://pypi.org/project/logbook,2025-06-14 17:24:24.000,274.0,6362007.0,6367736.0,https://anaconda.org/conda-forge/logbook,2025-08-27 20:02:13.497,360699.0,2.0,,499.0,,,,,,,,,,,,,,,,,,
61,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2025-06-21 07:47:51.807,2025-06-20 18:44:19,579.0,,181.0,29.0,313.0,489.0,1435.0,2025-06-20 18:45:26.000,3.4.0,42.0,88.0,36,True,,60.0,pyflakes,conda-forge/pyflakes,326836.0,325531.0,https://pypi.org/project/pyflakes,2025-06-20 18:45:26.000,1305.0,49867784.0,50037983.0,https://anaconda.org/conda-forge/pyflakes,2025-06-21 07:47:51.807,9190751.0,2.0,,,,,,,,,,,,,,,,,,,,
62,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2025-09-19 04:15:05.000,2025-09-19 04:14:28,3507.0,55.0,3183.0,390.0,1201.0,1814.0,43234.0,2025-09-19 04:15:21.000,2.6.8,100.0,465.0,35,True,,78.0,pyenv,,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,10201.0,10201.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
63,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2025-09-23 12:46:08.000,2025-09-23 12:43:42,3430.0,103.0,428.0,90.0,385.0,333.0,12976.0,2025-09-23 12:46:08.000,1.5.55,181.0,57.0,35,True,,170.0,scalene,,964.0,912.0,https://pypi.org/project/scalene,2025-09-23 12:46:08.000,52.0,268893.0,268893.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000,2025-08-19 19:29:42,680.0,14.0,283.0,33.0,256.0,210.0,4429.0,2025-08-09 10:39:10.000,1.5.5,68.0,126.0,35,True,,148.0,freezegun,conda-forge/freezegun,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,25023500.0,25052815.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1758544.0,2.0,,134.0,,,,,,,,,,,,,,,,,,
65,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2025-09-25 06:09:16.000,2025-09-25 05:58:35,1629.0,86.0,64.0,14.0,62.0,333.0,3181.0,2025-05-22 05:09:24.000,0.21.0,55.0,28.0,35,True,,96.0,beartype,conda-forge/beartype,8509.0,7704.0,https://pypi.org/project/beartype,2025-09-18 08:05:39.000,805.0,6109079.0,6116171.0,https://anaconda.org/conda-forge/beartype,2025-05-22 18:52:36.044,446803.0,2.0,,,,,,,,,,,,,,,,,,,,
66,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2025-08-23 18:37:27.721,2025-08-23 15:12:20,1131.0,6.0,114.0,20.0,114.0,108.0,652.0,2025-08-23 15:15:25.000,0.8.5,28.0,51.0,35,True,,13.0,parso,conda-forge/parso,586349.0,585265.0,https://pypi.org/project/parso,2025-08-23 15:15:25.000,1084.0,77464216.0,77965258.0,https://anaconda.org/conda-forge/parso,2025-08-23 18:37:27.721,31064642.0,2.0,,,,,,,,,,,,,,,,,,,,
67,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2025-09-14 22:03:07.000,2025-09-14 22:03:04,10327.0,35.0,6019.0,1109.0,436.0,5304.0,35380.0,2025-09-01 15:07:50.000,1.9.9,125.0,147.0,34,True,,60.0,sqlmap,,33.0,21.0,https://pypi.org/project/sqlmap,2025-09-01 15:07:50.000,12.0,16371.0,16371.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
68,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2025-09-22 18:44:47.000,2025-08-10 02:01:42,832.0,1.0,483.0,75.0,752.0,712.0,12091.0,2024-08-23 16:54:00.000,1.7.1,65.0,162.0,34,True,,166.0,pipx,conda-forge/pipx,4608.0,4550.0,https://pypi.org/project/pipx,2024-08-23 16:53:46.000,58.0,8865853.0,8877594.0,https://anaconda.org/conda-forge/pipx,2025-04-22 14:58:07.924,156202.0,3.0,,603755.0,,,,,,,,,,,,,,,,,,
69,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2025-08-12 02:06:01.000,2025-08-12 02:05:59,1512.0,8.0,749.0,115.0,539.0,666.0,5117.0,2025-03-29 17:33:29.000,2.13.0,23.0,137.0,34,True,,105.0,pycodestyle,conda-forge/pycodestyle,2210.0,,https://pypi.org/project/pycodestyle,2025-06-20 18:49:47.000,2210.0,65901938.0,66078158.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,9515888.0,2.0,,,,,,,,,,,,,,,,,,,,
70,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2025-09-24 05:08:32.000,2025-09-24 04:50:23,1839.0,101.0,304.0,54.0,1544.0,1119.0,4097.0,2025-09-24 05:20:27.000,2.59.0,379.0,123.0,34,True,pex-tool/pex,70.0,pex,,61.0,,https://pypi.org/project/pex,2025-09-24 05:08:32.000,61.0,2647167.0,2834129.0,,,,2.0,,2430516.0,,,,,,,,,,,,,,,,,,
71,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2025-09-23 09:28:32.000,2025-09-23 09:28:31,4928.0,81.0,458.0,48.0,1370.0,771.0,3075.0,2025-08-26 00:54:48.000,0.3.25,59.0,189.0,34,True,,179.0,briefcase,,872.0,834.0,https://pypi.org/project/briefcase,2025-08-26 00:54:48.000,38.0,22874.0,22885.0,,,,2.0,,778.0,,,,,,,,,,,,,,,,,,
72,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2019-09-02 14:34:19.000,2025-07-23 18:54:27.000,2025-07-23 18:54:26,739.0,11.0,173.0,21.0,138.0,147.0,2443.0,2022-10-06 17:23:25.701,0.9.0,27.0,102.0,34,True,,120.0,tabulate,conda-forge/tabulate,8388.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,8388.0,107153966.0,107342431.0,https://anaconda.org/conda-forge/tabulate,2025-04-22 14:56:22.696,10365589.0,2.0,,,,,,,,,,,,,,,,,,,,
73,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2025-09-20 09:24:48.000,2025-09-20 09:07:50,1357.0,43.0,146.0,37.0,340.0,310.0,2228.0,2025-03-25 08:03:19.000,3.12.0,53.0,80.0,34,True,,138.0,flit,conda-forge/flit,3413.0,2483.0,https://pypi.org/project/flit,2025-03-25 08:03:19.000,930.0,8725189.0,8729981.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,287559.0,3.0,,,,,,,,,,,,,,,,,,,,
74,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2025-09-21 19:08:15.959,2025-09-19 10:49:13,779.0,10.0,116.0,14.0,191.0,407.0,1974.0,2025-09-19 10:49:32.000,0.30.1,70.0,53.0,34,True,,57.0,mkdocstrings,conda-forge/mkdocstrings,22438.0,20779.0,https://pypi.org/project/mkdocstrings,2025-09-19 10:49:24.000,1659.0,4206113.0,4210471.0,https://anaconda.org/conda-forge/mkdocstrings,2025-09-21 19:08:15.959,257137.0,2.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
75,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-04-22 14:56:41.723,2024-08-25 11:10:59,704.0,,216.0,34.0,182.0,146.0,1749.0,2024-06-04 18:44:55.000,1.9.1,74.0,101.0,34,False,,64.0,nodeenv,conda-forge/nodeenv,123309.0,123056.0,https://pypi.org/project/nodeenv,2024-06-04 18:44:08.000,253.0,66120025.0,66227296.0,https://anaconda.org/conda-forge/nodeenv,2025-04-22 14:56:41.723,6758131.0,2.0,,,,,,,,,,,,,,,,,,,,
76,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2025-09-23 04:58:48.000,2025-09-23 04:58:48,603.0,17.0,248.0,24.0,487.0,260.0,751.0,2023-11-07 16:58:34.000,4.1.1,58.0,62.0,34,True,,184.0,pytest-html,conda-forge/pytest-html,57384.0,56762.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,622.0,12656862.0,12670235.0,https://anaconda.org/conda-forge/pytest-html,2025-04-22 14:56:37.472,775688.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
77,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2025-09-25 11:57:34.000,2025-09-25 11:57:26,1271.0,96.0,55.0,6.0,93.0,262.0,533.0,2025-09-05 15:02:32.000,1.14.0,148.0,40.0,34,True,,28.0,griffe,conda-forge/griffe,12807.0,12475.0,https://pypi.org/project/griffe,2025-09-05 15:02:27.000,332.0,14405814.0,14421205.0,https://anaconda.org/conda-forge/griffe,2025-09-06 05:56:34.053,646442.0,2.0,,,,,,,,,,,,,,,,,,,,
78,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2025-09-23 12:14:56.000,2025-09-23 12:09:45,20519.0,125.0,453.0,114.0,529.0,309.0,7092.0,2024-10-29 21:22:27.000,0.9.23,81.0,294.0,33,True,,149.0,pyre-check,,108.0,21.0,https://pypi.org/project/pyre-check,2025-07-07 15:59:16.000,87.0,172532.0,172532.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
79,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2025-07-20 18:54:32.000,2025-07-20 18:54:29,724.0,18.0,226.0,51.0,56.0,227.0,6118.0,2025-07-20 02:10:37.000,3.3.0,36.0,10.0,33,True,,15.0,alive-progress,conda-forge/alive-progress,5295.0,4706.0,https://pypi.org/project/alive-progress,2025-07-20 02:10:37.000,589.0,2420928.0,2423657.0,https://anaconda.org/conda-forge/alive-progress,2025-04-22 14:57:21.935,169239.0,2.0,,,,,,,,,,,,,,,,,,,,
80,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2025-09-22 07:15:48.000,2025-09-22 07:15:42,4823.0,13.0,332.0,47.0,50.0,1729.0,4625.0,2025-09-11 03:23:58.000,9.1.9,369.0,36.0,33,False,,7.0,pyarmor,,2042.0,1960.0,https://pypi.org/project/pyarmor,2025-09-11 03:23:42.000,82.0,441339.0,441339.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
81,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2025-09-23 13:36:12.000,2025-09-23 13:36:10,1258.0,11.0,197.0,36.0,570.0,445.0,3899.0,2025-05-23 18:55:41.000,3.20.0,174.0,36.0,33,True,,22.0,pyupgrade,conda-forge/pyupgrade,515.0,,https://pypi.org/project/pyupgrade,2025-05-23 18:55:41.000,515.0,1162382.0,1175870.0,https://anaconda.org/conda-forge/pyupgrade,2025-05-24 00:48:10.166,863271.0,2.0,,,,,,,,,,,,,,,,,,,,
82,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2025-09-23 18:00:42.000,2025-09-23 17:59:58,1288.0,14.0,236.0,50.0,311.0,195.0,3154.0,2025-09-23 18:00:42.000,2025.1.1,83.0,99.0,33,False,,164.0,pudb,conda-forge/pudb,8381.0,8250.0,https://pypi.org/project/pudb,2025-09-23 18:00:42.000,131.0,1090085.0,1097498.0,https://anaconda.org/conda-forge/pudb,2025-06-04 20:11:24.709,363284.0,1.0,,,-1.0,,,,,,,,,,,,,,,,,
83,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/prospector-dev/prospector,https://github.com/prospector-dev/prospector,GPL-2.0,2013-08-05 07:26:30.000,2025-09-22 17:22:37.000,2025-09-16 01:25:16,1594.0,20.0,177.0,34.0,389.0,367.0,2035.0,2025-08-13 11:19:10.000,1.17.3,144.0,98.0,33,True,prospector-dev/prospector,35.0,prospector,conda-forge/prospector,5515.0,5229.0,https://pypi.org/project/prospector,2025-08-13 11:19:10.000,286.0,434882.0,437885.0,https://anaconda.org/conda-forge/prospector,2025-08-13 18:22:44.075,174227.0,1.0,,,,,,,,,,,,,,,,,,,,
84,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/prettytable/prettytable,https://github.com/prettytable/prettytable,,2016-01-15 02:39:17.000,2025-09-01 07:32:20.000,2025-09-01 07:32:18,734.0,13.0,174.0,25.0,256.0,123.0,1547.0,2025-03-24 19:39:02.000,3.16.0,41.0,66.0,33,False,prettytable/prettytable,26.0,prettytable,conda-forge/prettytable,81006.0,78372.0,https://pypi.org/project/prettytable,2025-03-24 19:39:02.000,2634.0,20900781.0,20981441.0,https://anaconda.org/conda-forge/prettytable,2025-04-22 14:56:24.496,4678289.0,2.0,,,,,,,,,,,,,,,,,,,,
85,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the pytest runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2025-09-22 21:12:11.000,2025-02-13 21:33:26,1462.0,,231.0,60.0,408.0,294.0,1398.0,2024-12-05 21:45:56.000,8.1.0,106.0,65.0,33,True,,82.0,pytest-bdd,conda-forge/pytest-bdd,4551.0,4445.0,https://pypi.org/project/pytest-bdd,2024-12-05 21:45:56.000,106.0,1291404.0,1293951.0,https://anaconda.org/conda-forge/pytest-bdd,2025-04-22 14:57:05.450,71331.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
86,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2025-04-22 14:56:22.777,2016-03-04 01:16:26,1004.0,,395.0,47.0,261.0,467.0,1363.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,,451.0,nose,conda-forge/nose,171659.0,168964.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,2695.0,8130383.0,8161859.0,https://anaconda.org/conda-forge/nose,2025-04-22 14:56:22.777,3525317.0,2.0,,,,,,,,,,,,,,,,,,,,
87,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2025-09-01 15:48:02.000,2025-09-01 15:48:00,1998.0,18.0,209.0,17.0,398.0,425.0,784.0,2025-07-08 19:34:47.000,5.0.0a2,68.0,121.0,33,True,breathe-doc/breathe,187.0,breathe,conda-forge/breathe,18885.0,18754.0,https://pypi.org/project/breathe,2025-07-08 20:28:19.000,131.0,1086788.0,1099953.0,https://anaconda.org/conda-forge/breathe,2025-04-22 14:56:28.512,828534.0,2.0,,759.0,,,,,,,,,,,,,,,,,,
88,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2025-09-22 16:51:26.000,2025-09-08 17:35:32,456.0,15.0,107.0,10.0,351.0,172.0,579.0,2025-04-25 16:53:24.000,3.2.0,93.0,61.0,33,True,,41.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,61305.0,57425.0,https://pypi.org/project/sphinx-autodoc-typehints,2025-04-25 16:53:24.000,3880.0,4275819.0,4290568.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2025-04-25 23:49:21.688,929199.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
89,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2025-09-01 12:24:49.483,2025-08-31 21:24:41,525.0,25.0,35.0,11.0,52.0,33.0,364.0,2025-09-01 09:48:08.000,2.2.1,36.0,11.0,33,True,,19.0,executing,conda-forge/executing,326065.0,325264.0,https://pypi.org/project/executing,2025-09-01 09:48:08.000,801.0,71840237.0,72211817.0,https://anaconda.org/conda-forge/executing,2025-09-01 12:24:49.483,21923271.0,1.0,,,,,,,,,,,,,,,,,,,,
90,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2025-05-31 23:22:45.000,2025-05-31 23:21:24,327.0,,950.0,231.0,121.0,109.0,16564.0,2025-05-31 23:22:45.000,1.2.3,62.0,29.0,32,True,,29.0,pysnooper,conda-forge/pysnooper,2129.0,2062.0,https://pypi.org/project/pysnooper,2025-05-31 23:22:45.000,67.0,456673.0,458957.0,https://anaconda.org/conda-forge/pysnooper,2025-04-22 14:57:05.002,137069.0,1.0,,,,,,,,,,,,,,,,,,,,
91,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2025-09-14 17:04:19.375,2025-09-14 09:31:36,370.0,34.0,202.0,51.0,69.0,96.0,9897.0,2025-09-14 09:33:14.000,2.1.8,22.0,34.0,32,True,,65.0,icecream,conda-forge/icecream,561.0,21.0,https://pypi.org/project/icecream,2025-09-14 09:31:08.000,540.0,1665996.0,1667618.0,https://anaconda.org/conda-forge/icecream,2025-09-14 17:04:19.375,86004.0,1.0,,,,,,,,,,,,,,,,,,,,
92,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2025-09-24 22:02:08.000,2025-07-02 13:49:24,27694.0,2.0,1648.0,194.0,6809.0,1038.0,5387.0,2025-05-12 21:41:22.000,4.3.0,146.0,891.0,32,True,,764.0,buildbot,conda-forge/buildbot,407.0,387.0,https://pypi.org/project/buildbot,2025-05-12 21:41:22.000,20.0,35036.0,38629.0,https://anaconda.org/conda-forge/buildbot,2025-05-13 11:35:44.706,158224.0,3.0,,103180.0,-2.0,,,,,,,,,,,,,,,,,
93,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2025-09-23 20:38:04.000,2025-08-20 16:13:04,6953.0,1.0,288.0,54.0,1182.0,745.0,4999.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,32,True,,204.0,pytype,conda-forge/pytype,4319.0,4088.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,442363.0,451362.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,566940.0,3.0,,,,,,,,,,,,,,,,,,,,
94,mimesis,lk-geimfari/mimesis,testing,Mimesis is a robust data generator for Python that can produce a wide range of fake data in multiple languages.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2025-09-23 10:01:12.000,2025-05-12 12:07:58,2669.0,,336.0,59.0,1269.0,349.0,4625.0,2024-09-13 22:26:03.000,18.0.0,62.0,126.0,32,True,,22.0,mimesis,conda-forge/mimesis,2250.0,2182.0,https://pypi.org/project/mimesis,2024-09-13 22:26:03.000,68.0,901342.0,906562.0,https://anaconda.org/conda-forge/mimesis,2025-05-10 09:59:37.648,323242.0,2.0,,840.0,,,,,,,,,,,,,,,,,,
95,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,MIT-0,2013-08-04 21:12:50.000,2025-09-16 15:18:41.000,2025-09-16 15:18:40,1095.0,3.0,200.0,33.0,377.0,398.0,2204.0,2025-06-04 17:05:48.000,15.0.4,113.0,76.0,32,False,,49.0,pdoc,,4609.0,3942.0,https://pypi.org/project/pdoc,2025-06-04 17:05:48.000,667.0,1752545.0,1752545.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
96,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2025-09-08 13:09:44.000,2025-09-08 13:09:30,731.0,5.0,518.0,68.0,349.0,200.0,2157.0,,,13.0,110.0,32,True,,74.0,pyelftools,conda-forge/pyelftools,11404.0,11135.0,https://pypi.org/project/pyelftools,2025-02-19 14:19:59.000,269.0,7791756.0,7807616.0,https://anaconda.org/conda-forge/pyelftools,2025-04-22 14:56:21.172,935775.0,1.0,,,,,,,,,,,,,,,,,,,,
97,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2025-09-07 03:24:05.000,2024-12-12 19:59:04,263.0,,233.0,26.0,92.0,91.0,1764.0,2025-03-07 07:08:25.000,3.3.0,36.0,64.0,32,True,,30.0,python-json-logger,conda-forge/python-json-logger,1100.0,,https://pypi.org/project/python-json-logger,2025-09-07 03:24:05.000,1100.0,59797882.0,59924598.0,https://anaconda.org/conda-forge/python-json-logger,2025-04-22 14:56:33.638,12798317.0,3.0,,,,,,,,,,,,,,,,,,,,
98,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2025-08-24 22:40:41.102,2025-08-23 12:19:22,452.0,4.0,77.0,18.0,169.0,94.0,1474.0,2025-08-23 12:19:34.000,1.1.1,32.0,56.0,32,True,,29.0,pytest-sugar,conda-forge/pytest-sugar,29967.0,28466.0,https://pypi.org/project/pytest-sugar,2025-08-23 12:19:34.000,1501.0,4186683.0,4192553.0,https://anaconda.org/conda-forge/pytest-sugar,2025-08-24 22:40:41.102,352160.0,2.0,['pytest'],47.0,,,,,,,,,,,,,,,,,,
