,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
25,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,33,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000000,2021-08-06 03:07:24.000000,2021-05-28 17:28:29.000000,153.0,351.0,1059.0,2021-03-24 16:32:54.000000,2.3.1,30.0,77.0,84.0,,conda-forge/pyflakes,pyflakes,513.0,123260.0,96762.0,https://pypi.org/project/pyflakes,2021-03-24 16:32:54.000000,26498.0,11827801.0,11874097.0,https://anaconda.org/conda-forge/pyflakes,2021-03-24 22:10:26.104000,2870399.0,1.0,,,,,,,,,,,,,,,
26,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,32,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000000,2021-08-26 12:36:08.000000,2021-08-26 12:36:08.000000,1283.0,2035.0,16070.0,2021-08-19 17:04:09.000000,1.1.8,138.0,283.0,1164.0,,conda-forge/poetry,poetry,1856.0,64.0,,https://pypi.org/project/poetry,2021-08-19 17:05:23.000000,64.0,3021986.0,3223012.0,https://anaconda.org/conda-forge/poetry,2021-06-25 19:57:08.402000,247440.0,2.0,,7934674.0,,,,,,,,,,,,,
27,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,32,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000000,2021-08-23 18:44:45.000000,2021-08-23 18:44:45.000000,468.0,1180.0,6403.0,2021-08-06 18:37:37.000000,2.14.0,161.0,123.0,24.0,,conda-forge/pre-commit,pre-commit,2052.0,2136.0,,https://pypi.org/project/pre-commit,2021-08-06 18:32:36.000000,2136.0,3322469.0,3351102.0,https://anaconda.org/conda-forge/pre-commit,2021-08-19 16:24:32.781000,681509.0,1.0,,11172.0,,,,,,,,,,,,,
28,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000000,2021-08-25 20:33:18.000000,2021-08-24 13:51:46.000000,1061.0,6105.0,4261.0,2021-06-30 04:55:46.000000,4.10.3,100.0,365.0,2002.0,,conda-forge/conda,conda,15735.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000000,2104.0,53723.0,399662.0,https://anaconda.org/conda-forge/conda,2021-06-30 19:41:33.144000,20756391.0,2.0,,,,,,,,,,,,,,,
29,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,32,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000000,2021-08-24 07:18:50.000000,2021-08-24 07:17:29.000000,898.0,1093.0,3942.0,2021-08-11 01:26:18.000000,20.7.2,169.0,171.0,62.0,,conda-forge/virtualenv,virtualenv,,34422.0,,https://pypi.org/project/virtualenv,2021-08-11 01:26:18.000000,34422.0,19742393.0,19762868.0,https://anaconda.org/conda-forge/virtualenv,2021-06-29 14:18:57.494000,1085210.0,2.0,,,,,,,,,,,,,,,
30,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,32,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000000,2021-07-27 02:27:30.000000,2021-07-12 00:36:12.000000,286.0,358.0,3366.0,2021-07-09 21:42:28.000000,1.6.0,52.0,56.0,316.0,,conda-forge/invoke,invoke,3519.0,13107.0,8505.0,https://pypi.org/project/invoke,2021-07-09 21:42:28.000000,4602.0,1787412.0,1793438.0,https://anaconda.org/conda-forge/invoke,2021-07-10 12:55:00.642000,385691.0,1.0,,,,,,,,,,,,,,,
31,pytest-cov,https://github.com/pytest-dev/pytest-cov,,Coverage plugin for pytest.,testing,32,True,pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000000,2021-08-26 14:28:45.000000,2021-08-26 14:28:45.000000,146.0,196.0,1087.0,2021-06-01 17:24:42.000000,2.12.1,42.0,68.0,100.0,['pytest'],conda-forge/pytest-cov,pytest-cov,835.0,139427.0,96033.0,https://pypi.org/project/pytest-cov,2021-06-01 17:24:42.000000,43394.0,11512865.0,11565144.0,https://anaconda.org/conda-forge/pytest-cov,2021-06-02 16:41:25.608000,3398168.0,1.0,,,,,,,,,,,,,,,
32,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,32,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000000,2021-07-27 23:18:51.000000,2021-07-27 23:18:45.000000,157.0,45.0,1034.0,2021-07-27 23:09:33.000000,2.0.2,20.0,46.0,20.0,,conda-forge/python-json-logger,python-json-logger,196.0,17709.0,16791.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000000,918.0,3779867.0,3795603.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855000,818308.0,1.0,,,,,,,4.0,,,,,,,,
33,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000000,2021-08-25 13:32:45.000000,2021-08-20 15:10:24.000000,218.0,382.0,1034.0,2021-07-27 14:52:59.000000,1.3.1,131.0,100.0,171.0,,conda-forge/sentry-sdk,sentry-sdk,1270.0,14445.0,13459.0,https://pypi.org/project/sentry-sdk,2021-07-27 14:52:55.000000,986.0,8975958.0,8979115.0,https://anaconda.org/conda-forge/sentry-sdk,2021-07-27 17:58:10.503000,99850.0,1.0,,4490.0,,,,,,,,,,,,,
34,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,32,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-08-25 12:16:31.000000,2021-08-24 11:08:18.000000,150.0,238.0,745.0,2021-06-16 21:48:35.000000,2.3.0,56.0,74.0,200.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,890.0,28371.0,21029.0,https://pypi.org/project/pytest-xdist,2021-06-16 21:48:35.000000,7342.0,4478556.0,4506089.0,https://anaconda.org/conda-forge/pytest-xdist,2021-06-17 01:17:32.581000,1679563.0,1.0,,,,,,,,,,,,,,,
35,parso,https://github.com/davidhalter/parso,,A Python Parser.,linters,32,True,davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000000,2021-08-25 09:13:45.000000,2021-08-25 09:13:45.000000,74.0,94.0,434.0,2021-03-30 20:43:51.000000,0.8.2,25.0,42.0,8.0,,conda-forge/parso,parso,1092.0,155430.0,144066.0,https://pypi.org/project/parso,2021-03-30 20:43:51.000000,11364.0,16985697.0,17093461.0,https://anaconda.org/conda-forge/parso,2021-03-31 00:05:02.064000,4741625.0,1.0,,,,,,,,,,,,,,,
36,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,32,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580000,2021-08-18 21:39:37.000000,2021-08-18 17:11:44.000000,99.0,295.0,249.0,2021-08-09 20:48:33.000000,0.37.0,65.0,61.0,31.0,,conda-forge/wheel,wheel,739.0,62544.0,,https://pypi.org/project/wheel,2021-08-09 20:48:33.000000,62544.0,93559295.0,93887779.0,https://anaconda.org/conda-forge/wheel,2021-08-13 19:04:03.566000,20037528.0,1.0,,,,,,,,,,,,,,,
37,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000000,2021-07-17 10:49:46.000000,2021-07-17 10:49:37.000000,425.0,386.0,9587.0,2020-09-20 07:56:32.000000,0.5.3,17.0,29.0,53.0,,conda-forge/loguru,loguru,561.0,9835.0,9493.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000000,342.0,1489114.0,1496974.0,https://anaconda.org/conda-forge/loguru,2021-04-19 15:15:46.138000,235804.0,2.0,,,,,,,,,,,,,,,
38,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,31,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000000,2021-08-22 14:50:01.000000,2021-07-08 00:57:12.000000,725.0,175.0,5442.0,2021-07-07 17:05:04.000000,0.9.53,50.0,51.0,326.0,,conda-forge/pyautogui,pyautogui,395.0,10336.0,9728.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000000,608.0,470680.0,473623.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308000,132439.0,2.0,,,,,,,,,,,,,,,
39,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000000,2021-08-26 09:24:56.000000,2021-08-26 09:24:55.000000,1536.0,718.0,4660.0,2021-07-31 09:54:45.000000,3.3.0,113.0,793.0,650.0,,conda-forge/buildbot,buildbot,22164.0,1144.0,252.0,https://pypi.org/project/buildbot,2021-07-31 09:54:45.000000,892.0,56806.0,58896.0,https://anaconda.org/conda-forge/buildbot,2021-07-31 13:21:14.599000,40852.0,2.0,,16697.0,,,,,,,,,,,,,
40,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,31,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-08-26 08:43:44.000000,2021-08-26 08:43:44.000000,752.0,2880.0,3495.0,2021-08-21 17:30:23.000000,2.10.2,117.0,407.0,707.0,,conda-forge/pylint,pylint,,37734.0,,https://pypi.org/project/pylint,2021-08-21 17:30:23.000000,37734.0,11886420.0,11922154.0,https://anaconda.org/conda-forge/pylint,2021-08-24 03:14:21.847000,2144090.0,2.0,,,,,,,,,,,,,,,
41,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,31,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000000,2021-08-25 14:50:26.000000,2021-08-24 02:15:43.000000,346.0,368.0,3440.0,2020-12-13 02:48:28.000000,1.7.0,31.0,134.0,178.0,,conda-forge/bandit,bandit,1177.0,10113.0,7759.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000000,2354.0,1714369.0,1717482.0,https://anaconda.org/conda-forge/bandit,2021-03-10 05:39:36.125000,84017.0,1.0,,82.0,,,,,,,,,,,,,
