,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
32,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2024-04-04 11:27:07.000,2024-03-24 20:18:03,940.0,20.0,208.0,39.0,250.0,246.0,1659.0,2024-03-24 20:16:32.000,5.0.0,46.0,89.0,39,True,,147.0,pytest-cov,conda-forge/pytest-cov,['pytest'],,52188694.0,347237.0,309910.0,https://pypi.org/project/pytest-cov,2024-03-24 20:16:32.000,37327.0,51963005.0,https://anaconda.org/conda-forge/pytest-cov,2024-03-26 00:00:02.524,10607411.0,1.0,,,,,,,,,,,,,,,,,,
33,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2024-04-24 23:23:26.000,2024-04-24 23:23:26,1171.0,61.0,312.0,39.0,581.0,447.0,1538.0,2024-02-11 19:59:38.000,5.0.0,53.0,121.0,39,True,,60.0,twine,conda-forge/twine,,7.0,6097155.0,120477.0,103555.0,https://pypi.org/project/twine,2024-02-11 19:59:38.000,16922.0,6076495.0,https://anaconda.org/conda-forge/twine,2024-02-11 22:36:42.897,950403.0,1.0,,,,,,,,,,,,,,,,,,
34,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2024-04-23 17:21:00.000,2024-04-23 17:20:59,1208.0,65.0,218.0,50.0,430.0,369.0,1353.0,2024-04-19 19:48:06.000,3.6.0,68.0,102.0,39,True,,249.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],29.0,21393190.0,102796.0,96973.0,https://pypi.org/project/pytest-xdist,2024-04-19 19:48:00.000,5823.0,21263057.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5855774.0,1.0,,,,,,,,,,,,,,,,,,
35,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2024-04-01 14:36:38.000,2024-04-01 14:36:32,814.0,18.0,662.0,138.0,175.0,790.0,18081.0,2023-09-11 15:25:24.000,0.7.2,21.0,53.0,38,True,,160.0,loguru,conda-forge/loguru,,,26497813.0,84969.0,81585.0,https://pypi.org/project/loguru,2023-09-11 15:24:35.000,3384.0,26453058.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,2103514.0,1.0,,,,,,,,,,,,,,,,,,
36,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2024-04-25 13:57:08.000,2024-04-25 00:58:06,7339.0,233.0,1260.0,115.0,1334.0,5478.0,12050.0,2024-04-24 05:07:24.000,1.1.360,444.0,109.0,38,True,,22.0,,,,2112.0,1392185.0,822.0,810.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2024-04-24 05:01:46.182,12.0,1392085.0,,,,,,,
37,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2024-04-15 23:52:32.000,2024-03-25 19:56:14,2142.0,35.0,595.0,102.0,1001.0,894.0,7472.0,2024-03-06 12:13:40.000,7.4.1,121.0,213.0,38,True,,167.0,pip-tools,conda-forge/pip-tools,,,11961067.0,30058.0,27269.0,https://pypi.org/project/pip-tools,2024-03-06 12:13:40.000,2789.0,11957948.0,https://anaconda.org/conda-forge/pip-tools,2024-03-06 14:43:42.984,146600.0,2.0,,,,,,,,,,,,,,,,,,
38,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2024-04-23 12:49:04.000,2024-04-22 20:33:24,1366.0,22.0,578.0,67.0,448.0,478.0,5990.0,2024-03-08 19:25:54.000,1.7.8,39.0,178.0,38,True,,193.0,bandit,conda-forge/bandit,,771.0,4732452.0,50178.0,48253.0,https://pypi.org/project/bandit,2024-03-08 19:25:54.000,1925.0,4725352.0,https://anaconda.org/conda-forge/bandit,2024-04-21 17:22:11.867,297778.0,1.0,,,,,,,,,,,,,,,,,,
39,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2024-04-25 14:40:58.000,2024-04-25 14:21:02,2370.0,286.0,455.0,73.0,1742.0,1053.0,1740.0,2024-04-25 09:51:16.000,2.0.0,233.0,215.0,38,True,,206.0,sentry-sdk,conda-forge/sentry-sdk,,3506.0,30613263.0,535.0,,https://pypi.org/project/sentry-sdk,2024-04-25 09:50:55.000,535.0,30596486.0,https://anaconda.org/conda-forge/sentry-sdk,2024-04-25 14:23:17.855,766545.0,1.0,1.0,,,,,,,,,,,,,,,,,
40,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2024-04-24 17:48:04.000,2024-04-24 17:47:57,5447.0,134.0,1436.0,502.0,799.0,1569.0,24910.0,2024-03-24 12:32:43.000,3.4.0.5,99.0,186.0,37,True,,234.0,glances,conda-forge/glances,,1581.0,268246.0,921.0,869.0,https://pypi.org/project/glances,2024-03-23 13:48:30.000,52.0,262720.0,https://anaconda.org/conda-forge/glances,2024-03-24 14:18:05.288,214965.0,1.0,-1.0,,,,,,,,,,,,,,,,,
41,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2024-04-22 17:30:28.000,2024-04-22 17:30:27,776.0,73.0,806.0,135.0,877.0,1226.0,10678.0,2024-04-09 10:38:04.000,1.43.0,110.0,38.0,37,True,,38.0,playwright,,,,3105609.0,15762.0,15196.0,https://pypi.org/project/playwright,2024-04-09 10:38:04.000,566.0,3105609.0,,,,2.0,,,,,,,,,,,,,,,,,,
42,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2024-04-24 11:50:08.000,2024-01-25 20:03:15,1481.0,,1707.0,168.0,712.0,624.0,4615.0,2023-11-28 04:13:59.000,2.0.0,52.0,116.0,37,True,,244.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],,4407703.0,8549.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2023-11-28 04:13:59.000,8533.0,4325623.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-11-28 15:01:30.175,3775719.0,2.0,,,,,,,,,,,,,,,,,,
43,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2024-03-07 14:47:18.000,2024-03-07 14:47:17,567.0,3.0,177.0,29.0,299.0,473.0,1340.0,2024-01-05 00:28:45.000,3.2.0,38.0,86.0,37,True,,54.0,pyflakes,conda-forge/pyflakes,,,32124788.0,290020.0,276147.0,https://pypi.org/project/pyflakes,2024-01-05 00:28:45.000,13873.0,31929305.0,https://anaconda.org/conda-forge/pyflakes,2024-01-05 03:19:34.488,7232872.0,1.0,,,,,,,,,,,,,,,,,,
44,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2024-04-22 18:58:03.000,2024-04-21 15:49:19,660.0,45.0,137.0,37.0,504.0,261.0,1321.0,2024-03-19 07:17:36.000,0.23.6,54.0,46.0,37,True,,54.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1233.0,12459696.0,96538.0,94442.0,https://pypi.org/project/pytest-asyncio,2024-03-19 07:17:32.000,2096.0,12419147.0,https://anaconda.org/conda-forge/pytest-asyncio,2024-03-19 11:58:34.903,1903711.0,2.0,,,,,,,,,,,,,,,,,,
45,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2024-04-16 18:05:54.000,2024-04-08 20:56:52,695.0,9.0,230.0,29.0,431.0,289.0,584.0,2024-03-10 09:39:50.000,24.0,44.0,107.0,37,True,,82.0,packaging,conda-forge/packaging,,800.0,341714832.0,1162963.0,1142259.0,https://pypi.org/project/packaging,2024-03-10 09:39:25.000,20704.0,340765127.0,https://anaconda.org/conda-forge/packaging,2024-03-10 13:08:54.872,44635509.0,2.0,,,,,,,,,,,,,,,,,,
46,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2024-04-25 12:53:07.000,2024-04-01 21:50:07,941.0,19.0,140.0,33.0,226.0,344.0,475.0,2024-03-11 19:29:15.000,0.43.0,78.0,80.0,37,True,,43.0,wheel,conda-forge/wheel,,,442844251.0,304952.0,267013.0,https://pypi.org/project/wheel,2024-03-11 19:29:15.000,37939.0,440812432.0,https://anaconda.org/conda-forge/wheel,2024-03-27 13:27:47.640,89400069.0,2.0,,,,,,,,,,,,,,,,,,
47,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2024-04-05 01:43:11.000,2023-06-07 11:16:23,408.0,,1170.0,183.0,163.0,231.0,9583.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,True,,499.0,pyautogui,conda-forge/pyautogui,,,739768.0,34956.0,33997.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,959.0,734484.0,https://anaconda.org/conda-forge/pyautogui,2023-10-16 16:49:29.444,221928.0,2.0,,,,,,,,,,,,,,,,,,
48,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2024-04-25 14:08:15.000,2024-04-25 14:08:14,739.0,58.0,365.0,76.0,629.0,630.0,8831.0,2024-03-29 19:21:08.000,1.5.0,62.0,143.0,36,True,,73.0,pipx,conda-forge/pipx,,65160.0,6012662.0,2137.0,2113.0,https://pypi.org/project/pipx,2024-03-29 19:21:08.000,24.0,6009797.0,https://anaconda.org/conda-forge/pipx,2024-03-29 22:42:13.653,47656.0,2.0,,,,,,,,,,,,,,,,,,
49,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2024-04-25 11:06:46.747,2024-04-25 01:55:36,2721.0,122.0,339.0,32.0,975.0,1503.0,6553.0,2024-04-25 01:56:18.000,2.15.1,196.0,176.0,36,True,,47.0,pdm,conda-forge/pdm,,5.0,850434.0,361.0,282.0,https://pypi.org/project/pdm,2024-04-25 01:56:12.000,79.0,841740.0,https://anaconda.org/conda-forge/pdm,2024-04-25 11:06:46.747,269538.0,2.0,,,,,,,,,,,,,,,,,,
50,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2024-04-25 11:32:45.000,2024-04-21 20:17:43,24888.0,218.0,1589.0,200.0,5856.0,889.0,5166.0,2024-03-04 02:01:18.000,3.11.1,130.0,861.0,36,True,,720.0,buildbot,conda-forge/buildbot,,37181.0,19062.0,806.0,348.0,https://pypi.org/project/buildbot,2024-03-04 02:01:18.000,458.0,16559.0,https://anaconda.org/conda-forge/buildbot,2024-03-04 04:16:13.190,94380.0,2.0,,,,,,,,,,,,,,,,,,
51,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2024-04-10 15:18:53.000,2024-04-10 15:18:52,1456.0,10.0,751.0,116.0,505.0,642.0,4980.0,2023-10-12 23:39:38.000,2.11.1,19.0,135.0,36,True,,107.0,pycodestyle,conda-forge/pycodestyle,,,41136141.0,11751.0,20.0,https://pypi.org/project/pycodestyle,2023-10-12 23:39:38.000,11731.0,40933127.0,https://anaconda.org/conda-forge/pycodestyle,2023-10-13 13:17:36.027,7511543.0,2.0,,,,,,,,,,,,,,,,,,
52,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2024-04-24 20:33:41.000,2024-04-24 20:33:41,6712.0,265.0,265.0,54.0,925.0,540.0,4538.0,2024-04-12 01:18:34.000,2024.4.11,202.0,103.0,36,True,,155.0,pytype,conda-forge/pytype,,,474867.0,3686.0,3521.0,https://pypi.org/project/pytype,2024-04-12 01:18:34.000,165.0,470552.0,https://anaconda.org/conda-forge/pytype,2024-02-10 17:48:30.581,198516.0,3.0,,,,,,,,,,,,,,,,,,
53,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2024-04-12 18:32:54.000,2024-04-06 23:32:23,1552.0,27.0,204.0,34.0,300.0,290.0,3178.0,2024-01-08 09:52:50.000,24.1.0,34.0,114.0,36,True,,27.0,structlog,conda-forge/structlog,,,13403069.0,12865.0,11658.0,https://pypi.org/project/structlog,2024-01-08 09:52:50.000,1207.0,13393254.0,https://anaconda.org/conda-forge/structlog,2024-02-12 20:32:00.254,382801.0,2.0,,,,,,,,,,,,,,,,,,
54,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2024-04-25 10:00:56.000,2024-04-25 10:00:53,2441.0,91.0,379.0,30.0,1851.0,970.0,2426.0,2024-03-26 15:48:27.000,0.19.2,59.0,184.0,36,True,,115.0,wemake-python-styleguide,,,,189568.0,16429.0,16376.0,https://pypi.org/project/wemake-python-styleguide,2024-03-26 15:47:35.000,53.0,189568.0,,,,2.0,,,,,,,,,,,,,,,,,,
55,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2024-04-25 13:48:15.000,2024-04-12 23:36:51,9051.0,99.0,301.0,63.0,1086.0,2763.0,1946.0,2024-03-18 00:55:38.000,4.7.0,36.0,160.0,36,True,,658.0,scons,conda-forge/scons,,1488.0,693750.0,66.0,,https://pypi.org/project/scons,2024-03-18 00:43:09.000,66.0,681057.0,https://anaconda.org/conda-forge/scons,2024-03-18 14:23:14.884,557455.0,2.0,,,,,,,,,,,,,,,,,,
56,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2024-04-08 23:36:21.000,2024-04-04 15:18:12,3359.0,92.0,161.0,26.0,380.0,257.0,1836.0,2024-03-24 15:00:05.000,1.13.0,94.0,81.0,36,True,,101.0,rope,conda-forge/rope,,28.0,914605.0,74746.0,73101.0,https://pypi.org/project/rope,2024-03-24 15:00:05.000,1645.0,880381.0,https://anaconda.org/conda-forge/rope,2024-03-24 16:07:49.962,1437059.0,1.0,,,,,,,,,,,,,,,,,,
57,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2024-04-21 08:50:33.000,2024-04-21 08:50:21,1115.0,3.0,99.0,22.0,107.0,104.0,582.0,2024-04-05 09:43:53.000,0.8.4,27.0,46.0,36,True,,12.0,parso,conda-forge/parso,,,38608640.0,427228.0,421086.0,https://pypi.org/project/parso,2024-04-05 09:43:53.000,6142.0,38201466.0,https://anaconda.org/conda-forge/parso,2024-04-05 12:34:45.342,18322870.0,2.0,,,,,,,,,,,,,,,,,,
58,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2024-04-05 10:06:03.000,2023-12-01 19:06:35,3701.0,,364.0,93.0,251.0,404.0,4247.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,35,True,,401.0,invoke,conda-forge/invoke,,,9292284.0,27958.0,25101.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,2857.0,9267381.0,https://anaconda.org/conda-forge/invoke,2023-07-13 01:13:36.486,971237.0,2.0,,,,,,,,,,,,,,,,,,
59,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2024-04-25 11:52:34.000,2024-04-23 18:32:28,639.0,25.0,263.0,35.0,240.0,197.0,3971.0,2024-04-23 18:33:55.000,1.5.0,63.0,120.0,35,True,,137.0,freezegun,conda-forge/freezegun,,17.0,10800514.0,4683.0,,https://pypi.org/project/freezegun,2024-04-23 18:33:49.000,4683.0,10764729.0,https://anaconda.org/conda-forge/freezegun,2024-04-24 01:48:45.151,1538610.0,2.0,,,,,,,,,,,,,,,,,,
60,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2024-04-23 23:04:12.000,2024-04-23 23:04:12,622.0,30.0,137.0,36.0,269.0,144.0,1758.0,2024-03-21 22:14:13.000,3.14.0,63.0,71.0,35,True,,12.0,pytest-mock,conda-forge/pytest-mock,['pytest'],24.0,20326338.0,84082.0,78184.0,https://pypi.org/project/pytest-mock,2024-03-21 22:14:02.000,5898.0,20270595.0,https://anaconda.org/conda-forge/pytest-mock,2024-03-22 01:55:50.644,2564210.0,2.0,,,,,,,,,,,,,,,,,,
61,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2024-03-09 10:31:03.000,2023-02-28 17:40:55,262.0,,265.0,27.0,88.0,89.0,1661.0,2023-02-21 17:40:52.893,2.0.7,27.0,63.0,35,False,,20.0,python-json-logger,conda-forge/python-json-logger,,,32152502.0,95755.0,94849.0,https://pypi.org/project/python-json-logger,2023-02-21 17:40:52.893,906.0,32061693.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,7628030.0,2.0,,,,,,,,,,,,,,,,,,
62,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2024-04-12 08:20:07.000,2024-04-12 08:20:06,607.0,21.0,101.0,23.0,126.0,297.0,1438.0,2024-03-24 08:06:15.000,4.2.1,68.0,34.0,35,True,,21.0,typeguard,conda-forge/typeguard,,,21423294.0,24780.0,22983.0,https://pypi.org/project/typeguard,2024-03-24 08:06:15.000,1797.0,21411702.0,https://anaconda.org/conda-forge/typeguard,2024-03-24 09:36:47.690,533264.0,3.0,,,,,,,,,,,,,,,,,,
63,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2024-04-09 20:38:07.000,2024-04-09 20:38:07,3266.0,32.0,2927.0,385.0,1042.0,1673.0,36703.0,2024-04-07 18:27:31.000,2.4.0,93.0,439.0,34,True,,46.0,pyenv,,,,12140.0,22.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,12140.0,,,,2.0,,,,,,,,,,,,,,,,,,
64,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2024-04-25 10:13:50.000,2024-04-25 09:46:36,10563.0,71.0,620.0,103.0,2649.0,2255.0,8002.0,2024-04-23 18:35:57.000,0.16.0,129.0,326.0,34,False,,269.0,xonsh,,,9990.0,44679.0,773.0,671.0,https://pypi.org/project/xonsh,2024-04-23 18:35:57.000,102.0,44568.0,,,,1.0,,,,,,,,,,,,,,,,,,
65,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2024-04-25 08:46:53.000,2024-04-25 08:41:01,15745.0,478.0,461.0,112.0,411.0,262.0,6691.0,2023-10-19 15:20:03.000,0.9.19,77.0,260.0,34,True,,142.0,pyre-check,,,,84569.0,75.0,21.0,https://pypi.org/project/pyre-check,2023-10-19 15:20:03.000,54.0,84569.0,,,,3.0,,,,,,,,,,,,,,,,,,
66,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2024-04-25 14:21:23.000,2024-04-25 14:21:16,4469.0,103.0,259.0,44.0,43.0,1423.0,2899.0,2024-04-24 02:00:41.000,8.5.7,345.0,33.0,34,False,,11.0,pyarmor,,,,172595.0,1219.0,1184.0,https://pypi.org/project/pyarmor,2024-04-24 02:00:41.000,35.0,172595.0,,,,2.0,,,,,,,,,,,,,,,,,,
67,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2024-04-09 12:40:58.000,2023-10-05 17:12:04,684.0,,195.0,37.0,167.0,137.0,1671.0,2023-05-12 08:13:47.000,1.8.0,72.0,93.0,34,True,,55.0,nodeenv,conda-forge/nodeenv,,,20093727.0,82147.0,81173.0,https://pypi.org/project/nodeenv,2023-05-12 08:10:47.532,974.0,20046509.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,3730284.0,2.0,,,,,,,,,,,,,,,,,,
68,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2024-04-15 22:24:50.000,2024-03-17 20:49:57,1116.0,21.0,211.0,57.0,344.0,220.0,1256.0,2024-03-17 19:34:19.000,7.1.2,100.0,61.0,34,True,,145.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],,1242259.0,3640.0,3448.0,https://pypi.org/project/pytest-bdd,2024-03-17 19:34:19.000,192.0,1237086.0,https://anaconda.org/conda-forge/pytest-bdd,2024-03-17 20:53:58.479,56908.0,2.0,,,,,,,,,,,,,,,,,,
69,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2024-04-20 22:40:20.000,2024-04-09 18:46:54,595.0,59.0,145.0,23.0,166.0,96.0,1246.0,2024-04-09 18:50:33.000,3.10.1,32.0,56.0,34,False,,45.0,prettytable,conda-forge/prettytable,,,13870396.0,59041.0,57704.0,https://pypi.org/project/prettytable,2024-02-19 16:32:50.000,1337.0,13833500.0,https://anaconda.org/conda-forge/prettytable,2024-02-19 20:20:46.344,1512739.0,2.0,,,,,,,,,,,,,,,,,,
70,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2024-03-07 11:34:42.705,2024-03-04 14:53:02,1115.0,19.0,141.0,21.0,71.0,216.0,840.0,2024-03-05 16:21:47.000,4.4.2,109.0,45.0,34,True,,4.0,progressbar2,conda-forge/progressbar2,,2282.0,26270060.0,1627.0,,https://pypi.org/project/progressbar2,2024-03-05 16:21:40.000,1627.0,26242547.0,https://anaconda.org/conda-forge/progressbar2,2024-03-07 11:34:42.705,1264314.0,2.0,,,,,,,,,,,,,,,,,,
71,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2024-04-24 17:55:48.000,2024-04-24 17:55:48,512.0,3.0,257.0,23.0,377.0,254.0,657.0,2023-11-07 16:58:34.000,4.1.1,58.0,56.0,34,True,,144.0,pytest-html,conda-forge/pytest-html,['pytest'],,7946695.0,46534.0,45686.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,848.0,7933985.0,https://anaconda.org/conda-forge/pytest-html,2023-11-23 18:39:24.921,521150.0,2.0,,,,,,,,,,,,,,,,,,
72,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2024-04-18 15:45:25.000,2024-04-12 16:10:16,10165.0,28.0,5530.0,1088.0,388.0,5098.0,30561.0,2024-04-08 08:56:44.000,1.8.4,104.0,137.0,33,True,,64.0,sqlmap,,,,9392.0,31.0,21.0,https://pypi.org/project/sqlmap,2024-04-08 08:56:44.000,10.0,9392.0,,,,2.0,,,,,,,,,,,,,,,,,,
