,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
10,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2022-03-03 14:24:09.000000,2022-02-28 17:15:09,2818.0,336.0,1112.0,526.0,612.0,670.0,35486.0,2022-02-08 20:13:09.000,11.2.0,153.0,157.0,49.0,42,True,rich,conda-forge/rich,,14018.0,12587.0,https://pypi.org/project/rich,2022-02-08 20:12:21.000,1431.0,4865934.0,4898695.0,https://anaconda.org/conda-forge/rich,2022-02-08 21:24:54.371,655234.0,1.0,,,,,,,,,,,,,,,,,,,
11,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2022-03-03 12:58:10.000000,2022-03-03 06:11:28,10097.0,172.0,2023.0,211.0,4926.0,5244.0,12645.0,,,87.0,540.0,2082.0,42,True,mypy,conda-forge/mypy,,67960.0,62544.0,https://pypi.org/project/mypy,2022-01-07 17:03:15.000,5416.0,9630296.0,9661668.0,https://anaconda.org/conda-forge/mypy,2022-01-11 06:15:23.330,1631353.0,1.0,,,,,,,,,,,,,,,,,,,
12,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-03-03 13:22:43.000000,2022-03-01 22:39:41,13356.0,229.0,1866.0,470.0,525.0,3548.0,6738.0,2021-12-15 19:00:16.000,4.1.3,83.0,156.0,221.0,42,True,robotframework,conda-forge/robotframework,,6022.0,5002.0,https://pypi.org/project/robotframework,2022-02-11 15:55:26.000,1020.0,949769.0,951211.0,https://anaconda.org/conda-forge/robotframework,2021-12-15 22:28:24.922,71873.0,1.0,,515.0,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-02-28 16:05:34.214266,2022-02-28 02:56:40,1906.0,12.0,1087.0,201.0,460.0,544.0,21331.0,2022-02-28 16:11:38.000,4.63.0,126.0,107.0,340.0,41,True,tqdm,conda-forge/tqdm,,276428.0,255215.0,https://pypi.org/project/tqdm,2022-02-28 03:09:45.000,21213.0,35395278.0,35540039.0,https://anaconda.org/conda-forge/tqdm,2022-02-28 07:06:08.810,9977000.0,1.0,1.0,8307.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-02-28 16:05:34.214266,2.0,3977.0,,,,,,,,,,,,
14,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-03-03 13:37:20.000000,2022-03-02 11:22:01,1628.0,17.0,1873.0,228.0,1000.0,1527.0,13716.0,2021-10-12 21:59:03.000,1.2.3,49.0,211.0,118.0,41,True,mkdocs,conda-forge/mkdocs,['mkdocs'],22401.0,18874.0,https://pypi.org/project/mkdocs,2021-12-15 14:53:23.599,3527.0,892838.0,895165.0,https://anaconda.org/conda-forge/mkdocs,2021-10-13 01:18:18.279,165229.0,1.0,,,,,,,,,,,,,,,,,,,
15,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-02-24 17:13:53.266000,2022-02-24 13:14:26,514.0,50.0,933.0,157.0,1088.0,1142.0,4068.0,2022-02-24 11:01:05.000,20.13.2,181.0,224.0,64.0,41,True,virtualenv,conda-forge/virtualenv,,17681.0,,https://pypi.org/project/virtualenv,2022-02-24 11:01:05.000,17681.0,26750756.0,26776530.0,https://anaconda.org/conda-forge/virtualenv,2022-02-24 17:13:53.266,1546448.0,2.0,,,,,,,,,,,,,,,,,,,
16,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-02-22 16:44:57.000000,2022-02-10 20:51:31,2191.0,103.0,192.0,29.0,201.0,1331.0,1847.0,2021-10-11 12:42:47.000,4.0.1,81.0,161.0,39.0,41,True,flake8,conda-forge/flake8,,273187.0,232669.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,40518.0,15694268.0,15748104.0,https://anaconda.org/conda-forge/flake8,2021-11-02 21:24:52.298,3714737.0,1.0,,,,,,,,,,,,,,,,,,,
17,mkdocs-material,squidfunk/mkdocs-material,documentation,Technical documentation that just works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-03-02 22:10:23.000000,2022-03-02 15:06:21,4097.0,282.0,2058.0,86.0,1780.0,1305.0,8907.0,2022-03-02 13:41:26.000,8.2.4,246.0,145.0,9.0,40,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],12752.0,11627.0,https://pypi.org/project/mkdocs-material,2022-03-02 13:41:26.000,1125.0,1071431.0,1073859.0,https://anaconda.org/conda-forge/mkdocs-material,2022-03-02 19:17:39.013,82578.0,1.0,,,,,,,,,,,,,,,,,,,
18,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-01-19 07:06:42.000000,2021-12-25 13:08:44,8262.0,6.0,460.0,112.0,553.0,1248.0,5089.0,2021-11-17 00:47:47.000,0.18.1,31.0,149.0,32.0,40,True,jedi,conda-forge/jedi,,190092.0,181833.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,8259.0,14199852.0,14320764.0,https://anaconda.org/conda-forge/jedi,2021-11-17 19:12:02.897,7859322.0,1.0,,,,,,,,,,,,,,,,,,,
19,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-03-02 21:58:27.000000,2022-03-02 21:58:26,6372.0,210.0,802.0,72.0,1891.0,3215.0,3827.0,2021-12-03 17:31:36.000,2.12.2,132.0,436.0,771.0,40,True,pylint,conda-forge/pylint,,20833.0,,https://pypi.org/project/pylint,2021-12-03 17:31:36.000,20833.0,10021283.0,10059788.0,https://anaconda.org/conda-forge/pylint,2021-12-03 20:37:10.043,2579882.0,1.0,,,,,,,,,,,,,,,,,,,
20,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-03-03 13:53:29.000000,2022-03-03 13:53:29,2052.0,60.0,1533.0,166.0,1485.0,2436.0,18521.0,2022-02-10 21:34:42.000,1.1.13,143.0,329.0,1272.0,39,True,poetry,conda-forge/poetry,,121.0,,https://pypi.org/project/poetry,2022-02-10 21:34:42.000,121.0,5488209.0,5718999.0,https://anaconda.org/conda-forge/poetry,2022-02-11 02:56:21.599,366200.0,2.0,,10638495.0,,,,,,,,,,,,,,,,,
21,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-03-02 23:09:02.000000,2022-03-02 23:09:02,2160.0,46.0,545.0,79.0,871.0,1346.0,7507.0,2022-01-18 18:42:21.000,2.17.0,165.0,130.0,21.0,39,True,pre-commit,conda-forge/pre-commit,,43378.0,40600.0,https://pypi.org/project/pre-commit,2022-01-18 18:38:17.000,2778.0,4479174.0,4513568.0,https://anaconda.org/conda-forge/pre-commit,2022-01-19 10:50:51.993,1045597.0,1.0,,36014.0,,,,,,,,,,,,,,,,,
22,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-03-03 04:22:52.000000,2022-03-03 04:22:51,15845.0,52.0,1100.0,195.0,2974.0,6654.0,4538.0,2021-11-22 18:47:32.000,4.11.0,100.0,380.0,1847.0,39,True,conda,conda-forge/conda,,1087.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1087.0,65647.0,438369.0,https://anaconda.org/conda-forge/conda,2021-11-23 11:16:29.692,24972434.0,2.0,-1.0,,,,,,,,,,,,,,,,,,
23,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-03-01 23:11:38.000000,2022-03-01 23:11:32,1205.0,48.0,840.0,212.0,257.0,393.0,12355.0,2020-04-23 19:07:36.000,0.30.0,68.0,136.0,342.0,38,True,yapf,conda-forge/yapf,,31581.0,29492.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,1814284.0,1827923.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,941133.0,2.0,1.0,,,,,,,,,,,,,,,,,,
24,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-03-03 13:49:17.816000,2022-03-03 11:19:35,11385.0,180.0,484.0,66.0,2027.0,1159.0,5713.0,2022-03-03 11:20:00.000,hypothesis-python-6.39.1,929.0,257.0,57.0,38,True,hypothesis,conda-forge/hypothesis,,13455.0,11560.0,https://pypi.org/project/hypothesis,2022-03-03 11:19:41.000,1895.0,2454872.0,2532248.0,https://anaconda.org/conda-forge/hypothesis,2022-03-03 13:49:17.816,5261626.0,1.0,-1.0,,,,,,,,,,,,,,,,,,
25,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-03-01 11:34:38.000000,2022-01-07 06:54:33,3876.0,8.0,436.0,39.0,841.0,1009.0,4626.0,2021-11-09 05:43:22.000,5.10.1,132.0,254.0,52.0,38,True,isort,conda-forge/isort,,237660.0,223354.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,14306.0,18202433.0,18244053.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,2830212.0,2.0,-1.0,,,,,,,,,,,,,,,,,,
26,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-03-02 20:51:16.000000,2022-02-25 10:10:45,2063.0,10.0,399.0,40.0,989.0,1269.0,2639.0,2022-01-10 16:56:12.000,4.0.0a10,127.0,255.0,43.0,38,True,tox,conda-forge/tox,['pytest'],75240.0,54774.0,https://pypi.org/project/tox,2022-02-06 10:28:03.000,20466.0,4459251.0,4466931.0,https://anaconda.org/conda-forge/tox,2021-12-29 15:02:18.880,414749.0,1.0,,,,,,,,,,,,,,,,,,,
27,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-03-01 10:16:53.000000,2022-02-22 12:45:55,1366.0,49.0,275.0,42.0,749.0,479.0,1165.0,2022-02-22 12:45:46.000,1.5.6,142.0,121.0,184.0,38,True,sentry-sdk,conda-forge/sentry-sdk,,19301.0,18345.0,https://pypi.org/project/sentry-sdk,2022-02-22 12:45:34.000,956.0,13390387.0,13393721.0,https://anaconda.org/conda-forge/sentry-sdk,2022-02-22 16:05:24.519,128892.0,1.0,,4516.0,,,,,,,,,,,,,,,,,
28,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-03-02 19:04:39.000000,2022-03-02 19:04:38,8296.0,82.0,1760.0,230.0,1890.0,4127.0,8904.0,2022-02-04 09:10:39.000,4.9,35.0,424.0,313.0,37,True,pyinstaller,conda-forge/pyinstaller,,137.0,,https://pypi.org/project/pyinstaller,2022-02-04 09:08:33.000,137.0,782912.0,794326.0,https://anaconda.org/conda-forge/pyinstaller,2022-02-17 17:14:20.055,293024.0,1.0,,724767.0,,,,,,,,,,,,,,,,,
29,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-03-03 12:41:54.000000,2022-02-22 17:58:42,22583.0,203.0,1567.0,202.0,5003.0,763.0,4770.0,2022-02-10 09:09:46.000,3.4.1,117.0,812.0,633.0,37,True,buildbot,conda-forge/buildbot,,728.0,271.0,https://pypi.org/project/buildbot,2022-02-10 09:09:46.000,457.0,61323.0,63348.0,https://anaconda.org/conda-forge/buildbot,2021-10-16 13:45:45.804,50044.0,1.0,,20590.0,,,,,,,,,,,,,,,,,
30,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-02-28 14:29:20.000000,2022-02-24 21:45:02,1277.0,20.0,614.0,122.0,405.0,558.0,4511.0,2021-10-11 00:56:25.000,2.8.0,13.0,131.0,113.0,37,True,pycodestyle,conda-forge/pycodestyle,,207306.0,196068.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,11238.0,21967845.0,22024041.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,3877545.0,1.0,,,,,,,,,,,,,,,,,,,
31,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-03-02 07:53:33.000000,2022-02-08 08:46:34,1692.0,22.0,492.0,98.0,754.0,680.0,5701.0,2022-02-08 10:11:33.000,6.5.1,99.0,164.0,142.0,36,True,pip-tools,conda-forge/pip-tools,,1799.0,,https://pypi.org/project/pip-tools,2022-02-08 10:13:24.000,1799.0,4646567.0,4647640.0,https://anaconda.org/conda-forge/pip-tools,2022-02-08 14:16:40.284,24697.0,2.0,,,,,,,,,,,,,,,,,,,
32,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-03-02 00:35:00.000000,2022-03-02 00:35:00,2736.0,6.0,260.0,66.0,193.0,341.0,4005.0,2021-10-24 07:01:21.000,1.6.0,68.0,52.0,92.0,36,True,autopep8,conda-forge/autopep8,,113421.0,107814.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5607.0,2780668.0,2789633.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,618595.0,3.0,,,,,,,,,,,,,,,,,,,
33,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-03-02 07:10:27.000000,2022-02-28 12:49:54,1226.0,45.0,404.0,62.0,277.0,403.0,3923.0,2022-02-27 23:45:12.000,1.7.3,34.0,145.0,175.0,36,True,bandit,conda-forge/bandit,,12704.0,11225.0,https://pypi.org/project/bandit,2022-02-27 23:45:12.000,1479.0,2453243.0,2456463.0,https://anaconda.org/conda-forge/bandit,2022-02-28 07:36:27.256,109411.0,1.0,,171.0,,,,,,,,,,,,,,,,,
34,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-03-01 22:18:41.000000,2022-02-02 17:53:26,870.0,8.0,168.0,34.0,211.0,208.0,1194.0,2021-10-04 01:48:57.000,3.0.0,43.0,74.0,111.0,36,True,pytest-cov,conda-forge/pytest-cov,['pytest'],144964.0,116550.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,28414.0,12680115.0,12745044.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,4674892.0,1.0,,,,,,,,,,,,,,,,,,,
35,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-02-13 16:32:09.000000,2022-02-13 16:32:09,520.0,3.0,158.0,27.0,252.0,371.0,1108.0,2021-10-06 20:39:49.000,2.4.0,33.0,80.0,84.0,36,True,pyflakes,conda-forge/pyflakes,,134128.0,120542.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,13586.0,16092056.0,16145937.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,3717797.0,1.0,,,,,,,,,,,,,,,,,,,
36,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-02-26 14:54:46.000000,2022-02-26 14:52:45,4237.0,27.0,1265.0,495.0,521.0,1237.0,20038.0,2021-11-29 13:01:08.000,3.2.4.2,78.0,153.0,216.0,35,True,glances,conda-forge/glances,,449.0,399.0,https://pypi.org/project/glances,2021-11-22 10:55:51.000,50.0,145689.0,147797.0,https://anaconda.org/conda-forge/glances,2021-11-20 23:54:35.274,151207.0,1.0,,710.0,,,,,,,,,,,,,,,,,
37,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-02-20 18:17:22.000000,2022-02-20 18:17:22,586.0,24.0,488.0,110.0,63.0,437.0,11180.0,2022-01-29 13:50:01.000,0.6.0,18.0,34.0,110.0,35,True,loguru,conda-forge/loguru,,16200.0,14883.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1317.0,3057892.0,3068207.0,https://anaconda.org/conda-forge/loguru,2021-11-02 13:32:36.476,381678.0,2.0,,,,,,,,,,,,,,,,,,,
38,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-03-03 08:14:37.000000,2022-03-03 08:14:28,4682.0,501.0,427.0,79.0,364.0,2528.0,7717.0,2022-03-02 07:04:30.000,1.1.226,305.0,72.0,13.0,35,True,,,,217.0,214.0,,,,,326429.0,,,,2.0,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-03-02 07:00:29.061,3.0,326429.0,,,,,,,
39,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-02-28 22:34:14.000000,2021-10-19 23:03:00,1347.0,,1611.0,155.0,587.0,543.0,3993.0,2018-10-05 13:20:49.000,0.4.2,23.0,108.0,195.0,35,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],11910.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000,11894.0,2268419.0,2300585.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2155148.0,2.0,,,,,,,,,,,,,,,,,,,
40,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-03-03 14:06:02.000000,2022-03-02 08:04:46,2017.0,76.0,321.0,24.0,1369.0,918.0,1796.0,2021-12-13 20:48:04.000,0.16.0,53.0,164.0,79.0,35,True,wemake-python-styleguide,,,1083.0,1059.0,https://pypi.org/project/wemake-python-styleguide,2021-12-13 20:48:04.000,24.0,103657.0,103657.0,,,,2.0,,,,,,,,,,,,,,,,,,,
