,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
35,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-07-06 21:06:53.000,2022-06-30 06:16:23,1733.0,32.0,526.0,101.0,785.0,730.0,6026.0,2022-06-30 09:26:49.000,6.8.0,104.0,172.0,131.0,36,True,pip-tools,conda-forge/pip-tools,,1864.0,,https://pypi.org/project/pip-tools,2022-06-30 09:26:49.000,1864.0,7761360.0,7762854.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,40355.0,2.0,,,,,,,,,,,,,,,,,,,,
36,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-07-04 14:04:32.000,2022-07-01 20:57:38,22870.0,187.0,1597.0,203.0,5101.0,769.0,4852.0,2022-03-06 14:20:53.000,3.5.0,118.0,817.0,657.0,36,True,buildbot,conda-forge/buildbot,,744.0,287.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,457.0,60247.0,62393.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,57399.0,1.0,27400.0,,,,,,,,,,,,,,,,,,,
37,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-07-06 22:08:51.000,2022-07-03 16:58:53,1267.0,17.0,447.0,58.0,327.0,419.0,4289.0,2022-03-04 07:43:44.000,1.7.4,35.0,152.0,188.0,36,True,bandit,conda-forge/bandit,,16082.0,14598.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,1484.0,2565344.0,2569287.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,149585.0,1.0,346.0,,,,,,,,,,,,,,,,,,,
38,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-06-09 13:25:42.238,2022-06-01 10:49:13,1043.0,6.0,269.0,30.0,488.0,378.0,1290.0,2022-06-01 11:37:12.000,4.0.1,50.0,107.0,38.0,36,True,twine,conda-forge/twine,,79173.0,66637.0,https://pypi.org/project/twine,2022-06-01 11:02:29.000,12536.0,3311798.0,3318823.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,498781.0,1.0,,,,,,,,,,,,,,,,,,,,
39,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-06-23 13:59:18.000,2022-06-12 21:07:21,532.0,11.0,158.0,26.0,267.0,384.0,1149.0,2021-10-06 20:39:49.000,2.4.0,33.0,82.0,84.0,36,True,pyflakes,conda-forge/pyflakes,,153405.0,139819.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,13586.0,16718470.0,16778013.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,4346711.0,1.0,,,,,,,,,,,,,,,,,,,,
40,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2022-07-01 14:32:36.000,2022-06-29 19:34:40,557.0,17.0,180.0,28.0,320.0,189.0,406.0,2021-11-18 00:41:06.000,21.3,39.0,78.0,66.0,36,True,packaging,conda-forge/packaging,,415258.0,398413.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,16845.0,113568205.0,113800633.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,16966449.0,1.0,399.0,,,,,,,,,,,,,,,,,,,
41,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-04-21 19:11:05.000,2022-03-01 23:11:32,1205.0,,858.0,214.0,258.0,397.0,12646.0,2020-04-23 19:07:36.000,0.30.0,68.0,136.0,352.0,35,True,yapf,conda-forge/yapf,,36080.0,33991.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,1932506.0,1947057.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1062227.0,2.0,,,,,,,-1.0,,,,,,,,,,,,,
42,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-04-20 13:28:05.000,2022-04-05 11:58:31,2743.0,,263.0,67.0,197.0,341.0,4097.0,2021-10-24 07:01:21.000,1.6.0,68.0,53.0,95.0,35,True,autopep8,conda-forge/autopep8,,130010.0,124403.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5607.0,3563029.0,3573201.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,742593.0,2.0,,,,,,,,,,,,,,,,,,,,
43,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-06-25 20:07:06.831,2022-06-25 15:33:28,663.0,11.0,160.0,30.0,142.0,132.0,1484.0,2022-06-25 15:42:15.000,1.7.0,70.0,84.0,39.0,35,True,nodeenv,conda-forge/nodeenv,,23727.0,22826.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,901.0,6087875.0,6108904.0,https://anaconda.org/conda-forge/nodeenv,2022-06-25 20:07:06.831,1219692.0,2.0,,,,,,,,,,,,,,,,,,,,
44,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-07-07 12:40:27.000,2022-06-25 20:24:57,8113.0,275.0,258.0,57.0,867.0,2689.0,1467.0,2022-02-15 17:54:05.000,4.3.0,28.0,141.0,655.0,35,True,scons,conda-forge/scons,,48.0,,https://pypi.org/project/scons,2021-12-15 13:39:56.838,48.0,217119.0,221885.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201,304414.0,2.0,432.0,,,,,,,,,,,,,,,,,,,
45,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-07-07 04:15:29.000,2022-07-07 04:15:29,2563.0,218.0,154.0,25.0,228.0,170.0,1350.0,2022-06-22 07:57:01.000,1.2.0,74.0,70.0,73.0,35,True,rope,conda-forge/rope,,1602.0,,https://pypi.org/project/rope,2022-06-22 07:57:01.000,1602.0,753125.0,765078.0,https://anaconda.org/conda-forge/rope,2022-06-23 23:14:15.053,753095.0,1.0,,,,,,,,,,,,,,,,,,,,
46,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-07-01 13:12:01.000,2022-06-22 16:57:16,556.0,31.0,107.0,17.0,61.0,71.0,1300.0,2022-06-21 16:26:40.000,0.8.10,26.0,76.0,71.0,35,True,tabulate,conda-forge/tabulate,,85668.0,79026.0,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,6642.0,37488081.0,37522911.0,https://anaconda.org/conda-forge/tabulate,2022-06-22 12:29:14.585,2577491.0,2.0,,,,,,,,,,,,,,,,,,,,
47,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-06-26 20:37:24.000,2022-02-02 17:53:26,870.0,,171.0,33.0,214.0,212.0,1269.0,2021-10-04 01:48:57.000,3.0.0,43.0,74.0,117.0,35,True,pytest-cov,conda-forge/pytest-cov,['pytest'],162518.0,134104.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,28414.0,14320308.0,14394509.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,5639301.0,1.0,,,,,,,,,,,,,,,,,,,,
48,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-07-07 13:16:15.000,2022-07-07 13:14:38,11931.0,723.0,386.0,103.0,302.0,222.0,5961.0,2022-06-30 15:56:01.000,0.9.15,73.0,204.0,105.0,34,True,pyre-check,,,33.0,,https://pypi.org/project/pyre-check,2022-06-30 15:56:01.000,33.0,72928.0,72928.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
49,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-06-30 18:25:48.000,2022-04-28 17:39:04,1348.0,1.0,1675.0,156.0,591.0,543.0,4125.0,2021-12-15 14:46:50.702,0.1.0,32.0,109.0,218.0,34,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],5777.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2021-09-13 19:53:37.000,5761.0,2326901.0,2362181.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2504889.0,2.0,,,,,,,,,,,,,,,,,,,,
50,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-06-14 23:29:50.000,2022-06-07 20:06:03,3558.0,4.0,317.0,94.0,215.0,375.0,3635.0,2022-05-11 16:04:49.000,1.7.1,56.0,57.0,337.0,34,True,invoke,conda-forge/invoke,,15060.0,12435.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,2625.0,3089737.0,3098464.0,https://anaconda.org/conda-forge/invoke,2022-05-11 20:17:05.673,654531.0,2.0,,,,,,,,,,,,,,,,,,,,
51,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-06-22 06:04:06.000,2022-06-15 05:23:46,554.0,4.0,223.0,32.0,201.0,170.0,3332.0,2022-03-18 09:06:37.000,1.2.1,58.0,102.0,102.0,34,True,freezegun,conda-forge/freezegun,,4447.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4447.0,5329994.0,5335166.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,393132.0,2.0,,,,,,,,,,,,,,,,,,,,
52,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-07-07 12:06:27.000,2022-07-07 12:06:26,1168.0,10.0,196.0,46.0,234.0,154.0,2411.0,2022-03-12 19:52:37.000,2022.1.1,74.0,84.0,142.0,34,True,pudb,conda-forge/pudb,,3946.0,3211.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,735.0,170783.0,172624.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,132615.0,1.0,,,,,,,,,,,,,,,,,,,,
53,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-07-06 06:45:02.000,2022-07-06 06:44:58,2073.0,37.0,328.0,25.0,1430.0,925.0,1940.0,2022-03-11 19:01:02.000,0.16.1,54.0,169.0,89.0,34,True,wemake-python-styleguide,,,2032.0,2007.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,25.0,166608.0,166608.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
54,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-07-05 19:10:32.213,2022-07-05 13:05:39,494.0,22.0,108.0,33.0,182.0,108.0,1397.0,2022-07-05 12:51:54.000,3.8.2,56.0,57.0,14.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],32474.0,28095.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,4379.0,6984354.0,7006043.0,https://anaconda.org/conda-forge/pytest-mock,2022-07-05 19:10:32.213,1561618.0,2.0,,,,,,,,,,,,,,,,,,,,
55,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,370.0,47.0,261.0,462.0,1351.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,447.0,34,False,nose,conda-forge/nose,,171694.0,127092.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44602.0,5279859.0,5310537.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2270184.0,2.0,,,,,,,,,,,,,,,,,,,,
56,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-07-04 19:28:19.000,2022-07-01 10:21:24,1335.0,57.0,171.0,23.0,328.0,333.0,599.0,2022-07-01 10:34:12.000,7.0.4,77.0,107.0,81.0,34,True,setuptools_scm,conda-forge/setuptools_scm,,518.0,,https://pypi.org/project/setuptools_scm,2022-07-01 10:34:12.000,518.0,18234481.0,18248328.0,https://anaconda.org/conda-forge/setuptools_scm,2022-07-01 15:06:02.481,1052403.0,2.0,,,,,,,,,,,,,,,,,,,,
57,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-06-28 09:59:45.000,2021-09-14 17:41:07,402.0,,898.0,173.0,139.0,208.0,6843.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,393.0,33,True,pyautogui,conda-forge/pyautogui,,16209.0,15609.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,600.0,460539.0,463307.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,155020.0,2.0,,,,,,,,,,,,,,,,,,,,
58,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-07-06 14:32:20.000,2022-07-06 14:32:18,1042.0,20.0,155.0,31.0,200.0,203.0,2051.0,2021-12-16 12:54:47.000,21.5.0,27.0,89.0,26.0,33,True,structlog,conda-forge/structlog,,899.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,899.0,3939252.0,3942118.0,https://anaconda.org/conda-forge/structlog,2022-01-06 16:55:04.638,206411.0,2.0,,,,,,,,,,,,,,,,,,,,
59,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-07-06 00:53:04.000,2022-07-06 00:53:04,3465.0,72.0,179.0,39.0,29.0,733.0,1547.0,2022-06-28 02:02:48.000,7.5.1,251.0,22.0,20.0,33,False,pyarmor,,,472.0,458.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,14.0,534197.0,534197.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
60,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-07-01 19:58:51.000,2022-07-01 19:08:49,1461.0,24.0,150.0,49.0,157.0,210.0,1404.0,2022-04-22 15:33:23.000,0.36.0,48.0,63.0,64.0,33,True,doit,conda-forge/doit,,1266.0,985.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,293635.0,295535.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,104514.0,3.0,,,,,,,,,,,,,,,,,,,,
61,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-05-20 13:08:50.000,2022-02-06 17:21:56,216.0,,179.0,24.0,64.0,47.0,1293.0,2021-12-15 16:28:31.327,0.1.3,22.0,50.0,33.0,33,True,python-json-logger,conda-forge/python-json-logger,,27472.0,26783.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,689.0,6141386.0,6162068.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1302983.0,2.0,,,,,,,,,,,,,,,,,,,,
62,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-07-05 04:27:26.000,2022-07-05 04:27:25,298.0,46.0,101.0,36.0,174.0,181.0,968.0,2022-03-25 09:44:00.000,0.18.3,31.0,37.0,31.0,33,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1904.0,,https://pypi.org/project/pytest-asyncio,2022-03-25 09:43:57.000,1904.0,3329420.0,3346651.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-03-25 14:39:13.787,1068118.0,2.0,28.0,,,,,,,,,,,,,,,,,,,
63,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-07-06 18:31:42.000,2022-07-04 20:29:34,789.0,5.0,104.0,23.0,120.0,303.0,330.0,2021-12-22 12:22:00.000,0.37.1,66.0,65.0,35.0,33,True,wheel,conda-forge/wheel,,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,117200195.0,117695217.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,35641612.0,3.0,,,,,,,,,,,,,,,,,,,,
64,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-07-02 19:05:50.000,2022-07-02 19:05:34,2874.0,56.0,2448.0,382.0,823.0,1453.0,27917.0,2022-06-30 13:07:06.000,2.3.2,58.0,370.0,50.0,32,True,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,7562.0,7562.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
65,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-07-07 10:00:27.000,2022-07-06 20:59:00,535.0,42.0,600.0,107.0,585.0,684.0,6556.0,2022-06-30 23:53:31.000,1.23.0,77.0,24.0,40.0,32,True,playwright,,,1488.0,1413.0,https://pypi.org/project/playwright,2022-06-30 23:53:31.000,75.0,320936.0,320936.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
66,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-07-05 20:14:44.000,2022-07-01 19:47:53,5395.0,188.0,254.0,56.0,716.0,438.0,3787.0,2022-06-30 19:56:49.000,2022.6.30,142.0,77.0,96.0,32,True,pytype,conda-forge/pytype,,101.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,101.0,231710.0,235064.0,https://anaconda.org/conda-forge/pytype,2022-06-30 22:40:21.496,87228.0,2.0,,,,,,,-1.0,,,,,,,,,,,,,
67,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-07-06 13:24:26.000,2022-07-06 13:24:23,2243.0,56.0,292.0,67.0,899.0,300.0,3642.0,2022-06-22 12:07:12.000,5.5.0,36.0,112.0,3.0,32,True,mimesis,conda-forge/mimesis,,61.0,,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,61.0,237187.0,238225.0,https://anaconda.org/conda-forge/mimesis,2022-06-22 15:46:13.861,24837.0,2.0,336.0,,,,,,,,,,,,,,,,,,,
68,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-07-07 11:25:36.000,2022-07-05 10:21:00,941.0,47.0,338.0,38.0,439.0,362.0,2868.0,2021-10-26 14:02:33.000,3.2.1,42.0,122.0,158.0,32,True,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2222069.0,2223512.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,101056.0,2.0,,,,,,,,,,,,,,,,,,,,
69,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-07-07 06:17:15.000,2022-07-05 14:41:35,1174.0,62.0,221.0,57.0,938.0,742.0,2121.0,2022-07-01 19:45:50.000,2.1.94,181.0,105.0,148.0,32,True,pex,,,133.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,133.0,364329.0,393334.0,,,,2.0,957172.0,,,,,,,,,,,,,,,,,,,
70,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,157.0,36.0,151.0,125.0,1423.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,56.0,32,False,logbook,conda-forge/logbook,,4468.0,3285.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1681231.0,1683015.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,71258.0,2.0,280.0,,,,,,,,,,,,,,,,,,,
71,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-06-28 11:42:46.000,2022-06-23 10:21:47,780.0,45.0,142.0,26.0,152.0,248.0,1268.0,2022-06-08 15:33:02.000,12.0.2,88.0,37.0,8.0,32,True,pdoc,,,920.0,723.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,197.0,109852.0,109852.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
72,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-05-31 11:05:59.000,2022-05-31 11:05:58,995.0,8.0,158.0,46.0,306.0,264.0,923.0,2021-12-10 11:41:55.000,2.5.0,58.0,81.0,211.0,32,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4513.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4513.0,6218592.0,6259389.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,2937407.0,2.0,,,,,,,,,,,,,,,,,,,,
73,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-06-29 06:17:38.000,2022-04-05 09:33:19,724.0,,169.0,22.0,302.0,209.0,915.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,88.0,32,True,pydocstyle,conda-forge/pydocstyle,,30626.0,28231.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2197814.0,2208232.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,750098.0,2.0,56.0,,,,,,,,,,,,,,,,,,,
74,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,100.0,21.0,64.0,189.0,772.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,14.0,32,True,progressbar2,conda-forge/progressbar2,,20724.0,19238.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,12404713.0,12412049.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,504261.0,2.0,1678.0,,,,,,,,,,,,,,,,,,,
75,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-07-05 19:28:55.000,2022-07-05 19:17:56,1722.0,27.0,164.0,16.0,334.0,381.0,603.0,2022-06-20 18:54:02.000,4.34.0,64.0,103.0,136.0,32,True,breathe,conda-forge/breathe,,8026.0,6996.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,288171.0,293037.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,334261.0,2.0,341.0,,,,,,,,,,,,,,,,,,,
76,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,82.0,19.0,100.0,99.0,505.0,2021-11-30 21:05:47.000,0.8.3,26.0,44.0,8.0,32,True,parso,conda-forge/parso,,213653.0,207750.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,16997724.0,17150627.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,8409707.0,2.0,,,,,,,,,,,,,,,,,,,,
