,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
43,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-06-01 03:24:32.000,2023-05-23 15:52:36,3692.0,36.0,341.0,94.0,242.0,293.0,397.0,3965.0,,,23.0,59.0,35,True,,invoke,conda-forge/invoke,,20795.0,20795.0,https://pypi.org/project/invoke,4951267.0,4961780.0,https://anaconda.org/conda-forge/invoke,2023-05-16 01:20:34.857,904183.0,2.0,,,,,,,,,,,,,,,,,
44,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-06-02 12:32:11.000,2023-05-06 14:40:18,1079.0,3.0,282.0,37.0,531.0,46.0,414.0,1426.0,2022-12-01 01:51:31.000,4.0.2,25.0,116.0,35,True,,twine,conda-forge/twine,,90515.0,90515.0,https://pypi.org/project/twine,3821605.0,3831017.0,https://anaconda.org/conda-forge/twine,2022-12-01 12:45:16.522,771815.0,2.0,,,,,,,,,,,,,,,,,
45,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2023-06-06 04:25:43.000,2023-05-13 19:04:08,464.0,50.0,221.0,25.0,320.0,151.0,213.0,596.0,2022-11-11 08:16:56.000,3.2.0,49.0,49.0,35,True,,pytest-html,conda-forge/pytest-html,['pytest'],35086.0,34339.0,https://pypi.org/project/pytest-html,3373370.0,3379207.0,https://anaconda.org/conda-forge/pytest-html,2022-10-25 19:38:16.703,426169.0,2.0,2022-10-25 12:14:09.865,747.0,,,,,,,,,,,,,,,
46,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-05-28 09:15:19.000,2023-05-28 09:15:19,407.0,5.0,1052.0,184.0,149.0,410.0,223.0,8184.0,,,11.0,52.0,34,True,,pyautogui,conda-forge/pyautogui,,24143.0,24143.0,https://pypi.org/project/pyautogui,572814.0,575716.0,https://anaconda.org/conda-forge/pyautogui,2022-09-10 02:31:57.039,194485.0,2.0,,,,,,,,,,,,,,,,,
47,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-05-17 22:07:58.000,2023-04-14 07:08:49,336.0,16.0,342.0,60.0,144.0,162.0,98.0,5174.0,2023-04-14 07:11:09.000,0.4.13,42.0,59.0,34,True,,pipreqs,conda-forge/pipreqs,,20179.0,19815.0,https://pypi.org/project/pipreqs,2271839.0,2272289.0,https://anaconda.org/conda-forge/pipreqs,2023-04-14 08:24:42.847,36506.0,2.0,2021-10-23 09:15:35.000,364.0,,,,,,,,,,,,,,,
48,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a robust data generator for Python, capable of rapidly producing large volumes of synthetic data for..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-05-30 10:57:48.000,2023-05-30 09:50:53,2479.0,143.0,304.0,61.0,1021.0,6.0,309.0,3979.0,2023-05-26 18:25:24.000,10.1.0,47.0,115.0,34,True,,mimesis,conda-forge/mimesis,,1365.0,1365.0,https://pypi.org/project/mimesis,118824.0,122346.0,https://anaconda.org/conda-forge/mimesis,2023-05-26 20:09:01.459,123107.0,2.0,,,419.0,,,,,,,,,,,,,,
49,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2023-06-08 05:55:49.000,2023-06-08 05:55:46,1352.0,40.0,181.0,34.0,242.0,30.0,247.0,2600.0,2023-04-06 12:20:58.979,23.1.0,31.0,98.0,34,False,,structlog,conda-forge/structlog,,9558.0,8518.0,https://pypi.org/project/structlog,8328964.0,8332628.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,304156.0,2.0,2015-09-25 11:27:13.000,1040.0,,,,,,,,,,,,,,,
50,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-06-05 02:12:15.000,2023-05-25 01:19:58,1379.0,27.0,168.0,36.0,259.0,52.0,308.0,1819.0,2023-05-25 01:30:01.451,1.10.2,124.0,88.0,34,True,landscapeio/prospector,prospector,conda-forge/prospector,,5019.0,4310.0,https://pypi.org/project/prospector,681032.0,681931.0,https://anaconda.org/conda-forge/prospector,2023-05-25 11:51:55.174,73726.0,1.0,2022-03-18 13:16:26.000,709.0,,,,,,,,,,,,,,,
51,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-04-26 12:28:32.000,2023-02-28 17:40:55,262.0,,206.0,26.0,82.0,5.0,89.0,1498.0,2023-02-21 17:39:43.000,2.0.7,10.0,63.0,34,True,,python-json-logger,conda-forge/python-json-logger,,51955.0,51955.0,https://pypi.org/project/python-json-logger,15226955.0,15280943.0,https://anaconda.org/conda-forge/python-json-logger,2023-02-22 15:29:12.361,3995161.0,2.0,,,,,,,,,,,,,,,,,
52,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-04-25 23:37:23.000,2023-04-25 23:37:22,556.0,1.0,169.0,28.0,289.0,56.0,447.0,1267.0,2022-11-24 16:55:02.246,3.0.1,36.0,84.0,34,True,,pyflakes,conda-forge/pyflakes,,242272.0,228512.0,https://pypi.org/project/pyflakes,20664001.0,20738047.0,https://anaconda.org/conda-forge/pyflakes,2022-11-24 20:00:59.834,6219934.0,2.0,2022-11-24 16:55:02.246,13760.0,,,,,,,,,,,,,,,
53,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-2-Clause,2011-12-14 15:33:15.000,2023-06-05 17:45:38.000,2023-05-22 18:16:01,1114.0,15.0,137.0,23.0,311.0,52.0,215.0,754.0,2023-04-29 18:30:51.495,0.13.0,29.0,74.0,34,True,,nose2,conda-forge/nose2,,24477.0,23369.0,https://pypi.org/project/nose2,558146.0,559716.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,95807.0,2.0,2022-02-13 00:26:17.000,1108.0,,,,,,,,,,4.0,,,,,
54,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2023-04-30 12:05:23.000,2023-04-21 00:12:44,383.0,9.0,182.0,30.0,88.0,63.0,56.0,694.0,2023-01-13 06:44:02.021,0.7.13,26.0,29.0,34,True,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,['sphinx'],107569.0,99844.0,https://pypi.org/project/alabaster,6298967.0,6372497.0,https://anaconda.org/conda-forge/alabaster,2023-01-13 21:36:23.432,6102990.0,2.0,2023-01-13 06:44:02.021,7725.0,,,,,,,,,,,,,,,
55,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2023-06-05 16:18:54.000,2023-05-31 08:25:31,645.0,6.0,201.0,27.0,378.0,64.0,252.0,499.0,2023-04-12 16:11:39.000,23.1,18.0,89.0,34,False,,packaging,conda-forge/packaging,,743570.0,743570.0,https://pypi.org/project/packaging,154886847.0,155287235.0,https://anaconda.org/conda-forge/packaging,2023-04-12 22:06:30.481,33631399.0,2.0,,,713.0,,,,,,,,,,,,,,
56,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2023-06-06 17:22:32.000,2023-05-30 08:37:13,865.0,32.0,122.0,30.0,171.0,31.0,334.0,412.0,,,29.0,71.0,34,True,,wheel,conda-forge/wheel,,212977.0,212977.0,https://pypi.org/project/wheel,173758453.0,174555744.0,https://anaconda.org/conda-forge/wheel,2023-03-14 16:43:24.949,66175176.0,2.0,,,,,,,,,,,,,,,,,
57,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-06-06 23:20:54.000,2023-06-06 23:20:54,561.0,16.0,268.0,74.0,433.0,118.0,437.0,6501.0,2023-03-12 06:08:11.000,1.2.0,24.0,93.0,33,True,,pipx,conda-forge/pipx,,1248.0,1248.0,https://pypi.org/project/pipx,1291207.0,1292710.0,https://anaconda.org/conda-forge/pipx,2023-03-13 16:16:53.369,26597.0,3.0,,,1227.0,,,,,,,,,,,,,,
58,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-06-06 02:06:07.265,2023-06-05 21:26:15,871.0,60.0,202.0,55.0,130.0,17.0,99.0,5355.0,2023-06-05 21:27:40.000,4.5.0,27.0,51.0,33,True,,pyinstrument,conda-forge/pyinstrument,,1510.0,1510.0,https://pypi.org/project/pyinstrument,476580.0,479147.0,https://anaconda.org/conda-forge/pyinstrument,2023-06-06 02:06:07.265,207987.0,2.0,,,,,,,,,,,,,,,,,
59,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,,2017-08-26 04:11:53.000,2023-06-08 07:39:06.000,2023-06-08 07:18:56,4079.0,442.0,228.0,43.0,38.0,13.0,1122.0,2250.0,2023-06-08 07:39:06.000,8.2.5,100.0,29.0,33,False,,pyarmor,,,847.0,847.0,https://pypi.org/project/pyarmor,164104.0,164104.0,,,,2.0,,,,,,,,,,,,,,,,,
60,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,,2011-03-29 15:28:56.000,2023-05-12 12:06:46.491,2023-05-12 08:01:49,682.0,10.0,175.0,35.0,155.0,46.0,134.0,1591.0,2023-05-12 08:13:47.000,1.8.0,46.0,91.0,33,False,,nodeenv,conda-forge/nodeenv,,48241.0,48241.0,https://pypi.org/project/nodeenv,10798451.0,10836678.0,https://anaconda.org/conda-forge/nodeenv,2023-05-12 12:06:46.491,2637690.0,2.0,,,,,,,,,,,,,,,,,
61,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,387.0,49.0,261.0,452.0,465.0,1360.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,,nose,conda-forge/nose,,187600.0,142679.0,https://pypi.org/project/nose,4978324.0,5010960.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2774089.0,2.0,2015-06-02 09:12:36.000,44921.0,,,,,,,,,,,,,,,
62,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-06-08 09:18:25.000,2023-06-08 09:18:16,3107.0,39.0,2742.0,383.0,955.0,27.0,1581.0,32141.0,2023-06-08 09:18:25.000,2.3.19,75.0,420.0,32,True,,pyenv,,,,,https://pypi.org/project/pyenv,10070.0,10070.0,,,,2.0,,,,,,,,,,,,,,,,,
63,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-06-06 09:23:20.000,2023-06-06 09:23:17,10078.0,31.0,5287.0,1091.0,350.0,60.0,4903.0,27241.0,2023-06-02 09:26:27.687,1.7.6,92.0,128.0,32,True,,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,9953.0,9953.0,,,,2.0,2022-06-03 22:10:42.000,6.0,,,,,,,,,,,,,,,
64,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-06-03 01:32:30.000,2023-06-02 16:34:28,470.0,8.0,345.0,115.0,287.0,114.0,186.0,10372.0,2022-09-07 21:58:56.000,0.3.14,20.0,32.0,32,True,,py-spy,conda-forge/py-spy,,2704.0,2704.0,https://pypi.org/project/py-spy,2198415.0,2209415.6666666665,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,445489.0,2.0,,,12464.0,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,611.6666666666666,406153.0,
65,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-06-08 11:51:30.000,2023-06-08 03:16:56,2303.0,137.0,227.0,32.0,696.0,32.0,1059.0,4708.0,2023-06-06 03:58:00.624,2.7.1,163.0,117.0,32,True,,pdm,conda-forge/pdm,,175.0,142.0,https://pypi.org/project/pdm,218977.0,225655.0,https://anaconda.org/conda-forge/pdm,2023-06-07 09:41:48.171,140243.0,3.0,2020-10-20 08:26:03.000,33.0,3.0,,,,,,,,,,,,,,
66,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2023-05-31 14:47:57.000,2023-05-23 15:52:13,1204.0,6.0,216.0,48.0,267.0,157.0,168.0,2681.0,2022-11-03 17:20:34.545,2022.1.3,76.0,92.0,32,True,,pudb,conda-forge/pudb,,5657.0,4898.0,https://pypi.org/project/pudb,189342.0,191979.0,https://anaconda.org/conda-forge/pudb,2022-11-04 08:31:30.859,218914.0,1.0,2022-11-03 17:20:34.545,759.0,,,,,,,,,,,,,,,
67,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-05-13 17:14:32.000,2023-05-13 17:12:47,1333.0,29.0,241.0,55.0,1108.0,156.0,883.0,2328.0,2023-05-13 17:17:01.489,2.1.137,226.0,113.0,32,True,,pex,,,136.0,,https://pypi.org/project/pex,753632.0,875400.0,,,,2.0,2019-12-06 07:57:01.000,136.0,3165982.0,,,,,,,,,,,,,,
68,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-05-23 19:55:36.000,2023-04-30 10:08:19,610.0,1.0,131.0,23.0,88.0,53.0,129.0,1676.0,,,13.0,84.0,32,True,,tabulate,conda-forge/tabulate,,122994.0,122994.0,https://pypi.org/project/tabulate,46512317.0,46571047.0,https://anaconda.org/conda-forge/tabulate,2022-10-07 10:29:50.640,4992078.0,2.0,,,,,,,,,,,,,,,,,
69,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-05-30 13:22:02.000,2023-05-30 13:22:00,3145.0,13.0,144.0,27.0,345.0,73.0,227.0,1624.0,,,23.0,77.0,32,True,,rope,conda-forge/rope,,64335.0,64335.0,https://pypi.org/project/rope,658710.0,674383.0,https://anaconda.org/conda-forge/rope,2023-05-05 07:09:09.431,1159833.0,1.0,,,,,,,,,,,,,,,,,
70,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-06-07 21:07:55.000,2023-05-16 11:07:04,551.0,9.0,126.0,34.0,225.0,11.0,127.0,1604.0,2022-10-05 18:53:03.000,3.10.0,37.0,64.0,32,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],63663.0,63663.0,https://pypi.org/project/pytest-mock,9753736.0,9778931.0,https://anaconda.org/conda-forge/pytest-mock,2022-10-06 14:14:09.423,2091248.0,2.0,,,,,,,,,,,,,,,,,
71,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-06-08 13:36:36.000,2023-06-08 12:27:52,931.0,42.0,176.0,28.0,244.0,16.0,306.0,1551.0,2023-04-24 11:29:01.634,13.1.1,98.0,52.0,32,True,,pdoc,,,2124.0,1851.0,https://pypi.org/project/pdoc,92785.0,92785.0,,,,2.0,2022-06-08 15:33:02.000,273.0,,,,,,,,,,,,,,,
72,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-05-18 08:05:18.000,2023-03-18 11:25:49,975.0,3.0,97.0,21.0,67.0,11.0,200.0,815.0,2022-10-26 13:47:55.000,4.2.0,44.0,42.0,32,True,,progressbar2,conda-forge/progressbar2,,29006.0,29006.0,https://pypi.org/project/progressbar2,16138853.0,16150613.0,https://anaconda.org/conda-forge/progressbar2,2022-10-27 07:36:32.452,938710.0,2.0,,,1938.0,,,,,,,,,,,,,,
73,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2023-03-12 13:12:02.000,2023-02-14 00:43:52,1110.0,,94.0,23.0,106.0,10.0,104.0,540.0,2021-11-30 21:07:01.473,0.8.3,26.0,46.0,32,True,,parso,conda-forge/parso,,316872.0,310859.0,https://pypi.org/project/parso,17939159.0,18154083.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,14185040.0,2.0,2018-07-09 18:56:19.000,6013.0,,,,,,,,,,,,,,,
74,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-06-08 13:43:43.000,2023-06-08 10:34:49,1014.0,58.0,312.0,56.0,236.0,20.0,92.0,10647.0,2023-02-21 20:02:22.000,1.7.0,11.0,34.0,31,True,,memray,conda-forge/memray,,159.0,159.0,https://pypi.org/project/memray,88905.0,91947.0,https://anaconda.org/conda-forge/memray,2023-02-22 05:53:10.527,42597.0,2.0,,,,,,,,,,,,,,,,,
75,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-06-08 05:24:17.000,2023-06-07 09:22:47,14276.0,527.0,396.0,111.0,362.0,109.0,238.0,6362.0,2023-02-14 00:24:14.000,0.9.18,11.0,245.0,31,True,,pyre-check,,,,,https://pypi.org/project/pyre-check,51355.0,51355.0,,,,3.0,,,,,,,,,,,,,,,,,
76,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2023-06-08 13:17:00.000,2023-05-28 02:57:30,8646.0,60.0,273.0,61.0,980.0,639.0,2719.0,1707.0,2023-03-21 16:25:11.000,4.5.2,18.0,148.0,31,True,,scons,conda-forge/scons,,,,https://pypi.org/project/scons,433193.0,439150.0,https://anaconda.org/conda-forge/scons,2023-03-22 07:57:20.421,444944.0,2.0,,,1303.0,,,,,,,,,,,,,,
77,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-05-09 07:41:22.000,2023-03-26 13:44:46,538.0,11.0,106.0,32.0,81.0,21.0,145.0,1449.0,2023-03-26 06:25:00.948,6.0.1,56.0,56.0,31,True,,radon,conda-forge/radon,,4684.0,4060.0,https://pypi.org/project/radon,430500.0,431373.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,59386.0,2.0,2020-01-28 10:49:55.000,624.0,,,,,,,,,,,,,,,
78,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,64.0,126.0,1439.0,2021-02-17 12:31:10.288,1.5.1,41.0,76.0,31,False,,logbook,conda-forge/logbook,,5688.0,4502.0,https://pypi.org/project/logbook,2552824.0,2555450.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,133779.0,2.0,2019-10-16 18:14:55.000,1186.0,306.0,,,,,,,,,,,,,,
79,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-06-08 08:07:49.000,2023-06-04 17:43:03,574.0,24.0,94.0,12.0,159.0,47.0,295.0,1241.0,2023-05-26 10:45:43.395,0.22.0,50.0,36.0,31,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],8533.0,7986.0,https://pypi.org/project/mkdocstrings,393141.0,395244.0,https://anaconda.org/conda-forge/mkdocstrings,2023-05-27 03:00:50.425,67323.0,2.0,2021-12-27 17:59:42.000,547.0,,,,,,,,,,,,,,,
80,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-06-02 18:19:17.000,2023-06-02 18:19:17,526.0,11.0,131.0,24.0,398.0,51.0,266.0,1069.0,2023-04-23 01:43:49.000,2023.04.22,25.0,86.0,31,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],4116.0,4116.0,https://pypi.org/project/nox,1036963.0,1040206.0,https://anaconda.org/conda-forge/nox,2023-04-29 21:25:10.082,181623.0,2.0,,,,,,,,,,,,,,,,,
81,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-02-10 09:37:04.000,2023-01-17 20:27:44,742.0,,185.0,20.0,313.0,118.0,222.0,1053.0,2023-01-17 20:31:11.783,6.3.0,22.0,89.0,31,True,,pydocstyle,conda-forge/pydocstyle,,58448.0,55787.0,https://pypi.org/project/pydocstyle,3036973.0,3053999.0,https://anaconda.org/conda-forge/pydocstyle,2023-01-17 23:20:42.339,1413205.0,2.0,2021-05-17 20:37:45.000,2661.0,63.0,,,,,,,,,,,,,,
82,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-06-07 20:13:22.085,2023-06-05 16:18:52,314.0,19.0,94.0,9.0,197.0,48.0,145.0,945.0,2023-06-05 16:21:02.322,23.6.5,59.0,75.0,31,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],32723.0,32473.0,https://pypi.org/project/flake8-bugbear,1968220.0,1983554.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-06-07 20:13:22.085,705367.0,2.0,2020-02-01 04:11:01.000,250.0,,,,,,,,,,,,,,,
83,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-06-06 18:36:50.000,2023-05-22 06:14:18,2167.0,80.0,157.0,21.0,765.0,138.0,394.0,774.0,2022-02-06 14:17:08.000,0.5.1,13.0,74.0,31,True,,asv,conda-forge/asv,,938.0,938.0,https://pypi.org/project/asv,27335.0,36629.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,715709.0,2.0,,,,,,,,,,,,,,,,,
84,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-05-26 07:12:51.000,2023-02-28 20:05:14,1758.0,,183.0,20.0,353.0,162.0,395.0,679.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,31,True,breathe-doc/breathe,breathe,conda-forge/breathe,,10956.0,9912.0,https://pypi.org/project/breathe,342663.0,348651.0,https://anaconda.org/conda-forge/breathe,2023-03-01 13:19:31.767,477569.0,2.0,2022-06-20 18:52:31.000,1044.0,514.0,,,,,,,,,,,,,,
85,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-05-30 15:09:57.000,2023-05-03 22:39:02,305.0,12.0,94.0,11.0,190.0,27.0,139.0,485.0,2023-04-13 18:32:10.000,1.23.0,35.0,52.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],37638.0,37638.0,https://pypi.org/project/sphinx-autodoc-typehints,1125981.0,1133651.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,513895.0,2.0,,,,,,,,,,,,,,,,,
86,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2023-06-07 22:31:04.000,2023-06-07 22:31:01,2964.0,23.0,242.0,70.0,219.0,136.0,226.0,7752.0,2023-06-07 19:15:37.000,1.5.21.4,39.0,40.0,30,True,,scalene,,,458.0,458.0,https://pypi.org/project/scalene,16122.0,16122.0,,,,2.0,,,,,,,,,,,,,,,,,
