,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
146,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,157.0,35.0,120.0,2085.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,,183.0,uiautomator,,,,105623.0,317.0,305.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,12.0,105623.0,,,,3.0,,,,,,,,,,,,,,,,,,
147,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2025-07-30 10:44:56.807,2025-07-30 04:17:09,1439.0,4.0,262.0,86.0,400.0,428.0,1828.0,2025-07-30 04:26:23.000,0.13.16,685.0,39.0,27,True,,104.0,pybuilder,conda-forge/pybuilder,,,25939.0,6.0,,https://pypi.org/project/pybuilder,2025-07-30 04:26:23.000,6.0,19300.0,https://anaconda.org/conda-forge/pybuilder,2025-07-30 10:44:56.807,292154.0,3.0,,,,,,2.0,,,,,,,,,,,,
148,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2025-07-28 21:36:26.374,2025-05-08 17:34:22,668.0,1.0,83.0,15.0,206.0,80.0,937.0,2024-03-13 03:42:45.000,2.3.1,61.0,39.0,27,True,PyCQA/autoflake,42.0,autoflake,conda-forge/autoflake,,,3429156.0,1003.0,,https://pypi.org/project/autoflake,2024-03-13 03:41:26.000,1003.0,3416804.0,https://anaconda.org/conda-forge/autoflake,2025-07-28 21:36:26.374,617631.0,2.0,,,,,,,,,,,,,,,,,,
149,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2025-04-22 14:56:33.663,2024-03-30 08:11:44,267.0,,103.0,24.0,116.0,89.0,849.0,2019-12-10 01:50:33.000,0.8.1,14.0,35.0,27,False,,45.0,astor,conda-forge/astor,,,12848603.0,618.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,618.0,12473901.0,https://anaconda.org/conda-forge/astor,2025-04-22 14:56:33.663,2622915.0,2.0,,,,,,,,,,,,,,,,,,
150,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2025-04-22 14:56:42.087,2024-11-12 22:24:34,1157.0,,75.0,23.0,98.0,180.0,794.0,2024-04-18 23:54:19.000,4.0.2,149.0,40.0,27,True,,7.0,green,conda-forge/green,,,23579.0,1464.0,1338.0,https://pypi.org/project/green,2024-04-18 23:54:19.000,126.0,19640.0,https://anaconda.org/conda-forge/green,2025-04-22 14:56:42.087,236383.0,3.0,,,,,,,,,,,,,,,,,,
151,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2025-07-14 13:02:10.000,2025-07-14 13:02:09,494.0,13.0,43.0,9.0,316.0,72.0,670.0,2024-10-23 21:31:31.000,1.19.1,30.0,25.0,27,True,adamchainz/blacken-docs,9.0,blacken-docs,conda-forge/blacken-docs,,,184206.0,1404.0,1316.0,https://pypi.org/project/blacken-docs,2024-10-23 21:31:31.000,88.0,183339.0,https://anaconda.org/conda-forge/blacken-docs,2025-04-22 14:57:29.773,52045.0,3.0,,,,,,,,,,,,,,,,,,
152,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2025-07-04 07:46:29.000,2025-07-04 07:46:00,100.0,4.0,76.0,9.0,72.0,40.0,468.0,2025-07-04 07:46:30.000,3.2.3,32.0,29.0,27,True,,21.0,pytest-docker,,['pytest'],205.0,609968.0,2287.0,2153.0,https://pypi.org/project/pytest-docker,2025-07-04 07:46:16.000,134.0,609965.0,,,,3.0,,,,,,,,,,,,,,,,,,
153,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2025-04-22 14:57:01.909,2024-06-04 10:45:11,262.0,,24.0,13.0,38.0,5.0,461.0,2024-05-31 16:57:41.000,1.1.3,42.0,14.0,27,False,explosion/wasabi,4.0,wasabi,conda-forge/wasabi,,,10506812.0,67959.0,67748.0,https://pypi.org/project/wasabi,2024-05-31 16:56:16.000,211.0,10479656.0,https://anaconda.org/conda-forge/wasabi,2025-04-22 14:57:01.909,1656525.0,3.0,,,,,,,,,,,,,,,,,,
154,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2025-04-22 14:56:33.025,2024-02-26 01:33:26,235.0,,112.0,20.0,67.0,46.0,442.0,2024-02-26 01:36:32.000,1.7.2,34.0,38.0,27,False,,13.0,ddt,conda-forge/ddt,,,1071962.0,6538.0,6326.0,https://pypi.org/project/ddt,2024-02-26 01:36:32.000,212.0,1068304.0,https://anaconda.org/conda-forge/ddt,2025-04-22 14:56:33.025,124385.0,3.0,,,,,,,,,,,,,,,,,,
155,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2025-06-23 16:48:54.000,2024-07-12 19:12:57,938.0,,39.0,13.0,36.0,311.0,402.0,2024-05-25 16:33:38.000,0.28.8,50.0,31.0,27,True,,202.0,py2app,,,,31112.0,5504.0,5479.0,https://pypi.org/project/py2app,2024-05-25 16:31:50.000,25.0,31112.0,,,,3.0,,,,,,,,,,,,,,,,,,
156,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2025-07-25 20:34:23.000,2025-07-25 20:34:21,313.0,20.0,73.0,9.0,117.0,98.0,278.0,2025-06-24 12:47:38.000,0.19.2,38.0,50.0,27,True,,8.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],9.0,894699.0,654.0,,https://pypi.org/project/flake8-import-order,2025-06-24 12:47:38.000,654.0,885200.0,https://anaconda.org/conda-forge/flake8-import-order,2025-06-26 20:28:26.571,303685.0,2.0,,,,,,,,,,,,,,,,,,
157,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2025-07-30 22:39:32.200,2025-07-30 13:52:30,179.0,18.0,25.0,7.0,85.0,20.0,264.0,2025-07-30 13:52:14.000,1.8.0,17.0,14.0,27,True,,3.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],65.0,684263.0,2260.0,1987.0,https://pypi.org/project/pytest-datadir,2025-07-30 13:52:11.000,273.0,674447.0,https://anaconda.org/conda-forge/pytest-datadir,2025-07-30 22:39:32.200,323850.0,3.0,,,,,,,,,,,,,,,,,,
158,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2025-04-22 14:57:21.503,2025-04-02 15:52:31,354.0,,33.0,8.0,125.0,65.0,255.0,2025-04-02 19:31:14.000,1.0.1,25.0,16.0,27,True,realpython/pytest-mypy,7.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],,442850.0,5272.0,4489.0,https://pypi.org/project/pytest-mypy,2025-04-02 19:31:14.000,783.0,440849.0,https://anaconda.org/conda-forge/pytest-mypy,2025-04-22 14:57:21.503,118111.0,3.0,,,,,,,,,,,,,,,,,,
159,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2024-12-20 17:52:29.000,2024-12-19 16:56:51,1087.0,,66.0,32.0,7.0,,240.0,2024-08-16 16:13:46.000,7.0.0,42.0,188.0,27,True,,,hacking,,['flake8'],,79822.0,7867.0,7774.0,https://pypi.org/project/hacking,2024-08-16 16:13:46.000,93.0,79822.0,,,,2.0,,,,,,,,,,,,,,,,,,
160,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2025-04-22 14:56:27.787,2024-02-10 21:52:43,112.0,,39.0,3.0,70.0,45.0,178.0,2024-02-10 21:58:22.000,3.4.0,42.0,33.0,27,False,,11.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],,752482.0,23970.0,23536.0,https://pypi.org/project/flake8-quotes,2024-02-10 21:58:22.000,434.0,736658.0,https://anaconda.org/conda-forge/flake8-quotes,2025-04-22 14:56:27.787,743730.0,2.0,,,,,,,,,,,,,,,,,,
161,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2025-04-22 14:56:50.637,2025-02-16 20:15:18,115.0,,37.0,11.0,55.0,37.0,146.0,2024-06-27 20:31:49.000,0.6.0,23.0,11.0,27,True,,1.0,gast,conda-forge/gast,,,19317503.0,214021.0,213577.0,https://pypi.org/project/gast,2024-06-27 20:31:49.000,444.0,19259820.0,https://anaconda.org/conda-forge/gast,2025-04-22 14:56:50.637,3403317.0,2.0,,,,,,,,,,,,,,,,,,
162,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2025-06-19 05:52:11.000,2025-06-14 08:50:16,355.0,8.0,184.0,56.0,165.0,140.0,4919.0,2023-03-20 14:10:04.829,23.3.0,23.0,51.0,26,True,,57.0,monkeytype,conda-forge/monkeytype,,,238561.0,23.0,,https://pypi.org/project/monkeytype,2023-03-20 14:10:04.829,23.0,237197.0,https://anaconda.org/conda-forge/monkeytype,2025-04-22 14:56:45.647,84612.0,2.0,,,,,,,,,,,,,,,,,,
163,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,161.0,1780.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,26,False,,107.0,dephell,,,339.0,1143.0,865.0,845.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,20.0,1139.0,,,,3.0,,,,,,,,,,,,,,,,,,
164,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2025-06-07 07:19:44.000,2025-06-07 07:19:43,497.0,1.0,89.0,10.0,66.0,56.0,1346.0,2021-12-22 16:55:15.000,1.0.1,18.0,30.0,26,True,,60.0,pympler,conda-forge/pympler,,,2807175.0,259.0,,https://pypi.org/project/pympler,2024-06-28 19:56:05.000,259.0,2797565.0,https://anaconda.org/conda-forge/pympler,2025-04-22 14:56:33.462,547776.0,3.0,,,,,,,,,,,,,,,,,,
165,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2025-07-13 09:58:57.000,2023-10-11 03:48:44,905.0,,60.0,23.0,130.0,73.0,1245.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,26,False,,44.0,wily,,,,21199.0,270.0,268.0,https://pypi.org/project/wily,2023-10-11 03:48:57.000,2.0,21199.0,,,,3.0,,,,,,,,,,,,,,,,,,
166,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2024-06-21 06:45:05.000,2022-08-08 11:25:05,700.0,,100.0,18.0,99.0,96.0,1055.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,26,False,,64.0,pylama,,,,240824.0,7093.0,6764.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,329.0,240824.0,,,,3.0,,,,,,,,,,,,,,,,,,
167,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2025-04-22 14:56:46.735,2024-12-22 12:39:02,393.0,,65.0,20.0,86.0,131.0,901.0,2024-12-22 12:48:57.000,2.1.3,93.0,29.0,26,True,,42.0,pytest-testmon,conda-forge/pytest-testmon,['pytest'],,733256.0,1451.0,1422.0,https://pypi.org/project/pytest-testmon,2024-12-22 12:43:10.000,29.0,732612.0,https://anaconda.org/conda-forge/pytest-testmon,2025-04-22 14:56:46.735,57391.0,3.0,,,,,,,,,,,,,,,,,,
168,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2025-07-13 15:42:19.000,2025-07-13 15:42:11,1141.0,41.0,50.0,13.0,23.0,55.0,831.0,2025-07-11 19:33:47.000,3.8.0,55.0,10.0,26,True,,46.0,hunter,conda-forge/hunter,,,445483.0,17.0,,https://pypi.org/project/hunter,2025-07-11 19:33:47.000,17.0,441971.0,https://anaconda.org/conda-forge/hunter,2025-07-12 01:44:58.114,168590.0,3.0,,,,,,,,,,,,,,,,,,
169,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2025-04-22 14:56:22.885,2024-11-30 16:19:06,685.0,,114.0,24.0,183.0,68.0,791.0,2023-10-22 15:51:05.000,V2.1.0,25.0,45.0,26,False,,20.0,pyhamcrest,conda-forge/pyhamcrest,,,2501091.0,42535.0,42220.0,https://pypi.org/project/pyhamcrest,2023-10-22 15:47:25.000,315.0,2489000.0,https://anaconda.org/conda-forge/pyhamcrest,2025-04-22 14:56:22.885,519950.0,3.0,,,,,,,,,,,,,,,,,,
170,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2025-04-22 14:56:45.076,2019-06-15 20:36:43,183.0,,57.0,11.0,51.0,45.0,756.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,,47.0,pytest-watch,conda-forge/pytest-watch,['pytest'],,502048.0,11634.0,11075.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,559.0,499171.0,https://anaconda.org/conda-forge/pytest-watch,2025-04-22 14:56:45.076,166885.0,3.0,,,,,,,,,,,,,,,,,,
171,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2025-07-07 21:07:18.000,2024-05-20 16:10:07,243.0,,48.0,4.0,125.0,37.0,634.0,2024-04-07 22:30:44.000,1.7.0,16.0,17.0,26,False,,32.0,interrogate,,,,319061.0,8998.0,8612.0,https://pypi.org/project/interrogate,2024-04-07 22:30:44.000,386.0,319061.0,,,,3.0,,,,,,,,,,,,,,,,,,
172,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,82.0,588.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,57.0,sphinx-bootstrap-theme,,['sphinx'],,265214.0,275.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,275.0,265214.0,,,,3.0,,,,,,,,,,,,,,,,,,
173,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2025-07-30 21:29:20.000,2025-07-30 21:27:00,1340.0,30.0,168.0,31.0,618.0,373.0,483.0,2025-07-30 21:29:20.000,3.12.1,38.0,75.0,26,True,,37.0,,constructor,,289.0,215.0,26.0,26.0,,,,,https://anaconda.org/anaconda/constructor,2025-04-22 15:32:21.067,23891.0,3.0,,,,,,,,,,,,,,,,,,
174,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2025-04-22 14:57:50.454,2024-12-31 07:51:55,440.0,,13.0,3.0,332.0,32.0,313.0,2023-05-31 09:59:03.360,1.5.0,16.0,17.0,26,True,,8.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],,710983.0,20271.0,20098.0,https://pypi.org/project/flake8-eradicate,2023-05-31 09:59:03.360,173.0,710522.0,https://anaconda.org/conda-forge/flake8-eradicate,2025-04-22 14:57:50.454,23546.0,3.0,,,,,,,,,,,,,,,,,,
175,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2025-04-22 14:56:57.724,2025-01-20 12:37:43,583.0,,38.0,6.0,73.0,77.0,293.0,,,44.0,22.0,26,True,,23.0,check-manifest,conda-forge/check-manifest,,,662068.0,4599.0,,https://pypi.org/project/check-manifest,2024-10-09 08:09:59.000,4599.0,659314.0,https://anaconda.org/conda-forge/check-manifest,2025-04-22 14:56:57.724,159784.0,3.0,,,,,,,,,,,,,,,,,,
176,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2025-04-22 14:56:42.129,2023-07-03 22:55:34,205.0,,55.0,19.0,109.0,86.0,229.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,26,False,,1.0,typed_ast,conda-forge/typed-ast,,,6119106.0,642.0,,https://pypi.org/project/typed_ast,2023-07-04 18:38:08.820,642.0,6002018.0,https://anaconda.org/conda-forge/typed-ast,2025-04-22 14:56:42.129,6674018.0,3.0,,,,,,,,,,,,,,,,,,
177,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2025-05-20 15:34:28.643,2025-05-18 15:30:37,188.0,4.0,25.0,5.0,30.0,17.0,214.0,2025-05-18 15:34:29.000,3.0.0,20.0,16.0,26,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,,,814572.0,16865.0,16834.0,https://pypi.org/project/eradicate,2025-05-18 15:34:29.000,31.0,814224.0,https://anaconda.org/conda-forge/eradicate,2025-05-20 15:34:28.643,17750.0,2.0,,,,,,,,,,,,,,,,,,
178,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,27.0,107.0,48.0,713.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,25,False,,90.0,redbaron,,,,321731.0,845.0,757.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,88.0,321731.0,,,,3.0,,,,,,,,,,,,,,,,,,
179,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2025-04-22 14:57:40.275,2024-11-22 03:48:46,508.0,,82.0,17.0,540.0,116.0,685.0,2024-04-01 20:24:40.000,3.6.0,42.0,39.0,25,True,nipunn1313/mypy-protobuf,25.0,mypy-protobuf,conda-forge/mypy-protobuf,,,5444755.0,187.0,,https://pypi.org/project/mypy-protobuf,2024-04-01 20:24:40.000,187.0,5441861.0,https://anaconda.org/conda-forge/mypy-protobuf,2025-04-22 14:57:40.275,162105.0,3.0,,,,,,,,,,,,,,,,,,
180,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000,2023-11-09 15:30:55,473.0,,65.0,23.0,87.0,52.0,531.0,2023-11-09 15:34:22.000,0.11.3,22.0,23.0,25,False,,53.0,mamba,,,,10971.0,1385.0,1356.0,https://pypi.org/project/mamba,2023-11-09 15:34:22.000,29.0,10971.0,,,,3.0,,,,,,,,,,,,,,,,,,
181,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2025-04-22 14:57:41.763,2021-02-16 17:29:00,446.0,,51.0,9.0,171.0,23.0,203.0,2021-02-16 16:47:31.000,0.2.23,26.0,43.0,25,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,,,64665.0,2005.0,1911.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,94.0,64332.0,https://anaconda.org/conda-forge/data-science-types,2025-04-22 14:57:41.763,18331.0,3.0,,,,,,,,,,,,,,,,,,
182,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2025-07-08 02:04:34.000,2025-07-08 02:04:33,195.0,3.0,11.0,2.0,68.0,26.0,166.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,25,True,,3.0,flake8-black,conda-forge/flake8-black,['flake8'],,719066.0,9058.0,8570.0,https://pypi.org/project/flake8-black,2022-12-20 09:31:01.407,488.0,711277.0,https://anaconda.org/conda-forge/flake8-black,2025-04-22 14:57:06.345,482951.0,3.0,,,,,,,,,,,,,,,,,,
183,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2024-05-16 20:07:44.000,2024-05-16 19:46:04,218.0,,30.0,4.0,39.0,28.0,134.0,2024-05-16 20:07:44.000,4.0.0,22.0,15.0,25,False,,3.0,flake8-commas,,['flake8'],,368991.0,19186.0,18970.0,https://pypi.org/project/flake8-commas,2024-05-16 20:07:44.000,216.0,368991.0,,,,3.0,,,,,,,,,,,,,,,,,,
184,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,204.0,66.0,56.0,47.0,4654.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,False,,37.0,better-exceptions,,,,310395.0,102.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,102.0,310395.0,,,,3.0,,,,,,,,,,,,,,,,,,
185,rebound,shobrook/rebound,logging,Instant Stack Overflow results whenever an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,GPL-2.0+,2018-02-28 04:47:03.000,2025-07-01 16:14:51.000,2022-02-16 05:16:40,168.0,,383.0,76.0,41.0,38.0,4126.0,2025-07-01 16:14:51.000,4.4.10,228.0,16.0,24,False,,24.0,rebound,conda-forge/rebound,,264.0,38311.0,41.0,,https://pypi.org/project/rebound,2025-07-01 16:14:51.000,41.0,23576.0,https://anaconda.org/conda-forge/rebound,2025-06-05 21:24:45.756,913445.0,3.0,,,,,,,,,,,,,,,,,,
186,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2024-11-04 23:35:07.000,2024-11-04 23:35:07,218.0,,106.0,28.0,135.0,79.0,1859.0,2024-11-01 19:48:43.000,1.0.8,65.0,43.0,24,True,,65.0,shiv,,,1946.0,104164.0,16.0,,https://pypi.org/project/shiv,2024-11-01 19:47:45.000,16.0,104137.0,,,,3.0,,,,,,,,,,,,,,,,,,
187,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2025-04-22 14:56:57.175,2023-01-20 18:08:14,186.0,,120.0,38.0,94.0,34.0,1614.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,24,False,,48.0,bowler,conda-forge/bowler,,,69780.0,19.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,19.0,69492.0,https://anaconda.org/conda-forge/bowler,2025-04-22 14:56:57.175,23055.0,3.0,,,,,,,,,,,,,,,,,,
188,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2025-04-22 14:58:02.750,2024-10-06 20:30:29,434.0,,37.0,21.0,19.0,31.0,1375.0,2024-10-06 20:31:02.000,0.6.0,16.0,22.0,24,True,,25.0,snoop,conda-forge/snoop,,,72213.0,41.0,,https://pypi.org/project/snoop,2024-10-06 20:31:02.000,41.0,71989.0,https://anaconda.org/conda-forge/snoop,2025-04-22 14:58:02.750,10120.0,3.0,,,,,,,,,,,,,,,,,,
