,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2024-03-28 12:50:40.000000,2024-03-28 08:11:56,20716.0,243.0,2065.0,150.0,5318.0,5710.0,5981.0,2023-09-13 23:13:23.000,7.2.6,198.0,814.0,45,True,,1205.0,sphinx,conda-forge/sphinx,['sphinx'],,13220644.0,431849.0,367292.0,https://pypi.org/project/sphinx,2023-09-13 23:13:23.000,64557.0,13028518.0,https://anaconda.org/conda-forge/sphinx,2023-09-13 23:26:46.261,8837839.0,1.0,,,,,,,,,,,,,,,,,,
11,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2024-03-27 01:56:22.000000,2024-03-27 01:49:35,8733.0,33.0,1842.0,359.0,1861.0,3929.0,24538.0,2024-02-05 01:04:03.000,2023.12.1,386.0,502.0,44,True,,246.0,pipenv,conda-forge/pipenv,,,10979093.0,133801.0,132538.0,https://pypi.org/project/pipenv,2024-02-05 01:04:03.000,1263.0,10975957.0,https://anaconda.org/conda-forge/pipenv,2024-02-05 03:05:28.328,144278.0,1.0,,,,,,,,,,,,,,,,,,
12,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2024-03-23 01:30:57.125464,2024-02-10 18:11:50,1979.0,15.0,1398.0,210.0,543.0,578.0,27249.0,2024-02-10 19:02:52.000,4.66.2,136.0,115.0,43,True,,490.0,tqdm,conda-forge/tqdm,,12038.0,94155258.0,711051.0,680712.0,https://pypi.org/project/tqdm,2024-02-10 18:19:53.000,30339.0,93592747.0,https://anaconda.org/conda-forge/tqdm,2024-02-10 20:59:56.053,25304931.0,1.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-03-23 01:30:57.125464,2.0,4403.0,,,,,,,,,,,,,
13,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2024-03-27 19:10:30.000000,2024-02-29 14:02:23,3877.0,7.0,1655.0,543.0,1083.0,1068.0,46772.0,2024-02-28 14:52:38.000,13.7.1,191.0,236.0,42,True,,252.0,rich,conda-forge/rich,,,49929247.0,189750.0,183193.0,https://pypi.org/project/rich,2024-02-28 14:51:14.000,6557.0,49784767.0,https://anaconda.org/conda-forge/rich,2024-02-28 20:06:23.063,6357137.0,1.0,,,,,,,,,,,,,,,,,,
14,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44.000,2024-03-28 14:10:51.000000,2024-03-28 13:49:40,6586.0,625.0,815.0,72.0,6309.0,3369.0,25508.0,2024-03-23 13:29:30.000,0.3.4,290.0,393.0,42,True,astral-sh/ruff,736.0,ruff,conda-forge/ruff,,283770.0,15225339.0,41079.0,38499.0,https://pypi.org/project/ruff,2024-03-21 19:20:30.000,2580.0,15168500.0,https://anaconda.org/conda-forge/ruff,2024-03-21 21:50:16.143,585133.0,1.0,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2024-03-28 04:37:28.000000,2024-03-27 10:11:52,6158.0,187.0,3272.0,126.0,2830.0,2231.0,17913.0,2024-03-23 05:27:45.000,9.5.15,375.0,260.0,42,True,,41.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,4400611.0,46611.0,45314.0,https://pypi.org/project/mkdocs-material,2024-03-23 05:27:45.000,1297.0,4392814.0,https://anaconda.org/conda-forge/mkdocs-material,2024-03-23 06:25:05.248,358679.0,1.0,,,,,,,,,,,,,,,,,,
16,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2024-03-28 11:04:55.000000,2024-03-27 12:52:27,9187.0,99.0,1911.0,233.0,2355.0,4955.0,11182.0,2024-03-09 20:30:10.000,6.5.0,62.0,467.0,42,True,,286.0,pyinstaller,conda-forge/pyinstaller,,744702.0,2297900.0,56670.0,56219.0,https://pypi.org/project/pyinstaller,2024-03-09 20:27:42.000,451.0,2277908.0,https://anaconda.org/conda-forge/pyinstaller,2024-03-10 13:47:13.762,535130.0,1.0,,,,,,,,,,,,,,,,,,
17,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2024-03-28 13:39:31.000000,2024-03-24 16:24:22,14299.0,754.0,566.0,73.0,2427.0,1473.0,7225.0,2024-03-24 16:24:26.000,6.99.13,1163.0,329.0,42,True,,34.0,hypothesis,conda-forge/hypothesis,,,7218043.0,28200.0,25754.0,https://pypi.org/project/hypothesis,2024-03-24 16:24:26.000,2446.0,7033672.0,https://anaconda.org/conda-forge/hypothesis,2024-03-24 18:00:42.637,8481091.0,1.0,,,,,,,,,,,,,,,,,,
18,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2024-02-19 12:07:48.000000,2024-02-19 12:07:47,8412.0,8.0,502.0,113.0,594.0,1328.0,5636.0,2023-10-02 09:20:35.000,0.19.1,34.0,168.0,42,True,,56.0,jedi,conda-forge/jedi,,,40514003.0,418837.0,410274.0,https://pypi.org/project/jedi,2023-10-02 09:20:35.000,8563.0,40046306.0,https://anaconda.org/conda-forge/jedi,2023-10-03 09:44:27.309,21046381.0,1.0,,,,,,,,,,,,,,,,,,
19,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2024-03-25 22:16:25.000000,2024-03-25 16:36:31,9103.0,64.0,1040.0,78.0,4127.0,4498.0,5085.0,2024-02-25 16:47:53.000,3.1.0,85.0,559.0,42,True,pylint-dev/pylint,889.0,pylint,conda-forge/pylint,,,22656558.0,413978.0,413978.0,https://pypi.org/project/pylint,,,22549095.0,https://anaconda.org/conda-forge/pylint,2024-02-25 19:42:33.200,4835843.0,1.0,,,,,,,,,,,,,,,,,,
20,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2024-03-25 22:47:56.000000,2024-03-19 11:19:50,2451.0,12.0,295.0,37.0,361.0,1539.0,3232.0,2024-01-05 00:41:49.000,7.0.0,89.0,175.0,42,True,,25.0,flake8,conda-forge/flake8,,,31318269.0,584797.0,537985.0,https://pypi.org/project/flake8,2024-01-05 00:41:49.000,46812.0,31163029.0,https://anaconda.org/conda-forge/flake8,2024-01-05 19:47:00.587,7141061.0,1.0,,,,,,,,,,,,,,,,,,
21,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2024-03-28 14:46:52.000000,2024-03-16 15:05:17,2053.0,13.0,2374.0,235.0,1259.0,1811.0,18137.0,2023-09-18 21:27:59.000,1.5.3,60.0,246.0,41,True,,138.0,mkdocs,conda-forge/mkdocs,['mkdocs'],,3393834.0,63805.0,58926.0,https://pypi.org/project/mkdocs,2023-09-18 21:26:09.000,4879.0,3384051.0,https://anaconda.org/conda-forge/mkdocs,2023-09-19 01:25:40.888,322871.0,1.0,,,,,,,,,,,,,,,,,,
22,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2024-03-28 07:47:44.000000,2024-03-27 21:20:38,2648.0,24.0,747.0,86.0,1173.0,1945.0,11884.0,2024-03-24 17:41:43.000,3.7.0,191.0,157.0,41,True,,27.0,pre-commit,conda-forge/pre-commit,,1142480.0,20038880.0,188340.0,180958.0,https://pypi.org/project/pre-commit,2024-03-24 17:37:45.000,7382.0,19915991.0,https://anaconda.org/conda-forge/pre-commit,2024-03-26 19:14:48.920,4214066.0,1.0,,,,,,,,,,,,,,,,,,
23,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2024-03-27 21:33:36.000000,2024-03-22 21:40:12,14546.0,50.0,2222.0,477.0,714.0,4112.0,8955.0,2024-01-11 16:01:12.000,7.0,127.0,198.0,41,True,,274.0,robotframework,conda-forge/robotframework,,554.0,2392524.0,11256.0,10098.0,https://pypi.org/project/robotframework,2024-01-11 16:17:42.000,1158.0,2387730.0,https://anaconda.org/conda-forge/robotframework,2024-01-11 22:50:41.389,172461.0,1.0,,,,,,,,,,,,,,,,,,
24,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,,2012-10-15 22:08:03.000,2024-03-28 08:34:08.000000,2024-03-26 13:52:39,16780.0,119.0,1457.0,197.0,4163.0,8899.0,6053.0,2024-03-18 13:27:19.000,24.3.0,100.0,450.0,41,False,,598.0,conda,conda-forge/conda,,229.0,1234351.0,46281.0,46281.0,https://pypi.org/project/conda,,,153913.0,https://anaconda.org/conda-forge/conda,2024-03-26 09:53:43.987,49700011.0,1.0,,,,,,-2.0,,,,,,,,,,,,
25,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2024-03-25 19:35:43.000000,2024-03-22 03:29:17,770.0,14.0,965.0,169.0,1349.0,1292.0,4689.0,2023-12-01 16:24:25.000,20.25.0,67.0,114.0,41,True,,21.0,virtualenv,conda-forge/virtualenv,,,121846081.0,370659.0,370659.0,https://pypi.org/project/virtualenv,,,121693123.0,https://anaconda.org/conda-forge/virtualenv,2024-02-22 11:44:36.913,6271286.0,2.0,,,,,,,,,,,,,,,,,,
26,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4, 3.5, 3.6, 3.7, 3.8,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2024-03-28 13:29:18.000000,2024-03-28 02:22:21,12175.0,927.0,572.0,137.0,377.0,2072.0,10615.0,2024-03-28 13:29:18.000,2.1.4,296.0,168.0,40,True,,123.0,nuitka,conda-forge/nuitka,,,132579.0,1963.0,1891.0,https://pypi.org/project/nuitka,2024-03-28 13:29:18.000,72.0,118856.0,https://anaconda.org/conda-forge/nuitka,2024-03-22 10:51:12.592,631275.0,1.0,,,,,,,,,,,,,,,,,,
27,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2024-03-20 17:41:36.000000,2024-01-15 05:16:11,4162.0,4.0,558.0,47.0,977.0,1075.0,6281.0,2023-12-13 20:37:31.000,5.13.2,146.0,294.0,40,True,,212.0,isort,conda-forge/isort,,,39103258.0,475714.0,456746.0,https://pypi.org/project/isort,2023-12-13 20:37:23.000,18968.0,38973718.0,https://anaconda.org/conda-forge/isort,2023-12-14 01:51:17.173,5699801.0,2.0,,,,,,,,,,,,,,,,,,
28,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2024-03-25 17:42:30.000000,2024-03-25 17:42:29,724.0,44.0,492.0,41.0,1418.0,1607.0,3494.0,2024-03-22 15:44:43.000,4.14.2,215.0,300.0,40,True,,92.0,tox,conda-forge/tox,['pytest'],,15247489.0,135475.0,112538.0,https://pypi.org/project/tox,2024-03-22 15:44:43.000,22937.0,15228278.0,https://anaconda.org/conda-forge/tox,2024-03-23 13:31:23.756,883721.0,1.0,,,,,,,,,,,,,,,,,,
29,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2024-03-25 20:05:37.000000,2024-03-25 19:56:14,2142.0,70.0,596.0,103.0,999.0,892.0,7421.0,2024-03-06 12:13:40.000,7.4.1,121.0,212.0,39,True,,164.0,pip-tools,conda-forge/pip-tools,,,13694246.0,29381.0,26648.0,https://pypi.org/project/pip-tools,2024-03-06 12:13:40.000,2733.0,13691168.0,https://anaconda.org/conda-forge/pip-tools,2024-03-06 14:43:42.984,141620.0,2.0,,,,,,,,,,,,,,,,,,
30,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2024-03-23 23:49:32.000000,2024-03-23 23:49:31,2889.0,43.0,289.0,72.0,251.0,373.0,4502.0,2024-03-17 10:43:24.000,2.1.0,26.0,63.0,39,True,,115.0,autopep8,conda-forge/autopep8,,,4641591.0,204691.0,204691.0,https://pypi.org/project/autopep8,,,4609663.0,https://anaconda.org/conda-forge/autopep8,2024-03-17 12:14:23.844,1436790.0,2.0,,,,,,,,,,,,,,,,,,
31,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2024-03-26 21:29:39.000000,2024-03-26 21:29:38,1151.0,52.0,312.0,38.0,570.0,443.0,1528.0,2024-02-11 19:59:38.000,5.0.0,53.0,119.0,39,True,,60.0,twine,conda-forge/twine,,6.0,6519411.0,118958.0,102315.0,https://pypi.org/project/twine,2024-02-11 19:59:38.000,16643.0,6498703.0,https://anaconda.org/conda-forge/twine,2024-02-11 22:36:42.897,931869.0,1.0,,,,,,,,,,,,,,,,,,
32,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2024-03-27 22:55:42.000000,2024-03-26 23:19:28,3252.0,211.0,2167.0,188.0,2801.0,5048.0,29174.0,2024-03-02 15:26:36.000,1.8.2,100.0,550.0,38,True,,563.0,poetry,conda-forge/poetry,,15420457.0,35707328.0,,,https://pypi.org/project/poetry,,,35448287.0,https://anaconda.org/conda-forge/poetry,2024-03-03 16:09:33.641,1142953.0,2.0,,,,,,-3.0,,,,,,,,,,,,
33,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2024-03-19 18:55:26.000000,2024-03-19 18:55:19,1345.0,9.0,873.0,210.0,368.0,463.0,13620.0,,,26.0,154.0,38,True,,374.0,yapf,conda-forge/yapf,,,5564288.0,91377.0,91377.0,https://pypi.org/project/yapf,,,5514626.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1738181.0,3.0,,,,,,,,,,,,,,,,,,
34,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2024-03-28 03:56:32.000000,2024-03-28 03:56:26,7259.0,270.0,1258.0,114.0,1276.0,5380.0,11876.0,2024-03-27 00:54:30.000,1.1.356,440.0,108.0,38,True,,31.0,,,,1902.0,1269110.0,799.0,787.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2024-03-27 00:50:10.128,12.0,1269015.0,,,,,,,
35,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2024-03-25 22:52:41.000000,2024-03-25 22:52:40,1361.0,28.0,575.0,66.0,443.0,478.0,5915.0,2024-03-08 19:25:54.000,1.7.8,39.0,178.0,38,True,,194.0,bandit,conda-forge/bandit,,766.0,5077284.0,49642.0,47740.0,https://pypi.org/project/bandit,2024-03-08 19:25:54.000,1902.0,5070186.0,https://anaconda.org/conda-forge/bandit,2024-01-26 11:30:27.704,290577.0,1.0,,,,,,,,,,,,,,,,,,
36,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2024-03-26 00:00:02.524000,2024-03-24 20:18:03,940.0,20.0,207.0,39.0,249.0,246.0,1650.0,2024-03-24 20:16:32.000,5.0.0,46.0,89.0,38,True,,143.0,pytest-cov,conda-forge/pytest-cov,['pytest'],,45393279.0,342443.0,305611.0,https://pypi.org/project/pytest-cov,2024-03-24 20:16:32.000,36832.0,45167507.0,https://anaconda.org/conda-forge/pytest-cov,2024-03-26 00:00:02.524,10385544.0,1.0,,,,,,,,,,,,,,,,,,
37,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2024-03-25 21:55:43.000000,2024-03-19 15:27:16,1160.0,20.0,217.0,49.0,414.0,360.0,1340.0,2023-11-21 15:21:18.000,3.5.0,67.0,100.0,38,True,,251.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],20.0,20668547.0,101274.0,95567.0,https://pypi.org/project/pytest-xdist,2023-11-21 15:21:13.000,5707.0,20538335.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5729116.0,1.0,,,,,,,,,,,,,,,,,,
38,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2024-03-12 22:13:43.000000,2024-03-11 17:54:41,694.0,15.0,229.0,28.0,427.0,288.0,577.0,2024-03-10 09:39:50.000,24.0,44.0,107.0,38,True,,81.0,packaging,conda-forge/packaging,,794.0,329576709.0,1124989.0,1104515.0,https://pypi.org/project/packaging,2024-03-10 09:39:25.000,20474.0,328630076.0,https://anaconda.org/conda-forge/packaging,2024-03-10 13:08:54.872,43544494.0,2.0,,,,,,,,,,,,,,,,,,
39,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2024-03-25 13:11:09.000000,2024-03-24 13:18:21,5391.0,104.0,1429.0,504.0,794.0,1548.0,24691.0,2024-03-24 12:32:43.000,3.4.0.5,99.0,184.0,37,True,,234.0,glances,conda-forge/glances,,1579.0,418023.0,895.0,843.0,https://pypi.org/project/glances,2024-03-23 13:48:30.000,52.0,412412.0,https://anaconda.org/conda-forge/glances,2024-03-24 14:18:05.288,212665.0,1.0,,,,,,,,,,,,,,,,,,
40,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2024-03-22 10:32:21.000000,2024-03-02 11:34:55,809.0,29.0,656.0,139.0,170.0,781.0,17853.0,2023-09-11 15:25:24.000,0.7.2,21.0,53.0,37,True,,158.0,loguru,conda-forge/loguru,,,19585242.0,82350.0,78966.0,https://pypi.org/project/loguru,2023-09-11 15:24:35.000,3384.0,19540956.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,2037181.0,1.0,,,,,,,,,,,,,,,,,,
