,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
11,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2024-02-25 09:01:50.000,2024-02-10 18:11:50,1979.0,15.0,1398.0,208.0,542.0,578.0,27076.0,2024-02-10 19:02:52.000,4.66.2,136.0,115.0,43,True,,490.0,tqdm,conda-forge/tqdm,,11976.0,92074254.0,688720.0,658822.0,https://pypi.org/project/tqdm,2024-02-10 18:19:53.000,29898.0,91508563.0,https://anaconda.org/conda-forge/tqdm,2024-02-10 20:59:56.053,24882520.0,1.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-02-24 01:33:36.978070,2.0,4263.0,,,,,,,,,,,,
12,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2024-02-29 13:05:46.873,2024-02-29 03:20:08,6109.0,204.0,3144.0,125.0,2797.0,2203.0,17545.0,2024-02-29 03:21:07.000,9.5.12,199.0,254.0,43,True,,31.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,4173158.0,44046.0,44046.0,https://pypi.org/project/mkdocs-material,,,4165287.0,https://anaconda.org/conda-forge/mkdocs-material,2024-02-29 13:05:46.873,354224.0,1.0,,,,,,,,,,,,,,,,,,
13,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2024-02-29 12:01:12.000,2024-02-29 04:13:38,16743.0,115.0,1465.0,198.0,4106.0,8791.0,5997.0,2024-02-19 13:57:26.000,24.1.2,100.0,450.0,43,True,,741.0,conda,conda-forge/conda,,,1223506.0,46930.0,45831.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,1099.0,128822.0,https://anaconda.org/conda-forge/conda,2024-02-23 16:47:48.807,49260806.0,1.0,,,,,,,,,,,,,,,,,,
14,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2024-02-29 08:28:24.000,2024-02-27 14:22:52,20627.0,177.0,1925.0,149.0,5191.0,5672.0,5951.0,2023-09-13 23:13:00.000,7.2.6,108.0,810.0,43,False,,1101.0,sphinx,conda-forge/sphinx,['sphinx'],,12730783.0,361928.0,361928.0,https://pypi.org/project/sphinx,,,12536316.0,https://anaconda.org/conda-forge/sphinx,2023-09-13 23:26:46.261,8751025.0,1.0,,,,,,,,,,,,,,,,,,
15,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2024-02-29 14:02:24.000,2024-02-29 14:02:23,3877.0,7.0,1655.0,543.0,1074.0,1066.0,46555.0,2024-02-28 14:52:38.000,13.7.1,191.0,236.0,42,True,,252.0,rich,conda-forge/rich,,,44575728.0,179475.0,172918.0,https://pypi.org/project/rich,2024-02-28 14:51:14.000,6557.0,44431612.0,https://anaconda.org/conda-forge/rich,2024-02-28 20:06:23.063,6196994.0,1.0,,,,,,,,,,,,,,,,,,
16,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44.000,2024-02-29 14:10:18.000,2024-02-29 13:59:08,6380.0,608.0,771.0,70.0,6037.0,3233.0,24387.0,2024-02-17 22:41:45.000,0.2.2,285.0,371.0,42,True,astral-sh/ruff,677.0,ruff,conda-forge/ruff,,215658.0,12645255.0,37314.0,35046.0,https://pypi.org/project/ruff,2024-02-17 22:35:45.000,2268.0,12592300.0,https://anaconda.org/conda-forge/ruff,2024-02-18 02:48:01.291,545493.0,1.0,,,,,,,,,,,,,,,,,,
17,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2024-02-27 23:02:52.000,2024-02-25 15:19:44,9155.0,81.0,1973.0,233.0,2340.0,4933.0,11105.0,2024-02-10 13:49:52.000,6.4.0,61.0,465.0,42,True,,289.0,pyinstaller,conda-forge/pyinstaller,,744228.0,2123119.0,55454.0,55033.0,https://pypi.org/project/pyinstaller,2024-02-10 13:46:02.000,421.0,2102849.0,https://anaconda.org/conda-forge/pyinstaller,2024-02-10 19:45:53.984,529749.0,1.0,,,,,,,,,,,,,,,,,,
18,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2024-02-26 14:01:48.000,2024-02-26 14:01:47,9090.0,82.0,1065.0,77.0,4110.0,4476.0,5051.0,2024-02-25 16:48:26.000,3.1.0,185.0,558.0,42,True,pylint-dev/pylint,877.0,pylint,conda-forge/pylint,,,19791449.0,432996.0,409596.0,https://pypi.org/project/pylint,2024-02-25 16:48:26.000,23400.0,19682420.0,https://anaconda.org/conda-forge/pylint,2024-02-25 19:42:33.200,4797313.0,1.0,,,,,,,,,,,,,,,,,,
19,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2024-02-28 00:28:53.000,2024-02-28 00:28:52,766.0,13.0,995.0,170.0,1345.0,1292.0,4648.0,2024-02-22 01:45:30.000,20.25.1,215.0,267.0,42,True,,22.0,virtualenv,conda-forge/virtualenv,,,115099292.0,382117.0,364058.0,https://pypi.org/project/virtualenv,2024-02-22 01:45:30.000,18059.0,114946309.0,https://anaconda.org/conda-forge/virtualenv,2024-02-22 11:44:36.913,6119357.0,2.0,,,,,,,,,,,,,,,,,,
20,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2024-02-20 01:17:13.000,2024-01-08 22:40:02,2446.0,13.0,295.0,37.0,359.0,1534.0,3199.0,2024-01-05 00:41:49.000,7.0.0,89.0,174.0,42,True,,25.0,flake8,conda-forge/flake8,,,28002128.0,577527.0,530921.0,https://pypi.org/project/flake8,2024-01-05 00:41:49.000,46606.0,27844568.0,https://anaconda.org/conda-forge/flake8,2024-01-05 19:47:00.587,7090214.0,1.0,,,,,,,,,,,,,,,,,,
21,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2024-02-24 12:32:55.000,2024-02-08 18:17:16,2047.0,41.0,2289.0,235.0,1255.0,1801.0,17977.0,2023-09-18 21:27:59.000,1.5.3,29.0,246.0,41,True,,118.0,mkdocs,conda-forge/mkdocs,['mkdocs'],,3077632.0,57447.0,57447.0,https://pypi.org/project/mkdocs,,,3067661.0,https://anaconda.org/conda-forge/mkdocs,2023-09-19 01:25:40.888,319077.0,1.0,,,,,,,,,,,,,,,,,,
22,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2024-02-26 21:26:30.000,2024-02-20 15:21:58,2637.0,22.0,790.0,86.0,1162.0,1923.0,11715.0,2024-02-18 18:22:07.000,3.6.2,190.0,156.0,41,True,,27.0,pre-commit,conda-forge/pre-commit,,1026454.0,18455073.0,183686.0,176584.0,https://pypi.org/project/pre-commit,2024-02-18 18:19:38.000,7102.0,18332830.0,https://anaconda.org/conda-forge/pre-commit,2024-02-18 19:29:08.366,4132076.0,1.0,,,,,,,,,,,,,,,,,,
23,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2024-02-25 23:14:13.000,2024-02-25 23:08:36,14540.0,151.0,2187.0,476.0,709.0,4103.0,8839.0,2024-01-11 16:01:12.000,7.0,79.0,196.0,41,True,,249.0,robotframework,conda-forge/robotframework,,554.0,2575022.0,9937.0,9937.0,https://pypi.org/project/robotframework,,,2570135.0,https://anaconda.org/conda-forge/robotframework,2024-01-11 22:50:41.389,170919.0,1.0,,,,,,,,,,,,,,,,,,
24,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2024-02-28 07:47:55.000,2024-01-15 05:16:11,4162.0,38.0,549.0,48.0,975.0,1075.0,6248.0,2023-12-13 20:37:31.000,5.13.2,100.0,294.0,41,True,,178.0,isort,conda-forge/isort,,,34539125.0,450889.0,450889.0,https://pypi.org/project/isort,,,34407710.0,https://anaconda.org/conda-forge/isort,2023-12-14 01:51:17.173,5650848.0,2.0,,,,,,,,,,,,,,,,,,
25,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,,2012-02-19 23:12:30.000,2024-02-19 12:07:48.000,2024-02-19 12:07:47,8412.0,10.0,493.0,114.0,594.0,1326.0,5617.0,,,23.0,168.0,39,False,,57.0,jedi,conda-forge/jedi,,,37718089.0,400332.0,400332.0,https://pypi.org/project/jedi,,,37247344.0,https://anaconda.org/conda-forge/jedi,2023-10-03 09:44:27.309,20712817.0,1.0,,,,,,,,,,,,,,,,,,
26,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2024-02-20 18:42:14.000,2024-02-17 11:14:22,803.0,27.0,652.0,138.0,166.0,777.0,17546.0,2023-09-11 15:25:24.000,0.7.2,21.0,53.0,38,True,,147.0,loguru,conda-forge/loguru,,,15748923.0,79710.0,76326.0,https://pypi.org/project/loguru,2023-09-11 15:24:35.000,3384.0,15704645.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,1992532.0,1.0,,,,,,,,,,,,,,,,,,
27,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2024-02-23 16:01:14.000,2024-02-17 00:58:05,1342.0,6.0,870.0,212.0,363.0,462.0,13580.0,,,26.0,153.0,38,True,,367.0,yapf,conda-forge/yapf,,,5213935.0,90305.0,90305.0,https://pypi.org/project/yapf,,,5163258.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1723034.0,2.0,,,,,,,,,,,,,,,,,,
28,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2024-02-29 07:46:13.000,2024-02-29 07:46:07,7185.0,291.0,1229.0,115.0,1227.0,5267.0,11737.0,2024-02-29 00:08:46.000,1.1.352,436.0,107.0,38,True,,22.0,,,,1683.0,1166952.0,766.0,754.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2024-02-29 00:00:44.201,12.0,1166868.0,,,,,,,
29,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2024-02-26 09:26:07.000,2024-02-21 18:00:48,2111.0,42.0,529.0,103.0,995.0,888.0,7374.0,2024-02-16 14:07:31.000,7.4.0,68.0,206.0,38,True,,146.0,pip-tools,conda-forge/pip-tools,,,12728350.0,26069.0,26069.0,https://pypi.org/project/pip-tools,,,12725286.0,https://anaconda.org/conda-forge/pip-tools,2024-02-16 16:10:37.235,137920.0,2.0,,,,,,,,,,,,,,,,,,
30,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,,2013-03-10 13:51:19.000,2024-02-29 13:19:28.330,2024-02-29 11:30:14,14063.0,587.0,560.0,73.0,2404.0,1458.0,7165.0,2023-04-26 08:30:52.000,hypothesis-python-6.74.0,763.0,325.0,38,False,,37.0,hypothesis,conda-forge/hypothesis,,,6310249.0,25212.0,25212.0,https://pypi.org/project/hypothesis,,,6122986.0,https://anaconda.org/conda-forge/hypothesis,2024-02-29 13:19:28.330,8426845.0,1.0,-4.0,,,,,,,,,,,,,,,,,
31,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2024-02-27 23:15:43.000,2024-02-27 23:15:42,1349.0,24.0,557.0,66.0,429.0,477.0,5845.0,2024-01-23 21:10:23.000,1.7.7,14.0,176.0,38,True,,158.0,bandit,conda-forge/bandit,,761.0,4388521.0,47279.0,47279.0,https://pypi.org/project/bandit,,,4381314.0,https://anaconda.org/conda-forge/bandit,2024-01-26 11:30:27.704,287844.0,1.0,,,,,,,,,,,,,,,,,,
32,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2024-02-27 15:50:45.000,2024-02-27 15:50:44,709.0,32.0,483.0,42.0,1406.0,1599.0,3467.0,2024-02-17 00:50:30.000,4.13.0,93.0,71.0,38,True,,90.0,tox,conda-forge/tox,['pytest'],,13517383.0,111363.0,111363.0,https://pypi.org/project/tox,,,13498043.0,https://anaconda.org/conda-forge/tox,2024-02-19 15:27:24.544,870334.0,1.0,,,,,,,,,,,,,,,,,,
33,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2024-02-27 23:22:37.000,2024-02-27 23:22:36,1134.0,41.0,291.0,39.0,563.0,435.0,1510.0,2024-02-11 13:47:42.000,5.0.0,26.0,118.0,38,True,,49.0,twine,conda-forge/twine,,2.0,5258987.0,101058.0,101058.0,https://pypi.org/project/twine,,,5238064.0,https://anaconda.org/conda-forge/twine,2024-02-11 22:36:42.897,920643.0,1.0,,,,,,,,,,,,,,,,,,
34,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2024-02-29 10:05:11.000,2024-02-25 14:49:41,1152.0,15.0,215.0,47.0,408.0,352.0,1320.0,2023-11-21 15:21:18.000,3.5.0,67.0,98.0,38,True,,246.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],18.0,17188457.0,99955.0,94305.0,https://pypi.org/project/pytest-xdist,2023-11-21 15:21:13.000,5650.0,17056829.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5659774.0,1.0,,,,,,,,,,,,,,,,,,
35,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2024-02-29 14:00:52.000,2024-02-29 14:00:52,3127.0,109.0,2120.0,188.0,2699.0,4949.0,28727.0,2024-02-26 16:12:49.000,1.8.1,100.0,542.0,37,True,,611.0,poetry,conda-forge/poetry,,15400970.0,31236954.0,,,https://pypi.org/project/poetry,,,30981501.0,https://anaconda.org/conda-forge/poetry,2024-02-26 19:34:38.763,1125885.0,2.0,,,,,,,,,,,,,,,,,,
36,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4, 3.5, 3.6, 3.7, 3.8,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2024-02-28 09:15:59.000,2024-02-27 16:26:59,12066.0,818.0,559.0,134.0,365.0,2015.0,10516.0,,,197.0,166.0,37,True,,134.0,nuitka,conda-forge/nuitka,,,130856.0,1836.0,1836.0,https://pypi.org/project/nuitka,,,116959.0,https://anaconda.org/conda-forge/nuitka,2024-02-27 10:14:13.441,625374.0,1.0,,,,,,,,,,,,,,,,,,
37,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2024-02-27 18:31:42.000,2024-02-26 18:29:12,736.0,43.0,855.0,129.0,836.0,1196.0,10238.0,2024-02-06 21:00:19.000,1.41.2,108.0,36.0,37,True,,38.0,playwright,,,,2619878.0,13989.0,13514.0,https://pypi.org/project/playwright,2024-02-06 21:00:19.000,475.0,2619878.0,,,,2.0,,,,,,,,,,,,,,,,,,
38,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2024-02-28 12:17:41.000,2024-02-28 12:17:41,1537.0,56.0,200.0,33.0,291.0,284.0,3019.0,2024-01-08 09:52:50.000,24.1.0,34.0,112.0,37,True,,27.0,structlog,conda-forge/structlog,,,10611231.0,12120.0,10952.0,https://pypi.org/project/structlog,2024-01-08 09:52:50.000,1168.0,10601392.0,https://anaconda.org/conda-forge/structlog,2024-02-12 20:32:00.254,364056.0,2.0,,,,,,,,,,,,,,,,,,
39,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2024-02-29 10:38:35.000,2024-02-29 08:36:43,2120.0,92.0,450.0,72.0,1579.0,985.0,1701.0,2024-02-27 10:57:08.000,1.40.6,220.0,206.0,37,True,,194.0,sentry-sdk,conda-forge/sentry-sdk,,3770.0,28064810.0,504.0,,https://pypi.org/project/sentry-sdk,2024-02-29 10:38:13.000,504.0,28048109.0,https://anaconda.org/conda-forge/sentry-sdk,2024-02-27 13:03:24.244,730627.0,2.0,,,,,,,,,,,,,,,,,,
40,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2024-02-17 02:54:02.000,2024-02-17 02:54:02,566.0,4.0,183.0,29.0,298.0,466.0,1329.0,2024-01-05 00:28:45.000,3.2.0,38.0,85.0,37,True,,54.0,pyflakes,conda-forge/pyflakes,,,29785691.0,282891.0,269043.0,https://pypi.org/project/pyflakes,2024-01-05 00:28:45.000,13848.0,29582921.0,https://anaconda.org/conda-forge/pyflakes,2024-01-05 03:19:34.488,7096953.0,1.0,,,,,,,,,,,,,,,,,,
41,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2024-02-01 15:30:25.000,2024-01-17 19:36:10,686.0,9.0,246.0,28.0,421.0,283.0,568.0,2023-10-01 13:50:29.000,23.2,43.0,105.0,37,True,,87.0,packaging,conda-forge/packaging,,776.0,291088524.0,1089665.0,1069343.0,https://pypi.org/project/packaging,2023-10-01 13:50:03.000,20322.0,290136326.0,https://anaconda.org/conda-forge/packaging,2023-10-01 23:22:47.528,42848308.0,1.0,,,,,,,,,,,,,,,,,,
42,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2024-02-19 19:36:15.000,2024-02-05 20:15:32,924.0,10.0,134.0,34.0,220.0,343.0,471.0,2023-11-26 14:37:13.000,0.42.0,34.0,79.0,37,True,,40.0,wheel,conda-forge/wheel,,,371748878.0,255501.0,255501.0,https://pypi.org/project/wheel,,,369709868.0,https://anaconda.org/conda-forge/wheel,2023-11-26 15:42:45.198,85638439.0,2.0,,,,,,,,,,,,,,,,,,
