,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
10,black,https://github.com/psf/black,,The uncompromising Python code formatter.,formatters,34,True,psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000000,2021-09-01 22:05:11.000000,2021-09-01 22:05:11.000000,1426.0,1335.0,22208.0,2021-08-29 21:37:18.000000,21.8b0,32.0,268.0,315.0,,conda-forge/black,black,,84998.0,78770.0,https://pypi.org/project/black,2021-08-29 21:52:04.000000,6228.0,7891415.0,7942031.0,https://anaconda.org/conda-forge/black,2021-08-30 07:37:09.507000,2003813.0,1.0,,15649.0,,,,,,,,,,,,,
11,pip,https://github.com/pypa/pip,,The Python package installer.,dependency-managers,34,True,pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000000,2021-09-02 06:53:16.000000,2021-08-29 09:32:52.000000,2394.0,4942.0,7379.0,2021-08-12 14:54:57.000000,21.2.4,111.0,630.0,985.0,,conda-forge/pip,pip,,76856.0,58190.0,https://pypi.org/project/pip,2021-08-12 14:54:57.000000,18666.0,106629726.0,107014394.0,https://anaconda.org/conda-forge/pip,2021-08-12 18:29:31.614000,23849463.0,1.0,,,,,,,,,,,,,,,
12,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,34,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000000,2021-08-15 12:15:32.000000,2021-08-15 12:15:32.000000,244.0,335.0,3876.0,2021-04-30 06:09:29.000000,1.5.7,67.0,51.0,88.0,,conda-forge/autopep8,autopep8,2717.0,97626.0,87442.0,https://pypi.org/project/autopep8,2021-04-30 06:04:42.000000,10184.0,2139946.0,2148251.0,https://anaconda.org/conda-forge/autopep8,2021-04-30 08:34:16.877000,523267.0,1.0,,,,,,,,,,,,,,,
13,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,34,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000000,2021-08-30 16:53:54.000000,2021-08-27 13:19:13.000000,749.0,1247.0,1419.0,2021-07-19 01:20:27.000000,57.4.0,434.0,454.0,562.0,,conda-forge/setuptools,setuptools,,172164.0,114234.0,https://pypi.org/project/setuptools,2021-07-19 01:20:16.000000,57930.0,111368280.0,111773024.0,https://anaconda.org/conda-forge/setuptools,2021-08-16 14:05:02.503000,25094101.0,1.0,,110.0,,,,,,,,,,,,,
14,rich,https://github.com/willmcgugan/rich,,Rich is a Python library for rich text and beautiful formatting in the terminal.,logging,33,True,willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000000,2021-09-01 13:04:29.000000,2021-09-01 07:01:49.000000,873.0,503.0,28510.0,2021-08-29 14:57:02.000000,10.9.0,133.0,111.0,5.0,,conda-forge/rich,rich,2244.0,6440.0,6440.0,https://pypi.org/project/rich,2021-08-29 14:54:53.000000,0.0,2101932.0,2127196.0,https://anaconda.org/conda-forge/rich,2021-08-29 18:15:59.865000,353705.0,1.0,,,,,,,,,,,,,,,
15,pipenv,https://github.com/pypa/pipenv,,Python Development Workflow for Humans.,virtual-envs,33,True,pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000000,2021-08-31 00:56:37.000000,2021-08-31 00:56:36.000000,1645.0,2899.0,22233.0,2021-05-29 03:10:16.000000,2021.5.29,298.0,387.0,560.0,,conda-forge/pipenv,pipenv,7109.0,23451.0,21177.0,https://pypi.org/project/pipenv,2021-05-29 03:10:16.000000,2274.0,,1852.0,https://anaconda.org/conda-forge/pipenv,2020-11-15 06:15:51.831000,42617.0,1.0,,,,,,,-4.0,,,,,,,,
16,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,Technical documentation that just works.,documentation,33,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000000,2021-09-02 00:45:20.240000,2021-09-01 19:47:14.000000,1759.0,1094.0,7371.0,2021-09-01 19:41:43.000000,7.2.6,212.0,126.0,12.0,['mkdocs'],conda-forge/mkdocs-material,mkdocs-material,3525.0,9794.0,8292.0,https://pypi.org/project/mkdocs-material,2021-09-01 19:41:43.000000,1502.0,515528.0,517682.0,https://anaconda.org/conda-forge/mkdocs-material,2021-09-02 00:45:20.240000,60325.0,1.0,,,,,,,,,,,,,,,
17,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,33,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000000,2021-09-01 20:23:32.000000,2021-09-01 20:23:27.000000,1763.0,3431.0,6236.0,2021-07-19 10:40:50.000000,4.1,65.0,146.0,208.0,,conda-forge/robotframework,robotframework,13007.0,5542.0,4134.0,https://pypi.org/project/robotframework,2021-09-01 20:18:09.000000,1408.0,800091.0,801460.0,https://anaconda.org/conda-forge/robotframework,2021-07-19 12:30:18.399000,59991.0,1.0,,513.0,,,,,,,,,,,,,
18,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,33,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000000,2021-08-31 13:13:37.000000,2021-08-31 13:13:32.000000,455.0,631.0,5165.0,2021-06-22 09:33:33.000000,6.2.0,93.0,157.0,127.0,,conda-forge/pip-tools,pip-tools,1623.0,3252.0,,https://pypi.org/project/pip-tools,2021-06-22 09:33:33.000000,3252.0,6664617.0,6665474.0,https://anaconda.org/conda-forge/pip-tools,2021-06-22 11:23:39.836000,14577.0,2.0,,,,,,,,,,,,,,,
19,jedi,https://github.com/davidhalter/jedi,,"Awesome autocompletion, static analysis and refactoring library for python.",refactoring,33,True,davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000000,2021-09-02 09:22:08.000000,2021-09-02 09:22:08.000000,441.0,1220.0,4957.0,2020-12-25 10:34:25.000000,0.18.0,30.0,145.0,30.0,,conda-forge/jedi,jedi,8224.0,164644.0,148738.0,https://pypi.org/project/jedi,2020-12-25 10:34:25.000000,15906.0,,100312.0,https://anaconda.org/conda-forge/jedi,2021-06-29 02:44:18.629000,5918423.0,1.0,,,,,,,,,,,,,,,
20,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,33,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000000,2021-08-04 18:52:30.000000,2021-05-06 22:18:19.000000,599.0,538.0,4382.0,2021-03-14 18:44:02.000000,2.7.0,12.0,125.0,113.0,,conda-forge/pycodestyle,pycodestyle,1222.0,177811.0,156581.0,https://pypi.org/project/pycodestyle,2021-03-14 18:44:02.000000,21230.0,16015628.0,16063961.0,https://anaconda.org/conda-forge/pycodestyle,2021-03-15 18:43:23.361000,3044994.0,1.0,,,,,,,,,,,,,,,
21,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,33,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000000,2021-08-18 06:23:10.000000,2021-08-18 06:23:09.000000,414.0,972.0,4119.0,2021-07-29 06:41:35.000000,5.9.3,130.0,245.0,24.0,,conda-forge/isort,isort,,215038.0,190820.0,https://pypi.org/project/isort,2021-07-29 06:40:41.000000,24218.0,17468460.0,17504870.0,https://anaconda.org/conda-forge/isort,2021-07-29 08:58:06.550000,2257450.0,2.0,,,,,,,,,,,,,,,
22,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,33,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000000,2021-09-02 07:18:19.000000,2021-08-26 18:39:30.000000,1596.0,523.0,3810.0,2018-10-05 13:20:49.000000,0.4.2,23.0,108.0,183.0,['sphinx'],conda-forge/sphinx_rtd_theme,sphinx_rtd_theme,1332.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000000,23474.0,1859725.0,1886616.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-04-06 20:57:24.009000,1640393.0,1.0,,,,,,,,,,,,,,,
23,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,32,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000000,2021-08-30 22:37:02.280000,2021-08-26 16:13:03.000000,1289.0,2056.0,16153.0,2021-08-19 17:05:23.000000,1.1.8,138.0,283.0,1164.0,,conda-forge/poetry,poetry,1858.0,64.0,,https://pypi.org/project/poetry,2021-08-19 17:05:23.000000,64.0,3068868.0,3266672.0,https://anaconda.org/conda-forge/poetry,2021-08-30 22:37:02.280000,249480.0,2.0,,7999655.0,,,,,,,,,,,,,
24,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,32,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000000,2021-09-01 19:51:36.000000,2021-08-31 01:49:04.000000,479.0,1186.0,6432.0,2021-08-28 18:21:45.000000,2.14.1,162.0,123.0,22.0,,conda-forge/pre-commit,pre-commit,2065.0,2136.0,,https://pypi.org/project/pre-commit,2021-08-28 18:16:07.000000,2136.0,3335396.0,3363258.0,https://anaconda.org/conda-forge/pre-commit,2021-08-29 02:38:05.984000,690563.0,1.0,,11561.0,,,,,,,,,,,,,
25,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,32,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000000,2021-08-31 13:23:39.000000,2021-08-31 03:13:26.000000,468.0,1085.0,5351.0,2021-08-31 03:13:45.000000,hypothesis-python-6.17.4,867.0,250.0,63.0,,conda-forge/hypothesis,hypothesis,10908.0,12324.0,9708.0,https://pypi.org/project/hypothesis,2021-08-31 03:13:31.000000,2616.0,,74932.0,https://anaconda.org/conda-forge/hypothesis,2021-08-31 04:57:07.664000,4645798.0,1.0,,,,,,,,,,,,,,,
26,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000000,2021-09-02 13:37:12.000000,2021-08-31 09:25:14.000000,1061.0,6109.0,4275.0,2021-06-30 04:55:46.000000,4.10.3,100.0,366.0,2002.0,,conda-forge/conda,conda,15739.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000000,2104.0,54159.0,397006.0,https://anaconda.org/conda-forge/conda,2021-06-30 19:41:33.144000,20913669.0,2.0,,,,,,,,,,,,,,,
27,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,32,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000000,2021-09-02 08:13:36.000000,2021-08-30 17:39:35.000000,900.0,1096.0,3948.0,2021-08-11 01:26:18.000000,20.7.2,169.0,213.0,61.0,,conda-forge/virtualenv,virtualenv,,34422.0,,https://pypi.org/project/virtualenv,2021-08-11 01:26:18.000000,34422.0,19747132.0,19767499.0,https://anaconda.org/conda-forge/virtualenv,2021-06-29 14:18:57.494000,1099863.0,2.0,,,,,,,,,,,,,,,
28,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,32,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000000,2021-07-27 02:27:30.000000,2021-07-12 00:36:12.000000,286.0,358.0,3372.0,2021-07-09 21:42:28.000000,1.6.0,52.0,56.0,316.0,,conda-forge/invoke,invoke,3519.0,13183.0,8581.0,https://pypi.org/project/invoke,2021-07-09 21:42:28.000000,4602.0,1821169.0,1827223.0,https://anaconda.org/conda-forge/invoke,2021-07-10 12:55:00.642000,393568.0,1.0,,,,,,,,,,,,,,,
29,tox,https://github.com/tox-dev/tox,,Command line driven CI frontend and development task automation tool.,testing,32,True,tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000000,2021-09-02 12:54:46.000000,2021-08-31 14:16:18.000000,382.0,1103.0,2388.0,2021-08-21 15:06:30.000000,3.24.3,122.0,250.0,133.0,['pytest'],conda-forge/tox,tox,2041.0,84161.0,47761.0,https://pypi.org/project/tox,2021-08-21 15:06:30.000000,36400.0,,7153.0,https://anaconda.org/conda-forge/tox,2021-08-24 16:28:03.475000,343349.0,1.0,,,,,,,-4.0,,,,,,,,
30,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,32,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000000,2021-08-06 03:07:24.000000,2021-05-28 17:28:29.000000,153.0,351.0,1059.0,2021-03-24 16:32:54.000000,2.3.1,30.0,77.0,84.0,,conda-forge/pyflakes,pyflakes,513.0,123875.0,97377.0,https://pypi.org/project/pyflakes,2021-03-24 16:32:54.000000,26498.0,11963851.0,12009938.0,https://anaconda.org/conda-forge/pyflakes,2021-03-24 22:10:26.104000,2903501.0,1.0,,,,,,,,,,,,,,,
31,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,32,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000000,2021-07-27 23:18:51.000000,2021-07-27 23:18:45.000000,156.0,45.0,1042.0,2021-07-27 23:09:33.000000,2.0.2,20.0,46.0,20.0,,conda-forge/python-json-logger,python-json-logger,196.0,17830.0,16912.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000000,918.0,3882090.0,3897776.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855000,831378.0,1.0,,,,,,,,,,,,,,,
32,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000000,2021-09-02 11:39:47.000000,2021-09-01 21:34:19.000000,226.0,383.0,1036.0,2021-07-27 14:52:59.000000,1.3.1,131.0,100.0,178.0,,conda-forge/sentry-sdk,sentry-sdk,1271.0,14610.0,13624.0,https://pypi.org/project/sentry-sdk,2021-07-27 14:52:55.000000,986.0,9088620.0,9091727.0,https://anaconda.org/conda-forge/sentry-sdk,2021-07-27 17:58:10.503000,101260.0,1.0,,4517.0,,,,,,,,,,,,,
33,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,32,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-09-01 14:26:39.000000,2021-09-01 10:50:56.000000,150.0,239.0,750.0,2021-06-16 21:48:35.000000,2.3.0,56.0,74.0,200.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,892.0,28575.0,21233.0,https://pypi.org/project/pytest-xdist,2021-06-16 21:48:35.000000,7342.0,4393687.0,4421172.0,https://anaconda.org/conda-forge/pytest-xdist,2021-06-17 01:17:32.581000,1704093.0,1.0,,,,,,,,,,,,,,,
34,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,32,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580000,2021-08-18 21:39:37.000000,2021-08-18 17:11:44.000000,99.0,295.0,251.0,2021-08-09 20:48:33.000000,0.37.0,65.0,61.0,31.0,,conda-forge/wheel,wheel,739.0,62544.0,,https://pypi.org/project/wheel,2021-08-09 20:48:33.000000,62544.0,94429925.0,94757112.0,https://anaconda.org/conda-forge/wheel,2021-08-13 19:04:03.566000,20285630.0,1.0,,,,,,,,,,,,,,,
35,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000000,2021-08-30 20:56:47.000000,2021-07-17 10:49:37.000000,432.0,388.0,9656.0,2020-09-20 07:56:32.000000,0.5.3,17.0,29.0,55.0,,conda-forge/loguru,loguru,561.0,10020.0,9678.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000000,342.0,1515220.0,1522992.0,https://anaconda.org/conda-forge/loguru,2021-04-19 15:15:46.138000,240953.0,2.0,,,,,,,,,,,,,,,
36,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000000,2021-09-01 11:24:43.000000,2021-08-26 09:24:55.000000,1536.0,718.0,4663.0,2021-07-31 09:54:45.000000,3.3.0,113.0,793.0,650.0,,conda-forge/buildbot,buildbot,22164.0,1144.0,252.0,https://pypi.org/project/buildbot,2021-07-31 09:54:45.000000,892.0,56777.0,58814.0,https://anaconda.org/conda-forge/buildbot,2021-07-31 13:21:14.599000,41427.0,2.0,,16755.0,,,,,,,,,,,,,
37,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,31,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-09-02 12:53:20.000000,2021-09-01 20:26:16.000000,753.0,2904.0,3517.0,2021-08-21 17:30:23.000000,2.10.2,117.0,408.0,700.0,,conda-forge/pylint,pylint,,37734.0,,https://pypi.org/project/pylint,2021-08-21 17:30:23.000000,37734.0,11852032.0,11887569.0,https://anaconda.org/conda-forge/pylint,2021-08-24 03:14:21.847000,2167770.0,1.0,,,,,,,,,,,,,,,
38,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,31,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000000,2021-08-25 14:50:26.000000,2021-08-24 02:15:43.000000,349.0,368.0,3455.0,2020-12-13 02:48:28.000000,1.7.0,31.0,134.0,178.0,,conda-forge/bandit,bandit,1177.0,10194.0,7840.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000000,2354.0,1769015.0,1772069.0,https://anaconda.org/conda-forge/bandit,2021-03-10 05:39:36.125000,85470.0,1.0,,83.0,,,,,,,,,,,,,
39,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-07-30 14:03:48.000000,2021-06-02 11:43:55.000000,133.0,110.0,1465.0,2021-06-02 11:43:46.000000,0.13.9,41.0,48.0,57.0,,conda-forge/ipdb,ipdb,351.0,44642.0,27744.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,1759926.0,1763070.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,194943.0,1.0,,,,,,,,,,,,,,,
40,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,31,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-07-19 14:00:45.000000,2019-10-16 17:48:40.000000,157.0,125.0,1404.0,2019-01-16 20:35:25.000000,1.4.3,41.0,76.0,56.0,,conda-forge/logbook,logbook,1194.0,4750.0,2686.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,720556.0,722196.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145000,49138.0,2.0,,273.0,,,,,,,,,,,,,
41,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-08-20 10:06:45.000000,2021-03-04 09:33:31.000000,72.0,59.0,946.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,40.0,,conda-forge/tabulate,tabulate,502.0,58369.0,50267.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,27871750.0,27892717.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1341925.0,2.0,,,,,,,,,,,,,,,
42,parso,https://github.com/davidhalter/parso,,A Python Parser.,linters,31,True,davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000000,2021-08-25 09:13:45.000000,2021-08-25 09:13:45.000000,73.0,94.0,434.0,2021-03-30 20:43:51.000000,0.8.2,25.0,42.0,8.0,,conda-forge/parso,parso,1092.0,156575.0,145211.0,https://pypi.org/project/parso,2021-03-30 20:43:51.000000,11364.0,16893407.0,17000079.0,https://anaconda.org/conda-forge/parso,2021-03-31 00:05:02.064000,4800259.0,1.0,,,,,,,,,,,,,,,
