,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
42,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-07-13 14:14:49.000,2023-07-12 18:04:56,3696.0,4.0,352.0,91.0,245.0,375.0,400.0,4048.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,36,True,,invoke,conda-forge/invoke,,24677.0,21921.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,2756.0,5874254.0,5904068.0,https://anaconda.org/conda-forge/invoke,2023-07-13 01:13:36.486,924256.0,1.0,,,,,,,,,,,,,,,,,,,
43,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2023-08-22 05:41:00.000,2023-08-22 05:40:55,2259.0,63.0,371.0,29.0,1656.0,111.0,960.0,2264.0,2023-05-31 14:30:27.000,0.18.0,55.0,182.0,36,True,,wemake-python-styleguide,,,15132.0,15132.0,https://pypi.org/project/wemake-python-styleguide,,,247762.0,247762.0,,,,2.0,,,,,,,,,,,,,,,,,,,
44,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-07-31 23:20:09.000,2023-07-31 23:20:08,562.0,6.0,174.0,29.0,295.0,56.0,453.0,1290.0,2023-07-29 17:00:40.000,3.1.0,37.0,84.0,36,True,,pyflakes,conda-forge/pyflakes,,254265.0,240495.0,https://pypi.org/project/pyflakes,2023-07-29 17:00:40.000,13770.0,23588449.0,23815173.0,https://anaconda.org/conda-forge/pyflakes,2023-07-29 18:48:34.199,6575010.0,2.0,,,,,,,,,,,,,,,,,,,
45,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-08-14 16:49:24.000,2023-08-11 09:21:21,3143.0,47.0,2845.0,380.0,973.0,29.0,1599.0,33044.0,2023-08-11 09:21:29.000,2.3.24,80.0,422.0,35,True,,pyenv,,,11.0,10.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,9955.0,9955.0,,,,2.0,,,,,,,,,,,,,,,,,,,
46,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2023-08-09 05:24:20.000,2023-08-09 05:24:13,1399.0,60.0,183.0,33.0,255.0,30.0,257.0,2707.0,2023-04-06 12:17:40.000,23.1.0,13.0,101.0,35,False,,structlog,conda-forge/structlog,,9171.0,9171.0,https://pypi.org/project/structlog,,,7473784.0,7477589.0,https://anaconda.org/conda-forge/structlog,2023-06-09 16:58:07.029,323479.0,2.0,,,,,,,,,,,,,,,,,,,
47,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2023-08-23 11:28:00.000,2023-08-17 14:44:43,8767.0,82.0,285.0,62.0,1005.0,658.0,2726.0,1757.0,2023-03-21 16:25:11.000,4.5.2,32.0,150.0,35,True,,scons,conda-forge/scons,,59.0,,https://pypi.org/project/scons,2022-07-30 21:23:00.222,59.0,389148.0,395447.0,https://anaconda.org/conda-forge/scons,2023-06-16 13:25:22.382,483163.0,2.0,1350.0,,,,,,,,,,,,,,,,,,
48,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-07-20 16:20:17.824,2023-06-29 12:24:48,3152.0,11.0,164.0,27.0,347.0,79.0,230.0,1671.0,2023-07-20 16:20:17.824,0.8.2,90.0,77.0,35,True,,rope,conda-forge/rope,,68493.0,66859.0,https://pypi.org/project/rope,2023-07-20 16:20:17.824,1634.0,785852.0,822377.0,https://anaconda.org/conda-forge/rope,2023-06-29 17:22:42.966,1241879.0,1.0,,,,,,,,,,,,,,,,,,,
49,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2023-06-16 13:15:36.736,2023-05-24 18:28:10,920.0,,197.0,39.0,237.0,132.0,237.0,1519.0,,,20.0,86.0,35,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],269852.0,269852.0,https://pypi.org/project/pytest-cov,,,25254505.0,25358505.0,https://anaconda.org/conda-forge/pytest-cov,2023-06-16 13:15:36.736,9256062.0,1.0,,,,,,,,,,,,,,,,,,,
50,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-06-19 14:39:45.000,2023-05-06 14:40:18,1079.0,,300.0,37.0,532.0,49.0,418.0,1455.0,2022-12-01 01:51:31.000,4.0.2,52.0,116.0,35,True,,twine,conda-forge/twine,,108625.0,93700.0,https://pypi.org/project/twine,2022-12-01 01:49:17.129,14925.0,3744888.0,3754768.0,https://anaconda.org/conda-forge/twine,2023-06-16 13:23:13.063,829939.0,2.0,,,,,,,,,,,,,,,,,,,
51,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2023-08-22 10:40:09.822,2023-08-22 09:29:26,894.0,30.0,129.0,31.0,192.0,30.0,339.0,437.0,,,32.0,74.0,35,True,,wheel,conda-forge/wheel,,223944.0,223944.0,https://pypi.org/project/wheel,,,253608040.0,255639655.0,https://anaconda.org/conda-forge/wheel,2023-08-22 10:40:09.822,73138145.0,2.0,,,,,,,,,,,,,,,,,,,
52,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-08-23 17:24:04.000,2023-08-23 17:20:17,14603.0,354.0,412.0,111.0,383.0,137.0,250.0,6450.0,2023-02-14 01:01:23.450,0.9.18,76.0,250.0,34,True,,pyre-check,,,55.0,10.0,https://pypi.org/project/pyre-check,2023-02-14 01:01:23.450,45.0,72023.0,72023.0,,,,3.0,,,,,,,,,,,,,,,,,,,
53,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-08-23 13:17:00.000,2023-08-22 02:18:09,2410.0,124.0,237.0,30.0,761.0,36.0,1176.0,5086.0,2023-07-31 06:42:22.000,2.8.2,100.0,131.0,34,True,,pdm,conda-forge/pdm,,163.0,163.0,https://pypi.org/project/pdm,,,447159.0,455119.0,https://anaconda.org/conda-forge/pdm,2023-08-07 20:42:34.237,183084.0,2.0,4.0,,,,,,,,,,,,,,,,,,
54,mimesis,lk-geimfari/mimesis,testing,Mimesis is a powerful Python library that empowers developers to generate massive amounts of synthetic data efficiently.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-08-21 12:31:49.000,2023-08-21 12:31:44,2527.0,49.0,305.0,61.0,1046.0,5.0,312.0,4019.0,2023-08-19 20:40:36.000,11.1.0,51.0,116.0,34,True,,mimesis,conda-forge/mimesis,,1451.0,1451.0,https://pypi.org/project/mimesis,,,117790.0,121743.0,https://anaconda.org/conda-forge/mimesis,2023-08-19 22:03:10.196,146100.0,2.0,465.0,,,,,,,,,,,,,,,,,,
55,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-07-30 17:47:29.000,2023-04-30 10:08:19,610.0,,141.0,21.0,90.0,83.0,132.0,1743.0,2022-10-06 17:23:25.701,0.9.0,27.0,84.0,34,True,,tabulate,conda-forge/tabulate,,142991.0,135087.0,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,7904.0,49135286.0,49198639.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,5511757.0,2.0,,,,,,,,,,,,,,,,,,,
56,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-08-22 07:45:33.000,2023-08-15 12:25:18,564.0,13.0,128.0,34.0,234.0,12.0,132.0,1631.0,2023-06-15 23:58:18.000,3.11.1,39.0,66.0,34,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],66882.0,66882.0,https://pypi.org/project/pytest-mock,,,12045479.0,12103998.0,https://anaconda.org/conda-forge/pytest-mock,2023-06-16 11:09:53.662,2223755.0,2.0,5.0,,,,,,,,,,,,,,,,,,
57,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2023-08-21 09:24:23.000,2023-05-12 08:01:49,682.0,,184.0,35.0,158.0,55.0,134.0,1613.0,2023-05-12 08:13:47.000,1.8.0,72.0,91.0,34,True,,nodeenv,conda-forge/nodeenv,,56440.0,55500.0,https://pypi.org/project/nodeenv,2023-05-12 08:10:47.532,940.0,14265475.0,14307491.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,2983156.0,2.0,,,,,,,,,,,,,,,,,,,
58,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2023-08-18 21:50:02.000,2023-08-18 21:49:00,1301.0,105.0,153.0,35.0,178.0,41.0,136.0,1442.0,2023-07-30 20:22:26.000,1.6.0,4.0,78.0,34,False,,logbook,conda-forge/logbook,,4793.0,4793.0,https://pypi.org/project/logbook,,,3399385.0,3403267.0,https://anaconda.org/conda-forge/logbook,2023-07-31 08:36:53.455,147426.0,2.0,322.0,,,,,,,,,,,,,,,,,,
59,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2023-08-22 21:01:24.340,2023-08-21 21:38:20,550.0,28.0,95.0,19.0,95.0,13.0,265.0,1261.0,2023-08-17 22:56:37.000,4.1.2,63.0,30.0,34,True,,typeguard,conda-forge/typeguard,,18735.0,17206.0,https://pypi.org/project/typeguard,2023-08-17 22:56:37.000,1529.0,10355586.0,10365454.0,https://anaconda.org/conda-forge/typeguard,2023-08-22 21:01:24.340,375008.0,3.0,,,,,,,,,,,,5.0,,,,,,,
60,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-08-21 20:48:40.000,2023-08-21 20:48:40,955.0,90.0,98.0,22.0,68.0,12.0,200.0,824.0,2022-10-26 13:49:10.642,4.2.0,103.0,43.0,34,True,,progressbar2,conda-forge/progressbar2,,31878.0,30322.0,https://pypi.org/project/progressbar2,2022-11-01 15:41:03.059,1556.0,17389712.0,17401870.0,https://anaconda.org/conda-forge/progressbar2,2023-06-16 13:18:55.458,994693.0,2.0,2071.0,,,,,,,,,,,,,,,,,,
61,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-08-17 03:31:13.000,2023-06-07 11:16:23,408.0,2.0,1079.0,187.0,155.0,418.0,225.0,8503.0,,,12.0,52.0,33,True,,pyautogui,conda-forge/pyautogui,,26210.0,26210.0,https://pypi.org/project/pyautogui,,,622090.0,625059.0,https://anaconda.org/conda-forge/pyautogui,2023-06-12 20:13:48.004,204923.0,2.0,,,,,,,,,,,,,,,,,,,
62,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2023-08-24 12:28:28.000,2023-08-24 12:28:26,3013.0,60.0,263.0,71.0,238.0,148.0,247.0,8145.0,2023-08-22 21:30:21.000,1.5.26,149.0,42.0,33,True,,scalene,,,485.0,480.0,https://pypi.org/project/scalene,2023-08-22 21:30:21.000,5.0,18024.0,18024.0,,,,2.0,,,,,,,,,,,,,,,,,,,
63,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-08-21 19:14:03.000,2023-08-19 06:17:33,577.0,18.0,282.0,74.0,458.0,118.0,456.0,6807.0,2023-03-12 06:08:11.000,1.2.0,24.0,100.0,33,True,,pipx,conda-forge/pipx,,1401.0,1401.0,https://pypi.org/project/pipx,,,1453654.0,1455473.0,https://anaconda.org/conda-forge/pipx,2023-06-16 19:28:18.672,32578.0,3.0,9182.0,,,,,,,,,,,,,,,,,,
64,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-08-21 09:12:18.000,2023-08-21 09:11:28,917.0,51.0,228.0,56.0,142.0,19.0,106.0,5511.0,2023-07-22 22:32:54.000,4.5.1,41.0,52.0,33,True,,pyinstrument,conda-forge/pyinstrument,,1766.0,1648.0,https://pypi.org/project/pyinstrument,2023-07-22 22:32:54.000,118.0,610531.0,617142.0,https://anaconda.org/conda-forge/pyinstrument,2023-07-23 00:53:24.914,238005.0,2.0,,,,,,,,,,,,,,,,,,,
65,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-08-02 22:25:18.000,2023-04-14 07:08:49,336.0,,348.0,60.0,149.0,139.0,98.0,5331.0,2023-04-14 07:11:09.000,0.4.13,6.0,59.0,33,True,,pipreqs,conda-forge/pipreqs,,21921.0,21921.0,https://pypi.org/project/pipreqs,,,461654.0,462141.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,40487.0,3.0,,,,,,,,,,,,,,,,,,,
66,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-08-21 14:26:50.000,2023-08-21 14:26:41,732.0,15.0,140.0,24.0,140.0,20.0,166.0,2699.0,2023-08-21 14:26:53.000,2.9.1,49.0,36.0,33,True,,vulture,conda-forge/vulture,,4237.0,3982.0,https://pypi.org/project/vulture,2023-08-21 14:26:43.000,255.0,481550.0,482426.0,https://anaconda.org/conda-forge/vulture,2023-06-16 13:24:21.364,73662.0,2.0,,,,,,,,,,,,,,,,,,,
67,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,,2017-08-26 04:11:53.000,2023-08-23 01:12:03.000,2023-08-23 01:11:58,4198.0,181.0,234.0,46.0,40.0,11.0,1195.0,2405.0,2023-08-21 01:02:59.000,8.3.4,100.0,31.0,33,False,,pyarmor,,,920.0,920.0,https://pypi.org/project/pyarmor,,,136998.0,136998.0,,,,2.0,,,,,,,,,,,,,,,,,,,
68,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-08-17 16:18:15.000,2023-08-11 20:46:02,1384.0,5.0,170.0,36.0,263.0,55.0,310.0,1842.0,2023-05-25 01:30:01.451,1.10.2,124.0,89.0,33,True,landscapeio/prospector,prospector,conda-forge/prospector,,5128.0,4440.0,https://pypi.org/project/prospector,2023-05-25 01:30:01.451,688.0,817390.0,818392.0,https://anaconda.org/conda-forge/prospector,2023-06-16 13:23:52.144,84228.0,1.0,,,,,,,,,,,,,,,,,,,
69,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-08-01 09:10:17.000,2023-08-01 09:09:03,960.0,51.0,179.0,28.0,274.0,17.0,315.0,1610.0,2023-06-19 11:55:01.926,14.0.0,99.0,53.0,33,True,,pdoc,,,2415.0,2108.0,https://pypi.org/project/pdoc,2023-06-19 11:55:01.926,307.0,130835.0,130835.0,,,,2.0,,,,,,,,,,,,,,,,,,,
70,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-07-04 07:05:55.000,2023-02-28 17:40:55,262.0,,210.0,27.0,84.0,12.0,89.0,1536.0,2023-02-21 17:40:52.893,2.0.7,27.0,63.0,33,True,,python-json-logger,conda-forge/python-json-logger,,62670.0,61856.0,https://pypi.org/project/python-json-logger,2023-02-21 17:40:52.893,814.0,20274042.0,20343111.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,5249269.0,2.0,,,,,,,,,,,,,,,,,,,
71,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2023-06-16 13:24:00.075,2023-04-21 00:12:44,383.0,,187.0,30.0,88.0,64.0,56.0,702.0,2023-01-13 06:44:02.021,0.7.13,26.0,29.0,33,True,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,['sphinx'],114589.0,106861.0,https://pypi.org/project/alabaster,2023-01-13 06:44:02.021,7728.0,6816808.0,6892982.0,https://anaconda.org/conda-forge/alabaster,2023-06-16 13:24:00.075,6474828.0,2.0,,,,,,,,,,,,,,,,,,,
72,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-08-21 15:59:19.000,2023-08-16 19:43:46,1067.0,55.0,329.0,57.0,273.0,17.0,110.0,11054.0,2023-08-01 23:22:17.000,1.9.1,17.0,37.0,32,True,,memray,conda-forge/memray,,201.0,193.0,https://pypi.org/project/memray,2023-08-01 23:22:17.000,8.0,344812.0,348566.0,https://anaconda.org/conda-forge/memray,2023-08-02 04:02:48.763,60077.0,2.0,,,,,,,,,,,,,,,,,,,
73,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-08-07 20:33:52.000,2023-08-03 21:07:38,475.0,7.0,376.0,111.0,294.0,137.0,188.0,10731.0,2022-09-07 22:01:08.223,0.3.14,38.0,34.0,32,True,,py-spy,conda-forge/py-spy,,3003.0,2957.0,https://pypi.org/project/py-spy,2022-09-07 22:00:23.982,45.0,3049182.0,3060112.0,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,467906.0,2.0,13641.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,481.0,407491.0,
74,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-08-23 15:30:21.000,2023-08-23 15:30:20,10455.0,22.0,614.0,105.0,2572.0,269.0,2191.0,7205.0,2023-08-16 07:03:44.000,0.14.1,123.0,316.0,32,False,,xonsh,,,96.0,,https://pypi.org/project/xonsh,2023-08-16 07:03:44.000,96.0,8663.0,8752.0,,,,1.0,9024.0,,,,,,,,,,,,,,,,,,
75,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2023-08-23 04:36:05.274,2023-08-22 17:15:14,6156.0,152.0,279.0,57.0,843.0,142.0,506.0,4314.0,2023-08-22 21:23:09.000,2023.8.22,181.0,95.0,32,True,,pytype,conda-forge/pytype,,139.0,,https://pypi.org/project/pytype,2023-08-22 21:23:09.000,139.0,254137.0,258630.0,https://anaconda.org/conda-forge/pytype,2023-08-23 04:36:05.274,170762.0,3.0,,,,,,,,,,,,7.0,,,,,,,
76,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-08-22 20:20:48.000,2023-08-22 20:17:45,1368.0,35.0,244.0,55.0,1149.0,160.0,905.0,2359.0,2023-08-22 20:20:48.000,2.1.144,233.0,114.0,32,True,,pex,,,138.0,,https://pypi.org/project/pex,2023-08-22 20:20:48.000,138.0,890838.0,1020111.0,,,,2.0,3102573.0,,,,,,,,,,,,,,,,,,
77,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-08-12 07:15:17.000,2023-08-12 07:15:16,1055.0,32.0,191.0,56.0,323.0,104.0,197.0,1198.0,2022-11-09 16:51:21.000,6.1.1,5.0,58.0,32,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],3006.0,3006.0,https://pypi.org/project/pytest-bdd,,,708867.0,709936.0,https://anaconda.org/conda-forge/pytest-bdd,2023-06-16 16:15:16.989,54569.0,2.0,,,,,,,,,,,,,,,,,,,
78,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-08-24 00:16:58.000,2023-08-24 00:14:45,1686.0,101.0,202.0,28.0,1032.0,49.0,819.0,1119.0,2023-08-01 06:40:25.000,6.15.5,75.0,105.0,32,True,,cx_freeze,conda-forge/cx_freeze,,50.0,,https://pypi.org/project/cx_freeze,2023-08-01 06:40:25.000,50.0,119178.0,125833.0,https://anaconda.org/conda-forge/cx_freeze,2023-08-01 08:09:25.940,259563.0,2.0,,,,,,,,,,,,,,,,,,,
79,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-08-10 14:28:58.000,2023-07-16 13:59:19,540.0,16.0,137.0,23.0,411.0,53.0,272.0,1108.0,2023-04-23 01:43:49.000,2023.04.22,25.0,91.0,32,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],4377.0,4377.0,https://pypi.org/project/nox,,,981334.0,984966.0,https://anaconda.org/conda-forge/nox,2023-06-16 16:11:40.627,210665.0,2.0,,,,,,,,,,,,,,,,,,,
80,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-07-26 16:58:11.000,2023-07-26 16:58:11,323.0,11.0,95.0,8.0,205.0,51.0,149.0,959.0,2023-07-10 16:30:53.438,23.7.10,60.0,76.0,32,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],34108.0,33696.0,https://pypi.org/project/flake8-bugbear,2023-07-10 16:30:53.438,412.0,2228365.0,2250512.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-07-17 21:14:51.714,730859.0,2.0,,,,,,,,,,,,,,,,,,,
81,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-08-24 09:56:06.000,2023-08-23 22:37:04,2272.0,96.0,168.0,21.0,786.0,140.0,414.0,790.0,2023-08-20 16:55:28.000,0.6.0,19.0,76.0,32,True,,asv,conda-forge/asv,,1048.0,972.0,https://pypi.org/project/asv,2023-08-20 16:55:28.000,76.0,32562.0,51460.0,https://anaconda.org/conda-forge/asv,2023-08-21 00:35:50.000,737053.0,2.0,,,,,,,,,,,,,,,,,,,
82,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2023-08-22 07:45:23.000,2023-08-20 16:34:45,485.0,21.0,206.0,25.0,345.0,123.0,218.0,619.0,2022-11-11 08:16:56.000,3.2.0,21.0,50.0,32,False,,pytest-html,conda-forge/pytest-html,['pytest'],37488.0,37488.0,https://pypi.org/project/pytest-html,,,3484204.0,3498101.0,https://anaconda.org/conda-forge/pytest-html,2023-06-28 12:16:30.274,458605.0,2.0,,,,,,,,,,,,,,,,,,,
83,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,2.0,94.0,22.0,107.0,10.0,104.0,560.0,2021-11-30 21:07:01.473,0.8.3,26.0,46.0,32,True,,parso,conda-forge/parso,,341608.0,335580.0,https://pypi.org/project/parso,2021-11-30 21:07:01.473,6028.0,21051784.0,21278853.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,15440723.0,2.0,,,,,,,,,,,,,,,,,,,
