,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2025-07-08 19:36:14.983,2025-07-07 21:44:30,9196.0,23.0,1875.0,358.0,2016.0,4086.0,25100.0,2025-07-07 21:45:44.000,2025.0.4,401.0,530.0,45,True,,232.0,pipenv,conda-forge/pipenv,174243.0,173996.0,https://pypi.org/project/pipenv,2025-07-07 21:45:44.000,247.0,29427196.0,29431642.0,https://anaconda.org/conda-forge/pipenv,2025-07-08 19:36:14.983,284598.0,1.0,,,,,,,,,,,,,,,,,,,,
11,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2025-08-15 21:21:45.000,2025-07-20 17:02:56,16478.0,14.0,1305.0,100.0,1943.0,2138.0,2748.0,2025-05-27 00:56:55.000,80.9.0,624.0,631.0,45,True,,660.0,setuptools,conda-forge/setuptools,846093.0,816852.0,https://pypi.org/project/setuptools,2025-05-27 00:56:49.000,29241.0,686051198.0,688567010.0,https://anaconda.org/conda-forge/setuptools,2025-06-01 19:09:46.361,161011988.0,1.0,,,,,,,,,,,,,,,,,,,,
12,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2025-09-08 13:19:33.000,2025-09-08 13:19:33,2020.0,26.0,2614.0,235.0,1955.0,2400.0,40917.0,2025-01-29 04:15:38.000,25.1.0,65.0,471.0,44,True,,361.0,black,conda-forge/black,677184.0,640646.0,https://pypi.org/project/black,2025-01-29 04:15:38.000,36538.0,75972360.0,76244925.0,https://anaconda.org/conda-forge/black,2025-04-22 14:56:50.293,16797285.0,1.0,,128101.0,,,,,,,,,,,,,,,,,,
13,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2025-09-09 16:29:27.000,2025-09-09 16:29:26,9822.0,71.0,2002.0,230.0,2607.0,5279.0,12608.0,2025-08-03 18:34:44.000,6.15.0,75.0,481.0,44,True,,287.0,pyinstaller,conda-forge/pyinstaller,85582.0,84297.0,https://pypi.org/project/pyinstaller,2025-08-03 18:31:52.000,1285.0,4407814.0,4436939.0,https://anaconda.org/conda-forge/pyinstaller,2025-08-03 23:51:43.456,1338738.0,1.0,,751576.0,,,,,,,,,,,,,,,,,,
14,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2025-09-11 12:35:00.000,2025-09-11 12:35:00,9732.0,90.0,1177.0,77.0,4723.0,4800.0,5560.0,2025-08-09 09:12:54.000,3.3.8,204.0,615.0,44,True,pylint-dev/pylint,1007.0,pylint,conda-forge/pylint,491681.0,480885.0,https://pypi.org/project/pylint,2025-08-09 09:12:54.000,10796.0,33920217.0,34025918.0,https://anaconda.org/conda-forge/pylint,2025-08-09 15:03:11.912,6658923.0,1.0,,262.0,,,,,,,,,,,,,,,,,,
15,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2025-09-08 18:31:19.000,2025-09-04 16:03:12,1001.0,66.0,1062.0,170.0,1541.0,1362.0,4963.0,2025-08-13 14:24:40.000,20.34.0,241.0,295.0,44,True,,19.0,virtualenv,conda-forge/virtualenv,488935.0,487032.0,https://pypi.org/project/virtualenv,2025-08-13 14:24:05.000,1903.0,245501909.0,245767213.0,https://anaconda.org/conda-forge/virtualenv,2025-08-13 19:05:39.101,15652974.0,2.0,,,,,,,,,,,,,,,,,,,,
16,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2025-09-10 08:33:49.000,2025-09-10 08:33:44,6646.0,55.0,3881.0,146.0,3284.0,2624.0,24477.0,2025-09-07 17:46:36.000,9.6.19,430.0,323.0,43,True,,6.0,mkdocs-material,conda-forge/mkdocs-material,78653.0,73151.0,https://pypi.org/project/mkdocs-material,2025-09-07 17:46:36.000,5502.0,9956863.0,9968855.0,https://anaconda.org/conda-forge/mkdocs-material,2025-09-08 06:37:39.367,767547.0,1.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
17,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2025-09-10 08:56:13.000,2025-09-10 08:56:12,15129.0,64.0,2466.0,480.0,820.0,4438.0,11049.0,2025-07-04 14:43:52.000,7.3.2,145.0,219.0,43,True,,280.0,robotframework,conda-forge/robotframework,14636.0,13685.0,https://pypi.org/project/robotframework,2025-07-04 14:35:54.000,951.0,3682385.0,3686716.0,https://anaconda.org/conda-forge/robotframework,2025-07-07 01:12:14.679,233685.0,1.0,,576.0,,,,,,,,,,,,,,,,,,
18,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2025-09-11 04:16:06.000,2025-09-01 18:10:06,22187.0,112.0,2229.0,165.0,6350.0,6108.0,7357.0,2025-03-02 22:31:56.000,8.2.3,229.0,887.0,43,False,,1238.0,sphinx,conda-forge/sphinx,489006.0,461650.0,https://pypi.org/project/sphinx,2025-03-02 22:31:56.000,27356.0,59104395.0,59293673.0,https://anaconda.org/conda-forge/sphinx,2025-08-25 11:16:34.034,12113841.0,1.0,['sphinx'],,,,,,,,,,,,,,,,,,,
19,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2025-09-11 08:25:16.000,2025-09-11 07:19:39,17418.0,121.0,1926.0,186.0,4951.0,9594.0,7089.0,2025-08-04 14:05:01.000,25.7.0,104.0,468.0,43,True,,623.0,conda,conda-forge/conda,51805.0,51722.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,83.0,7707.0,1017490.0,https://anaconda.org/conda-forge/conda,2025-08-05 15:01:02.471,64605567.0,1.0,,29007.0,,,,,,,,,,,,,,,,,,
20,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2025-09-06 18:47:54.000,2025-09-06 18:47:53,2773.0,20.0,891.0,92.0,1276.0,2196.0,14316.0,2025-08-09 18:59:03.000,4.3.0,198.0,165.0,42,True,,33.0,pre-commit,conda-forge/pre-commit,271716.0,251184.0,https://pypi.org/project/pre-commit,2025-08-09 18:56:13.000,20532.0,59085099.0,59259514.0,https://anaconda.org/conda-forge/pre-commit,2025-08-10 13:09:51.846,7763436.0,1.0,,3515865.0,,,,,,,,,,,,,,,,,,
21,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2025-09-03 13:15:39.000,2025-09-03 13:15:39,8498.0,17.0,515.0,113.0,616.0,1361.0,6012.0,2024-11-11 01:41:40.000,0.19.2,35.0,176.0,42,True,,87.0,jedi,conda-forge/jedi,583526.0,582373.0,https://pypi.org/project/jedi,2024-11-11 01:41:40.000,1153.0,77768436.0,78291705.0,https://anaconda.org/conda-forge/jedi,2025-04-22 14:56:29.139,32965975.0,1.0,,,,,,,,,,,,,,,,,,,,
22,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2025-08-12 02:07:23.000,2025-08-12 02:07:21,2490.0,13.0,335.0,38.0,385.0,1581.0,3682.0,2025-06-20 19:31:34.000,7.3.0,94.0,178.0,42,True,,22.0,flake8,conda-forge/flake8,692088.0,665554.0,https://pypi.org/project/flake8,2025-06-20 19:31:34.000,26534.0,44768441.0,44912233.0,https://anaconda.org/conda-forge/flake8,2025-06-26 20:01:55.726,9202730.0,1.0,,,,,,,,,,,,,,,,,,,,
23,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2025-05-22 12:10:29.000,2024-11-12 13:36:45,2019.0,,1398.0,211.0,587.0,587.0,30399.0,2024-11-27 19:23:27.000,4.67.1,142.0,129.0,41,True,,569.0,tqdm,conda-forge/tqdm,1197982.0,1154061.0,https://pypi.org/project/tqdm,2024-11-24 20:12:19.000,43921.0,218170966.0,218819634.0,https://anaconda.org/conda-forge/tqdm,2025-04-22 14:56:23.993,40853661.0,1.0,,14982.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-12-14 01:39:50.951159,3.0,5266.0,,,,,,,,,,,,
24,hypothesis,HypothesisWorks/hypothesis,testing,The property-based testing library for Python.,,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2025-09-08 08:35:23.885,2025-09-08 05:34:06,16573.0,442.0,620.0,70.0,2822.0,1632.0,8067.0,2025-09-08 05:34:34.000,hypothesis-python-6.138.15,1431.0,351.0,41,True,,81.0,hypothesis,conda-forge/hypothesis,37730.0,34893.0,https://pypi.org/project/hypothesis,2025-09-08 05:34:12.000,2837.0,20044835.0,20273675.0,https://anaconda.org/conda-forge/hypothesis,2025-09-08 08:35:23.885,14645792.0,1.0,,,,,,,,,,,,,,,,,,,,
25,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2025-09-08 16:49:19.000,2025-09-04 16:23:53,919.0,43.0,539.0,41.0,1593.0,1680.0,3841.0,2025-09-04 16:24:47.000,4.30.2,246.0,330.0,41,True,,143.0,tox,conda-forge/tox,141362.0,129845.0,https://pypi.org/project/tox,2025-09-04 16:24:47.000,11517.0,24360323.0,24383760.0,https://anaconda.org/conda-forge/tox,2025-09-05 01:08:08.196,1500018.0,1.0,['pytest'],,1.0,,,,,,,,,,,,,,,,,
26,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2025-09-10 15:30:03.000,2025-09-10 15:30:02,3620.0,29.0,2373.0,190.0,3190.0,5725.0,33911.0,2025-08-05 03:54:05.000,2.1.4,179.0,610.0,40,True,,584.0,poetry,conda-forge/poetry,849.0,,https://pypi.org/project/poetry,2025-08-05 03:54:05.000,849.0,67415773.0,67694918.0,https://anaconda.org/conda-forge/poetry,2025-08-05 05:55:56.120,5779512.0,2.0,,15554798.0,,,,,,,,,,,,,,,,,,
27,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2025-08-03 20:02:22.000,2025-08-03 20:02:22,2116.0,1.0,2534.0,233.0,1333.0,1987.0,21024.0,2024-08-30 12:24:05.000,1.6.1,62.0,260.0,40,True,,121.0,mkdocs,conda-forge/mkdocs,95291.0,88761.0,https://pypi.org/project/mkdocs,2024-08-30 12:24:05.000,6530.0,9032870.0,9044282.0,https://anaconda.org/conda-forge/mkdocs,2025-04-22 14:56:22.183,582012.0,1.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
28,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2025-09-09 09:51:24.000,2025-09-09 09:51:24,995.0,34.0,1053.0,149.0,1139.0,1437.0,13658.0,2025-08-28 15:46:20.000,1.55.0,124.0,50.0,40,True,,44.0,playwright,,48158.0,45491.0,https://pypi.org/project/playwright,2025-08-28 15:46:20.000,2667.0,25324464.0,25324464.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
29,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2025-09-02 15:11:24.000,2025-09-02 15:11:00,4336.0,7.0,604.0,46.0,1053.0,1115.0,6820.0,2025-02-26 21:15:25.000,6.0.1,148.0,316.0,40,True,,238.0,isort,conda-forge/isort,575828.0,560841.0,https://pypi.org/project/isort,2025-02-26 21:13:14.000,14987.0,66256629.0,66383877.0,https://anaconda.org/conda-forge/isort,2025-05-02 12:53:46.732,7889412.0,2.0,,,,,,,,,,,,,,,,,,,,
30,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2025-09-09 04:34:24.000,2025-09-09 04:29:57,1168.0,151.0,163.0,35.0,839.0,327.0,1554.0,2025-07-16 04:29:24.000,1.1.0,69.0,73.0,40,True,,58.0,pytest-asyncio,conda-forge/pytest-asyncio,164344.0,155349.0,https://pypi.org/project/pytest-asyncio,2025-07-16 04:29:24.000,8995.0,53643085.0,53683731.0,https://anaconda.org/conda-forge/pytest-asyncio,2025-07-28 13:34:27.883,2598977.0,1.0,['pytest'],1629.0,,,,,,,,,,,,,,,,,,
31,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2025-09-10 22:51:47.000,2025-09-10 22:51:47,8390.0,51.0,1734.0,133.0,2279.0,7065.0,14767.0,2025-09-10 19:00:32.000,1.1.405,489.0,127.0,39,True,,112.0,,,1449.0,1418.0,,,,,1613931.0,,,,2.0,,5381.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2025-09-02 18:32:44.255,31.0,1613739.0,,,,,,,
32,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2025-09-08 04:07:17.000,2025-02-10 20:44:26,1355.0,,901.0,202.0,413.0,466.0,13949.0,2024-11-14 00:11:39.000,0.43.0,75.0,156.0,39,True,,416.0,yapf,conda-forge/yapf,107874.0,106618.0,https://pypi.org/project/yapf,2024-11-14 00:11:39.000,1256.0,8787711.0,8834388.0,https://anaconda.org/conda-forge/yapf,2025-04-22 14:56:24.153,2473884.0,2.0,,,,,,,,,,,,,,,,,,,,
33,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4-3.13. You feed it your..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2025-09-11 10:15:55.000,2025-09-11 10:15:55,13911.0,192.0,717.0,140.0,476.0,2460.0,13811.0,2025-09-08 09:47:05.000,2.7.14,358.0,200.0,39,True,,224.0,nuitka,conda-forge/nuitka,3548.0,3412.0,https://pypi.org/project/nuitka,2025-09-08 09:47:05.000,136.0,234216.0,267382.0,https://anaconda.org/conda-forge/nuitka,2025-09-09 08:29:03.477,2122677.0,1.0,,,,,,,,,,,,,,,,,,,,
34,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2025-08-13 03:34:36.000,2025-08-13 03:25:39,2313.0,94.0,628.0,101.0,1074.0,931.0,7935.0,2025-07-31 09:45:18.000,7.5.0,122.0,219.0,39,True,,218.0,pip-tools,conda-forge/pip-tools,38777.0,36076.0,https://pypi.org/project/pip-tools,2025-07-31 09:45:18.000,2701.0,18716965.0,18721020.0,https://anaconda.org/conda-forge/pip-tools,2025-07-31 16:14:34.350,259540.0,2.0,,,,,,,,,,,,,,,,,,,,
35,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2025-09-11 14:36:12.000,2025-09-11 14:36:12,3219.0,158.0,556.0,78.0,2879.0,1622.0,2067.0,2025-09-09 13:48:42.000,2.37.1,296.0,283.0,39,True,,219.0,sentry-sdk,conda-forge/sentry-sdk,1314.0,,https://pypi.org/project/sentry-sdk,2025-09-09 13:48:25.000,1314.0,72449585.0,72471396.0,https://anaconda.org/conda-forge/sentry-sdk,2025-09-09 18:56:25.301,1364243.0,1.0,,3935.0,,,,,,,,,,,,,,,,,,
36,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2025-09-08 21:49:03.000,2025-09-08 21:49:02,1330.0,21.0,241.0,52.0,530.0,391.0,1694.0,2025-07-01 13:31:02.000,3.8.0,71.0,109.0,39,True,,282.0,pytest-xdist,conda-forge/pytest-xdist,126647.0,121030.0,https://pypi.org/project/pytest-xdist,2025-07-01 13:30:56.000,5617.0,58404607.0,58557321.0,https://anaconda.org/conda-forge/pytest-xdist,2025-07-02 10:39:49.174,9467509.0,2.0,['pytest'],297.0,,,,,,,,,,,,,,,,,,
37,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools-scm,https://github.com/pypa/setuptools-scm,MIT,2015-07-01 17:57:56.000,2025-09-08 19:14:20.000,2025-09-08 19:14:12,2047.0,180.0,224.0,28.0,582.0,601.0,920.0,2025-08-16 12:56:37.000,9.2.0,97.0,149.0,39,True,,36.0,setuptools_scm,conda-forge/setuptools_scm,33992.0,31842.0,https://pypi.org/project/setuptools_scm,2025-08-16 12:56:37.000,2150.0,89207800.0,89289539.0,https://anaconda.org/conda-forge/setuptools_scm,2025-08-16 21:13:36.839,5231326.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
38,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2025-09-09 00:41:42.000,2025-09-09 00:41:42,771.0,12.0,269.0,32.0,524.0,321.0,676.0,2025-04-19 11:49:36.000,25.0,47.0,126.0,39,True,,115.0,packaging,conda-forge/packaging,1797049.0,1783268.0,https://pypi.org/project/packaging,2025-04-19 11:48:57.000,13781.0,663078985.0,664263582.0,https://anaconda.org/conda-forge/packaging,2025-04-22 18:15:05.471,75813488.0,1.0,,919.0,,,,,,,,,,,,,,,,,,
39,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2025-09-07 09:56:48.000,2025-08-30 06:49:12,6471.0,180.0,1608.0,507.0,966.0,1937.0,29837.0,2025-07-09 15:40:39.000,4.3.3,124.0,207.0,38,True,,138.0,glances,conda-forge/glances,1200.0,1196.0,https://pypi.org/project/glances,2025-07-09 15:40:39.000,4.0,263186.0,269726.0,https://anaconda.org/conda-forge/glances,2025-04-22 14:56:20.672,365518.0,1.0,,1691.0,,,,,,,,,,,,,,,,,,
40,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2025-08-31 17:47:30.000,2025-08-31 17:47:30,972.0,30.0,741.0,141.0,263.0,888.0,22674.0,2024-12-06 11:25:42.000,0.7.3,22.0,68.0,38,True,,232.0,loguru,conda-forge/loguru,152840.0,142186.0,https://pypi.org/project/loguru,2024-12-06 11:20:54.000,10654.0,40353202.0,40409553.0,https://anaconda.org/conda-forge/loguru,2025-05-07 16:22:25.668,3606481.0,2.0,,,,,,,,,,,,,,,,,,,,
