,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
144,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2018-06-28 14:01:33.000,2025-04-22 14:56:23.864,2018-06-28 13:35:12,500.0,,380.0,4.0,1.0,,4386.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,,27,False,,memory_profiler,conda-forge/memory_profiler,464.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,464.0,5320335.0,5385730.0,https://anaconda.org/conda-forge/memory_profiler,2025-04-22 14:56:23.864,3923728.0,3.0,,,,,,,,,,,,,,,,,,,,
145,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2024-02-05 04:33:35.000,2021-06-11 17:11:55,4487.0,,1356.0,99.0,3155.0,2374.0,3581.0,2017-05-30 10:07:57.000,0.11.1,731.0,484.0,835.0,27,False,,coala-bears,,19.0,13.0,https://pypi.org/project/coala-bears,2023-12-02 01:06:08.134,6.0,6404.0,6405.0,,,,3.0,,239.0,,,,,,,,,,,,,,,,,,
146,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,156.0,35.0,120.0,2092.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,183.0,27,False,,uiautomator,,318.0,306.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,12.0,116252.0,116252.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
147,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2025-08-28 05:07:16.082,2025-08-23 01:35:18,1442.0,7.0,266.0,85.0,401.0,429.0,1883.0,2025-08-23 02:13:08.000,0.13.17,687.0,39.0,104.0,27,True,,pybuilder,conda-forge/pybuilder,6.0,,https://pypi.org/project/pybuilder,2025-08-23 01:47:17.000,6.0,26330.0,32982.0,https://anaconda.org/conda-forge/pybuilder,2025-08-28 05:07:16.082,312646.0,3.0,,,,,,,,,,,,,,,,,,,,
148,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2025-07-18 23:31:22.750,2022-07-14 18:31:38,706.0,,74.0,17.0,324.0,127.0,1430.0,2025-07-18 09:36:01.000,0.11.7,29.0,41.0,107.0,27,False,,pdbpp,conda-forge/pdbpp,592.0,,https://pypi.org/project/pdbpp,2025-07-18 09:36:01.000,592.0,846909.0,851240.0,https://anaconda.org/conda-forge/pdbpp,2025-07-18 23:31:22.750,220927.0,3.0,,,,,,,,,,,,,,,,,,,,
149,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2025-06-07 07:19:44.000,2025-06-07 07:19:43,497.0,,89.0,10.0,66.0,56.0,1374.0,2021-12-22 16:55:15.000,1.0.1,18.0,30.0,60.0,27,True,,pympler,conda-forge/pympler,259.0,,https://pypi.org/project/pympler,2024-06-28 19:56:05.000,259.0,3735432.0,3745243.0,https://anaconda.org/conda-forge/pympler,2025-04-22 14:56:33.462,588706.0,3.0,,,,,,,,,,,,,,,,,,,,
150,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2025-07-21 21:47:21.000,2025-07-15 21:35:24,1113.0,,104.0,30.0,40.0,160.0,966.0,2025-07-15 22:01:38.000,0.14.0.0,30.0,24.0,24.0,27,True,,py2exe,,2229.0,2218.0,https://pypi.org/project/py2exe,2025-07-16 08:41:54.000,11.0,19418.0,19711.0,,,,3.0,,23155.0,,,,,,,,,,,,,,,,,,
151,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2025-09-09 15:05:15.000,2025-09-09 15:05:13,670.0,2.0,83.0,13.0,208.0,80.0,945.0,2024-03-13 03:42:45.000,2.3.1,61.0,39.0,42.0,27,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,1003.0,,https://pypi.org/project/autoflake,2024-03-13 03:41:26.000,1003.0,4435005.0,4446895.0,https://anaconda.org/conda-forge/autoflake,2025-07-28 21:36:26.374,630170.0,2.0,,,,,,,,,,,,,,,,,,,,
152,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2025-04-22 14:56:33.663,2024-03-30 08:11:44,267.0,,103.0,23.0,116.0,89.0,857.0,2019-12-10 01:50:33.000,0.8.1,14.0,35.0,45.0,27,False,,astor,conda-forge/astor,618.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,618.0,13242046.0,13509328.0,https://anaconda.org/conda-forge/astor,2025-04-22 14:56:33.663,2672826.0,3.0,,,,,,,,,,,,,,,,,,,,
153,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2025-04-22 14:56:42.087,2024-11-12 22:24:34,1157.0,,75.0,22.0,98.0,180.0,797.0,2024-04-18 23:54:19.000,4.0.2,149.0,40.0,7.0,27,True,,green,conda-forge/green,1471.0,1345.0,https://pypi.org/project/green,2024-04-18 23:54:19.000,126.0,18606.0,22942.0,https://anaconda.org/conda-forge/green,2025-04-22 14:56:42.087,273181.0,3.0,,,,,,,,,,,,,,,,,,,,
154,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2025-09-06 08:42:05.000,2024-11-30 16:19:06,685.0,,116.0,23.0,184.0,68.0,794.0,2023-10-22 15:51:05.000,V2.1.0,25.0,45.0,26.0,27,False,,pyhamcrest,conda-forge/pyhamcrest,42642.0,42327.0,https://pypi.org/project/pyhamcrest,2023-10-22 15:47:25.000,315.0,2685806.0,2697868.0,https://anaconda.org/conda-forge/pyhamcrest,2025-04-22 14:56:22.885,554876.0,3.0,,,,,,,,,,,,,,,,,,,,
155,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2025-10-02 11:05:16.716,2019-06-15 20:36:43,183.0,,57.0,10.0,51.0,45.0,761.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,47.0,27,False,,pytest-watch,conda-forge/pytest-watch,11725.0,11166.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,559.0,671507.0,674499.0,https://anaconda.org/conda-forge/pytest-watch,2025-10-02 11:05:16.716,182549.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
156,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2025-10-07 10:08:00.000,2025-10-07 10:07:58,503.0,9.0,45.0,8.0,324.0,72.0,672.0,2025-09-08 15:33:17.000,1.20.0,31.0,25.0,9.0,27,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,1543.0,1424.0,https://pypi.org/project/blacken-docs,2025-09-08 15:33:17.000,119.0,161102.0,161965.0,https://anaconda.org/conda-forge/blacken-docs,2025-09-08 21:36:16.747,54408.0,3.0,,,,,,,,,,,,,,,,,,,,
157,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2025-10-14 15:08:32.000,2025-10-14 15:08:32,1374.0,44.0,170.0,29.0,660.0,385.0,492.0,2025-08-06 19:47:04.000,3.12.2,39.0,76.0,46.0,27,True,,,constructor,27.0,27.0,,,,,255.0,https://anaconda.org/anaconda/constructor,2025-08-09 09:27:17.319,29269.0,3.0,,289.0,,,,,,,,,,,,,,,,,,
158,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2025-04-22 14:57:01.909,2024-06-04 10:45:11,262.0,,25.0,11.0,38.0,5.0,465.0,2024-05-31 16:57:41.000,1.1.3,42.0,14.0,5.0,27,False,explosion/wasabi,wasabi,conda-forge/wasabi,68334.0,68123.0,https://pypi.org/project/wasabi,2024-05-31 16:56:16.000,211.0,13091563.0,13118493.0,https://anaconda.org/conda-forge/wasabi,2025-04-22 14:57:01.909,1723580.0,3.0,,,,,,,,,,,,,,,,,,,,
159,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2025-04-22 14:56:33.025,2024-02-26 01:33:26,235.0,,112.0,20.0,67.0,46.0,443.0,2024-02-26 01:36:32.000,1.7.2,34.0,38.0,13.0,27,False,,ddt,conda-forge/ddt,6593.0,6381.0,https://pypi.org/project/ddt,2024-02-26 01:36:32.000,212.0,1279463.0,1283336.0,https://anaconda.org/conda-forge/ddt,2025-04-22 14:56:33.025,143324.0,3.0,,,,,,,,,,,,,,,,,,,,
160,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2025-10-13 22:49:41.000,2025-10-13 22:49:40,322.0,11.0,74.0,8.0,126.0,98.0,278.0,2025-06-24 12:47:38.000,0.19.2,38.0,50.0,9.0,27,True,,flake8-import-order,conda-forge/flake8-import-order,654.0,,https://pypi.org/project/flake8-import-order,2025-06-24 12:47:38.000,654.0,944615.0,954383.0,https://anaconda.org/conda-forge/flake8-import-order,2025-06-26 20:28:26.571,341830.0,3.0,['flake8'],9.0,,,,,,,,,,,,,,,,,,
161,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2025-10-13 19:37:51.000,2025-10-13 19:37:51,193.0,18.0,25.0,6.0,92.0,20.0,269.0,2025-07-30 13:52:14.000,1.8.0,17.0,15.0,3.0,27,True,,pytest-datadir,conda-forge/pytest-datadir,2297.0,2024.0,https://pypi.org/project/pytest-datadir,2025-07-30 13:52:11.000,273.0,698220.0,708164.0,https://anaconda.org/conda-forge/pytest-datadir,2025-07-30 22:39:32.200,357943.0,3.0,['pytest'],69.0,,,,,,,,,,,,,,,,,,
162,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2024-12-20 17:52:29.000,2024-12-19 16:56:51,1087.0,,66.0,31.0,7.0,,241.0,2024-08-16 16:13:46.000,7.0.0,42.0,189.0,,27,True,,hacking,,7887.0,7794.0,https://pypi.org/project/hacking,2024-08-16 16:13:46.000,93.0,129137.0,129137.0,,,,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
163,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2025-04-22 14:56:27.787,2024-02-10 21:52:43,112.0,,39.0,3.0,70.0,45.0,178.0,2024-02-10 21:58:22.000,3.4.0,42.0,33.0,11.0,27,False,,flake8-quotes,conda-forge/flake8-quotes,24044.0,23610.0,https://pypi.org/project/flake8-quotes,2024-02-10 21:58:22.000,434.0,593787.0,609698.0,https://anaconda.org/conda-forge/flake8-quotes,2025-04-22 14:56:27.787,795559.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
164,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2025-10-06 16:41:25.000,2025-10-06 16:41:24,207.0,12.0,12.0,1.0,72.0,27.0,165.0,2025-09-21 18:56:36.000,0.4.0,22.0,11.0,4.0,27,True,,flake8-black,conda-forge/flake8-black,9168.0,8626.0,https://pypi.org/project/flake8-black,2025-09-21 18:56:36.000,542.0,703191.0,710660.0,https://anaconda.org/conda-forge/flake8-black,2025-09-22 00:17:36.193,485525.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
165,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2025-08-18 18:03:13.246,2025-08-17 06:40:21,364.0,8.0,25.0,3.0,80.0,49.0,118.0,2025-08-17 06:33:48.000,3.0.0,32.0,21.0,4.0,27,True,,flake8-builtins,conda-forge/flake8-builtins,12063.0,11500.0,https://pypi.org/project/flake8-builtins,2025-08-17 06:33:48.000,563.0,783428.0,793862.0,https://anaconda.org/conda-forge/flake8-builtins,2025-08-18 18:03:13.246,375631.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
166,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,25.0,221.0,161.0,1783.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,107.0,26,False,,dephell,,866.0,846.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,20.0,2168.0,2172.0,,,,3.0,,339.0,,,,,,,,,,,,,,,,,,
167,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2024-06-21 06:45:05.000,2022-08-08 11:25:05,700.0,,100.0,17.0,99.0,96.0,1053.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,64.0,26,False,,pylama,,7121.0,6792.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,329.0,300599.0,300599.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
168,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2025-04-22 14:56:46.735,2024-12-22 12:39:02,393.0,,67.0,19.0,87.0,131.0,913.0,2024-12-22 12:48:57.000,2.1.3,93.0,29.0,41.0,26,True,,pytest-testmon,conda-forge/pytest-testmon,1481.0,1452.0,https://pypi.org/project/pytest-testmon,2024-12-22 12:43:10.000,29.0,957886.0,958743.0,https://anaconda.org/conda-forge/pytest-testmon,2025-04-22 14:56:46.735,78921.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
169,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2025-08-22 22:15:06.000,2025-08-22 21:11:31,1154.0,12.0,50.0,12.0,23.0,55.0,849.0,2025-08-22 22:11:39.000,3.9.0,56.0,10.0,46.0,26,True,,hunter,conda-forge/hunter,17.0,,https://pypi.org/project/hunter,2025-08-22 22:11:39.000,17.0,687779.0,691329.0,https://anaconda.org/conda-forge/hunter,2025-07-12 01:44:58.114,181057.0,3.0,,,,,,,,,,,,,,,,,,,,
170,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2025-10-06 22:22:59.000,2024-05-20 16:10:07,243.0,,47.0,4.0,125.0,37.0,644.0,2024-04-07 22:30:44.000,1.7.0,16.0,17.0,32.0,26,False,,interrogate,,9063.0,8677.0,https://pypi.org/project/interrogate,2024-04-07 22:30:44.000,386.0,337292.0,337292.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
171,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,23.0,95.0,82.0,588.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,57.0,26,False,,sphinx-bootstrap-theme,,275.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,275.0,201422.0,201422.0,,,,3.0,['sphinx'],,,,,,,,,,,,,,,,,,,
172,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2025-07-04 07:46:29.000,2025-07-04 07:46:00,100.0,,76.0,8.0,72.0,40.0,474.0,2025-07-04 07:46:30.000,3.2.3,32.0,29.0,21.0,26,True,,pytest-docker,,2395.0,2261.0,https://pypi.org/project/pytest-docker,2025-07-04 07:46:16.000,134.0,740899.0,740902.0,,,,3.0,['pytest'],209.0,,,,,,,,,,,,,,,,,,
173,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2025-10-10 00:40:20.000,2025-10-10 00:35:30,943.0,35.0,24.0,3.0,579.0,83.0,409.0,2025-10-10 00:35:36.000,0.37.0,55.0,18.0,51.0,26,True,,nitpick,,1388.0,1362.0,https://pypi.org/project/nitpick,2025-10-10 00:35:33.000,26.0,16305.0,16305.0,,,,3.0,['flake8'],12.0,,,,,,,,,,,,,,,,,,
174,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2025-06-23 16:48:54.000,2024-07-12 19:12:57,938.0,,39.0,14.0,41.0,313.0,408.0,2024-05-25 16:33:38.000,0.28.8,50.0,31.0,201.0,26,False,,py2app,,5523.0,5498.0,https://pypi.org/project/py2app,2024-05-25 16:31:50.000,25.0,55700.0,55700.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
175,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2025-04-22 14:57:21.503,2025-04-02 15:52:31,354.0,,33.0,7.0,125.0,65.0,256.0,2025-04-02 19:31:14.000,1.0.1,25.0,16.0,7.0,26,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,5338.0,4555.0,https://pypi.org/project/pytest-mypy,2025-04-02 19:31:14.000,783.0,515976.0,517917.0,https://anaconda.org/conda-forge/pytest-mypy,2025-04-22 14:57:21.503,120362.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
176,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2025-04-22 14:56:42.129,2023-07-03 22:55:34,205.0,,55.0,18.0,109.0,86.0,232.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,1.0,26,False,,typed_ast,conda-forge/typed-ast,644.0,,https://pypi.org/project/typed_ast,2023-07-04 18:38:08.820,644.0,5753272.0,5865802.0,https://anaconda.org/conda-forge/typed-ast,2025-04-22 14:56:42.129,6751803.0,3.0,,,,,,,,,,,,,,,,,,,,
177,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of RegEx.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2025-10-08 20:50:40.000,2025-08-20 01:37:31,925.0,11.0,15.0,6.0,128.0,34.0,214.0,2025-09-08 15:04:38.000,1.3.0,74.0,13.0,22.0,26,True,,xdoctest,conda-forge/xdoctest,238.0,,https://pypi.org/project/xdoctest,2025-09-08 15:02:43.000,238.0,715387.0,719681.0,https://anaconda.org/conda-forge/xdoctest,2025-04-22 14:57:21.967,265957.0,3.0,,260.0,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
178,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2025-06-19 05:52:11.000,2025-06-14 08:50:16,355.0,,185.0,55.0,165.0,140.0,4943.0,2023-03-20 14:10:04.829,23.3.0,23.0,51.0,61.0,25,True,,monkeytype,conda-forge/monkeytype,23.0,,https://pypi.org/project/monkeytype,2023-03-20 14:10:04.829,23.0,165777.0,167276.0,https://anaconda.org/conda-forge/monkeytype,2025-04-22 14:56:45.647,97466.0,2.0,,,,,,,,,,,,,,,,,,,,
179,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2025-09-04 15:41:13.000,2024-03-13 19:34:35,215.0,,39.0,6.0,39.0,25.0,1297.0,2024-03-13 19:36:07.000,0.2.12,21.0,7.0,11.0,25,False,,stackprinter,conda-forge/stackprinter,479.0,431.0,https://pypi.org/project/stackprinter,2024-03-13 19:36:07.000,48.0,336684.0,336927.0,https://anaconda.org/conda-forge/stackprinter,2025-04-22 14:57:07.280,14624.0,3.0,,,,,,,,,,,,,,,,,,,,
180,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2025-07-13 09:58:57.000,2023-10-11 03:48:44,905.0,,61.0,22.0,130.0,73.0,1257.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,44.0,25,False,,wily,,272.0,270.0,https://pypi.org/project/wily,2023-10-11 03:48:57.000,2.0,21108.0,21108.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
181,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,26.0,107.0,48.0,716.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,90.0,25,False,,redbaron,,847.0,759.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,88.0,323763.0,323763.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
182,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2025-04-22 14:57:40.275,2024-11-22 03:48:46,508.0,,83.0,16.0,540.0,116.0,687.0,2024-04-01 20:24:40.000,3.6.0,42.0,39.0,25.0,25,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,187.0,,https://pypi.org/project/mypy-protobuf,2024-04-01 20:24:40.000,187.0,6909394.0,6912253.0,https://anaconda.org/conda-forge/mypy-protobuf,2025-04-22 14:57:40.275,168696.0,3.0,,,,,,,,,,,,,,,,,,,,
183,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000,2023-11-09 15:30:55,473.0,,65.0,22.0,87.0,52.0,536.0,2023-11-09 15:34:22.000,0.11.3,22.0,23.0,53.0,25,False,,mamba,,1391.0,1362.0,https://pypi.org/project/mamba,2023-11-09 15:34:22.000,29.0,12087.0,12087.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
184,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2025-04-22 14:57:50.454,2024-12-31 07:51:55,440.0,,13.0,2.0,332.0,32.0,315.0,2023-05-31 09:59:03.360,1.5.0,16.0,17.0,8.0,25,True,,flake8-eradicate,conda-forge/flake8-eradicate,20328.0,20155.0,https://pypi.org/project/flake8-eradicate,2023-05-31 09:59:03.360,173.0,637087.0,637543.0,https://anaconda.org/conda-forge/flake8-eradicate,2025-04-22 14:57:50.454,24626.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
185,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2025-10-10 02:31:46.000,2025-10-10 02:31:46,192.0,4.0,26.0,2.0,34.0,17.0,215.0,2025-05-18 15:34:29.000,3.0.0,20.0,17.0,8.0,25,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,16887.0,16856.0,https://pypi.org/project/eradicate,2025-05-18 15:34:29.000,31.0,1044588.0,1044933.0,https://anaconda.org/conda-forge/eradicate,2025-05-20 15:34:28.643,18649.0,2.0,,,,,,,,,,,,,,,,,,,,
