,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
43,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2023-05-30 08:37:14.000,2023-05-30 08:37:13,865.0,34.0,129.0,30.0,170.0,35.0,333.0,411.0,2023-03-14 15:11:10.051,0.40.0,72.0,71.0,36,True,,wheel,conda-forge/wheel,,248533.0,211722.0,https://pypi.org/project/wheel,172444791.0,173234486.0,https://anaconda.org/conda-forge/wheel,2023-03-14 16:43:24.949,65544705.0,1.0,2022-11-09 20:45:23.777,36811.0,,,,,,,,,,,,,,,,,
44,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,,2009-10-02 00:43:37.000,2023-05-29 17:14:37.000,2023-05-09 12:33:43,1357.0,4.0,659.0,120.0,454.0,90.0,596.0,4846.0,2017-10-25 15:35:12.000,1.7.1,11.0,131.0,35,True,,pycodestyle,conda-forge/pycodestyle,,342719.0,342719.0,https://pypi.org/project/pycodestyle,28834542.0,28910879.0,https://anaconda.org/conda-forge/pycodestyle,2022-11-24 16:23:10.571,6412324.0,2.0,,,,,,,,,,,,,,,,,,,
45,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-06-01 03:24:32.000,2023-05-23 15:52:36,3692.0,36.0,341.0,95.0,242.0,293.0,397.0,3961.0,,,23.0,59.0,35,True,,invoke,conda-forge/invoke,,20683.0,20683.0,https://pypi.org/project/invoke,4828945.0,4839436.0,https://anaconda.org/conda-forge/invoke,2023-05-16 01:20:34.857,902236.0,2.0,,,,,,,,,,,,,,,,,,,
46,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2023-05-28 02:57:30.000,2023-05-28 02:57:30,8646.0,79.0,285.0,61.0,978.0,658.0,2719.0,1701.0,2023-03-21 16:25:11.000,4.5.2,32.0,148.0,35,True,,scons,conda-forge/scons,,60.0,,https://pypi.org/project/scons,494834.0,500748.0,https://anaconda.org/conda-forge/scons,2023-03-22 07:57:20.421,441723.0,2.0,2022-07-30 21:23:00.222,60.0,1294.0,,,,,,,,,,,,,,,,
47,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-05-30 13:22:02.000,2023-05-30 13:22:00,3145.0,15.0,165.0,27.0,345.0,72.0,226.0,1619.0,2023-05-05 05:10:01.991,1.8.0,82.0,77.0,35,True,,rope,conda-forge/rope,,65629.0,63986.0,https://pypi.org/project/rope,628484.0,644052.0,https://anaconda.org/conda-forge/rope,2023-05-05 07:09:09.431,1152053.0,1.0,2023-01-17 02:39:01.107,1643.0,,,,,,,,,,,,,,,,,
48,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2023-05-12 12:06:46.491,2023-05-12 08:01:49,682.0,10.0,182.0,35.0,155.0,50.0,134.0,1590.0,2023-05-12 08:13:47.000,1.8.0,71.0,91.0,35,True,,nodeenv,conda-forge/nodeenv,,48604.0,47678.0,https://pypi.org/project/nodeenv,10689409.0,10727137.0,https://anaconda.org/conda-forge/nodeenv,2023-05-12 12:06:46.491,2603236.0,2.0,2022-06-25 15:38:17.000,926.0,,,,,,,,,,,,,,,,,
49,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-05-25 06:45:47.000,2023-05-06 14:40:18,1079.0,3.0,294.0,37.0,531.0,46.0,414.0,1424.0,2022-12-01 01:51:31.000,4.0.2,52.0,116.0,35,True,,twine,conda-forge/twine,,104939.0,90170.0,https://pypi.org/project/twine,3774258.0,3783592.0,https://anaconda.org/conda-forge/twine,2022-12-01 12:45:16.522,765400.0,2.0,2022-12-01 01:49:17.129,14769.0,,,,,,,,,,,,,,,,,
50,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-05-19 12:40:06.584,2023-05-19 10:55:03,1094.0,26.0,199.0,48.0,363.0,220.0,322.0,1165.0,2023-05-19 10:55:22.213,3.3.1,65.0,90.0,35,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],5306.0,,https://pypi.org/project/pytest-xdist,8672180.0,8729482.0,https://anaconda.org/conda-forge/pytest-xdist,2023-05-19 12:40:06.584,4756082.0,2.0,2022-12-03 14:34:08.213,5306.0,,,,,,,,,,8.0,,,,,,,
51,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2023-04-30 12:05:23.000,2023-04-21 00:12:44,383.0,10.0,182.0,30.0,88.0,63.0,56.0,694.0,2023-01-13 06:44:02.021,0.7.13,26.0,29.0,35,True,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,['sphinx'],106817.0,99092.0,https://pypi.org/project/alabaster,6199566.0,6272635.0,https://anaconda.org/conda-forge/alabaster,2023-01-13 21:36:23.432,6064796.0,2.0,2023-01-13 06:44:02.021,7725.0,,,,,,,,,,,,,,,,,
52,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-05-28 09:15:19.000,2023-05-28 09:15:19,407.0,5.0,1046.0,184.0,149.0,409.0,223.0,8151.0,,,11.0,52.0,34,True,,pyautogui,conda-forge/pyautogui,,23922.0,23922.0,https://pypi.org/project/pyautogui,599969.0,602856.0,https://anaconda.org/conda-forge/pyautogui,2022-09-10 02:31:57.039,193485.0,2.0,,,,,,,,,,,,,,,,,,,
53,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-05-17 22:07:58.000,2023-04-14 07:08:49,336.0,16.0,339.0,61.0,144.0,133.0,97.0,5156.0,2023-04-14 07:11:09.000,0.4.13,6.0,59.0,34,True,,pipreqs,conda-forge/pipreqs,,19592.0,19592.0,https://pypi.org/project/pipreqs,2310502.0,2310949.0,https://anaconda.org/conda-forge/pipreqs,2023-04-14 08:24:42.847,36265.0,2.0,,,,,,,,,,,,,,,,,,,
54,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a robust data generator for Python, capable of rapidly producing large volumes of synthetic data for..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-05-30 10:57:48.000,2023-05-30 09:50:53,2479.0,144.0,304.0,61.0,1021.0,6.0,309.0,3973.0,2023-05-26 18:25:24.000,10.1.0,47.0,115.0,34,True,,mimesis,conda-forge/mimesis,,1353.0,1353.0,https://pypi.org/project/mimesis,113958.0,117430.0,https://anaconda.org/conda-forge/mimesis,2023-05-26 20:09:01.459,121360.0,2.0,,,413.0,,,,,,,,,,,,,,,,
55,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2023-05-22 15:13:28.000,2023-05-22 15:13:26,1339.0,29.0,178.0,33.0,241.0,28.0,246.0,2591.0,2023-04-06 12:17:40.000,23.1.0,12.0,98.0,34,False,,structlog,conda-forge/structlog,,8458.0,8458.0,https://pypi.org/project/structlog,8484781.0,8488419.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,302027.0,2.0,,,,,,,,,,,,,,,,,,,
56,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-05-25 11:51:55.174,2023-05-25 01:19:58,1379.0,29.0,166.0,36.0,257.0,52.0,308.0,1816.0,2023-05-25 01:30:01.451,1.10.2,124.0,88.0,34,True,landscapeio/prospector,prospector,conda-forge/prospector,,5063.0,4294.0,https://pypi.org/project/prospector,662911.0,663794.0,https://anaconda.org/conda-forge/prospector,2023-05-25 11:51:55.174,72456.0,1.0,2023-01-10 19:32:09.781,769.0,,,,,,,,,,,,,,,,,
57,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-04-26 12:28:32.000,2023-02-28 17:40:55,262.0,,205.0,26.0,82.0,5.0,89.0,1495.0,2023-02-21 17:39:43.000,2.0.7,10.0,63.0,34,True,,python-json-logger,conda-forge/python-json-logger,,51156.0,51156.0,https://pypi.org/project/python-json-logger,15140798.0,15193123.0,https://anaconda.org/conda-forge/python-json-logger,2023-02-22 15:29:12.361,3872079.0,2.0,,,,,,,,,,,,,,,,,,,
58,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-04-25 23:37:23.000,2023-04-25 23:37:22,556.0,1.0,169.0,27.0,289.0,56.0,447.0,1264.0,2022-11-24 16:55:02.246,3.0.1,36.0,84.0,34,True,,pyflakes,conda-forge/pyflakes,,240995.0,227235.0,https://pypi.org/project/pyflakes,20515711.0,20589351.0,https://anaconda.org/conda-forge/pyflakes,2022-11-24 20:00:59.834,6185776.0,2.0,2022-11-24 16:55:02.246,13760.0,,,,,,,,,,,,,,,,,
59,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-06-01 13:17:52.000,2023-05-26 20:49:59,646.0,33.0,717.0,121.0,726.0,36.0,997.0,8749.0,2023-05-26 21:05:34.380,1.34.0,98.0,32.0,33,True,,playwright,,,201.0,,https://pypi.org/project/playwright,1023730.0,1023730.0,,,,2.0,2023-01-25 17:35:13.011,201.0,,,,,,,,,,,,,,,,,
60,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-05-30 12:24:32.000,2023-05-29 07:28:09,560.0,20.0,285.0,73.0,433.0,127.0,436.0,6480.0,2023-03-12 06:23:00.522,1.2.0,52.0,93.0,33,True,,pipx,conda-forge/pipx,,1254.0,1240.0,https://pypi.org/project/pipx,1182844.0,1184309.0,https://anaconda.org/conda-forge/pipx,2023-03-13 16:16:53.369,26000.0,3.0,2022-05-28 04:17:00.000,14.0,975.0,,,,,,,,,,,,,,,,
61,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,,2017-08-26 04:11:53.000,2023-06-01 10:54:28.000,2023-06-01 10:53:30,4052.0,432.0,227.0,43.0,38.0,11.0,1114.0,2236.0,2023-05-29 01:20:33.000,8.2.2,100.0,29.0,33,False,,pyarmor,,,836.0,836.0,https://pypi.org/project/pyarmor,167396.0,167396.0,,,,2.0,,,,,,,,,,,,,,,,,,,
62,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-05-23 19:55:36.000,2023-04-30 10:08:19,610.0,1.0,131.0,23.0,88.0,72.0,129.0,1667.0,2022-10-06 17:23:25.701,0.9.0,27.0,84.0,33,True,,tabulate,conda-forge/tabulate,,129550.0,121829.0,https://pypi.org/project/tabulate,45930500.0,45988682.0,https://anaconda.org/conda-forge/tabulate,2022-10-07 10:29:50.640,4945472.0,2.0,2022-10-06 17:23:25.701,7721.0,,,,,,,,,,,,,,,,,
63,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,387.0,49.0,261.0,452.0,465.0,1360.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,,nose,conda-forge/nose,,187331.0,142410.0,https://pypi.org/project/nose,4929698.0,4962182.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2761196.0,2.0,2015-06-02 09:12:36.000,44921.0,,,,,,,,,,,,,,,,,
64,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2023-05-23 07:11:23.000,2023-05-13 19:04:08,464.0,51.0,205.0,25.0,320.0,122.0,213.0,591.0,2022-11-11 08:16:56.000,3.2.0,20.0,49.0,33,False,,pytest-html,conda-forge/pytest-html,['pytest'],34024.0,34024.0,https://pypi.org/project/pytest-html,3346997.0,3352784.0,https://anaconda.org/conda-forge/pytest-html,2022-10-25 19:38:16.703,422470.0,2.0,,,,,,,,,,,,,,,,,,,
65,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-05-25 08:23:47.000,2023-05-25 08:23:39,3096.0,32.0,2742.0,382.0,950.0,28.0,1578.0,32050.0,2023-05-25 08:23:47.000,2.3.18,74.0,420.0,32,True,,pyenv,,,,,https://pypi.org/project/pyenv,9958.0,9958.0,,,,2.0,,,,,,,,,,,,,,,,,,,
66,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-05-25 09:27:15.000,2023-05-25 09:27:15,10074.0,28.0,5287.0,1095.0,350.0,60.0,4893.0,27176.0,2023-05-01 07:47:00.999,1.7.5,91.0,128.0,32,True,,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,9620.0,9620.0,,,,2.0,2022-06-03 22:10:42.000,6.0,,,,,,,,,,,,,,,,,
67,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-05-28 01:31:49.000,2023-05-27 01:38:36,469.0,7.0,349.0,115.0,286.0,114.0,186.0,10338.0,2022-09-07 22:01:08.223,0.3.14,38.0,32.0,32,True,,py-spy,conda-forge/py-spy,,2731.0,2686.0,https://pypi.org/project/py-spy,2472087.0,2483027.6666666665,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,443374.0,2.0,2022-09-07 22:00:23.982,44.0,12320.0,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,602.6666666666666,406091.0,
68,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-05-30 11:10:54.000,2023-05-30 11:10:53,10434.0,25.0,605.0,104.0,2555.0,266.0,2180.0,7048.0,2023-05-19 13:37:00.773,0.14.0,122.0,312.0,32,False,,xonsh,,,99.0,,https://pypi.org/project/xonsh,8825.0,8912.0,,,,1.0,2022-12-08 14:51:59.948,99.0,8674.0,,,,,,,,,,,,,,,,
69,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-05-30 07:07:51.000,2023-05-30 07:07:43,869.0,58.0,219.0,55.0,129.0,17.0,98.0,5346.0,2022-11-05 12:02:04.078,4.4.0,39.0,51.0,32,True,,pyinstrument,conda-forge/pyinstrument,,1625.0,1505.0,https://pypi.org/project/pyinstrument,468345.0,470865.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,204190.0,2.0,2022-11-05 12:02:04.078,120.0,,,,,,,,,,,,,,,,,
70,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-05-31 16:22:50.407,2023-05-30 08:04:33,2291.0,130.0,221.0,32.0,685.0,27.0,1052.0,4653.0,2023-05-29 04:11:51.000,2.7.0,100.0,115.0,32,True,,pdm,conda-forge/pdm,,141.0,141.0,https://pypi.org/project/pdm,222924.0,229339.0,https://anaconda.org/conda-forge/pdm,2023-05-31 16:22:50.407,134721.0,3.0,,,3.0,,,,,,,,,,,,,,,,
71,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2023-05-31 14:47:57.000,2023-05-23 15:52:13,1204.0,7.0,216.0,48.0,267.0,157.0,168.0,2679.0,2022-11-03 17:20:34.545,2022.1.3,76.0,92.0,32,True,,pudb,conda-forge/pudb,,5627.0,4868.0,https://pypi.org/project/pudb,193673.0,196291.0,https://anaconda.org/conda-forge/pudb,2022-11-04 08:31:30.859,217307.0,1.0,2022-11-03 17:20:34.545,759.0,,,,,,,,,,,,,,,,,
72,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-05-13 17:14:32.000,2023-05-13 17:12:47,1333.0,35.0,241.0,55.0,1108.0,154.0,883.0,2328.0,2023-05-13 17:17:01.489,2.1.137,226.0,113.0,32,True,,pex,,,141.0,,https://pypi.org/project/pex,731240.0,850758.0,,,,2.0,2023-03-04 15:05:49.926,141.0,3107468.0,,,,,,,,,,,,,,,,
73,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-05-16 11:07:04.000,2023-05-16 11:07:04,551.0,9.0,125.0,34.0,224.0,11.0,127.0,1602.0,2022-10-05 18:53:03.000,3.10.0,37.0,64.0,32,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],63355.0,63355.0,https://pypi.org/project/pytest-mock,9751965.0,9777007.0,https://anaconda.org/conda-forge/pytest-mock,2022-10-06 14:14:09.423,2078557.0,2.0,,,,,,,,,,,,,,,,,,,
74,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-05-18 08:05:18.000,2023-03-18 11:25:49,975.0,3.0,97.0,21.0,67.0,11.0,200.0,815.0,2022-10-26 13:49:10.642,4.2.0,103.0,42.0,32,True,,progressbar2,conda-forge/progressbar2,,30406.0,28845.0,https://pypi.org/project/progressbar2,15469172.0,15480745.0,https://anaconda.org/conda-forge/progressbar2,2022-10-27 07:36:32.452,923717.0,2.0,2022-11-01 15:41:03.059,1561.0,1890.0,,,,,,,,,,,,,,,,
75,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2023-03-12 13:12:02.000,2023-02-14 00:43:52,1110.0,,93.0,23.0,106.0,9.0,104.0,539.0,2021-11-30 21:05:47.000,0.8.3,26.0,46.0,32,True,,parso,conda-forge/parso,,314302.0,308289.0,https://pypi.org/project/parso,17880347.0,18093434.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,14063765.0,2.0,2021-11-30 21:05:47.000,6013.0,,,,,,,,,,,,,,,,,
76,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2023-03-15 17:25:55.000,2023-03-14 19:01:25,547.0,1.0,7997.0,34.0,265.0,74.0,127.0,23277.0,2022-10-08 14:12:04.684,1.5.0,23.0,76.0,31,True,,numpydoc,conda-forge/numpydoc,['sphinx'],43397.0,38705.0,https://pypi.org/project/numpydoc,375983.0,400107.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1857592.0,2.0,2022-10-08 14:12:04.684,4692.0,,,,,,,,,,,,,,,,,
77,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-05-31 20:14:44.000,2023-05-22 18:31:16,1012.0,62.0,312.0,56.0,236.0,21.0,92.0,10610.0,2023-02-21 20:39:02.812,1.7.0,13.0,33.0,31,True,,memray,conda-forge/memray,,166.0,154.0,https://pypi.org/project/memray,81616.0,84545.0,https://anaconda.org/conda-forge/memray,2023-02-22 05:53:10.527,41015.0,2.0,2023-01-17 23:09:01.475,12.0,,,,,,,,,,,,,,,,,
78,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-06-01 06:29:28.000,2023-05-31 18:48:40,14263.0,560.0,395.0,111.0,360.0,108.0,238.0,6356.0,2023-02-14 00:24:14.000,0.9.18,11.0,243.0,31,True,,pyre-check,,,,,https://pypi.org/project/pyre-check,50647.0,50647.0,,,,3.0,,,,,,,,,,,,,,,,,,,
79,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-06-01 05:47:28.243,2023-06-01 01:16:09,678.0,39.0,179.0,46.0,48.0,16.0,182.0,4435.0,2023-06-01 01:18:01.689,3.1.4,33.0,7.0,31,True,,alive-progress,conda-forge/alive-progress,,2096.0,1909.0,https://pypi.org/project/alive-progress,285874.0,286706.0,https://anaconda.org/conda-forge/alive-progress,2023-06-01 05:47:28.243,33295.0,2.0,2023-01-02 21:20:40.562,187.0,,,,,,,,,,,,,,,,,
80,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-05-10 13:59:56.000,2023-01-16 03:40:03,1483.0,,165.0,53.0,162.0,80.0,215.0,1608.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,,doit,conda-forge/doit,,1813.0,1521.0,https://pypi.org/project/doit,394603.0,397630.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,199788.0,3.0,2022-04-22 15:33:23.000,292.0,,,,,,,,,,,,,,,,,
81,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-05-09 07:41:22.000,2023-03-26 13:44:46,538.0,11.0,102.0,32.0,81.0,20.0,145.0,1448.0,2023-03-26 06:25:00.948,6.0.1,56.0,56.0,31,True,,radon,conda-forge/radon,,4680.0,4045.0,https://pypi.org/project/radon,431883.0,432750.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,58972.0,2.0,2021-08-08 13:25:20.000,635.0,,,,,,,,,,,,,,,,,
82,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-05-27 03:00:50.425,2023-05-26 10:43:21,572.0,23.0,92.0,12.0,158.0,45.0,293.0,1237.0,2023-05-26 10:45:43.395,0.22.0,50.0,36.0,31,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],8576.0,7925.0,https://pypi.org/project/mkdocstrings,367824.0,369879.0,https://anaconda.org/conda-forge/mkdocstrings,2023-05-27 03:00:50.425,65777.0,2.0,2023-01-19 22:59:01.803,651.0,,,,,,,,,,,,,,,,,
83,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-05-30 15:40:28.000,2023-05-30 15:40:27,1587.0,51.0,200.0,30.0,935.0,71.0,783.0,1083.0,2023-05-23 06:15:02.632,6.15.0,63.0,104.0,31,True,,cx_freeze,conda-forge/cx_freeze,,43.0,,https://pypi.org/project/cx_freeze,103562.0,107913.0,https://anaconda.org/conda-forge/cx_freeze,2023-05-23 13:54:12.142,230654.0,2.0,2023-01-30 09:51:27.855,43.0,,,,,,,,,,,,,,,,,
84,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-05-31 19:46:02.000,2023-05-31 19:46:02,525.0,11.0,131.0,24.0,397.0,52.0,265.0,1065.0,2023-04-23 01:43:49.000,2023.04.22,25.0,86.0,31,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],4087.0,4087.0,https://pypi.org/project/nox,1021857.0,1025040.0,https://anaconda.org/conda-forge/nox,2023-04-29 21:25:10.082,178258.0,2.0,,,,,,,,,,,,,,,,,,,
85,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-02-10 09:37:04.000,2023-01-17 20:27:44,742.0,,188.0,19.0,313.0,111.0,222.0,1050.0,2023-01-17 20:31:11.783,6.3.0,22.0,89.0,31,True,,pydocstyle,conda-forge/pydocstyle,,58369.0,55562.0,https://pypi.org/project/pydocstyle,3036253.0,3053099.0,https://anaconda.org/conda-forge/pydocstyle,2023-01-17 23:20:42.339,1398270.0,2.0,2023-01-17 20:31:11.783,2807.0,61.0,,,,,,,,,,,,,,,,
