,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2025-09-02 01:48:50.000,2025-09-02 01:48:48,3139.0,67.0,449.0,40.0,1283.0,1870.0,8454.0,2025-08-22 10:28:14.000,2.25.9,238.0,227.0,38,True,,44.0,pdm,conda-forge/pdm,710.0,507.0,https://pypi.org/project/pdm,2025-08-22 10:28:11.000,203.0,7021774.0,7053359.0,https://anaconda.org/conda-forge/pdm,2025-07-30 09:44:31.684,1515087.0,2.0,,716.0,,,,,,,,,,,,,,,,,,
42,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2025-08-25 23:41:37.000,2025-08-25 23:41:36,1465.0,13.0,675.0,70.0,558.0,509.0,7282.0,2025-07-06 03:10:49.000,1.8.6,47.0,187.0,38,True,,199.0,bandit,conda-forge/bandit,60357.0,58527.0,https://pypi.org/project/bandit,2025-07-06 03:10:49.000,1830.0,9540200.0,9548877.0,https://anaconda.org/conda-forge/bandit,2025-07-06 11:19:39.653,511402.0,1.0,,881.0,,,,,,,,,,,,,,,,,,
43,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2025-09-02 05:42:20.000,2025-09-02 05:42:18,1740.0,21.0,249.0,33.0,370.0,338.0,4209.0,2025-06-02 08:21:11.000,25.4.0,41.0,133.0,38,True,,39.0,structlog,conda-forge/structlog,26421.0,24946.0,https://pypi.org/project/structlog,2025-06-02 08:21:11.000,1475.0,32778310.0,32792095.0,https://anaconda.org/conda-forge/structlog,2025-06-02 14:06:59.579,772012.0,2.0,,,,,,,,,,,,,,,,,,,,
44,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2025-09-04 07:52:29.000,2025-09-04 07:52:27,2956.0,56.0,406.0,30.0,2358.0,1141.0,2768.0,2025-08-25 10:16:16.000,1.4.0,64.0,213.0,38,True,,18.0,wemake-python-styleguide,,17626.0,17524.0,https://pypi.org/project/wemake-python-styleguide,2025-08-25 10:15:06.000,102.0,223633.0,223633.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
45,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2025-09-03 17:42:29.070,2025-08-21 23:04:51,9708.0,85.0,331.0,62.0,1255.0,2807.0,2274.0,2025-03-27 20:46:09.000,4.9.1,40.0,171.0,38,True,,655.0,scons,conda-forge/scons,3990.0,3938.0,https://pypi.org/project/scons,2025-03-27 20:42:16.000,52.0,819708.0,836430.0,https://anaconda.org/conda-forge/scons,2025-09-03 17:42:29.070,1018726.0,2.0,,1789.0,-1.0,,,,,,,,,,,,,,,,,
46,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2025-09-02 05:14:24.000,2025-09-02 05:14:22,727.0,16.0,149.0,37.0,361.0,151.0,1978.0,2025-05-26 13:58:59.000,3.14.1,64.0,79.0,38,True,,13.0,pytest-mock,conda-forge/pytest-mock,124098.0,116999.0,https://pypi.org/project/pytest-mock,2025-05-26 13:58:43.000,7099.0,47033145.0,47094533.0,https://anaconda.org/conda-forge/pytest-mock,2025-05-26 17:57:58.503,3867470.0,2.0,['pytest'],104.0,1.0,,,,,,,,,,,,,,,,,
47,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2025-08-22 23:58:55.000,2025-08-18 22:24:41,1380.0,60.0,421.0,58.0,477.0,209.0,14345.0,2025-08-08 19:47:03.000,1.18.0,32.0,59.0,37,True,,42.0,memray,conda-forge/memray,1552.0,1454.0,https://pypi.org/project/memray,2025-08-08 19:47:03.000,98.0,5869664.0,5881841.0,https://anaconda.org/conda-forge/memray,2025-08-09 14:43:13.617,499292.0,2.0,,,,,,,,,,,,,,,,,,,,
48,xonsh,xonsh/xonsh,shell,Python-powered shell. Full-featured and cross-platform.,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2025-09-01 17:32:55.000,2025-08-11 12:55:58,10946.0,65.0,670.0,102.0,2937.0,2421.0,8957.0,2025-06-24 19:59:46.000,0.19.9,140.0,348.0,37,False,,285.0,xonsh,,1034.0,861.0,https://pypi.org/project/xonsh,2025-06-24 19:59:46.000,173.0,169410.0,169564.0,,,,1.0,,13721.0,,,,,,,,,,,,,,,,,,
49,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2025-09-04 13:49:49.000,2025-08-12 03:27:23,1340.0,10.0,321.0,40.0,699.0,497.0,1720.0,2025-01-21 18:45:24.000,6.1.0,58.0,131.0,37,True,,52.0,twine,conda-forge/twine,142188.0,125260.0,https://pypi.org/project/twine,2025-01-21 18:45:24.000,16928.0,19031976.0,19053511.0,https://anaconda.org/conda-forge/twine,2025-04-22 14:56:27.094,1356660.0,2.0,,84.0,,,,,,,,,,,,,,,,,,
50,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2025-07-31 14:18:31.000,2025-07-31 14:18:31,984.0,1.0,165.0,32.0,254.0,402.0,539.0,2025-04-08 20:55:45.000,0.46.1,83.0,86.0,37,True,,15.0,wheel,conda-forge/wheel,389512.0,375048.0,https://pypi.org/project/wheel,2025-04-08 20:55:39.000,14464.0,279645340.0,281915812.0,https://anaconda.org/conda-forge/wheel,2025-04-22 14:56:25.544,138498850.0,2.0,,,,,,,,,,,,,,,,,,,,
51,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2025-08-18 00:13:25.000,2025-08-18 00:13:24,549.0,31.0,469.0,110.0,393.0,227.0,14185.0,2025-07-31 19:34:11.519,0.4.1,40.0,53.0,36,True,,206.0,py-spy,conda-forge/py-spy,7021.0,6905.0,https://pypi.org/project/py-spy,2025-07-31 19:33:13.000,112.0,8977013.0,8990070.333333334,https://anaconda.org/conda-forge/py-spy,2025-08-01 00:41:54.066,701507.0,2.0,,33940.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2025-07-31 19:34:11.519,4.0,1285.3333333333333,439610.0,
52,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2025-09-03 16:04:18.705,2023-06-07 11:16:23,408.0,,1338.0,193.0,178.0,251.0,11826.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,False,,534.0,pyautogui,conda-forge/pyautogui,55913.0,54879.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,1034.0,1488646.0,1494838.0,https://anaconda.org/conda-forge/pyautogui,2025-09-03 16:04:18.705,365333.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
53,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2025-08-27 16:40:28.338,2025-08-26 15:37:32,1180.0,32.0,247.0,51.0,210.0,156.0,7317.0,2025-08-12 11:34:20.000,5.1.1,54.0,70.0,36,True,,28.0,pyinstrument,conda-forge/pyinstrument,3918.0,3705.0,https://pypi.org/project/pyinstrument,2025-08-12 11:34:20.000,213.0,4250440.0,4264227.0,https://anaconda.org/conda-forge/pyinstrument,2025-08-27 16:40:28.338,841021.0,2.0,,,,,,,,,,,,,,,,,,,,
54,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2025-08-21 15:29:42.000,2025-07-02 13:49:24,27694.0,220.0,1648.0,194.0,6793.0,1039.0,5381.0,2025-05-12 21:41:22.000,4.3.0,146.0,891.0,36,True,,764.0,buildbot,conda-forge/buildbot,406.0,386.0,https://pypi.org/project/buildbot,2025-05-12 21:41:22.000,20.0,29893.0,33625.0,https://anaconda.org/conda-forge/buildbot,2025-05-13 11:35:44.706,156024.0,2.0,,119176.0,,,,,,,,,,,,,,,,,,
55,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2025-08-18 20:02:34.000,2025-01-14 14:39:50,2956.0,,289.0,71.0,266.0,392.0,4638.0,2025-01-14 14:46:15.000,2.3.2,82.0,64.0,36,True,,124.0,autopep8,conda-forge/autopep8,230668.0,228981.0,https://pypi.org/project/autopep8,2025-01-14 14:46:15.000,1687.0,6886716.0,6919941.0,https://anaconda.org/conda-forge/autopep8,2025-04-22 14:56:24.132,2093198.0,3.0,,,,,,,,,,,,,,,,,,,,
56,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2025-07-13 00:41:35.626,2025-07-12 17:41:05,3390.0,16.0,170.0,27.0,393.0,261.0,2107.0,2025-07-12 17:46:05.000,1.14.0,95.0,83.0,36,True,,117.0,rope,conda-forge/rope,78999.0,78678.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,321.0,1526035.0,1559671.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,1984425.0,1.0,,42.0,,,,,,,,,,,,,,,,,,
57,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2025-09-04 00:32:46.000,2025-09-03 22:58:08,827.0,24.0,167.0,32.0,526.0,223.0,1891.0,2025-09-01 22:29:58.000,3.6.1,104.0,53.0,36,True,,35.0,safety,conda-forge/safety,18469.0,17707.0,https://pypi.org/project/safety,2025-09-01 22:29:58.000,762.0,3801463.0,3817049.0,https://anaconda.org/conda-forge/safety,2025-09-02 13:58:45.693,139784.0,2.0,,866908.0,,,,,,,,,,,,,,,,,,
58,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2025-09-01 15:31:00.000,2025-09-01 15:30:56,10323.0,43.0,6019.0,1107.0,434.0,5304.0,35204.0,2025-09-01 15:07:50.000,1.9.9,125.0,146.0,35,True,,60.0,sqlmap,,33.0,21.0,https://pypi.org/project/sqlmap,2025-09-01 15:07:50.000,12.0,13446.0,13446.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
59,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2025-09-02 13:39:23.000,2025-09-02 13:39:21,3422.0,95.0,423.0,90.0,385.0,332.0,12931.0,2025-08-25 19:13:01.000,1.5.54,180.0,57.0,35,True,,168.0,scalene,,955.0,908.0,https://pypi.org/project/scalene,2025-08-25 19:13:01.000,47.0,275889.0,275889.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
60,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2025-08-12 02:06:01.000,2025-08-12 02:05:59,1512.0,13.0,750.0,115.0,539.0,666.0,5117.0,2025-03-29 17:33:29.000,2.13.0,23.0,137.0,35,True,,105.0,pycodestyle,conda-forge/pycodestyle,2210.0,,https://pypi.org/project/pycodestyle,2025-06-20 18:49:47.000,2210.0,65895786.0,66069981.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,9406532.0,1.0,,,-1.0,,,,,,,,,,,,,,,,,
61,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme from Read the Docs.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2025-04-22 14:56:26.071,2025-02-20 10:22:56,1507.0,,1766.0,171.0,756.0,669.0,4950.0,2024-11-13 11:06:02.000,3.0.2,61.0,118.0,35,True,,251.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,13229.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2024-11-13 11:06:02.000,13213.0,9886671.0,9958735.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2025-04-22 14:56:26.071,4540070.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
62,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2025-08-09 16:48:18.000,2025-06-15 22:37:24,3706.0,2.0,373.0,94.0,265.0,401.0,4612.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,35,True,,429.0,invoke,conda-forge/invoke,31550.0,30545.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,1005.0,42715151.0,42737256.0,https://anaconda.org/conda-forge/invoke,2025-04-22 14:56:22.672,1237934.0,3.0,,,-1.0,,,,,,,,,,,,,,,,,
63,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000,2025-08-19 19:29:42,680.0,15.0,283.0,33.0,256.0,210.0,4406.0,2025-08-09 10:39:10.000,1.5.5,68.0,126.0,35,True,,148.0,freezegun,conda-forge/freezegun,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,24637800.0,24666766.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1737616.0,2.0,,128.0,,,,,,,,,,,,,,,,,,
64,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2025-09-04 06:51:26.000,2025-09-04 06:40:45,1607.0,81.0,63.0,14.0,59.0,324.0,3164.0,2025-05-22 05:09:24.000,0.21.0,54.0,26.0,35,True,,101.0,beartype,conda-forge/beartype,8333.0,7620.0,https://pypi.org/project/beartype,2025-05-22 05:09:24.000,713.0,5993827.0,6000565.0,https://anaconda.org/conda-forge/beartype,2025-05-22 18:52:36.044,424554.0,1.0,,,,,,,,,,,,,,,,,,,,
65,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2025-09-04 13:53:59.000,2025-09-02 21:24:43,1442.0,39.0,167.0,35.0,256.0,139.0,1486.0,2025-06-14 17:26:52.000,1.8.2,48.0,80.0,35,True,,47.0,logbook,conda-forge/logbook,7619.0,7345.0,https://pypi.org/project/logbook,2025-06-14 17:24:24.000,274.0,6626990.0,6632640.0,https://anaconda.org/conda-forge/logbook,2025-08-27 20:02:13.497,355705.0,2.0,,499.0,,,,,,,,,,,,,,,,,,
66,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2025-06-21 07:47:51.807,2025-06-20 18:44:19,579.0,1.0,181.0,29.0,313.0,488.0,1433.0,2025-06-20 18:45:26.000,3.4.0,42.0,88.0,35,True,,59.0,pyflakes,conda-forge/pyflakes,326478.0,325173.0,https://pypi.org/project/pyflakes,2025-06-20 18:45:26.000,1305.0,49752108.0,49920273.0,https://anaconda.org/conda-forge/pyflakes,2025-06-21 07:47:51.807,9080961.0,1.0,,,,,,,,,,,,,,,,,,,,
67,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2025-08-23 18:37:27.721,2025-08-23 15:12:20,1131.0,7.0,114.0,20.0,114.0,108.0,648.0,2025-08-23 15:15:25.000,0.8.5,28.0,51.0,35,True,,13.0,parso,conda-forge/parso,585757.0,584673.0,https://pypi.org/project/parso,2025-08-23 15:15:25.000,1084.0,74647582.0,75139727.0,https://anaconda.org/conda-forge/parso,2025-08-23 18:37:27.721,30513006.0,1.0,,,,,,,,,,,,,,,,,,,,
68,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2025-09-01 10:33:33.000,2025-09-01 10:33:28,3484.0,39.0,3177.0,390.0,1191.0,1808.0,43071.0,2025-08-15 18:50:20.000,2.6.7,100.0,465.0,34,True,,78.0,pyenv,,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,10221.0,10221.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
69,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2025-09-01 18:27:01.000,2025-08-10 02:01:42,832.0,2.0,474.0,75.0,747.0,712.0,11995.0,2024-08-23 16:54:00.000,1.7.1,65.0,162.0,34,True,,141.0,pipx,conda-forge/pipx,4593.0,4535.0,https://pypi.org/project/pipx,2024-08-23 16:53:46.000,58.0,10682077.0,10693204.0,https://anaconda.org/conda-forge/pipx,2025-04-22 14:58:07.924,150900.0,3.0,,567529.0,,,,,,,,,,,,,,,,,,
70,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2025-09-04 03:31:26.000,2025-09-04 03:31:25,1829.0,100.0,304.0,53.0,1534.0,1115.0,4066.0,2025-09-03 02:59:21.000,2.55.0,372.0,123.0,34,True,pex-tool/pex,71.0,pex,,61.0,,https://pypi.org/project/pex,2025-09-03 02:59:21.000,61.0,2661118.0,2834837.0,,,,2.0,,2432073.0,,,,,,,,,,,,,,,,,,
71,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2025-08-18 12:46:20.000,2025-08-18 12:46:18,1286.0,13.0,232.0,50.0,310.0,195.0,3143.0,2025-05-06 22:09:45.000,2025.1,82.0,99.0,34,True,,161.0,pudb,conda-forge/pudb,8347.0,8229.0,https://pypi.org/project/pudb,2025-05-06 20:43:17.000,118.0,1171922.0,1179097.0,https://anaconda.org/conda-forge/pudb,2025-06-04 20:11:24.709,351578.0,1.0,,,,,,,,,,,,,,,,,,,,
72,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2025-08-31 23:06:00.000,2025-08-31 23:05:59,4914.0,81.0,458.0,47.0,1352.0,769.0,3056.0,2025-08-26 00:54:48.000,0.3.25,59.0,187.0,34,True,,179.0,briefcase,,871.0,833.0,https://pypi.org/project/briefcase,2025-08-26 00:54:48.000,38.0,21581.0,21591.0,,,,2.0,,753.0,,,,,,,,,,,,,,,,,,
73,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2019-09-02 14:34:19.000,2025-07-23 18:54:27.000,2025-07-23 18:54:26,739.0,11.0,173.0,21.0,128.0,147.0,2432.0,2022-10-06 17:23:25.701,0.9.0,27.0,102.0,34,True,,120.0,tabulate,conda-forge/tabulate,8388.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,8388.0,105257322.0,105442901.0,https://anaconda.org/conda-forge/tabulate,2025-04-22 14:56:22.696,10206865.0,2.0,,,,,,,,,,,,,,,,,,,,
74,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/prospector-dev/prospector,https://github.com/prospector-dev/prospector,GPL-2.0,2013-08-05 07:26:30.000,2025-09-01 17:34:17.000,2025-09-01 17:34:12,1591.0,24.0,177.0,34.0,385.0,367.0,2030.0,2025-08-13 11:19:10.000,1.17.3,144.0,98.0,34,True,prospector-dev/prospector,35.0,prospector,conda-forge/prospector,5510.0,5224.0,https://pypi.org/project/prospector,2025-08-13 11:19:10.000,286.0,499844.0,502763.0,https://anaconda.org/conda-forge/prospector,2025-08-13 18:22:44.075,169348.0,1.0,,,,,,,,,,,,,,,,,,,,
75,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-04-22 14:56:41.723,2024-08-25 11:10:59,704.0,,216.0,34.0,182.0,146.0,1748.0,2024-06-04 18:44:55.000,1.9.1,74.0,101.0,34,False,,64.0,nodeenv,conda-forge/nodeenv,122900.0,122647.0,https://pypi.org/project/nodeenv,2024-06-04 18:44:08.000,253.0,65145726.0,65250809.0,https://anaconda.org/conda-forge/nodeenv,2025-04-22 14:56:41.723,6620243.0,2.0,,,,,,,,,,,,,,,,,,,,
76,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2025-09-02 05:33:33.000,2025-09-02 05:33:26,595.0,16.0,248.0,24.0,478.0,260.0,744.0,2023-11-07 16:58:34.000,4.1.1,58.0,61.0,34,True,,183.0,pytest-html,conda-forge/pytest-html,57245.0,56623.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,622.0,12023822.0,12036841.0,https://anaconda.org/conda-forge/pytest-html,2025-04-22 14:56:37.472,755134.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
77,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2025-09-02 17:23:16.000,2025-09-02 17:23:10,1235.0,63.0,52.0,6.0,88.0,257.0,523.0,2025-08-26 13:27:16.000,1.13.0,147.0,39.0,34,True,,32.0,griffe,conda-forge/griffe,12663.0,12338.0,https://pypi.org/project/griffe,2025-08-26 13:27:09.000,325.0,14249515.0,14264456.0,https://anaconda.org/conda-forge/griffe,2025-08-26 20:31:14.134,627541.0,2.0,,,,,,,,,,,,,,,,,,,,
78,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2025-09-03 17:04:27.000,2025-09-03 17:01:10,20484.0,123.0,453.0,114.0,527.0,309.0,7089.0,2024-10-29 21:22:27.000,0.9.23,81.0,293.0,33,True,,149.0,pyre-check,,108.0,21.0,https://pypi.org/project/pyre-check,2025-07-07 15:59:16.000,87.0,151627.0,151627.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
79,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2025-07-20 18:54:32.000,2025-07-20 18:54:29,724.0,22.0,220.0,50.0,55.0,227.0,6056.0,2025-07-20 02:10:37.000,3.3.0,36.0,10.0,33,True,,14.0,alive-progress,conda-forge/alive-progress,5272.0,4683.0,https://pypi.org/project/alive-progress,2025-07-20 02:10:37.000,589.0,2379964.0,2382543.0,https://anaconda.org/conda-forge/alive-progress,2025-04-22 14:57:21.935,159942.0,2.0,,,,,,,,,,,,,,,,,,,,
80,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2025-08-13 14:20:08.000,2025-08-13 14:20:07,1254.0,11.0,196.0,36.0,568.0,444.0,3881.0,2025-05-23 18:55:41.000,3.20.0,174.0,36.0,33,True,,22.0,pyupgrade,conda-forge/pyupgrade,515.0,,https://pypi.org/project/pyupgrade,2025-05-23 18:55:41.000,515.0,998283.0,1011643.0,https://anaconda.org/conda-forge/pyupgrade,2025-05-24 00:48:10.166,855083.0,2.0,,,,,,,,,,,,,,,,,,,,
81,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2025-08-13 10:04:01.000,2025-08-13 10:03:53,1335.0,21.0,146.0,36.0,332.0,308.0,2225.0,2025-03-25 08:03:19.000,3.12.0,53.0,80.0,33,True,,135.0,flit,conda-forge/flit,3404.0,2474.0,https://pypi.org/project/flit,2025-03-25 08:03:19.000,930.0,8106592.0,8111241.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,278987.0,3.0,,,,,,,,,,,,,,,,,,,,
