,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2023-10-12 10:43:28.000,2023-10-05 14:03:32,20447.0,322.0,1977.0,146.0,5040.0,1207.0,5500.0,5673.0,2023-09-13 23:13:23.000,7.2.6,198.0,790.0,45,True,,sphinx,conda-forge/sphinx,['sphinx'],396621.0,333689.0,https://pypi.org/project/sphinx,11420291.0,11624089.0,https://anaconda.org/conda-forge/sphinx,2023-09-13 23:26:46.261,8355749.0,1.0,2023-09-13 23:13:23.000,62932.0,,,,,,,,,,,,,,,
11,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2023-10-11 15:59:18.000,2023-09-30 14:09:52,3849.0,61.0,1659.0,542.0,1028.0,190.0,1040.0,45021.0,2023-09-30 14:13:00.000,13.6.0,189.0,227.0,44,True,,rich,conda-forge/rich,,134332.0,129140.0,https://pypi.org/project/rich,32492115.0,32627501.0,https://anaconda.org/conda-forge/rich,2023-09-30 19:12:41.298,5280077.0,1.0,2023-09-30 14:10:36.000,5192.0,,,,,,,,,,,,,,,
12,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2023-10-04 17:08:10.000,2023-08-10 10:52:15,1964.0,22.0,1319.0,210.0,529.0,464.0,577.0,25971.0,2023-08-10 11:59:02.000,4.66.1,135.0,112.0,43,True,,tqdm,conda-forge/tqdm,,589662.0,562002.0,https://pypi.org/project/tqdm,75065005.0,75650695.0,https://anaconda.org/conda-forge/tqdm,2023-08-10 12:44:00.709,23420422.0,1.0,2023-08-10 11:38:57.000,27660.0,11291.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2023-08-26 01:32:37.879259,2.0,4114.0,,,,,,,,,
13,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter, written in Rust.",,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44.000,2023-10-12 13:58:25.000,2023-10-12 05:26:39,5285.0,1179.0,569.0,69.0,4807.0,499.0,2479.0,18138.0,2023-10-02 17:15:00.000,0.0.292,266.0,270.0,43,True,astral-sh/ruff,ruff,conda-forge/ruff,,20074.0,18784.0,https://pypi.org/project/ruff,5903966.0,5944642.0,https://anaconda.org/conda-forge/ruff,2023-10-10 00:32:46.715,369425.0,1.0,2023-10-02 16:44:32.000,1290.0,70920.0,,,,,,,,,,,,,,
14,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2023-10-07 13:57:29.000,2023-10-04 07:41:55,8402.0,36.0,502.0,114.0,589.0,51.0,1320.0,5515.0,2023-10-02 09:20:35.000,0.19.1,34.0,165.0,43,True,,jedi,conda-forge/jedi,,361429.0,352954.0,https://pypi.org/project/jedi,31841023.0,32321248.0,https://anaconda.org/conda-forge/jedi,2023-10-03 09:44:27.309,19209028.0,1.0,2023-10-02 09:20:35.000,8475.0,,,,,,,,,,,,,,,
15,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2023-10-12 14:06:31.000,2023-10-12 14:06:31,8964.0,224.0,1039.0,76.0,3975.0,782.0,4377.0,4864.0,2023-10-05 20:11:59.000,3.0.1,181.0,544.0,43,True,pylint-dev/pylint,pylint,conda-forge/pylint,,409120.0,386329.0,https://pypi.org/project/pylint,19097123.0,19211537.0,https://anaconda.org/conda-forge/pylint,2023-10-05 22:35:59.922,4576584.0,1.0,2023-10-05 20:11:59.000,22791.0,,,,,,,,,,,,,,,
16,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2023-10-12 08:01:25.000,2023-10-12 08:01:22,5772.0,391.0,3078.0,124.0,2582.0,34.0,2024.0,15732.0,2023-10-10 08:32:57.000,9.4.5,350.0,232.0,42,True,,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],38858.0,37878.0,https://pypi.org/project/mkdocs-material,3187177.0,3194937.0,https://anaconda.org/conda-forge/mkdocs-material,2023-10-10 15:51:57.775,318162.0,1.0,2023-10-10 08:32:57.000,980.0,,,,,,,,,,,,,,,
17,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2023-10-09 21:08:45.000,2023-10-09 21:08:44,2600.0,43.0,748.0,86.0,1130.0,21.0,1846.0,11047.0,2023-09-02 17:13:27.000,3.4.0,186.0,154.0,42,True,,pre-commit,conda-forge/pre-commit,,158650.0,152741.0,https://pypi.org/project/pre-commit,14094861.0,14215142.0,https://anaconda.org/conda-forge/pre-commit,2023-09-29 21:18:07.475,3769721.0,1.0,2023-09-02 17:09:40.000,5909.0,686713.0,,,,,,,,,,,,,,
18,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2023-10-10 22:38:36.000,2023-10-10 22:38:36,9007.0,157.0,1782.0,232.0,2261.0,255.0,4777.0,10664.0,2023-09-22 23:31:12.000,6.0.0,57.0,460.0,42,True,,pyinstaller,conda-forge/pyinstaller,,49195.0,49195.0,https://pypi.org/project/pyinstaller,1636286.0,1657408.0,https://anaconda.org/conda-forge/pyinstaller,2023-09-25 11:19:40.117,494731.0,1.0,,,741869.0,,,,,,,,,,,,,,
19,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2023-10-12 11:38:54.000,2023-10-12 11:38:05,14248.0,130.0,2150.0,478.0,677.0,277.0,3939.0,8388.0,2023-07-28 19:29:00.000,6.1.1,120.0,187.0,42,True,,robotframework,conda-forge/robotframework,,9979.0,8863.0,https://pypi.org/project/robotframework,1737972.0,1743022.0,https://anaconda.org/conda-forge/robotframework,2023-10-10 22:35:13.903,156421.0,1.0,2023-07-28 19:27:05.000,1116.0,553.0,,,,,,,,,,,,,,
20,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2023-10-05 17:36:03.000,2023-09-18 21:23:33,1963.0,33.0,2311.0,227.0,1192.0,129.0,1755.0,17184.0,2023-09-18 21:27:59.000,1.5.3,60.0,243.0,41,True,,mkdocs,conda-forge/mkdocs,['mkdocs'],55041.0,50497.0,https://pypi.org/project/mkdocs,2426769.0,2437351.0,https://anaconda.org/conda-forge/mkdocs,2023-09-19 01:25:40.888,296302.0,1.0,2023-09-18 21:26:09.000,4544.0,,,,,,,,,,,,,,,
21,mypy,python/mypy,type-checkers,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,,2012-12-07 13:30:23.000,2023-10-12 10:58:18.000,2023-10-12 10:58:18,11541.0,167.0,2550.0,234.0,6609.0,2274.0,7276.0,16579.0,,,54.0,672.0,41,False,,mypy,conda-forge/mypy,,208113.0,208113.0,https://pypi.org/project/mypy,19623379.0,19710538.0,https://anaconda.org/conda-forge/mypy,2023-10-10 21:04:16.694,3486366.0,1.0,,,,,,,,,,,,,,,,,
22,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2023-10-12 12:37:43.000,2023-10-10 22:35:54,1327.0,32.0,933.0,215.0,350.0,365.0,455.0,13433.0,2023-09-22 18:40:43.000,0.40.2,74.0,150.0,41,True,,yapf,conda-forge/yapf,,86936.0,84627.0,https://pypi.org/project/yapf,4960045.0,5014012.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1619013.0,2.0,2023-09-22 18:40:43.000,2309.0,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2023-10-10 20:37:38.000,2023-10-10 20:37:35,13307.0,145.0,564.0,72.0,2320.0,44.0,1402.0,6952.0,2023-10-06 17:13:38.000,6.87.3,1090.0,317.0,41,True,,hypothesis,conda-forge/hypothesis,,25087.0,22811.0,https://pypi.org/project/hypothesis,5934154.0,6133662.0,https://anaconda.org/conda-forge/hypothesis,2023-10-06 19:03:21.509,8179853.0,1.0,2023-10-06 17:13:38.000,2276.0,,,,,,,,,,,,,,,
24,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,,2012-10-15 22:08:03.000,2023-10-12 05:29:10.000,2023-10-11 16:55:16,16546.0,138.0,1347.0,195.0,3876.0,669.0,8590.0,5741.0,2023-09-27 19:49:06.000,23.9.0,100.0,441.0,41,False,,conda,conda-forge/conda,,43397.0,43397.0,https://pypi.org/project/conda,55012.0,1205180.0,https://anaconda.org/conda-forge/conda,2023-10-02 06:07:43.585,47156915.0,1.0,,,,,,,,,,,,,,,,,
25,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2023-10-10 21:59:46.000,2023-10-10 21:59:38,4114.0,25.0,541.0,48.0,946.0,178.0,1063.0,6051.0,2023-01-31 16:31:31.154,5.8.0,143.0,288.0,40,True,,isort,conda-forge/isort,,437532.0,419619.0,https://pypi.org/project/isort,26887981.0,26949638.0,https://anaconda.org/conda-forge/isort,2023-06-16 13:18:02.201,5364227.0,2.0,2023-01-31 16:31:31.154,17913.0,,,,,,,,,,,,,,,
26,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2023-10-09 18:38:35.000,2023-10-03 03:08:30,734.0,39.0,943.0,169.0,1317.0,17.0,1282.0,4559.0,2023-09-08 14:38:13.000,20.24.5,63.0,110.0,40,True,,virtualenv,conda-forge/virtualenv,,321190.0,321190.0,https://pypi.org/project/virtualenv,100908014.0,101058161.0,https://anaconda.org/conda-forge/virtualenv,2023-08-30 19:19:12.197,5405322.0,2.0,,,,,,,,,,,,,,,,,
27,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2023-10-09 16:51:48.000,2023-10-05 20:37:59,663.0,48.0,494.0,43.0,1358.0,72.0,1581.0,3373.0,2023-09-08 22:45:32.000,4.11.3,208.0,290.0,40,True,,tox,conda-forge/tox,['pytest'],127823.0,105571.0,https://pypi.org/project/tox,13428674.0,13448286.0,https://anaconda.org/conda-forge/tox,2023-09-09 02:01:04.061,804105.0,1.0,2023-09-08 22:45:32.000,22252.0,,,,,,,,,,,,,,,
28,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2023-10-10 17:59:00.000,2023-09-30 09:58:06,2050.0,71.0,593.0,102.0,974.0,148.0,854.0,7128.0,2023-08-08 23:42:23.000,7.3.0,119.0,201.0,39,True,,pip-tools,conda-forge/pip-tools,,25567.0,23088.0,https://pypi.org/project/pip-tools,10711302.0,10714336.0,https://anaconda.org/conda-forge/pip-tools,2023-08-09 01:51:06.267,124434.0,2.0,2023-08-08 23:42:23.000,2479.0,,,,,,,,,,,,,,,
29,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2023-10-12 14:05:44.000,2023-10-11 12:24:16,1948.0,98.0,408.0,71.0,1365.0,171.0,867.0,1627.0,2023-10-11 09:20:07.000,1.32.0,200.0,193.0,39,True,,sentry-sdk,conda-forge/sentry-sdk,,50785.0,50372.0,https://pypi.org/project/sentry-sdk,21912221.0,21928274.0,https://anaconda.org/conda-forge/sentry-sdk,2023-10-11 12:08:29.520,638728.0,1.0,2023-10-11 09:19:53.000,413.0,3321.0,,,,,,,,,,,,,,
30,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2023-10-12 03:59:38.000,2023-10-12 03:59:35,6660.0,314.0,1107.0,111.0,834.0,12.0,4587.0,10969.0,2023-10-11 01:23:56.000,1.1.331,100.0,98.0,38,True,,,,,638.0,638.0,,,705052.0,,,,2.0,,,971.0,,,,,,pyright,https://www.npmjs.com/package/pyright,705001.0,,,,,,
31,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2023-09-28 11:19:52.000,2023-08-29 23:16:22,1470.0,16.0,1751.0,165.0,703.0,245.0,617.0,4478.0,2023-08-21 18:28:32.000,1.3.0,49.0,115.0,38,True,,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],7493.0,16.0,https://pypi.org/project/sphinx_rtd_theme,4037133.0,4127145.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-08-22 09:02:27.150,3600493.0,2.0,2023-08-29 23:14:50.000,7477.0,,,,,,,,,,,,,,,
32,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2023-10-09 13:48:15.000,2023-10-09 13:47:07,2837.0,18.0,298.0,72.0,232.0,122.0,362.0,4431.0,2023-08-26 13:59:08.000,2.0.4,75.0,59.0,38,True,,autopep8,conda-forge/autopep8,,197759.0,191843.0,https://pypi.org/project/autopep8,3836058.0,3868963.0,https://anaconda.org/conda-forge/autopep8,2023-08-26 14:51:03.645,1316239.0,3.0,2023-08-26 13:49:56.000,5916.0,,,,,,,,,,,,,,,
33,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,,2014-09-13 17:06:24.000,2023-10-09 22:13:53.000,2023-10-09 22:13:52,2423.0,35.0,282.0,38.0,343.0,22.0,1510.0,3034.0,,,30.0,172.0,38,False,,flake8,conda-forge/flake8,,494729.0,494729.0,https://pypi.org/project/flake8,24489556.0,24655380.0,https://anaconda.org/conda-forge/flake8,2023-07-31 20:03:25.549,6798791.0,1.0,,,,,,,,,,,,,,,,,
34,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2023-10-10 14:38:55.000,2023-10-03 21:03:37,669.0,17.0,235.0,28.0,399.0,73.0,266.0,531.0,2023-10-01 13:50:29.000,23.2,43.0,100.0,38,True,,packaging,conda-forge/packaging,,913041.0,893589.0,https://pypi.org/project/packaging,205871580.0,206835673.0,https://anaconda.org/conda-forge/packaging,2023-10-01 23:22:47.528,39527213.0,1.0,2023-10-01 13:50:03.000,19452.0,741.0,,,,,,,,,2.0,,,,,
35,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2023-10-03 13:28:26.000,2023-10-02 22:13:22,766.0,42.0,628.0,129.0,148.0,115.0,742.0,16241.0,2023-09-11 15:25:24.000,0.7.2,21.0,50.0,37,True,,loguru,conda-forge/loguru,,63854.0,63854.0,https://pypi.org/project/loguru,19571665.0,19613444.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,1712945.0,2.0,,,,,,,,,,,,,,,,,
36,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4, 3.5, 3.6, 3.7, 3.8,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2023-10-12 12:54:22.000,2023-10-11 07:55:33,11468.0,474.0,520.0,132.0,329.0,154.0,1828.0,9822.0,,,183.0,156.0,37,True,,nuitka,conda-forge/nuitka,,1519.0,1519.0,https://pypi.org/project/nuitka,87785.0,101959.0,https://anaconda.org/conda-forge/nuitka,2023-10-12 06:47:13.764,581140.0,2.0,,,,,,,,,,,,,,,,,
37,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2023-09-19 12:05:20.000,2023-05-24 18:28:10,920.0,,206.0,39.0,239.0,139.0,239.0,1541.0,2023-05-24 18:44:54.000,4.1.0,45.0,86.0,37,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],312809.0,278335.0,https://pypi.org/project/pytest-cov,37370023.0,37476324.0,https://anaconda.org/conda-forge/pytest-cov,2023-06-16 13:15:36.736,9673462.0,1.0,2023-05-24 18:44:54.000,34474.0,,,,,,,,,,,,,,,
38,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2023-10-09 19:39:32.000,2023-10-09 19:39:31,900.0,26.0,141.0,32.0,199.0,38.0,339.0,449.0,2023-08-22 09:30:57.000,0.41.2,75.0,74.0,37,True,,wheel,conda-forge/wheel,,267808.0,230849.0,https://pypi.org/project/wheel,249744444.0,251799856.0,https://anaconda.org/conda-forge/wheel,2023-08-22 10:40:09.822,78105679.0,1.0,2023-08-22 09:30:57.000,36959.0,,,,,,,,,,,,,,,
39,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2023-10-12 12:22:20.000,2023-10-06 17:23:36,2970.0,62.0,2019.0,187.0,2519.0,577.0,4701.0,26970.0,2023-08-21 17:53:17.000,1.6.1,100.0,489.0,36,True,,poetry,conda-forge/poetry,,,,https://pypi.org/project/poetry,23750002.0,24014479.0,https://anaconda.org/conda-forge/poetry,2023-08-21 20:30:34.699,1024633.0,2.0,,,15287182.0,,,,,,,,,,,,,,
40,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2023-10-12 01:57:07.000,2023-10-08 16:55:54,5201.0,88.0,1393.0,502.0,763.0,209.0,1491.0,23601.0,2023-05-18 15:52:21.000,3.4.0.2,96.0,176.0,36,True,,glances,conda-forge/glances,,774.0,723.0,https://pypi.org/project/glances,172081.0,174370.0,https://anaconda.org/conda-forge/glances,2023-06-05 20:53:05.651,206936.0,1.0,2022-05-26 08:29:00.000,51.0,1549.0,,,,,,,,,,,,,,
41,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-10-03 15:34:01.000,2023-06-07 11:16:23,408.0,,1093.0,186.0,157.0,455.0,225.0,8706.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,True,,pyautogui,conda-forge/pyautogui,,28345.0,27540.0,https://pypi.org/project/pyautogui,665887.0,668831.0,https://anaconda.org/conda-forge/pyautogui,2023-06-12 20:13:48.004,209079.0,2.0,2021-07-07 17:05:04.000,805.0,,,,,,,,,,,,,,,
