,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
82,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000000,2021-11-09 08:26:36.253000,2021-11-08 16:54:56.000000,76.0,71.0,722.0,2021-11-08 16:58:17.000000,6.6.0,63.0,30.0,,,conda-forge/colorlog,colorlog,,16316.0,12650.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000000,3666.0,5228803.0,5235484.0,https://anaconda.org/conda-forge/colorlog,2021-11-09 08:26:36.253000,454332.0,2.0,,,,,,,,,,,,,,,
83,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,28,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000000,2021-12-15 03:45:47.000000,2021-10-27 00:10:12.000000,84.0,75.0,621.0,2019-12-10 01:50:33.000000,0.8.1,14.0,31.0,34.0,,conda-forge/astor,astor,262.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000000,3756.0,4588168.0,4613476.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971000,1417303.0,2.0,,,,,,,,,,,,,,,
84,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,28,True,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000000,2021-10-02 23:08:01.000000,2021-10-02 23:08:01.000000,206.0,81.0,577.0,2021-09-12 03:26:49.000000,0.8.0,57.0,38.0,56.0,['sphinx'],,sphinx-bootstrap-theme,396.0,976.0,,https://pypi.org/project/sphinx-bootstrap-theme,2021-09-12 03:26:49.000000,976.0,132836.0,132836.0,,,,2.0,,,,,,,,,,,,,,,
85,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000000,2021-12-16 14:17:55.000000,2021-12-02 16:12:37.000000,172.0,216.0,524.0,2021-11-25 21:08:56.000000,2.13.6,116.0,90.0,133.0,,,zc.buildout,1647.0,1974.0,,https://pypi.org/project/zc.buildout,2021-12-15 14:18:12.398000,1974.0,99102.0,99102.0,,,,3.0,,,,,,,,,,,,,,,
86,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,28,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000000,2021-11-18 10:22:08.000000,2021-11-11 17:21:48.000000,102.0,150.0,488.0,2021-04-09 06:40:49.000000,2.4.3,49.0,60.0,34.0,['pylint'],conda-forge/pylint-django,pylint-django,549.0,18116.0,15870.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000000,2246.0,652561.0,653946.0,https://anaconda.org/conda-forge/pylint-django,2021-09-27 16:49:16.482000,88252.0,2.0,,203.0,,,,,,,,,,,,,
87,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,28,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000000,2021-10-26 05:16:28.000000,2021-10-04 22:40:52.000000,100.0,38.0,401.0,2021-10-04 22:43:34.000000,1.4.4,28.0,36.0,15.0,,conda-forge/ddt,ddt,222.0,6366.0,3882.0,https://pypi.org/project/ddt,2021-10-04 22:43:34.000000,2484.0,310176.0,311331.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932000,65847.0,2.0,,,,,,,,,,,,,,,
88,wasabi,https://github.com/ines/wasabi,,A lightweight console printing and formatting toolkit.,logging,28,True,ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000000,2021-12-07 08:28:14.218000,2021-12-06 13:51:43.000000,20.0,3.0,314.0,2021-12-06 13:54:33.000000,0.9.0,35.0,7.0,3.0,,conda-forge/wasabi,wasabi,224.0,15468.0,15054.0,https://pypi.org/project/wasabi,2021-12-06 14:21:35.000000,414.0,5401448.0,5417420.0,https://anaconda.org/conda-forge/wasabi,2021-12-07 08:28:14.218000,543079.0,2.0,,,,,,,,,,,,,,,
89,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000000,2021-12-05 16:31:05.000000,2019-12-22 18:11:19.000000,41.0,21.0,172.0,2019-12-22 18:12:11.000000,1.6.3,11.0,10.0,18.0,,conda-forge/astunparse,astunparse,86.0,33861.0,33679.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000000,182.0,6363857.0,6373937.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426000,544338.0,2.0,,,,,,,,,,,,,,,
90,gast,https://github.com/serge-sans-paille/gast,,Python AST that abstracts the underlying Python version.,ast,28,True,serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000000,2021-11-15 08:20:52.503000,2021-11-13 21:38:20.000000,24.0,25.0,118.0,2021-11-13 21:39:31.000000,0.5.3,20.0,10.0,1.0,,conda-forge/gast,gast,92.0,75921.0,72533.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000000,3388.0,11799725.0,11831034.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503000,1346310.0,2.0,,,,,,,,,,,,,,,
91,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,27,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000000,2021-12-16 12:57:59.000000,2021-12-12 18:42:53.000000,1736.0,4042.0,8671.0,2021-11-10 11:31:07.000000,4.7,33.0,416.0,327.0,,conda-forge/pyinstaller,pyinstaller,8019.0,0.0,,https://pypi.org/project/pyinstaller,2021-11-10 11:29:41.000000,0.0,656116.0,667754.0,https://anaconda.org/conda-forge/pyinstaller,2021-11-13 17:34:17.088000,282608.0,2.0,,721871.0,,,,,,,,,,,,,
92,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,27,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000000,2021-11-05 18:08:14.000000,2021-06-11 17:11:55.000000,1356.0,2371.0,3278.0,2017-05-30 10:07:57.000000,0.11.1,730.0,482.0,835.0,,,coala-bears,4487.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000000,208.0,2303.0,2304.0,,,,2.0,,147.0,,,,,,,,,,,,,
93,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,27,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000000,2021-12-16 02:32:11.000000,2021-11-06 12:19:30.000000,328.0,103.0,3227.0,2018-08-16 03:16:49.000000,0.54.0,52.0,90.0,109.0,,,memory_profiler,644.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000000,534.0,411676.0,411676.0,,,,2.0,,,,,,,,,,,,,,,
94,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,27,True,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000000,2021-12-15 02:28:47.000000,2021-12-15 02:28:47.000000,593.0,129.0,1644.0,2016-11-25 22:13:29.000000,4.0.515,36.0,345.0,232.0,,,diamond,3223.0,130.0,68.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000000,62.0,56342.0,56342.0,,,,2.0,,,,,,,,,,,,,,,
95,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,27,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000000,2021-12-15 12:19:03.000000,2021-12-08 10:36:22.000000,145.0,235.0,1559.0,2021-12-08 10:44:47.000000,1.5.3.1,104.0,78.0,53.0,,conda-forge/prospector,prospector,1125.0,1138.0,,https://pypi.org/project/prospector,2021-12-08 10:45:17.000000,1138.0,438875.0,439301.0,https://anaconda.org/conda-forge/prospector,2021-11-05 14:49:56.765000,27298.0,2.0,,,,,,,,,,,,,,,
96,pybuilder,https://github.com/pybuilder/pybuilder,,Software build automation tool for Python.,build-tools,27,True,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000000,2021-11-08 14:01:49.000000,2021-11-08 13:47:19.000000,239.0,412.0,1349.0,2021-10-14 07:45:09.000000,0.13.3,650.0,36.0,89.0,,,pybuilder,1378.0,110.0,,https://pypi.org/project/pybuilder,2021-11-08 14:01:49.000000,110.0,18446.0,18446.0,,,,3.0,,,,,,,,,,,,,,,
97,pyarmor,https://github.com/dashingsoft/pyarmor,,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",security,27,False,dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000000,2021-12-16 04:00:41.000000,2021-12-16 04:00:36.000000,156.0,615.0,1276.0,2021-12-15 05:05:25.000000,7.2.3,238.0,17.0,7.0,,,pyarmor,3338.0,336.0,326.0,https://pypi.org/project/pyarmor,2021-12-15 04:36:28.000000,10.0,65297.0,65297.0,,,,2.0,,18.0,,,,,,,,,,,,,
98,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,27,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000000,2021-12-15 13:10:08.000000,2021-12-12 12:03:04.000000,154.0,136.0,922.0,2021-10-25 16:25:47.000000,5.0.0,91.0,45.0,126.0,['pytest'],conda-forge/pytest-bdd,pytest-bdd,687.0,268.0,,https://pypi.org/project/pytest-bdd,2021-10-25 16:25:47.000000,268.0,239399.0,240738.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114000,41526.0,3.0,,,,,,,,,,,,,,,
99,pdbpp,https://github.com/pdbpp/pdbpp,,"pdb++, a drop-in replacement for pdb (the Python debugger).",debugging,27,True,pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000000,2021-12-04 10:32:13.000000,2021-11-27 18:29:02.000000,46.0,116.0,837.0,2021-07-09 22:22:20.000000,0.10.3,26.0,40.0,64.0,,conda-forge/pdbpp,pdbpp,698.0,3478.0,2450.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000000,1028.0,201280.0,202561.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419000,66644.0,2.0,,,,,,,,,,,,,,,
100,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,27,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000000,2021-12-13 10:07:06.000000,2021-12-13 04:01:32.000000,134.0,201.0,697.0,2021-01-27 21:57:28.000000,0.10.0,26.0,71.0,55.0,,conda-forge/nose2,nose2,1006.0,6264.0,4326.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000000,1938.0,404501.0,405465.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004000,41452.0,3.0,,,,,,,,,,,,,,,
101,darglint,https://github.com/terrencepreilly/darglint,,A python documentation linter which checks that the docstring description matches the definition.,linters,27,True,terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000000,2021-11-23 16:44:16.000000,2021-10-18 03:34:23.000000,32.0,92.0,371.0,2021-10-18 03:40:35.000000,1.8.1,48.0,22.0,47.0,,conda-forge/darglint,darglint,504.0,1375.0,1355.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000000,20.0,228923.0,229932.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449000,27265.0,2.0,,,,,,,,,,,,,,,
102,flake8-quotes,https://github.com/zheller/flake8-quotes,,Flake8 extension for checking quotes in python.,linters,27,True,zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000000,2021-12-15 15:00:09.741000,2021-10-19 07:06:59.000000,33.0,40.0,134.0,2021-10-19 07:07:05.000000,3.3.1,40.0,30.0,3.0,['flake8'],conda-forge/flake8-quotes,flake8-quotes,104.0,5405.0,4001.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741000,1404.0,549534.0,558771.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426000,581993.0,2.0,,,,,,,,,,,,,,,
103,flake8-isort,https://github.com/gforcada/flake8-isort,,flake8 plugin that integrates isort.,linters,27,True,gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000000,2021-12-03 11:26:42.000000,2021-12-03 11:26:42.000000,40.0,40.0,113.0,2021-10-14 11:43:49.000000,4.1.1,33.0,30.0,13.0,['flake8'],conda-forge/flake8-isort,flake8-isort,274.0,5220.0,4292.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000000,928.0,547152.0,547708.0,https://anaconda.org/conda-forge/flake8-isort,2021-10-14 14:17:41.684000,14465.0,2.0,,,,,,,,,,,,,,,
104,pyenv,https://github.com/pyenv/pyenv,,Simple Python version management.,virtual-envs,26,True,pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000000,2021-12-09 18:41:09.000000,2021-12-09 18:41:09.000000,2235.0,1339.0,25514.0,2021-11-22 19:37:08.000000,2.2.2,52.0,350.0,30.0,,,pyenv,2780.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000000,1.0,6878.0,6878.0,,,,2.0,,,,,,,,,,,,,,,
105,sqlmap,https://github.com/sqlmapproject/sqlmap,,Automatic SQL injection and database takeover tool.,security,26,True,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000000,2021-12-13 14:25:02.000000,2021-12-13 14:24:58.000000,4568.0,4463.0,21899.0,2021-11-01 20:50:33.000000,1.5.11,74.0,110.0,51.0,,,sqlmap,9882.0,8.0,,https://pypi.org/project/sqlmap,2021-12-02 16:01:24.000000,8.0,7254.0,7254.0,,,,3.0,,,,,,,,,,,,,,,
106,gdbgui,https://github.com/cs01/gdbgui,,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",debugging,26,True,cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000000,2021-11-26 16:52:09.000000,2021-09-06 05:46:27.000000,481.0,164.0,8338.0,2021-09-06 05:59:07.000000,0.15.0.1,93.0,38.0,116.0,,,gdbgui,427.0,128.0,126.0,https://pypi.org/project/gdbgui,2021-09-06 05:54:12.000000,2.0,174368.0,174736.0,,,,3.0,,6263.0,,,,,,,,,,,,,
107,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,26,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000000,2021-12-10 00:36:07.000000,2021-12-10 00:36:07.000000,485.0,503.0,5574.0,2021-12-02 23:05:00.000000,1.17.2,67.0,21.0,27.0,,,playwright,,613.0,613.0,https://pypi.org/project/playwright,2021-12-02 23:05:00.000000,0.0,174741.0,174741.0,,,,3.0,,,,,,,,,,,,,,,
108,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,26,True,plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000000,2021-12-16 06:00:24.000000,2021-12-16 06:00:17.000000,163.0,115.0,4805.0,2021-10-21 20:35:42.000000,1.3.16,115.0,23.0,37.0,,,scalene,2107.0,75.0,75.0,https://pypi.org/project/scalene,2021-10-21 20:35:42.000000,0.0,4691.0,4691.0,,,,2.0,,,,,,,,,,,,,,,
109,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,26,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000000,2021-12-16 00:42:11.000000,2021-12-06 19:30:30.000000,155.0,79.0,3783.0,2021-11-14 19:24:48.000000,4.1.1,36.0,36.0,14.0,,conda-forge/pyinstrument,pyinstrument,,587.0,451.0,https://pypi.org/project/pyinstrument,2021-11-14 19:24:48.000000,136.0,239793.0,241246.0,https://anaconda.org/conda-forge/pyinstrument,2021-11-15 12:40:54.294000,91586.0,2.0,,,,,,,,,,,,,,,
110,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,26,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151000,2021-12-03 01:08:40.000000,2021-09-27 19:50:57.000000,250.0,21.0,3527.0,2021-09-24 04:49:37.000000,3.3.1,8.0,27.0,28.0,,conda-forge/line_profiler,line_profiler,,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000000,692.0,126770.0,130064.0,https://anaconda.org/conda-forge/line_profiler,2021-11-13 04:18:41.049000,220715.0,2.0,,,,,,,,,,,,,,,
111,detect-secrets,https://github.com/Yelp/detect-secrets,,An enterprise friendly way of detecting and preventing secrets in code.,security,26,True,Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000000,2021-12-07 14:12:45.000000,2021-11-15 18:55:16.000000,244.0,154.0,2088.0,2021-04-14 21:25:44.000000,1.1.0,34.0,53.0,83.0,,,detect-secrets,1100.0,34.0,,https://pypi.org/project/detect-secrets,2021-04-14 21:25:44.000000,34.0,241063.0,241063.0,,,,3.0,,,,,,,,,,,,,,,
112,notifiers,https://github.com/liiight/notifiers,,The easy way to send notifications.,logging,26,True,liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000000,2021-12-06 17:24:23.000000,2021-09-22 08:42:01.000000,78.0,54.0,2032.0,2021-08-23 20:42:56.000000,1.3.0,26.0,16.0,38.0,,,notifiers,426.0,204.0,198.0,https://pypi.org/project/notifiers,2019-10-05 13:00:41.000000,6.0,301851.0,301851.0,,,,3.0,,,,,,,,,,,,,,,
113,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,26,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000000,2021-12-15 15:48:58.000000,2021-12-15 14:42:29.000000,212.0,620.0,2001.0,2021-12-15 15:49:18.000000,2.1.57,146.0,101.0,145.0,,,pex,,230.0,,https://pypi.org/project/pex,2021-12-15 15:48:58.000000,230.0,171392.0,181253.0,,,,2.0,,522648.0,,,,,,,,,,,,,
114,vulture,https://github.com/jendrikseipp/vulture,,Find dead Python code.,refactoring,26,True,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647000,2021-11-26 23:10:26.000000,2021-10-27 20:37:28.000000,91.0,135.0,1963.0,2021-01-16 17:51:40.000000,2.3,42.0,29.0,15.0,,conda-forge/vulture,vulture,682.0,1657.0,1297.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000000,360.0,184990.0,185782.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062000,50702.0,2.0,,,,,,,,,,,,,,,
115,flit,https://github.com/pypa/flit,,Simplified packaging of Python modules.,build-tools,26,True,takluyver/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000000,2021-12-08 09:53:38.000000,2021-12-08 09:53:38.000000,88.0,193.0,1600.0,2021-11-23 11:11:36.000000,3.5.1,43.0,49.0,92.0,,conda-forge/flit,flit,,226.0,,https://pypi.org/project/flit,2021-11-23 11:11:36.000000,226.0,472132.0,473841.0,https://anaconda.org/conda-forge/flit,2021-11-23 16:25:44.897000,99122.0,3.0,,,,,,,,,pypa/flit,,,,,,
116,pympler,https://github.com/pympler/pympler,,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",profiling,26,True,pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000000,2021-10-23 22:36:46.000000,2021-10-23 22:00:52.000000,69.0,48.0,844.0,2016-03-31 11:48:42.000000,0.4.3,15.0,29.0,35.0,,conda-forge/pympler,pympler,468.0,478.0,,https://pypi.org/project/pympler,2020-10-14 20:27:50.000000,478.0,1017247.0,1020310.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935000,174605.0,2.0,,,,,,,,,,,,,,,
117,pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,,py.test fixture for benchmarking code.,testing,26,True,ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000000,2021-12-15 15:32:37.134000,2021-06-14 13:01:06.000000,92.0,78.0,833.0,2021-04-17 19:47:26.000000,3.4.1,42.0,34.0,78.0,['pytest'],conda-forge/pytest-benchmark,pytest-benchmark,986.0,3136.0,2406.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000000,730.0,381121.0,397283.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860000,1115202.0,3.0,,,,,,,,,,,,,,,
118,typeguard,https://github.com/agronholm/typeguard,,Run-time type checker for Python.,debugging,26,True,agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000000,2021-12-10 21:09:37.000000,2021-12-10 21:05:38.000000,69.0,147.0,775.0,2021-12-10 21:09:37.000000,2.13.3,45.0,19.0,29.0,,conda-forge/typeguard,typeguard,266.0,158.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000000,158.0,9016454.0,9018350.0,https://anaconda.org/conda-forge/typeguard,2021-10-11 07:35:51.312000,66375.0,3.0,,,,,,,,,,,,,,,
119,pdoc3,https://github.com/pdoc3/pdoc,,Auto-generate API documentation for Python projects.,documentation,26,True,pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000000,2021-11-08 07:00:59.000000,2021-09-24 14:45:57.000000,118.0,184.0,756.0,2021-08-03 14:51:19.000000,0.10.0,34.0,56.0,87.0,,,pdoc3,569.0,1269.0,1179.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000000,90.0,230045.0,230045.0,,,,2.0,,,,,,,,,,,,,,,
120,pytest-watch,https://github.com/joeyespo/pytest-watch,,Local continuous test runner with pytest and watchdog.,testing,26,False,joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000000,2021-12-08 10:01:20.000000,2019-06-15 20:36:43.000000,49.0,42.0,612.0,2018-05-20 19:52:16.000000,4.2.0,17.0,16.0,39.0,['pytest'],conda-forge/pytest-watch,pytest-watch,183.0,3976.0,3194.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000000,782.0,261407.0,262539.0,https://anaconda.org/conda-forge/pytest-watch,2021-08-21 18:28:52.305000,53212.0,3.0,,,,,,,,,,,,,,,
121,PyHamcrest,https://github.com/hamcrest/PyHamcrest,,Hamcrest matchers for Python.,testing,26,True,hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,BSD-3-Clause,2010-12-24 02:55:56.000000,2021-12-14 12:13:59.000000,2021-12-14 12:13:59.000000,91.0,50.0,590.0,2021-12-12 20:12:38.000000,2.0.3,23.0,37.0,19.0,,conda-forge/pyhamcrest,pyhamcrest,,3392.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000000,3392.0,913685.0,919411.0,https://anaconda.org/conda-forge/pyhamcrest,2021-12-13 10:31:09.148000,383654.0,3.0,,,,,,,,,,,,,,,
122,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,26,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000000,2021-12-08 23:25:03.000000,2021-10-12 06:04:37.000000,148.0,288.0,528.0,2021-09-11 19:20:03.000000,6.3.2,47.0,92.0,81.0,,conda-forge/setuptools_scm,setuptools_scm,,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000000,694.0,22708339.0,22720456.0,https://anaconda.org/conda-forge/setuptools_scm,2021-09-11 22:03:30.037000,836117.0,3.0,,,,,,,,,,,,,,,
123,autoflake,https://github.com/myint/autoflake,,Removes unused imports and unused variables as reported by pyflakes.,refactoring,26,True,myint/autoflake,https://github.com/myint/autoflake,MIT,2012-12-27 03:40:17.000000,2021-09-01 03:13:36.000000,2020-12-27 17:36:40.000000,51.0,33.0,463.0,2019-08-04 15:14:24.000000,1.3.1,36.0,17.0,33.0,,conda-forge/autoflake,autoflake,439.0,4020.0,3440.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000000,580.0,623081.0,630202.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374000,227898.0,2.0,,,,,,,,,,,,,,,
124,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,26,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000000,2021-06-11 10:22:42.000000,2021-06-11 10:22:09.000000,37.0,49.0,444.0,2021-06-11 10:22:42.000000,15.0.1,63.0,16.0,25.0,,,coloredlogs,273.0,11851.0,9755.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000000,2096.0,2184942.0,2184942.0,,,,3.0,,,,,,,,,,,,,,,
125,sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,,Type hints support for the Sphinx autodoc extension.,documentation,26,True,agronholm/sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000000,2021-11-28 19:51:42.000000,2021-10-08 05:38:23.000000,71.0,70.0,377.0,2020-10-12 20:37:53.000000,1.11.1,28.0,30.0,56.0,['sphinx'],conda-forge/sphinx-autodoc-typehints,sphinx-autodoc-typehints,178.0,1380.0,,https://pypi.org/project/sphinx-autodoc-typehints,2020-10-12 20:37:53.000000,1380.0,364110.0,369246.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666000,251703.0,2.0,,,,,,,,,,,,,,,
