,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
10,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2024-05-29 12:41:16.000,2024-05-24 05:36:53,8777.0,50.0,1848.0,360.0,1884.0,3943.0,24636.0,2024-02-05 01:04:03.000,2023.12.1,386.0,507.0,45,True,,256.0,pipenv,conda-forge/pipenv,,,10992923.0,135728.0,135514.0,https://pypi.org/project/pipenv,2024-02-05 01:04:03.000,214.0,10989594.0,https://anaconda.org/conda-forge/pipenv,2024-02-05 03:05:28.328,159832.0,1.0,1.0,,,,,,,,,,,,,,,,,
11,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2024-05-18 18:04:11.000,2024-05-18 18:04:11,6063.0,27.0,1357.0,233.0,688.0,1440.0,9999.0,2024-01-19 20:47:14.000,5.9.8,93.0,207.0,45,True,,314.0,psutil,conda-forge/psutil,,,107299243.0,503860.0,493902.0,https://pypi.org/project/psutil,2024-01-19 20:47:14.000,9958.0,106622007.0,https://anaconda.org/conda-forge/psutil,2024-02-08 19:11:03.012,31152866.0,1.0,,,,,,,,,,,,,,,,,,
12,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2024-05-14 13:45:25.000,2024-05-01 14:24:50,3887.0,10.0,1673.0,540.0,1096.0,1075.0,47549.0,2024-02-28 14:52:38.000,13.7.1,191.0,238.0,43,True,,278.0,rich,conda-forge/rich,,,64812591.0,225206.0,213924.0,https://pypi.org/project/rich,2024-02-28 14:51:14.000,11282.0,64661001.0,https://anaconda.org/conda-forge/rich,2024-02-28 20:06:23.063,6973146.0,1.0,,,,,,,,,,,,,,,,,,
13,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2024-05-30 12:45:30.000,2024-05-30 10:10:49,16878.0,134.0,1541.0,198.0,4294.0,8977.0,6154.0,2024-05-09 18:34:21.000,24.5.0,100.0,456.0,43,True,,684.0,conda,conda-forge/conda,,1260.0,1229025.0,47336.0,47260.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,76.0,158627.0,https://anaconda.org/conda-forge/conda,2024-05-13 20:42:07.349,51378344.0,1.0,,,,,,,,,,,,,,,,,,
14,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2024-05-30 08:37:27.000,2024-05-27 14:55:24,9186.0,95.0,1090.0,79.0,4212.0,4554.0,5151.0,2024-05-20 07:22:40.000,3.2.2,189.0,569.0,43,True,pylint-dev/pylint,904.0,pylint,conda-forge/pylint,,,24451415.0,431493.0,423406.0,https://pypi.org/project/pylint,2024-05-20 07:22:40.000,8087.0,24344952.0,https://anaconda.org/conda-forge/pylint,2024-05-20 13:39:40.995,5003790.0,1.0,,,,,,,,,,,,,,,,,,
15,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2024-05-27 08:53:11.000,2024-05-02 22:35:57,1986.0,7.0,1328.0,208.0,551.0,580.0,27635.0,2024-05-02 23:06:28.000,4.66.4,138.0,116.0,42,True,,512.0,tqdm,conda-forge/tqdm,,10844.0,99503901.0,764435.0,735011.0,https://pypi.org/project/tqdm,2024-05-02 22:42:09.000,29424.0,98933676.0,https://anaconda.org/conda-forge/tqdm,2024-05-04 20:37:43.357,26792582.0,1.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2024-05-25 01:38:35.492688,2.0,4495.0,,,,,,,,,,,,
16,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44.000,2024-05-30 11:14:38.000,2024-05-30 07:49:38,7045.0,653.0,876.0,74.0,6920.0,3638.0,27565.0,2024-05-29 02:06:55.000,0.4.6,300.0,432.0,42,True,astral-sh/ruff,804.0,ruff,conda-forge/ruff,,493010.0,17574877.0,52748.0,47539.0,https://pypi.org/project/ruff,2024-05-28 19:21:16.000,5209.0,17499708.0,https://anaconda.org/conda-forge/ruff,2024-05-29 05:00:15.748,798425.0,1.0,,,,,,,,,,,,,,,,,,
17,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2024-05-29 07:08:29.000,2024-05-29 07:08:02,6261.0,151.0,3343.0,126.0,2888.0,2302.0,18629.0,2024-05-27 09:38:40.000,9.5.25,385.0,271.0,42,True,,23.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],,4488957.0,50703.0,48243.0,https://pypi.org/project/mkdocs-material,2024-05-27 09:38:40.000,2460.0,4480802.0,https://anaconda.org/conda-forge/mkdocs-material,2024-05-20 17:22:24.287,391451.0,1.0,,,,,,,,,,,,,,,,,,
18,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2024-05-10 08:31:09.000,2024-05-10 08:31:09,2085.0,36.0,2359.0,234.0,1281.0,1914.0,18466.0,2024-04-20 17:55:42.000,1.6.0,61.0,250.0,42,True,,69.0,mkdocs,conda-forge/mkdocs,['mkdocs'],,3684059.0,65711.0,62213.0,https://pypi.org/project/mkdocs,2024-04-20 17:55:42.000,3498.0,3674310.0,https://anaconda.org/conda-forge/mkdocs,2024-04-27 21:27:13.348,341218.0,1.0,,,,,,,,,,,,,,,,,,
19,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2024-05-29 18:24:44.000,2024-05-29 18:20:27,9309.0,149.0,1922.0,233.0,2384.0,5012.0,11410.0,2024-05-21 22:45:51.000,6.7.0,64.0,469.0,42,True,,280.0,pyinstaller,conda-forge/pyinstaller,,745525.0,2504353.0,59853.0,59085.0,https://pypi.org/project/pyinstaller,2024-05-21 22:43:35.000,768.0,2484113.0,https://anaconda.org/conda-forge/pyinstaller,2024-05-22 15:44:59.074,576669.0,1.0,,,,,,,,,,,,,,,,,,
20,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2024-05-29 21:09:56.000,2024-05-29 03:34:08,14496.0,396.0,575.0,74.0,2457.0,1503.0,7336.0,2024-05-29 03:34:11.000,6.103.0,1181.0,333.0,42,True,,43.0,hypothesis,conda-forge/hypothesis,,,9114078.0,29030.0,27024.0,https://pypi.org/project/hypothesis,2024-05-29 03:34:11.000,2006.0,8930088.0,https://anaconda.org/conda-forge/hypothesis,2024-05-29 09:56:34.848,8831564.0,1.0,,,,,,,,,,,,,,,,,,
21,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2024-05-27 19:40:43.000,2024-05-24 02:21:25,797.0,31.0,1007.0,170.0,1374.0,1297.0,4729.0,2024-05-13 20:40:04.000,20.26.2,220.0,276.0,42,True,,23.0,virtualenv,conda-forge/virtualenv,,,126092976.0,386658.0,385179.0,https://pypi.org/project/virtualenv,2024-05-13 20:40:04.000,1479.0,125933107.0,https://anaconda.org/conda-forge/virtualenv,2024-05-14 10:08:42.458,6874389.0,2.0,,,,,,,,,,,,,,,,,,
22,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2024-05-28 15:17:28.000,2024-05-28 15:17:27,3277.0,143.0,2222.0,189.0,2851.0,5120.0,29809.0,2024-05-08 13:45:07.000,1.8.3,170.0,557.0,41,True,,658.0,poetry,conda-forge/poetry,,15447451.0,35360251.0,586.0,,https://pypi.org/project/poetry,2024-05-08 13:45:07.000,586.0,35106995.0,https://anaconda.org/conda-forge/poetry,2024-05-09 20:24:44.300,1226151.0,2.0,,,,,,,,,,,,,,,,,,
23,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2024-05-27 21:46:19.000,2024-05-27 21:46:19,2660.0,23.0,766.0,86.0,1183.0,1971.0,12197.0,2024-05-11 01:31:03.000,3.7.1,192.0,157.0,41,True,,26.0,pre-commit,conda-forge/pre-commit,,1392552.0,22054463.0,201682.0,190604.0,https://pypi.org/project/pre-commit,2024-05-11 01:25:16.000,11078.0,21924717.0,https://anaconda.org/conda-forge/pre-commit,2024-05-11 13:08:35.287,4587615.0,1.0,,,,,,,,,,,,,,,,,,
24,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2024-05-24 19:29:12.000,2024-05-24 19:29:08,8419.0,7.0,500.0,113.0,597.0,1335.0,5694.0,2023-10-02 09:20:35.000,0.19.1,34.0,169.0,41,True,,60.0,jedi,conda-forge/jedi,,,39316939.0,435369.0,434390.0,https://pypi.org/project/jedi,2023-10-02 09:20:35.000,979.0,38842437.0,https://anaconda.org/conda-forge/jedi,2023-10-03 09:44:27.309,22301615.0,1.0,,,,,,,,,,,,,,,,,,
25,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2024-04-29 23:30:59.000,2024-04-15 21:41:33,2453.0,7.0,301.0,38.0,363.0,1544.0,3303.0,2024-01-05 00:41:49.000,7.0.0,89.0,176.0,41,True,,24.0,flake8,conda-forge/flake8,,,28576391.0,572601.0,553062.0,https://pypi.org/project/flake8,2024-01-05 00:41:49.000,19539.0,28423483.0,https://anaconda.org/conda-forge/flake8,2024-01-05 19:47:00.587,7339630.0,1.0,,,,,,,,,,,,,,,,,,
26,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2024-05-29 22:11:57.000,2024-05-29 15:44:24,5652.0,281.0,1448.0,501.0,816.0,1621.0,25317.0,2024-05-25 14:18:50.000,4.0.7,107.0,187.0,40,True,,222.0,glances,conda-forge/glances,,1584.0,672880.0,888.0,884.0,https://pypi.org/project/glances,2024-05-25 14:18:50.000,4.0,667355.0,https://anaconda.org/conda-forge/glances,2024-03-24 14:18:05.288,220476.0,1.0,,,,,,,,,,,,,,,,,,
27,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2024-05-29 22:07:18.000,2024-05-29 22:03:23,14563.0,21.0,2250.0,479.0,723.0,4127.0,9231.0,2024-01-11 16:01:12.000,7.0,127.0,199.0,40,True,,323.0,robotframework,conda-forge/robotframework,,554.0,2623319.0,11321.0,10524.0,https://pypi.org/project/robotframework,2024-01-11 16:17:42.000,797.0,2618627.0,https://anaconda.org/conda-forge/robotframework,2024-01-11 22:50:41.389,178146.0,1.0,,,,,,,,,,,,,,,,,,
28,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2024-05-21 05:36:16.000,2024-01-15 05:16:11,4162.0,,564.0,46.0,983.0,1075.0,6335.0,2023-12-13 20:37:31.000,5.13.2,146.0,294.0,40,True,,233.0,isort,conda-forge/isort,,,39088228.0,481717.0,469568.0,https://pypi.org/project/isort,2023-12-13 20:37:23.000,12149.0,38959788.0,https://anaconda.org/conda-forge/isort,2023-12-14 01:51:17.173,5908266.0,2.0,,,,,,,,,,,,,,,,,,
29,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2024-05-27 21:59:44.000,2024-05-16 10:38:54,1220.0,65.0,221.0,49.0,435.0,371.0,1377.0,2024-04-28 19:29:56.000,3.6.1,69.0,102.0,40,True,,255.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],37.0,25181380.0,102592.0,98841.0,https://pypi.org/project/pytest-xdist,2024-04-28 19:29:52.000,3751.0,25050574.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,6016828.0,1.0,,,,,,,,,,,,,,,,,,
30,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2024-05-20 04:20:55.000,2024-04-01 20:13:38,1346.0,4.0,886.0,211.0,377.0,463.0,13666.0,2023-09-22 18:40:43.000,0.40.2,74.0,154.0,39,True,,394.0,yapf,conda-forge/yapf,,,5978069.0,95009.0,93831.0,https://pypi.org/project/yapf,2023-09-22 18:40:43.000,1178.0,5929438.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1799375.0,2.0,,,,,,,,,,,,,,,,,,
31,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2024-05-30 01:28:56.000,2024-05-29 16:49:41,7442.0,251.0,1297.0,118.0,1403.0,5636.0,12251.0,2024-05-29 04:18:20.000,1.1.365,449.0,112.0,39,True,,10.0,,,,2484.0,1522120.0,875.0,860.0,,,,,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2024-05-29 04:15:14.193,15.0,1522002.0,,,,,,,
32,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4, 3.5, 3.6, 3.7, 3.8,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2024-05-30 10:32:44.000,2024-05-23 14:06:43,12415.0,460.0,587.0,133.0,389.0,2140.0,11031.0,2024-05-16 18:01:17.000,2.2.3,302.0,172.0,39,True,,110.0,nuitka,conda-forge/nuitka,,,116878.0,2117.0,2046.0,https://pypi.org/project/nuitka,2024-05-16 18:01:17.000,71.0,102261.0,https://anaconda.org/conda-forge/nuitka,2024-05-17 06:40:43.732,701645.0,1.0,,,,,,,,,,,,,,,,,,
33,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2024-05-27 17:06:45.000,2024-05-24 14:48:03,789.0,53.0,825.0,138.0,895.0,1236.0,10921.0,2024-05-17 15:06:03.000,1.44.0,111.0,39.0,39,True,,38.0,playwright,,,,3376189.0,17242.0,16309.0,https://pypi.org/project/playwright,2024-05-17 15:06:03.000,933.0,3376189.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
34,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2024-05-28 16:43:11.000,2024-05-13 05:22:04,2175.0,46.0,600.0,102.0,1010.0,900.0,7510.0,2024-03-06 12:13:40.000,7.4.1,121.0,215.0,39,True,,168.0,pip-tools,conda-forge/pip-tools,,,12136454.0,29977.0,27997.0,https://pypi.org/project/pip-tools,2024-03-06 12:13:40.000,1980.0,12133263.0,https://anaconda.org/conda-forge/pip-tools,2024-03-06 14:43:42.984,153194.0,2.0,,,,,,,,,,,,,,,,,,
35,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2024-05-30 13:21:01.000,2024-05-30 13:18:44,2914.0,67.0,290.0,72.0,255.0,381.0,4532.0,2024-05-30 13:21:01.000,2.2.0,79.0,63.0,39,True,,116.0,autopep8,conda-forge/autopep8,,,5071011.0,210303.0,208769.0,https://pypi.org/project/autopep8,2024-05-30 13:21:01.000,1534.0,5039095.0,https://anaconda.org/conda-forge/autopep8,2024-05-29 02:07:20.253,1500063.0,2.0,,,,,,,,,,,,,,,,,,
36,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2024-05-29 12:40:45.000,2024-05-24 02:21:53,741.0,32.0,504.0,42.0,1437.0,1613.0,3557.0,2024-04-26 18:57:34.000,4.15.0,216.0,306.0,39,True,,98.0,tox,conda-forge/tox,['pytest'],,14606194.0,123629.0,115151.0,https://pypi.org/project/tox,2024-04-26 18:57:34.000,8478.0,14586536.0,https://anaconda.org/conda-forge/tox,2024-04-27 16:24:46.561,943624.0,1.0,,,,,,,,,,,,,,,,,,
37,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2024-05-28 14:01:03.000,2024-05-21 22:43:05,1217.0,81.0,299.0,39.0,596.0,455.0,1548.0,2024-05-16 13:49:47.000,5.1.0,54.0,122.0,39,True,,54.0,twine,conda-forge/twine,,13.0,7136309.0,118781.0,105084.0,https://pypi.org/project/twine,2024-05-16 13:49:47.000,13697.0,7115515.0,https://anaconda.org/conda-forge/twine,2024-05-17 15:09:38.845,977342.0,1.0,,,,,,,,,,,,,,,,,,
38,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2024-05-17 06:10:38.000,2024-05-17 06:09:54,824.0,21.0,666.0,139.0,183.0,799.0,18403.0,2023-09-11 15:25:24.000,0.7.2,21.0,53.0,38,True,,160.0,loguru,conda-forge/loguru,,,25520061.0,90355.0,84694.0,https://pypi.org/project/loguru,2023-09-11 15:24:35.000,5661.0,25473929.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,2214346.0,1.0,,,,,,,,,,,,,,,,,,
39,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2024-05-10 10:10:38.000,2024-05-10 10:10:38,1369.0,20.0,583.0,66.0,452.0,479.0,6067.0,2024-03-08 19:25:54.000,1.7.8,39.0,178.0,38,True,,195.0,bandit,conda-forge/bandit,,778.0,4806237.0,50126.0,48872.0,https://pypi.org/project/bandit,2024-03-08 19:25:54.000,1254.0,4798973.0,https://anaconda.org/conda-forge/bandit,2024-04-21 17:22:11.867,311900.0,1.0,,,,,,,,,,,,,,,,,,
40,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2024-05-28 20:49:38.000,2024-05-28 20:49:38,9126.0,127.0,310.0,63.0,1109.0,2767.0,1975.0,2024-03-18 00:55:38.000,4.7.0,36.0,160.0,38,True,,655.0,scons,conda-forge/scons,,1504.0,763891.0,3160.0,3121.0,https://pypi.org/project/scons,2024-03-18 00:43:09.000,39.0,750972.0,https://anaconda.org/conda-forge/scons,2024-03-18 14:23:14.884,580303.0,2.0,3.0,,,,,,,,,,,,,,,,,
